snr: 1.579003, var: 0.902695, inckl_gen:174.843018, inckl_eta:28.912443, inckl_z:0.365834
snr: 1.408229, var: 1.072919, inckl_gen:0.239590, inckl_eta:0.185985, inckl_z:0.026098
snr: 1.470813, var: 1.127913, inckl_gen:0.318319, inckl_eta:0.201538, inckl_z:0.039516
snr: 1.499424, var: 1.161227, inckl_gen:0.195891, inckl_eta:0.190228, inckl_z:0.030272
snr: 1.472994, var: 1.129992, inckl_gen:0.442631, inckl_eta:0.315065, inckl_z:0.058748
snr: 1.426234, var: 1.077831, inckl_gen:0.279091, inckl_eta:0.144080, inckl_z:0.049468
snr: 1.484904, var: 1.129233, inckl_gen:0.218364, inckl_eta:0.164670, inckl_z:0.135452
snr: 1.524045, var: 1.195433, inckl_gen:0.346819, inckl_eta:0.352799, inckl_z:0.052155
snr: 1.501176, var: 1.201988, inckl_gen:0.190924, inckl_eta:0.132970, inckl_z:0.110525
snr: 1.476339, var: 1.181483, inckl_gen:0.201753, inckl_eta:0.099559, inckl_z:0.048383
snr: 1.450726, var: 1.136807, inckl_gen:0.271383, inckl_eta:0.080235, inckl_z:0.051341
snr: 1.497102, var: 1.184840, inckl_gen:0.184316, inckl_eta:0.124623, inckl_z:0.032210
snr: 1.426116, var: 1.104793, inckl_gen:0.530428, inckl_eta:0.283776, inckl_z:0.027873
snr: 1.420434, var: 1.102997, inckl_gen:0.250432, inckl_eta:0.155456, inckl_z:0.043230
snr: 1.479532, var: 1.158036, inckl_gen:0.375820, inckl_eta:0.223295, inckl_z:0.235094
snr: 1.498541, var: 1.170542, inckl_gen:0.173741, inckl_eta:0.214426, inckl_z:0.057028
snr: 1.558320, var: 1.260465, inckl_gen:0.191138, inckl_eta:0.189746, inckl_z:0.049557
snr: 1.493389, var: 1.178466, inckl_gen:0.219256, inckl_eta:0.188746, inckl_z:0.093101
snr: 1.529536, var: 1.233029, inckl_gen:0.343139, inckl_eta:0.197165, inckl_z:0.136437
snr: 1.523983, var: 1.237509, inckl_gen:0.215164, inckl_eta:0.158859, inckl_z:0.094952
snr: 1.469158, var: 1.166257, inckl_gen:0.214454, inckl_eta:0.126750, inckl_z:0.053245
snr: 1.481810, var: 1.189458, inckl_gen:0.074277, inckl_eta:0.041295, inckl_z:0.031731
snr: 1.531397, var: 1.250407, inckl_gen:0.219894, inckl_eta:0.216051, inckl_z:0.200049
snr: 1.499521, var: 1.200656, inckl_gen:0.170810, inckl_eta:0.116354, inckl_z:0.084886
snr: 1.491152, var: 1.156578, inckl_gen:0.210810, inckl_eta:0.140764, inckl_z:0.058580
snr: 1.444817, var: 1.123598, inckl_gen:0.073989, inckl_eta:0.045392, inckl_z:0.028238
snr: 1.521403, var: 1.189503, inckl_gen:0.149864, inckl_eta:0.133392, inckl_z:0.059373
snr: 1.483130, var: 1.168272, inckl_gen:0.077645, inckl_eta:0.052736, inckl_z:0.026398
snr: 1.439558, var: 1.125000, inckl_gen:0.128886, inckl_eta:0.108401, inckl_z:0.127776
snr: 1.429415, var: 1.098729, inckl_gen:0.198131, inckl_eta:0.134467, inckl_z:0.118067
snr: 1.468963, var: 1.161132, inckl_gen:0.078885, inckl_eta:0.045931, inckl_z:0.034418
snr: 1.528926, var: 1.216084, inckl_gen:0.054008, inckl_eta:0.034748, inckl_z:0.040068
snr: 1.428949, var: 1.147401, inckl_gen:0.171167, inckl_eta:0.118951, inckl_z:0.161992
snr: 1.415767, var: 1.109593, inckl_gen:0.270618, inckl_eta:0.235944, inckl_z:0.414139
snr: 1.433984, var: 1.129802, inckl_gen:0.151599, inckl_eta:0.114610, inckl_z:0.078961
snr: 1.487713, var: 1.167834, inckl_gen:0.070230, inckl_eta:0.064442, inckl_z:0.045259
snr: 1.472117, var: 1.164519, inckl_gen:0.070196, inckl_eta:0.036836, inckl_z:0.032405
snr: 1.593698, var: 1.291595, inckl_gen:0.248446, inckl_eta:0.189760, inckl_z:0.287732
snr: 1.504233, var: 1.204042, inckl_gen:0.101046, inckl_eta:0.058116, inckl_z:0.106292
snr: 1.503463, var: 1.200303, inckl_gen:0.075942, inckl_eta:0.057556, inckl_z:0.058526
snr: 1.526347, var: 1.222880, inckl_gen:0.122501, inckl_eta:0.074304, inckl_z:0.172305
snr: 1.500788, var: 1.223498, inckl_gen:0.074015, inckl_eta:0.045980, inckl_z:0.102276
snr: 1.441235, var: 1.124078, inckl_gen:0.122638, inckl_eta:0.085450, inckl_z:0.058597
snr: 1.533533, var: 1.234566, inckl_gen:0.144218, inckl_eta:0.102825, inckl_z:0.211190
snr: 1.510024, var: 1.207347, inckl_gen:0.172238, inckl_eta:0.153740, inckl_z:0.443147
snr: 1.437147, var: 1.152015, inckl_gen:0.052879, inckl_eta:0.040940, inckl_z:0.031245
snr: 1.433169, var: 1.155885, inckl_gen:0.775580, inckl_eta:0.523918, inckl_z:0.871616
snr: 1.467739, var: 1.176665, inckl_gen:0.118489, inckl_eta:0.078633, inckl_z:0.306091
snr: 1.495229, var: 1.214543, inckl_gen:0.151273, inckl_eta:0.129941, inckl_z:0.303110
snr: 1.389102, var: 1.117999, inckl_gen:0.090237, inckl_eta:0.072390, inckl_z:0.079822
snr: 1.497023, var: 1.196821, inckl_gen:0.125778, inckl_eta:0.141930, inckl_z:0.327717
snr: 1.515633, var: 1.243006, inckl_gen:0.091876, inckl_eta:0.074103, inckl_z:0.085284
snr: 1.519240, var: 1.206010, inckl_gen:0.057565, inckl_eta:0.045605, inckl_z:0.018814
snr: 1.489249, var: 1.203644, inckl_gen:0.077287, inckl_eta:0.098829, inckl_z:0.137286
snr: 1.472694, var: 1.186538, inckl_gen:0.094472, inckl_eta:0.050432, inckl_z:0.158696
snr: 1.399050, var: 1.111587, inckl_gen:0.237346, inckl_eta:0.147075, inckl_z:0.279458
snr: 1.481522, var: 1.196460, inckl_gen:0.093923, inckl_eta:0.059680, inckl_z:0.144279
snr: 1.468518, var: 1.177119, inckl_gen:0.106055, inckl_eta:0.098867, inckl_z:0.184729
snr: 1.456814, var: 1.173014, inckl_gen:0.145422, inckl_eta:0.053668, inckl_z:0.128548
snr: 1.456944, var: 1.200866, inckl_gen:0.028659, inckl_eta:0.022001, inckl_z:0.026926
snr: 1.474610, var: 1.191160, inckl_gen:0.045308, inckl_eta:0.019742, inckl_z:0.078573
snr: 1.509316, var: 1.212277, inckl_gen:0.066276, inckl_eta:0.045044, inckl_z:0.041147
snr: 1.476628, var: 1.194859, inckl_gen:0.180424, inckl_eta:0.077695, inckl_z:0.290378
snr: 1.477391, var: 1.215915, inckl_gen:0.066527, inckl_eta:0.048172, inckl_z:0.139852
snr: 1.492604, var: 1.218866, inckl_gen:0.050689, inckl_eta:0.040563, inckl_z:0.139297
snr: 1.464607, var: 1.181654, inckl_gen:0.106733, inckl_eta:0.072421, inckl_z:0.345074
snr: 1.526926, var: 1.277377, inckl_gen:0.065153, inckl_eta:0.035790, inckl_z:0.047490
snr: 1.494047, var: 1.246177, inckl_gen:0.044098, inckl_eta:0.031546, inckl_z:0.198814
snr: 1.563966, var: 1.300956, inckl_gen:0.039254, inckl_eta:0.027069, inckl_z:0.051570
snr: 1.493736, var: 1.260547, inckl_gen:0.066214, inckl_eta:0.032630, inckl_z:0.036328
snr: 1.487813, var: 1.259749, inckl_gen:0.132031, inckl_eta:0.075948, inckl_z:0.093520
snr: 1.481101, var: 1.252383, inckl_gen:0.050070, inckl_eta:0.038937, inckl_z:0.034803
snr: 1.458818, var: 1.201503, inckl_gen:0.101199, inckl_eta:0.037827, inckl_z:0.147007
snr: 1.491578, var: 1.249166, inckl_gen:0.062536, inckl_eta:0.046363, inckl_z:0.306361
snr: 1.388319, var: 1.145433, inckl_gen:0.046991, inckl_eta:0.033160, inckl_z:0.111881
snr: 1.426953, var: 1.190395, inckl_gen:0.045989, inckl_eta:0.028923, inckl_z:0.036226
snr: 1.434962, var: 1.184709, inckl_gen:0.046238, inckl_eta:0.028151, inckl_z:0.037991
snr: 1.383893, var: 1.142265, inckl_gen:0.040900, inckl_eta:0.035197, inckl_z:0.277016
snr: 1.452305, var: 1.181627, inckl_gen:0.056575, inckl_eta:0.040639, inckl_z:0.235361
snr: 1.497735, var: 1.250688, inckl_gen:0.138169, inckl_eta:0.105333, inckl_z:0.433438
snr: 1.499964, var: 1.277912, inckl_gen:0.075140, inckl_eta:0.050795, inckl_z:0.120547
snr: 1.504475, var: 1.272269, inckl_gen:0.105066, inckl_eta:0.080548, inckl_z:0.226794
snr: 1.512956, var: 1.316805, inckl_gen:0.064070, inckl_eta:0.040057, inckl_z:0.316971
snr: 1.437269, var: 1.223548, inckl_gen:0.075200, inckl_eta:0.044117, inckl_z:0.319351
snr: 1.494487, var: 1.313239, inckl_gen:0.039054, inckl_eta:0.035025, inckl_z:0.117686
snr: 1.559626, var: 1.333551, inckl_gen:0.094722, inckl_eta:0.051444, inckl_z:0.108299
snr: 1.461416, var: 1.229778, inckl_gen:0.065325, inckl_eta:0.060328, inckl_z:0.187305
snr: 1.430136, var: 1.189478, inckl_gen:0.077341, inckl_eta:0.052463, inckl_z:0.059389
snr: 1.416247, var: 1.230184, inckl_gen:0.076508, inckl_eta:0.040637, inckl_z:0.079277
snr: 1.480720, var: 1.291886, inckl_gen:0.032131, inckl_eta:0.024167, inckl_z:0.024430
snr: 1.427759, var: 1.208609, inckl_gen:0.034590, inckl_eta:0.023454, inckl_z:0.032686
snr: 1.401094, var: 1.180449, inckl_gen:0.095747, inckl_eta:0.074762, inckl_z:0.369020
snr: 1.487242, var: 1.269736, inckl_gen:0.065752, inckl_eta:0.063746, inckl_z:0.471530
snr: 1.510010, var: 1.306810, inckl_gen:0.044742, inckl_eta:0.035766, inckl_z:0.475411
snr: 1.482675, var: 1.285787, inckl_gen:0.088946, inckl_eta:0.075553, inckl_z:0.441782
snr: 1.508644, var: 1.294078, inckl_gen:0.069546, inckl_eta:0.057221, inckl_z:0.551810
snr: 1.470503, var: 1.216910, inckl_gen:0.045112, inckl_eta:0.030166, inckl_z:0.082679
snr: 1.468028, var: 1.214491, inckl_gen:0.074953, inckl_eta:0.062084, inckl_z:0.363457
snr: 1.458570, var: 1.213933, inckl_gen:0.473033, inckl_eta:0.114820, inckl_z:0.536732
snr: 1.476732, var: 1.248893, inckl_gen:0.057572, inckl_eta:0.047529, inckl_z:0.211772
snr: 1.493350, var: 1.236747, inckl_gen:0.064334, inckl_eta:0.039478, inckl_z:0.452404
snr: 1.554613, var: 1.331672, inckl_gen:0.052748, inckl_eta:0.036181, inckl_z:0.242266
snr: 1.435563, var: 1.190977, inckl_gen:0.207605, inckl_eta:0.086156, inckl_z:0.460076
snr: 1.447664, var: 1.246947, inckl_gen:0.119973, inckl_eta:0.058624, inckl_z:0.281507
snr: 1.571578, var: 1.410572, inckl_gen:0.047148, inckl_eta:0.033893, inckl_z:0.126236
snr: 1.535643, var: 1.335138, inckl_gen:0.018104, inckl_eta:0.011677, inckl_z:0.095951
snr: 1.526859, var: 1.312263, inckl_gen:0.044390, inckl_eta:0.030695, inckl_z:0.150536
snr: 1.518166, var: 1.321615, inckl_gen:0.034293, inckl_eta:0.016197, inckl_z:0.029914
snr: 1.515462, var: 1.336667, inckl_gen:0.024758, inckl_eta:0.017946, inckl_z:0.046643
snr: 1.433973, var: 1.257861, inckl_gen:0.055436, inckl_eta:0.051755, inckl_z:0.527275
snr: 1.467340, var: 1.273276, inckl_gen:0.041026, inckl_eta:0.032312, inckl_z:0.437418
snr: 1.491352, var: 1.270858, inckl_gen:0.031978, inckl_eta:0.019534, inckl_z:0.034759
snr: 1.504359, var: 1.267157, inckl_gen:0.082644, inckl_eta:0.033160, inckl_z:0.268432
snr: 1.519143, var: 1.297901, inckl_gen:0.034418, inckl_eta:0.030049, inckl_z:0.220167
snr: 1.519003, var: 1.299584, inckl_gen:0.105053, inckl_eta:0.084563, inckl_z:0.909099
snr: 1.444627, var: 1.231200, inckl_gen:0.080376, inckl_eta:0.060698, inckl_z:0.298018
snr: 1.487865, var: 1.279583, inckl_gen:0.032031, inckl_eta:0.046337, inckl_z:0.463907
snr: 1.441571, var: 1.241952, inckl_gen:0.035344, inckl_eta:0.031513, inckl_z:0.026525
snr: 1.549522, var: 1.354010, inckl_gen:0.038351, inckl_eta:0.022734, inckl_z:0.112708
snr: 1.495143, var: 1.319058, inckl_gen:0.052034, inckl_eta:0.038820, inckl_z:0.190022
snr: 1.499229, var: 1.277151, inckl_gen:0.033639, inckl_eta:0.024644, inckl_z:0.149176
snr: 1.484538, var: 1.260967, inckl_gen:0.039631, inckl_eta:0.034638, inckl_z:0.127765
snr: 1.549549, var: 1.334459, inckl_gen:0.081354, inckl_eta:0.060225, inckl_z:0.651705
snr: 1.457329, var: 1.231599, inckl_gen:0.078805, inckl_eta:0.066495, inckl_z:0.381445
snr: 1.418021, var: 1.212384, inckl_gen:0.052368, inckl_eta:0.034736, inckl_z:0.199770
