snr: 1.717178, var: 1.029300, inckl_gen:301.800385, inckl_eta:71.085632, inckl_z:0.672104
snr: 1.211404, var: 0.861101, inckl_gen:339.640717, inckl_eta:52.937344, inckl_z:0.110242
snr: 1.238138, var: 0.903590, inckl_gen:319.035126, inckl_eta:76.571472, inckl_z:0.112584
snr: 1.222544, var: 0.889407, inckl_gen:244.457474, inckl_eta:53.197773, inckl_z:0.107743
snr: 1.236475, var: 0.878590, inckl_gen:369.435486, inckl_eta:61.871521, inckl_z:0.090154
snr: 1.193668, var: 0.840589, inckl_gen:345.091400, inckl_eta:75.419334, inckl_z:0.163268
snr: 1.217852, var: 0.868230, inckl_gen:339.692413, inckl_eta:70.950188, inckl_z:0.102807
snr: 1.191517, var: 0.823260, inckl_gen:272.991302, inckl_eta:62.569996, inckl_z:0.085185
snr: 1.174505, var: 0.816909, inckl_gen:386.687317, inckl_eta:67.041588, inckl_z:0.172425
snr: 1.186744, var: 0.801358, inckl_gen:506.584625, inckl_eta:77.390167, inckl_z:0.163635
snr: 1.217396, var: 0.853978, inckl_gen:212.481857, inckl_eta:52.030270, inckl_z:0.095088
snr: 1.189732, var: 0.821242, inckl_gen:359.014313, inckl_eta:62.722004, inckl_z:0.115989
snr: 1.233824, var: 0.871045, inckl_gen:439.297668, inckl_eta:61.035351, inckl_z:0.117424
snr: 1.207590, var: 0.825315, inckl_gen:366.107666, inckl_eta:66.853691, inckl_z:0.109827
snr: 1.214682, var: 0.857902, inckl_gen:254.332565, inckl_eta:63.155872, inckl_z:0.091520
snr: 1.232977, var: 0.885700, inckl_gen:444.358063, inckl_eta:60.746532, inckl_z:0.123853
snr: 1.233146, var: 0.866338, inckl_gen:364.273499, inckl_eta:47.899822, inckl_z:0.210979
snr: 1.204755, var: 0.833804, inckl_gen:393.711975, inckl_eta:50.371216, inckl_z:0.121675
snr: 1.233087, var: 0.861768, inckl_gen:284.305878, inckl_eta:43.802502, inckl_z:0.103188
snr: 1.304878, var: 0.928672, inckl_gen:354.325165, inckl_eta:56.907269, inckl_z:0.140855
snr: 1.301104, var: 0.951434, inckl_gen:257.066986, inckl_eta:61.265583, inckl_z:0.133999
snr: 1.234647, var: 0.895513, inckl_gen:343.467621, inckl_eta:49.250580, inckl_z:0.123784
snr: 1.243579, var: 0.900098, inckl_gen:212.433838, inckl_eta:44.850719, inckl_z:0.119057
snr: 1.283419, var: 0.938156, inckl_gen:238.224396, inckl_eta:61.068542, inckl_z:0.175901
snr: 1.297525, var: 0.977441, inckl_gen:302.597565, inckl_eta:49.349586, inckl_z:0.113140
snr: 1.308380, var: 0.988723, inckl_gen:294.467133, inckl_eta:49.371090, inckl_z:0.117064
snr: 1.285227, var: 0.978973, inckl_gen:268.919281, inckl_eta:58.549511, inckl_z:0.095632
snr: 1.266458, var: 0.953173, inckl_gen:493.416962, inckl_eta:71.787857, inckl_z:0.140964
snr: 1.290941, var: 0.960340, inckl_gen:345.585785, inckl_eta:50.115490, inckl_z:0.124817
snr: 1.271204, var: 0.962848, inckl_gen:297.955048, inckl_eta:49.694469, inckl_z:0.119715
snr: 1.306901, var: 1.019492, inckl_gen:481.179779, inckl_eta:60.305946, inckl_z:0.132804
snr: 1.328453, var: 0.998722, inckl_gen:301.625580, inckl_eta:40.021305, inckl_z:0.100218
snr: 1.361302, var: 1.046953, inckl_gen:359.716705, inckl_eta:49.482903, inckl_z:0.112780
snr: 1.351663, var: 1.059528, inckl_gen:358.124939, inckl_eta:57.115643, inckl_z:0.129258
snr: 1.356799, var: 1.064765, inckl_gen:234.826950, inckl_eta:52.077633, inckl_z:0.130214
snr: 1.338922, var: 1.039071, inckl_gen:501.486053, inckl_eta:57.743664, inckl_z:0.096349
snr: 1.361997, var: 1.064537, inckl_gen:301.318634, inckl_eta:43.109428, inckl_z:0.268141
snr: 1.337269, var: 1.039143, inckl_gen:232.119614, inckl_eta:38.565777, inckl_z:0.123677
snr: 1.294719, var: 0.998773, inckl_gen:240.569000, inckl_eta:50.624866, inckl_z:0.108558
snr: 1.316993, var: 1.023552, inckl_gen:380.185516, inckl_eta:48.319641, inckl_z:0.221298
snr: 1.316592, var: 1.027731, inckl_gen:289.386627, inckl_eta:60.926800, inckl_z:0.121440
snr: 1.289873, var: 0.994878, inckl_gen:385.333923, inckl_eta:55.588757, inckl_z:0.111431
snr: 1.263772, var: 0.966212, inckl_gen:399.166351, inckl_eta:59.841694, inckl_z:0.108624
snr: 1.284065, var: 0.971276, inckl_gen:451.805511, inckl_eta:43.419231, inckl_z:0.081260
snr: 1.310813, var: 1.009690, inckl_gen:317.004974, inckl_eta:46.634289, inckl_z:0.101225
snr: 1.343901, var: 1.056684, inckl_gen:383.533020, inckl_eta:44.476406, inckl_z:0.148714
snr: 1.306159, var: 1.040702, inckl_gen:253.899704, inckl_eta:56.924957, inckl_z:0.129911
snr: 1.284045, var: 0.974101, inckl_gen:380.125549, inckl_eta:47.502232, inckl_z:0.083727
snr: 1.344580, var: 1.048476, inckl_gen:651.687500, inckl_eta:52.960182, inckl_z:0.222356
snr: 1.340181, var: 1.040221, inckl_gen:271.587952, inckl_eta:35.470531, inckl_z:0.073789
snr: 1.297097, var: 1.001253, inckl_gen:351.642029, inckl_eta:40.926373, inckl_z:0.093659
snr: 1.322680, var: 1.035123, inckl_gen:318.282532, inckl_eta:36.441128, inckl_z:0.115946
snr: 1.265941, var: 0.999137, inckl_gen:519.361633, inckl_eta:38.349617, inckl_z:0.089502
snr: 1.234133, var: 0.908827, inckl_gen:571.584961, inckl_eta:39.471931, inckl_z:0.076123
snr: 1.241563, var: 0.955887, inckl_gen:231.135574, inckl_eta:29.850269, inckl_z:0.077167
snr: 1.274811, var: 0.989150, inckl_gen:240.181686, inckl_eta:33.367935, inckl_z:0.121066
snr: 1.261785, var: 1.019071, inckl_gen:846.704224, inckl_eta:39.662670, inckl_z:0.092036
snr: 1.234046, var: 0.983410, inckl_gen:304.948212, inckl_eta:36.389065, inckl_z:0.098369
snr: 1.273641, var: 0.995204, inckl_gen:468.041992, inckl_eta:47.207020, inckl_z:0.211106
snr: 1.245385, var: 0.968269, inckl_gen:375.812958, inckl_eta:31.741644, inckl_z:0.060634
snr: 1.219063, var: 0.959015, inckl_gen:366.631012, inckl_eta:47.563915, inckl_z:0.103513
snr: 1.254812, var: 0.990054, inckl_gen:585.125122, inckl_eta:47.449841, inckl_z:0.105793
snr: 1.246836, var: 0.978603, inckl_gen:348.634583, inckl_eta:33.334240, inckl_z:0.057812
snr: 1.270299, var: 0.997385, inckl_gen:400.266724, inckl_eta:39.749035, inckl_z:0.091375
snr: 1.235936, var: 0.954404, inckl_gen:342.830048, inckl_eta:27.962391, inckl_z:0.082926
snr: 1.218405, var: 0.947023, inckl_gen:448.384186, inckl_eta:23.414297, inckl_z:0.205806
snr: 1.224173, var: 0.942324, inckl_gen:407.236542, inckl_eta:39.480785, inckl_z:0.071236
snr: 1.213016, var: 0.941213, inckl_gen:407.503571, inckl_eta:29.894745, inckl_z:0.046986
snr: 1.242585, var: 0.988898, inckl_gen:480.500885, inckl_eta:28.267744, inckl_z:0.064947
snr: 1.245829, var: 0.983684, inckl_gen:302.058197, inckl_eta:34.037670, inckl_z:0.320802
snr: 1.217953, var: 0.923471, inckl_gen:563.129395, inckl_eta:35.540031, inckl_z:0.074697
snr: 1.248771, var: 0.956588, inckl_gen:289.247162, inckl_eta:27.498224, inckl_z:0.084359
snr: 1.254105, var: 0.970052, inckl_gen:180.475616, inckl_eta:27.828693, inckl_z:0.047052
snr: 1.253777, var: 1.002001, inckl_gen:243.935959, inckl_eta:29.659174, inckl_z:0.113268
snr: 1.251855, var: 0.948739, inckl_gen:207.805862, inckl_eta:42.667229, inckl_z:0.198528
snr: 1.246377, var: 0.952745, inckl_gen:263.140472, inckl_eta:25.132616, inckl_z:0.275357
snr: 1.226273, var: 0.953493, inckl_gen:305.193146, inckl_eta:28.414173, inckl_z:0.168254
snr: 1.226069, var: 0.961132, inckl_gen:274.759003, inckl_eta:34.333138, inckl_z:0.217703
snr: 1.200004, var: 0.897537, inckl_gen:471.291077, inckl_eta:27.682693, inckl_z:0.380726
snr: 1.218390, var: 0.924857, inckl_gen:269.154358, inckl_eta:29.117878, inckl_z:0.073727
snr: 1.215020, var: 0.909150, inckl_gen:162.235764, inckl_eta:29.041630, inckl_z:0.071519
snr: 1.227409, var: 0.904121, inckl_gen:291.502441, inckl_eta:23.793344, inckl_z:0.053960
snr: 1.248407, var: 0.951328, inckl_gen:390.301910, inckl_eta:30.021545, inckl_z:0.066390
snr: 1.253569, var: 0.978043, inckl_gen:567.746582, inckl_eta:29.129902, inckl_z:0.201992
snr: 1.216808, var: 0.980474, inckl_gen:375.112030, inckl_eta:30.442213, inckl_z:0.074043
snr: 1.236091, var: 0.955609, inckl_gen:264.129181, inckl_eta:20.591446, inckl_z:0.065970
snr: 1.230142, var: 0.933385, inckl_gen:351.955048, inckl_eta:28.704493, inckl_z:0.075001
snr: 1.264973, var: 0.994882, inckl_gen:619.170349, inckl_eta:36.643482, inckl_z:0.039301
snr: 1.235463, var: 0.966707, inckl_gen:329.858337, inckl_eta:21.105066, inckl_z:0.127580
snr: 1.234160, var: 0.970769, inckl_gen:320.302277, inckl_eta:22.575174, inckl_z:0.106015
snr: 1.252697, var: 0.957251, inckl_gen:89.480011, inckl_eta:19.381327, inckl_z:0.093301
snr: 1.224503, var: 0.938021, inckl_gen:367.052155, inckl_eta:32.629311, inckl_z:0.100793
snr: 1.228143, var: 0.950561, inckl_gen:348.581329, inckl_eta:27.914381, inckl_z:0.314020
snr: 1.251170, var: 0.974952, inckl_gen:374.094055, inckl_eta:20.477900, inckl_z:0.059864
snr: 1.244232, var: 0.977902, inckl_gen:630.067932, inckl_eta:20.706671, inckl_z:0.480048
snr: 1.214145, var: 0.937158, inckl_gen:488.134491, inckl_eta:25.735159, inckl_z:0.054291
snr: 1.226844, var: 0.941134, inckl_gen:435.702850, inckl_eta:27.755451, inckl_z:0.053742
snr: 1.265616, var: 0.975563, inckl_gen:172.647141, inckl_eta:25.751892, inckl_z:0.044744
snr: 1.268617, var: 0.998627, inckl_gen:293.122528, inckl_eta:16.892790, inckl_z:0.072635
snr: 1.244011, var: 0.944545, inckl_gen:434.125549, inckl_eta:19.251339, inckl_z:0.257596
snr: 1.218861, var: 0.898167, inckl_gen:196.584457, inckl_eta:19.087248, inckl_z:0.383039
snr: 1.278968, var: 0.993231, inckl_gen:427.960297, inckl_eta:18.687069, inckl_z:0.068661
snr: 1.313139, var: 1.016752, inckl_gen:473.206635, inckl_eta:20.399790, inckl_z:0.237009
snr: 1.281556, var: 0.989332, inckl_gen:278.873688, inckl_eta:22.436548, inckl_z:0.051424
snr: 1.236637, var: 0.982827, inckl_gen:312.066559, inckl_eta:19.300623, inckl_z:0.435011
snr: 1.229397, var: 0.960478, inckl_gen:230.423340, inckl_eta:24.920927, inckl_z:0.040237
snr: 1.220283, var: 0.918708, inckl_gen:334.153381, inckl_eta:20.435806, inckl_z:0.043242
snr: 1.251071, var: 0.953006, inckl_gen:264.175751, inckl_eta:16.603483, inckl_z:0.059734
snr: 1.267841, var: 0.946336, inckl_gen:340.490540, inckl_eta:15.644899, inckl_z:0.036444
snr: 1.289238, var: 0.953250, inckl_gen:435.931976, inckl_eta:17.940861, inckl_z:0.343702
snr: 1.292584, var: 0.985255, inckl_gen:203.023972, inckl_eta:16.960363, inckl_z:0.041347
snr: 1.271590, var: 0.976514, inckl_gen:352.622833, inckl_eta:14.360062, inckl_z:0.040660
snr: 1.274584, var: 0.967276, inckl_gen:257.967926, inckl_eta:19.413780, inckl_z:0.145008
snr: 1.278556, var: 0.955643, inckl_gen:475.146393, inckl_eta:30.466944, inckl_z:0.533263
snr: 1.272600, var: 0.959445, inckl_gen:363.785309, inckl_eta:16.589270, inckl_z:0.089953
snr: 1.261422, var: 0.939574, inckl_gen:400.989075, inckl_eta:16.636799, inckl_z:0.243070
snr: 1.328254, var: 1.010838, inckl_gen:270.126678, inckl_eta:13.791183, inckl_z:0.133628
snr: 1.325983, var: 1.022745, inckl_gen:249.055817, inckl_eta:10.625940, inckl_z:0.133096
snr: 1.288475, var: 0.960840, inckl_gen:324.136688, inckl_eta:14.905670, inckl_z:0.224825
snr: 1.265086, var: 0.928412, inckl_gen:288.283905, inckl_eta:13.964742, inckl_z:0.069624
snr: 1.267797, var: 0.952131, inckl_gen:277.900726, inckl_eta:19.322317, inckl_z:0.312017
snr: 1.288601, var: 0.958947, inckl_gen:246.516022, inckl_eta:13.469538, inckl_z:0.244806
snr: 1.318162, var: 0.968927, inckl_gen:265.041809, inckl_eta:11.281120, inckl_z:0.238352
snr: 1.357042, var: 1.027920, inckl_gen:577.693054, inckl_eta:17.712225, inckl_z:0.613504
snr: 1.308292, var: 0.984601, inckl_gen:851.121094, inckl_eta:11.443189, inckl_z:0.330973
snr: 1.279125, var: 0.959969, inckl_gen:253.321823, inckl_eta:10.600760, inckl_z:0.502545
snr: 1.323992, var: 0.984120, inckl_gen:200.172241, inckl_eta:9.918344, inckl_z:0.048811
snr: 1.308483, var: 0.971111, inckl_gen:530.119324, inckl_eta:12.487439, inckl_z:0.231626
snr: 1.346039, var: 1.039007, inckl_gen:265.377747, inckl_eta:10.796363, inckl_z:0.115206
snr: 1.315009, var: 1.013713, inckl_gen:563.616882, inckl_eta:23.097076, inckl_z:0.572351
snr: 1.268937, var: 0.922143, inckl_gen:637.100891, inckl_eta:13.027419, inckl_z:0.533999
snr: 1.272033, var: 0.921591, inckl_gen:302.074280, inckl_eta:8.029951, inckl_z:0.193049
snr: 1.277873, var: 0.924813, inckl_gen:479.554504, inckl_eta:20.194931, inckl_z:1.270398
snr: 1.273648, var: 0.933845, inckl_gen:292.838043, inckl_eta:9.048465, inckl_z:0.742276
snr: 1.296094, var: 0.943422, inckl_gen:207.326859, inckl_eta:8.934097, inckl_z:0.026514
snr: 1.319938, var: 0.964852, inckl_gen:293.977692, inckl_eta:12.015347, inckl_z:0.263110
snr: 1.261426, var: 0.910299, inckl_gen:163.602783, inckl_eta:7.035783, inckl_z:0.029258
snr: 1.378673, var: 1.024182, inckl_gen:545.428345, inckl_eta:7.881585, inckl_z:0.454959
snr: 1.294752, var: 0.938567, inckl_gen:253.730621, inckl_eta:9.443610, inckl_z:0.124575
snr: 1.291399, var: 0.939379, inckl_gen:229.946732, inckl_eta:6.395973, inckl_z:0.285296
snr: 1.342264, var: 0.963604, inckl_gen:160.781525, inckl_eta:6.182717, inckl_z:0.135154
snr: 1.320424, var: 0.935819, inckl_gen:289.737885, inckl_eta:9.023735, inckl_z:0.356456
snr: 1.260349, var: 0.890351, inckl_gen:153.418945, inckl_eta:7.888333, inckl_z:0.264549
snr: 1.311280, var: 0.938604, inckl_gen:190.532150, inckl_eta:4.650495, inckl_z:0.038356
snr: 1.363075, var: 1.022230, inckl_gen:183.453842, inckl_eta:4.944471, inckl_z:0.553318
snr: 1.361117, var: 1.017085, inckl_gen:275.365723, inckl_eta:9.103045, inckl_z:0.086268
snr: 1.322157, var: 0.977161, inckl_gen:303.252136, inckl_eta:7.175047, inckl_z:0.508859
snr: 1.349087, var: 0.973458, inckl_gen:450.886536, inckl_eta:6.896297, inckl_z:1.445958
snr: 1.303471, var: 0.909915, inckl_gen:197.317551, inckl_eta:7.799594, inckl_z:0.169665
snr: 1.300283, var: 0.902223, inckl_gen:200.718719, inckl_eta:4.628163, inckl_z:0.013912
snr: 1.318945, var: 0.930131, inckl_gen:123.277359, inckl_eta:8.693534, inckl_z:0.659856
snr: 1.328809, var: 0.941931, inckl_gen:226.811768, inckl_eta:4.816640, inckl_z:0.033616
snr: 1.310137, var: 0.914049, inckl_gen:262.440552, inckl_eta:13.650210, inckl_z:0.174536
snr: 1.319306, var: 0.892783, inckl_gen:100.448425, inckl_eta:4.315022, inckl_z:0.241756
snr: 1.298131, var: 0.899147, inckl_gen:169.319122, inckl_eta:4.324230, inckl_z:0.497128
snr: 1.257225, var: 0.852315, inckl_gen:234.272568, inckl_eta:3.407785, inckl_z:0.272986
snr: 1.311311, var: 0.911795, inckl_gen:307.308594, inckl_eta:2.832288, inckl_z:0.990794
snr: 1.329597, var: 0.944141, inckl_gen:221.410645, inckl_eta:3.088818, inckl_z:0.309825
snr: 1.288831, var: 0.859162, inckl_gen:352.044525, inckl_eta:1.725321, inckl_z:0.998993
snr: 1.275729, var: 0.852619, inckl_gen:143.147003, inckl_eta:4.531301, inckl_z:0.074777
snr: 1.281629, var: 0.888541, inckl_gen:173.901932, inckl_eta:13.419898, inckl_z:0.288012
snr: 1.291957, var: 0.898956, inckl_gen:213.152328, inckl_eta:3.040293, inckl_z:0.173500
snr: 1.301119, var: 0.881964, inckl_gen:142.429077, inckl_eta:2.431433, inckl_z:0.043473
snr: 1.291722, var: 0.878209, inckl_gen:159.951736, inckl_eta:1.826362, inckl_z:0.165142
snr: 1.314460, var: 0.899614, inckl_gen:164.127457, inckl_eta:4.782857, inckl_z:0.552220
snr: 1.257143, var: 0.849812, inckl_gen:186.783325, inckl_eta:1.261927, inckl_z:0.559671
snr: 1.246897, var: 0.836490, inckl_gen:384.005341, inckl_eta:4.677574, inckl_z:0.218166
snr: 1.239506, var: 0.823878, inckl_gen:517.179749, inckl_eta:5.599861, inckl_z:0.516620
snr: 1.301982, var: 0.885551, inckl_gen:181.695969, inckl_eta:2.078238, inckl_z:0.295502
snr: 1.300883, var: 0.874789, inckl_gen:373.326355, inckl_eta:2.267537, inckl_z:1.230207
snr: 1.410604, var: 0.986170, inckl_gen:72.024719, inckl_eta:2.513245, inckl_z:0.034589
snr: 1.339549, var: 0.915849, inckl_gen:408.834442, inckl_eta:0.931984, inckl_z:1.005648
snr: 1.314659, var: 0.897472, inckl_gen:225.805130, inckl_eta:3.783957, inckl_z:0.270880
snr: 1.276569, var: 0.835703, inckl_gen:112.082390, inckl_eta:1.010257, inckl_z:0.114033
snr: 1.258305, var: 0.827625, inckl_gen:265.580780, inckl_eta:2.279135, inckl_z:0.332718
snr: 1.231527, var: 0.772729, inckl_gen:57.889935, inckl_eta:2.049741, inckl_z:0.024746
snr: 1.235736, var: 0.791873, inckl_gen:202.205612, inckl_eta:0.940773, inckl_z:0.327712
snr: 1.238856, var: 0.786522, inckl_gen:175.947037, inckl_eta:1.016406, inckl_z:0.111448
snr: 1.212676, var: 0.782343, inckl_gen:241.296829, inckl_eta:1.029052, inckl_z:0.788546
snr: 1.251570, var: 0.832150, inckl_gen:175.652740, inckl_eta:2.223403, inckl_z:0.190841
snr: 1.257108, var: 0.842999, inckl_gen:154.360580, inckl_eta:0.901216, inckl_z:0.086511
snr: 1.234484, var: 0.834473, inckl_gen:102.041504, inckl_eta:0.828126, inckl_z:0.063500
snr: 1.271416, var: 0.845346, inckl_gen:279.874237, inckl_eta:1.363859, inckl_z:1.089551
snr: 1.245438, var: 0.804098, inckl_gen:106.186867, inckl_eta:0.662529, inckl_z:0.144313
snr: 1.200892, var: 0.760931, inckl_gen:119.374565, inckl_eta:1.064600, inckl_z:0.085713
snr: 1.199762, var: 0.797106, inckl_gen:33.630077, inckl_eta:0.465060, inckl_z:0.431529
snr: 1.275792, var: 0.865784, inckl_gen:83.773277, inckl_eta:0.757235, inckl_z:0.312679
snr: 1.224286, var: 0.828716, inckl_gen:192.757492, inckl_eta:0.383985, inckl_z:0.550168
snr: 1.223615, var: 0.825734, inckl_gen:262.944397, inckl_eta:1.958204, inckl_z:0.812497
snr: 1.196941, var: 0.803119, inckl_gen:192.495697, inckl_eta:0.389350, inckl_z:0.453889
snr: 1.215111, var: 0.807876, inckl_gen:212.824341, inckl_eta:1.027823, inckl_z:0.714545
snr: 1.267745, var: 0.864180, inckl_gen:187.579300, inckl_eta:0.885035, inckl_z:0.484833
snr: 1.243008, var: 0.835116, inckl_gen:80.216080, inckl_eta:0.269717, inckl_z:0.019104
snr: 1.225541, var: 0.815499, inckl_gen:108.574951, inckl_eta:0.227694, inckl_z:0.116753
snr: 1.236965, var: 0.812892, inckl_gen:167.004868, inckl_eta:5.117764, inckl_z:0.874596
snr: 1.233580, var: 0.806593, inckl_gen:53.007496, inckl_eta:0.280882, inckl_z:0.095017
snr: 1.288808, var: 0.874953, inckl_gen:227.312332, inckl_eta:0.346962, inckl_z:0.846456
snr: 1.242126, var: 0.813713, inckl_gen:156.014618, inckl_eta:0.322158, inckl_z:0.063708
snr: 1.235538, var: 0.829086, inckl_gen:168.430344, inckl_eta:0.470049, inckl_z:0.058444
snr: 1.238492, var: 0.826055, inckl_gen:139.598129, inckl_eta:0.366743, inckl_z:0.390885
snr: 1.199143, var: 0.772364, inckl_gen:80.368896, inckl_eta:0.118095, inckl_z:0.098792
snr: 1.240562, var: 0.803240, inckl_gen:114.335350, inckl_eta:0.214682, inckl_z:0.137759
snr: 1.241316, var: 0.817783, inckl_gen:14.222236, inckl_eta:0.223730, inckl_z:0.007381
snr: 1.257038, var: 0.835035, inckl_gen:31.646631, inckl_eta:0.138861, inckl_z:0.036673
snr: 1.257595, var: 0.839295, inckl_gen:135.947052, inckl_eta:0.377886, inckl_z:0.657720
snr: 1.218943, var: 0.819591, inckl_gen:8.026973, inckl_eta:0.091057, inckl_z:0.438444
snr: 1.196053, var: 0.784313, inckl_gen:63.510357, inckl_eta:0.480983, inckl_z:0.447757
snr: 1.228273, var: 0.807417, inckl_gen:46.680134, inckl_eta:0.323396, inckl_z:1.274808
snr: 1.236653, var: 0.822024, inckl_gen:117.929115, inckl_eta:0.047589, inckl_z:0.101870
snr: 1.260796, var: 0.849883, inckl_gen:102.695244, inckl_eta:1.390321, inckl_z:0.073331
snr: 1.253387, var: 0.830805, inckl_gen:154.224564, inckl_eta:0.197155, inckl_z:0.113444
snr: 1.182152, var: 0.762706, inckl_gen:43.350399, inckl_eta:0.078808, inckl_z:0.037806
snr: 1.216687, var: 0.831801, inckl_gen:43.140156, inckl_eta:0.086952, inckl_z:0.041673
snr: 1.205716, var: 0.827059, inckl_gen:10.946532, inckl_eta:0.454486, inckl_z:0.539500
snr: 1.273913, var: 0.887387, inckl_gen:103.573753, inckl_eta:0.217734, inckl_z:0.222699
snr: 1.208228, var: 0.795515, inckl_gen:70.875755, inckl_eta:0.039299, inckl_z:0.137580
snr: 1.230961, var: 0.827572, inckl_gen:27.501745, inckl_eta:0.109359, inckl_z:0.204247
snr: 1.209726, var: 0.788883, inckl_gen:57.210308, inckl_eta:0.198406, inckl_z:0.592220
snr: 1.229540, var: 0.800208, inckl_gen:82.404076, inckl_eta:0.173168, inckl_z:0.841324
snr: 1.233149, var: 0.815112, inckl_gen:109.081291, inckl_eta:0.105299, inckl_z:0.443011
snr: 1.225797, var: 0.805980, inckl_gen:54.099243, inckl_eta:0.177639, inckl_z:0.771760
snr: 1.198915, var: 0.788852, inckl_gen:124.156876, inckl_eta:0.126305, inckl_z:0.544245
snr: 1.237034, var: 0.816460, inckl_gen:38.390774, inckl_eta:0.068260, inckl_z:0.242083
snr: 1.295262, var: 0.893970, inckl_gen:24.377796, inckl_eta:0.073281, inckl_z:0.356246
snr: 1.327238, var: 0.930766, inckl_gen:32.943256, inckl_eta:0.189239, inckl_z:0.195811
snr: 1.277721, var: 0.868555, inckl_gen:23.582947, inckl_eta:0.061559, inckl_z:0.079864
snr: 1.230492, var: 0.823357, inckl_gen:64.553314, inckl_eta:0.150091, inckl_z:0.775868
snr: 1.257819, var: 0.857102, inckl_gen:12.171821, inckl_eta:0.124235, inckl_z:0.661125
snr: 1.259698, var: 0.845156, inckl_gen:46.183544, inckl_eta:0.207297, inckl_z:0.048523
snr: 1.269720, var: 0.874884, inckl_gen:18.349520, inckl_eta:0.045714, inckl_z:0.102639
snr: 1.246574, var: 0.842426, inckl_gen:3.931635, inckl_eta:0.046759, inckl_z:0.475390
snr: 1.249337, var: 0.831481, inckl_gen:12.418963, inckl_eta:0.206871, inckl_z:0.048612
snr: 1.188641, var: 0.798194, inckl_gen:44.682652, inckl_eta:0.183468, inckl_z:0.376107
snr: 1.214901, var: 0.805070, inckl_gen:86.533638, inckl_eta:0.064137, inckl_z:0.468504
snr: 1.228582, var: 0.847995, inckl_gen:30.192677, inckl_eta:0.148068, inckl_z:0.270673
snr: 1.247171, var: 0.891628, inckl_gen:11.219397, inckl_eta:0.100167, inckl_z:0.095655
snr: 1.257059, var: 0.894095, inckl_gen:14.937134, inckl_eta:0.053752, inckl_z:0.029248
snr: 1.261408, var: 0.882439, inckl_gen:21.648924, inckl_eta:0.091813, inckl_z:0.446193
snr: 1.203697, var: 0.822357, inckl_gen:9.453616, inckl_eta:0.067800, inckl_z:0.788884
snr: 1.220270, var: 0.874712, inckl_gen:91.637856, inckl_eta:0.045214, inckl_z:0.461574
snr: 1.251560, var: 0.858205, inckl_gen:72.786018, inckl_eta:0.120170, inckl_z:0.457594
snr: 1.282775, var: 0.883670, inckl_gen:158.722565, inckl_eta:0.051167, inckl_z:1.574484
snr: 1.319337, var: 0.935020, inckl_gen:129.265045, inckl_eta:0.048151, inckl_z:0.531195
snr: 1.253606, var: 0.847672, inckl_gen:39.591564, inckl_eta:0.077872, inckl_z:0.980123
snr: 1.211960, var: 0.815941, inckl_gen:24.024538, inckl_eta:0.102346, inckl_z:0.451881
snr: 1.254023, var: 0.853739, inckl_gen:87.791054, inckl_eta:0.035614, inckl_z:0.317133
snr: 1.243744, var: 0.813678, inckl_gen:43.519024, inckl_eta:0.056599, inckl_z:0.115964
snr: 1.246505, var: 0.825058, inckl_gen:39.361469, inckl_eta:0.066351, inckl_z:0.266621
snr: 1.200060, var: 0.782335, inckl_gen:61.543434, inckl_eta:0.028363, inckl_z:0.224756
snr: 1.213684, var: 0.803712, inckl_gen:6.305617, inckl_eta:0.030628, inckl_z:0.065806
snr: 1.254522, var: 0.847854, inckl_gen:40.944180, inckl_eta:0.491221, inckl_z:0.569417
snr: 1.197659, var: 0.831639, inckl_gen:36.233013, inckl_eta:0.049224, inckl_z:0.219809
snr: 1.207106, var: 0.828020, inckl_gen:5.542605, inckl_eta:0.072732, inckl_z:0.091572
snr: 1.264303, var: 0.881435, inckl_gen:56.306042, inckl_eta:0.222594, inckl_z:0.352645
snr: 1.234280, var: 0.847113, inckl_gen:9.128446, inckl_eta:0.028110, inckl_z:0.045591
snr: 1.252455, var: 0.859572, inckl_gen:8.918069, inckl_eta:0.133485, inckl_z:0.935734
snr: 1.212689, var: 0.827064, inckl_gen:13.895673, inckl_eta:0.089186, inckl_z:0.152406
snr: 1.250340, var: 0.855681, inckl_gen:17.442112, inckl_eta:0.034138, inckl_z:0.540952
snr: 1.211847, var: 0.843654, inckl_gen:60.887604, inckl_eta:0.030775, inckl_z:0.493209
snr: 1.223280, var: 0.838702, inckl_gen:10.627896, inckl_eta:0.011246, inckl_z:0.226922
snr: 1.210760, var: 0.821513, inckl_gen:3.434398, inckl_eta:0.021985, inckl_z:0.495932
snr: 1.213276, var: 0.839193, inckl_gen:16.445351, inckl_eta:0.167754, inckl_z:0.309120
snr: 1.213877, var: 0.824792, inckl_gen:9.074214, inckl_eta:0.084090, inckl_z:0.867063
snr: 1.226532, var: 0.824379, inckl_gen:31.525436, inckl_eta:0.075109, inckl_z:0.299397
snr: 1.241711, var: 0.843243, inckl_gen:9.774126, inckl_eta:0.013711, inckl_z:0.132342
snr: 1.285754, var: 0.916178, inckl_gen:36.435738, inckl_eta:0.043769, inckl_z:0.194116
snr: 1.236565, var: 0.850009, inckl_gen:22.821745, inckl_eta:0.017998, inckl_z:0.223449
snr: 1.218687, var: 0.823967, inckl_gen:13.789804, inckl_eta:0.028440, inckl_z:0.048967
snr: 1.241043, var: 0.839980, inckl_gen:4.337312, inckl_eta:0.079340, inckl_z:0.296819
