snr: 2.054255, var: 1.363270, inckl_gen:185.594604, inckl_eta:71.218140, inckl_z:0.680922
snr: 1.216296, var: 1.229996, inckl_gen:0.377740, inckl_eta:0.046178, inckl_z:0.073131
snr: 1.204147, var: 1.203260, inckl_gen:0.129132, inckl_eta:0.035946, inckl_z:0.041642
snr: 1.190069, var: 1.169724, inckl_gen:1.369447, inckl_eta:0.061437, inckl_z:0.177521
snr: 1.163935, var: 1.150112, inckl_gen:0.814208, inckl_eta:0.100956, inckl_z:0.373926
snr: 1.215900, var: 1.166647, inckl_gen:0.761352, inckl_eta:0.146030, inckl_z:1.442781
snr: 1.172480, var: 1.114437, inckl_gen:0.243383, inckl_eta:0.045930, inckl_z:0.097072
snr: 1.206134, var: 1.171273, inckl_gen:0.569401, inckl_eta:0.086672, inckl_z:0.116182
snr: 1.222350, var: 1.216956, inckl_gen:0.887241, inckl_eta:0.099545, inckl_z:0.344851
snr: 1.185739, var: 1.173304, inckl_gen:0.449128, inckl_eta:0.063840, inckl_z:0.202113
snr: 1.241970, var: 1.270639, inckl_gen:0.382858, inckl_eta:0.052778, inckl_z:0.082374
snr: 1.185119, var: 1.187585, inckl_gen:0.955341, inckl_eta:0.096591, inckl_z:0.241119
snr: 1.254828, var: 1.230885, inckl_gen:0.407952, inckl_eta:0.041495, inckl_z:0.101461
snr: 1.206206, var: 1.140925, inckl_gen:0.433073, inckl_eta:0.058124, inckl_z:0.269224
snr: 1.200193, var: 1.159008, inckl_gen:0.670338, inckl_eta:0.099444, inckl_z:0.155256
snr: 1.222422, var: 1.156870, inckl_gen:0.542909, inckl_eta:0.081097, inckl_z:0.044842
snr: 1.259884, var: 1.209111, inckl_gen:0.782793, inckl_eta:0.121509, inckl_z:0.372119
snr: 1.187541, var: 1.150355, inckl_gen:1.228632, inckl_eta:0.118432, inckl_z:0.382391
snr: 1.165704, var: 1.174332, inckl_gen:0.720608, inckl_eta:0.094901, inckl_z:0.064297
snr: 1.174006, var: 1.181254, inckl_gen:1.108458, inckl_eta:0.095365, inckl_z:0.554313
snr: 1.234186, var: 1.172524, inckl_gen:0.262966, inckl_eta:0.061454, inckl_z:0.233519
snr: 1.208081, var: 1.175318, inckl_gen:0.697347, inckl_eta:0.123387, inckl_z:0.187705
snr: 1.172529, var: 1.159935, inckl_gen:0.744442, inckl_eta:0.090000, inckl_z:0.174575
snr: 1.213490, var: 1.193332, inckl_gen:0.561557, inckl_eta:0.083593, inckl_z:0.439058
snr: 1.172795, var: 1.185148, inckl_gen:1.071696, inckl_eta:0.080425, inckl_z:0.141832
snr: 1.231109, var: 1.213490, inckl_gen:0.591580, inckl_eta:0.083436, inckl_z:0.276832
snr: 1.171602, var: 1.139129, inckl_gen:0.929588, inckl_eta:0.060273, inckl_z:0.133824
snr: 1.179577, var: 1.185784, inckl_gen:1.003680, inckl_eta:0.060623, inckl_z:0.593559
snr: 1.175020, var: 1.151495, inckl_gen:0.336290, inckl_eta:0.048886, inckl_z:0.089338
snr: 1.187826, var: 1.131554, inckl_gen:6.119907, inckl_eta:0.216889, inckl_z:1.423269
snr: 1.215887, var: 1.177971, inckl_gen:0.495952, inckl_eta:0.125053, inckl_z:0.988284
snr: 1.231999, var: 1.190720, inckl_gen:0.850424, inckl_eta:0.115075, inckl_z:0.074394
snr: 1.191433, var: 1.150130, inckl_gen:0.349808, inckl_eta:0.076709, inckl_z:0.331335
snr: 1.170229, var: 1.124507, inckl_gen:0.897357, inckl_eta:0.057704, inckl_z:0.271825
snr: 1.160647, var: 1.123266, inckl_gen:0.539589, inckl_eta:0.104242, inckl_z:0.110396
snr: 1.199246, var: 1.157229, inckl_gen:0.410496, inckl_eta:0.055041, inckl_z:0.090379
snr: 1.182979, var: 1.135103, inckl_gen:0.204273, inckl_eta:0.044064, inckl_z:0.066425
snr: 1.178455, var: 1.162418, inckl_gen:0.396432, inckl_eta:0.110958, inckl_z:0.167348
snr: 1.176722, var: 1.140877, inckl_gen:0.595353, inckl_eta:0.073985, inckl_z:0.248370
snr: 1.225963, var: 1.198977, inckl_gen:0.828896, inckl_eta:0.214451, inckl_z:0.964767
snr: 1.213995, var: 1.194651, inckl_gen:0.332438, inckl_eta:0.073276, inckl_z:0.426512
snr: 1.225093, var: 1.252558, inckl_gen:0.568318, inckl_eta:0.055023, inckl_z:0.154241
snr: 1.215451, var: 1.175911, inckl_gen:0.756325, inckl_eta:0.054948, inckl_z:0.096615
snr: 1.178285, var: 1.101520, inckl_gen:0.278640, inckl_eta:0.063759, inckl_z:0.488688
snr: 1.263846, var: 1.194445, inckl_gen:0.510221, inckl_eta:0.059386, inckl_z:0.156468
snr: 1.225620, var: 1.137785, inckl_gen:1.053849, inckl_eta:0.121640, inckl_z:0.312344
snr: 1.230111, var: 1.160962, inckl_gen:0.392852, inckl_eta:0.037831, inckl_z:0.090535
snr: 1.230031, var: 1.214631, inckl_gen:1.961632, inckl_eta:0.193967, inckl_z:0.735259
snr: 1.210745, var: 1.182976, inckl_gen:0.640655, inckl_eta:0.054399, inckl_z:0.169899
snr: 1.224372, var: 1.214391, inckl_gen:0.582073, inckl_eta:0.081959, inckl_z:0.118652
snr: 1.209407, var: 1.190047, inckl_gen:0.446177, inckl_eta:0.047167, inckl_z:0.074371
snr: 1.194540, var: 1.175636, inckl_gen:0.470851, inckl_eta:0.065574, inckl_z:0.696451
snr: 1.202073, var: 1.222910, inckl_gen:0.721629, inckl_eta:0.077383, inckl_z:0.282837
snr: 1.230776, var: 1.286094, inckl_gen:1.196466, inckl_eta:0.097077, inckl_z:0.450747
snr: 1.227854, var: 1.279450, inckl_gen:0.394334, inckl_eta:0.103172, inckl_z:0.175505
snr: 1.216926, var: 1.243183, inckl_gen:0.175852, inckl_eta:0.043987, inckl_z:0.189426
snr: 1.218903, var: 1.236052, inckl_gen:0.494120, inckl_eta:0.168463, inckl_z:0.274507
snr: 1.205828, var: 1.220497, inckl_gen:2.355766, inckl_eta:0.089218, inckl_z:0.622701
snr: 1.204465, var: 1.210291, inckl_gen:0.481272, inckl_eta:0.117890, inckl_z:0.406187
snr: 1.186282, var: 1.197016, inckl_gen:0.502978, inckl_eta:0.074074, inckl_z:0.415104
snr: 1.165652, var: 1.179256, inckl_gen:0.958893, inckl_eta:0.048608, inckl_z:0.163870
snr: 1.210828, var: 1.172671, inckl_gen:1.143216, inckl_eta:0.069963, inckl_z:0.484462
snr: 1.177498, var: 1.138324, inckl_gen:0.716872, inckl_eta:0.092494, inckl_z:0.337586
snr: 1.163842, var: 1.118675, inckl_gen:0.426158, inckl_eta:0.083016, inckl_z:0.218666
snr: 1.165533, var: 1.140460, inckl_gen:1.173629, inckl_eta:0.058898, inckl_z:0.305605
