EUBO	ELBO	ESS
-201.950	-205.602	6.861
-201.885	-205.532	6.894
-201.883	-205.439	6.868
-201.904	-205.502	6.855
-201.908	-205.568	6.885
-201.902	-205.494	6.835
-201.803	-205.331	6.886
-202.050	-205.974	6.810
-201.968	-205.579	6.868
-201.787	-205.300	6.912
-201.897	-205.470	6.880
-201.843	-205.547	6.879
-201.879	-205.447	6.904
-201.887	-205.434	6.816
-202.090	-205.657	6.875
-202.052	-205.623	6.866
-201.887	-205.320	6.899
-202.000	-205.469	6.891
-201.979	-205.570	6.884
-201.844	-205.375	6.838
-201.936	-205.367	6.855
-201.822	-205.378	6.871
-201.939	-205.493	6.834
-201.885	-205.563	6.862
-201.856	-205.457	6.855
-201.818	-205.423	6.872
-201.985	-205.510	6.905
-201.995	-205.565	6.904
-201.793	-205.456	6.917
-201.796	-205.456	6.886
-201.968	-205.582	6.904
-201.937	-205.646	6.853
-201.803	-205.247	6.909
-201.840	-205.412	6.931
-201.883	-205.378	6.874
-201.853	-205.446	6.933
-201.838	-205.410	6.895
-201.837	-205.342	6.897
-201.862	-205.264	6.931
-201.896	-205.460	6.879
-201.874	-205.428	6.893
-201.849	-205.204	6.940
-201.926	-205.573	6.920
-201.911	-205.485	6.903
-201.822	-205.314	6.903
-201.910	-205.509	6.859
-201.979	-205.448	6.917
-201.797	-205.353	6.913
-201.933	-205.521	6.907
-201.916	-205.237	6.951
-201.771	-205.297	6.890
-202.094	-205.834	6.906
-201.775	-205.408	6.868
-201.932	-205.442	6.913
-201.847	-205.509	6.863
-201.888	-205.720	6.901
-201.805	-205.375	6.885
-201.893	-205.324	6.956
-201.870	-205.273	6.939
-201.857	-205.368	6.942
-201.821	-205.432	6.899
-201.999	-205.408	6.928
-201.868	-205.260	6.895
-201.898	-205.447	6.945
-201.924	-205.311	6.906
-201.943	-205.354	6.934
-201.826	-205.377	6.917
-201.890	-205.296	6.956
-202.081	-205.638	6.934
-201.966	-205.533	6.912
-201.936	-205.431	6.895
-201.900	-205.489	6.937
-201.844	-205.349	6.952
-201.876	-205.298	6.954
-201.822	-205.331	6.945
-201.923	-205.266	6.906
-201.876	-205.265	6.928
-201.956	-205.386	6.904
-201.780	-205.066	6.969
-201.987	-205.298	7.014
-201.836	-205.386	6.919
-201.834	-205.185	6.937
-201.899	-205.400	6.954
-201.936	-205.370	6.912
-201.914	-205.284	6.923
-201.882	-205.352	6.927
-201.902	-205.255	6.935
-201.907	-205.351	6.944
-201.888	-205.067	6.963
-201.861	-205.330	6.908
-201.910	-205.186	6.983
-201.846	-205.157	6.994
-201.842	-205.121	6.962
-201.846	-205.325	6.909
-201.919	-205.259	7.016
-201.787	-205.076	7.004
-201.868	-205.295	6.966
-201.856	-205.275	6.987
-201.840	-205.209	6.936
-201.993	-205.356	7.023
-202.024	-205.485	6.974
-201.910	-205.396	6.926
-201.902	-205.268	6.960
-201.883	-205.268	6.967
-201.864	-205.394	6.958
-201.801	-205.210	6.944
-201.844	-205.259	6.939
-201.797	-205.337	6.957
-201.889	-205.273	6.985
-202.026	-205.452	6.953
-201.781	-205.027	6.968
-201.920	-205.279	6.971
-201.904	-205.229	6.985
-201.951	-205.280	6.959
-201.911	-205.230	6.995
-201.900	-205.416	6.990
-201.913	-205.347	6.997
-201.868	-205.135	6.987
-201.793	-205.113	6.986
-201.839	-205.024	7.012
-201.945	-205.312	6.949
-201.975	-205.367	6.922
-201.855	-205.141	6.961
-201.992	-205.316	7.011
-201.828	-205.402	6.957
-201.932	-205.335	7.002
-201.967	-205.666	6.932
-201.914	-205.329	7.014
-201.912	-205.137	7.010
-202.079	-205.409	7.017
-202.443	-206.502	7.009
-201.838	-205.114	7.013
-201.807	-205.382	6.975
-201.865	-205.192	6.967
-201.979	-205.406	7.017
-201.854	-205.464	6.945
-201.910	-205.237	7.061
-201.927	-205.195	6.999
-201.919	-205.272	6.974
-201.819	-205.195	6.923
-201.932	-205.240	6.971
-201.908	-205.139	6.981
-201.801	-205.163	7.014
-201.911	-205.170	7.028
-201.930	-205.138	6.996
-201.912	-205.165	7.005
-201.917	-205.216	6.998
-201.839	-205.159	7.014
-201.886	-205.049	7.073
-201.820	-205.191	6.988
-201.798	-205.098	7.020
-201.753	-205.122	7.013
-201.852	-205.083	7.048
-201.811	-205.122	7.009
-201.964	-205.358	7.010
-202.631	-206.978	7.035
-201.815	-205.053	7.003
-201.811	-205.142	7.020
-201.876	-205.170	6.984
-201.836	-205.020	7.050
-201.879	-205.124	7.056
-201.846	-205.073	7.034
-201.940	-205.037	7.065
-201.953	-205.342	6.984
-201.889	-205.306	7.002
-201.843	-205.025	7.049
-201.787	-205.008	7.049
-202.075	-205.662	7.008
-202.005	-205.295	7.015
-201.866	-205.111	7.028
-201.881	-205.090	7.009
-201.869	-205.185	6.960
-201.942	-205.287	7.008
-201.819	-205.021	7.069
-201.893	-205.086	7.039
-201.882	-205.145	7.003
-202.175	-205.762	7.023
-202.099	-205.716	6.996
-201.840	-205.212	7.060
-201.885	-205.128	7.031
-201.929	-205.174	7.011
-201.913	-205.150	7.051
-202.162	-205.729	7.011
-201.792	-205.027	7.057
-201.839	-205.170	7.027
-201.790	-205.026	7.041
-201.942	-205.318	7.027
-201.903	-205.323	7.057
-201.845	-205.218	7.075
-201.851	-205.117	7.027
-201.858	-205.281	7.089
-201.803	-205.100	7.073
-201.916	-205.263	7.037
-202.309	-205.795	7.036
-202.082	-205.543	7.023
-201.847	-205.304	7.083
-201.842	-205.006	7.055
-201.772	-205.125	7.021
-201.868	-205.176	7.037
-201.851	-205.122	7.023
-201.922	-205.184	7.046
-202.026	-205.463	7.027
-202.296	-205.876	7.057
-201.815	-204.917	7.083
-201.915	-205.094	7.074
-201.881	-205.000	7.075
-201.880	-205.244	7.036
-201.877	-205.168	7.055
-201.832	-205.063	7.071
-201.888	-205.130	7.037
-201.844	-205.045	7.095
-201.963	-205.140	7.046
-202.049	-205.364	7.061
-201.884	-205.223	7.089
-201.987	-205.245	7.057
-201.893	-205.369	7.065
-201.938	-205.250	7.042
-201.979	-205.282	7.035
-201.934	-205.135	7.065
-202.030	-205.669	7.068
-202.127	-205.307	7.035
-201.901	-205.052	7.088
-202.124	-205.298	7.115
-201.952	-205.113	7.090
-202.205	-205.323	7.119
-201.970	-205.172	7.103
-201.883	-205.054	7.062
-201.882	-205.085	7.103
-201.914	-205.052	7.049
-201.856	-204.974	7.033
-201.792	-204.875	7.101
-201.747	-204.879	7.087
-201.834	-204.965	7.071
-201.890	-205.023	7.137
-201.819	-204.990	7.078
-201.794	-204.964	7.041
-201.777	-204.880	7.094
-201.725	-204.973	7.066
-201.870	-204.984	7.082
-201.877	-205.064	7.072
-201.881	-205.087	7.057
-201.924	-205.276	7.054
-201.833	-205.036	7.093
-201.998	-205.044	7.116
-201.810	-204.935	7.106
-201.789	-204.952	7.059
-201.780	-205.016	7.095
-201.823	-204.913	7.116
-201.818	-205.010	7.079
-201.935	-205.133	7.073
-201.875	-204.979	7.093
-201.932	-205.154	7.132
-202.204	-205.719	7.064
-201.885	-205.050	7.099
-202.135	-205.462	7.109
-201.848	-204.843	7.125
-201.778	-204.841	7.140
-201.908	-205.010	7.097
-201.795	-205.193	7.118
-201.831	-204.854	7.148
-201.869	-205.128	7.113
-201.901	-205.065	7.104
-201.949	-205.038	7.144
-201.809	-205.068	7.106
-202.126	-205.538	7.083
-201.843	-205.009	7.112
-201.796	-205.056	7.084
-201.757	-204.912	7.145
-201.972	-205.253	7.090
-201.984	-205.115	7.109
-201.837	-205.028	7.168
-201.876	-205.062	7.125
-201.929	-204.951	7.133
-201.964	-204.972	7.145
-202.156	-205.242	7.111
-201.833	-204.811	7.117
-201.820	-204.880	7.132
-201.862	-204.988	7.090
-201.915	-204.946	7.066
-201.827	-204.776	7.146
-201.922	-204.970	7.123
-201.852	-204.869	7.182
-201.924	-204.982	7.140
-201.967	-204.907	7.105
-201.922	-204.914	7.162
-201.856	-204.968	7.109
-201.860	-204.932	7.140
-201.800	-204.780	7.167
-201.889	-204.942	7.151
-201.929	-204.806	7.166
-201.845	-204.872	7.140
-201.939	-205.035	7.151
-201.861	-204.788	7.198
-201.827	-204.807	7.151
-201.860	-204.965	7.112
-201.938	-205.008	7.115
-201.899	-204.979	7.129
-201.883	-204.918	7.138
-201.770	-204.685	7.197
-201.962	-205.187	7.145
-201.784	-204.867	7.157
-201.918	-204.931	7.190
-201.842	-204.978	7.169
-201.808	-205.072	7.189
-201.854	-204.858	7.177
-201.842	-204.872	7.213
-201.791	-204.835	7.158
-201.856	-204.971	7.139
-201.827	-205.043	7.136
-201.904	-205.216	7.168
-201.842	-204.848	7.163
-201.915	-205.042	7.136
-201.828	-204.896	7.157
-201.891	-204.780	7.210
-201.778	-204.862	7.197
-201.951	-204.980	7.177
-201.808	-204.953	7.150
-201.870	-204.922	7.171
-201.844	-204.834	7.158
-201.896	-204.970	7.198
-201.848	-204.892	7.152
-201.810	-204.717	7.216
-201.874	-205.095	7.129
-201.817	-205.022	7.157
-201.789	-204.862	7.188
-201.867	-204.657	7.238
-201.800	-204.795	7.210
-201.822	-205.018	7.150
-201.802	-204.981	7.109
-201.855	-205.025	7.174
-201.826	-204.853	7.214
-201.900	-204.962	7.178
-201.780	-204.694	7.228
-201.860	-205.016	7.202
-201.854	-204.893	7.208
-201.803	-204.831	7.228
-201.872	-204.946	7.202
-201.774	-204.738	7.222
-201.838	-204.812	7.193
-201.849	-205.108	7.133
-202.020	-205.243	7.193
-202.144	-205.380	7.205
-201.850	-204.989	7.152
-201.828	-204.832	7.211
-201.770	-204.754	7.177
-201.800	-204.770	7.199
-202.007	-205.050	7.168
-201.957	-204.970	7.192
-202.013	-204.955	7.172
-201.758	-204.731	7.175
-201.767	-204.789	7.168
-201.802	-204.948	7.198
-201.894	-205.002	7.194
-201.794	-204.864	7.164
-201.834	-204.931	7.215
-201.747	-204.777	7.218
-201.842	-204.803	7.271
-201.884	-204.784	7.236
-201.865	-204.858	7.193
-202.112	-205.825	7.168
-202.016	-204.949	7.193
-201.836	-204.691	7.244
-201.932	-205.089	7.153
-201.850	-204.838	7.238
-201.913	-204.785	7.220
-201.941	-205.020	7.193
-201.844	-204.775	7.253
-201.766	-204.685	7.257
-201.780	-204.905	7.150
-202.437	-205.799	7.230
-201.782	-204.920	7.142
-201.930	-204.893	7.145
-202.123	-205.096	7.213
-201.831	-204.672	7.207
-201.889	-205.016	7.129
-201.893	-204.728	7.242
-201.972	-205.041	7.188
-201.925	-204.912	7.192
-201.830	-204.806	7.217
-201.969	-204.930	7.230
-201.971	-204.844	7.205
-201.841	-204.798	7.190
-201.817	-204.749	7.197
-201.923	-204.750	7.185
-201.832	-204.801	7.176
-201.899	-204.878	7.161
-201.888	-204.737	7.242
-201.790	-204.755	7.166
-201.881	-204.786	7.211
-201.881	-204.802	7.248
-201.809	-204.711	7.251
-201.885	-204.758	7.177
-201.839	-204.580	7.234
-201.856	-204.620	7.176
-201.936	-204.736	7.239
-202.012	-204.966	7.212
-201.895	-204.710	7.224
-201.811	-204.698	7.244
-201.833	-204.597	7.253
-201.874	-204.786	7.200
-201.976	-204.784	7.274
-202.521	-206.008	7.241
-201.907	-204.810	7.211
-201.864	-204.808	7.188
-201.814	-204.768	7.227
-201.773	-204.785	7.207
-201.766	-204.816	7.165
-201.950	-205.061	7.180
-201.843	-204.783	7.225
-201.994	-204.939	7.211
-201.829	-204.801	7.219
-201.903	-205.026	7.193
-201.881	-204.800	7.280
-201.800	-204.771	7.164
-201.778	-204.821	7.186
-201.782	-204.811	7.204
-201.851	-204.679	7.226
-201.913	-204.933	7.216
-201.875	-204.670	7.239
-201.837	-204.839	7.234
-202.096	-205.444	7.221
-201.909	-204.956	7.208
-201.780	-204.720	7.266
-202.266	-205.733	7.244
-201.854	-204.784	7.238
-201.828	-204.912	7.217
-202.048	-205.096	7.222
-201.753	-204.678	7.244
-201.918	-204.813	7.247
-201.839	-204.778	7.228
-201.873	-204.802	7.157
-201.851	-204.651	7.252
-202.022	-204.946	7.217
-201.813	-204.606	7.289
-202.106	-205.402	7.214
-201.817	-204.958	7.214
-201.862	-204.869	7.236
-201.834	-204.850	7.176
-202.465	-205.931	7.190
-201.854	-204.666	7.217
-201.762	-204.795	7.201
-201.752	-204.723	7.183
-201.761	-204.825	7.220
-201.867	-204.997	7.185
-201.789	-204.890	7.256
-201.812	-204.722	7.287
-201.859	-204.744	7.280
-202.034	-205.081	7.228
-201.848	-205.019	7.179
-201.953	-204.778	7.245
-201.804	-204.613	7.268
-201.820	-204.730	7.209
-201.860	-204.757	7.205
-201.939	-204.757	7.257
-201.794	-204.563	7.230
-201.827	-204.601	7.248
-201.787	-204.586	7.217
-202.105	-205.022	7.232
-201.778	-204.571	7.217
-201.854	-204.631	7.253
-202.359	-205.314	7.255
-201.819	-204.526	7.271
-201.904	-204.695	7.226
-201.791	-204.610	7.216
-201.814	-204.536	7.214
-201.820	-204.663	7.254
-201.927	-204.802	7.213
-201.977	-204.868	7.242
-201.894	-204.758	7.226
-201.819	-204.693	7.242
-201.894	-204.579	7.226
-201.891	-204.687	7.222
-201.736	-204.642	7.241
-202.011	-205.232	7.215
-201.802	-204.714	7.230
-201.851	-204.752	7.233
-201.812	-204.695	7.276
-201.862	-204.636	7.254
-201.927	-204.660	7.253
-201.838	-204.641	7.276
-201.929	-204.816	7.260
-201.948	-204.859	7.185
-201.871	-204.733	7.228
-201.814	-204.760	7.214
-201.875	-204.741	7.233
-201.918	-204.732	7.261
-201.899	-204.899	7.174
-201.914	-204.744	7.238
-201.797	-204.649	7.208
-202.106	-205.030	7.225
-201.815	-204.585	7.219
-201.783	-204.679	7.243
-201.819	-204.749	7.258
-201.837	-204.774	7.170
-201.755	-204.637	7.249
-201.805	-204.751	7.206
-201.824	-204.750	7.189
-201.773	-204.574	7.174
-201.800	-204.608	7.257
-201.905	-204.797	7.215
-201.816	-204.699	7.208
-202.094	-204.911	7.281
-201.856	-204.771	7.261
-201.751	-204.715	7.235
-201.837	-204.682	7.225
-201.826	-204.769	7.237
-201.771	-204.499	7.259
-201.847	-204.575	7.226
-201.789	-204.446	7.262
-201.820	-204.586	7.226
-201.836	-204.659	7.243
-201.810	-204.756	7.192
-202.073	-204.979	7.247
-201.813	-204.619	7.267
-201.980	-205.058	7.231
-201.848	-204.733	7.275
-201.875	-204.714	7.264
-201.753	-204.676	7.248
-201.800	-204.788	7.236
-201.741	-204.588	7.255
-201.808	-204.723	7.197
-201.906	-204.973	7.231
-202.232	-205.325	7.267
-201.837	-204.651	7.282
-201.815	-204.708	7.237
-201.766	-204.744	7.218
-201.842	-204.611	7.296
-201.810	-204.595	7.269
-201.946	-204.781	7.219
-201.928	-204.672	7.251
-201.838	-204.747	7.209
-201.859	-204.546	7.296
-201.804	-204.546	7.246
-202.056	-205.290	7.242
-201.811	-204.619	7.274
-201.841	-204.791	7.227
-201.842	-204.746	7.220
-201.792	-204.717	7.221
-201.759	-204.675	7.247
-201.843	-204.752	7.229
-201.899	-204.600	7.257
-201.955	-204.819	7.220
-201.873	-204.713	7.275
-201.818	-204.520	7.289
-201.845	-204.560	7.286
-201.978	-204.890	7.252
-201.823	-204.532	7.262
-201.795	-204.492	7.215
-201.793	-204.688	7.227
-201.827	-204.561	7.256
-201.857	-204.530	7.265
-201.796	-204.648	7.241
-201.829	-204.607	7.237
-201.851	-204.743	7.198
-202.251	-205.227	7.274
-201.828	-204.711	7.279
-201.904	-204.666	7.240
-201.732	-204.585	7.217
-201.772	-204.568	7.270
-201.785	-204.522	7.279
-201.866	-204.569	7.287
-201.812	-204.608	7.230
-201.806	-204.625	7.262
-201.916	-204.710	7.259
-201.761	-204.613	7.265
-202.672	-206.717	7.229
-201.789	-204.601	7.269
-201.782	-204.567	7.260
-201.790	-204.660	7.243
-201.822	-204.631	7.267
-201.836	-204.632	7.265
-201.835	-204.573	7.250
-201.824	-204.619	7.217
-202.881	-206.294	7.311
-201.828	-204.538	7.300
-201.880	-204.739	7.292
-201.870	-204.612	7.268
-202.161	-204.941	7.272
-201.819	-204.588	7.284
-201.916	-204.569	7.298
-201.846	-204.583	7.266
-201.948	-204.608	7.330
-201.779	-204.602	7.268
-201.765	-204.623	7.232
-201.843	-204.662	7.285
-201.830	-204.650	7.255
-201.843	-204.765	7.285
-201.744	-204.644	7.239
-201.776	-204.526	7.326
-202.246	-205.530	7.224
-201.850	-204.801	7.230
-201.763	-204.746	7.233
-201.817	-204.673	7.278
-201.897	-204.625	7.311
-201.778	-204.617	7.251
-201.946	-204.861	7.293
-202.072	-205.203	7.263
-201.853	-204.584	7.326
-201.847	-204.713	7.257
-201.689	-204.441	7.289
-201.823	-204.941	7.241
-201.829	-204.614	7.314
-201.843	-204.774	7.254
-201.923	-204.817	7.268
-202.025	-204.951	7.297
-201.978	-204.850	7.252
-201.863	-204.497	7.326
-201.879	-204.682	7.300
-201.808	-204.640	7.293
-201.704	-204.551	7.264
-201.824	-204.710	7.274
-201.813	-204.589	7.265
-201.810	-204.656	7.297
-201.893	-204.716	7.309
-201.746	-204.597	7.270
-201.813	-204.655	7.231
-201.752	-204.544	7.266
-201.789	-204.643	7.307
-201.786	-204.714	7.270
-201.813	-204.633	7.286
-201.804	-204.618	7.330
-201.995	-204.753	7.317
-201.915	-204.678	7.310
-201.898	-204.618	7.274
-201.813	-204.513	7.299
-201.731	-204.451	7.298
-201.839	-204.414	7.294
-201.809	-204.548	7.276
-201.868	-204.557	7.251
-202.500	-205.636	7.275
-201.797	-204.278	7.275
-202.071	-204.749	7.312
-201.947	-204.620	7.327
-201.807	-204.455	7.301
-201.909	-204.685	7.275
-201.765	-204.638	7.270
-201.796	-204.566	7.330
-201.777	-204.657	7.260
-201.795	-204.510	7.317
-201.914	-204.737	7.330
-202.096	-205.019	7.289
-202.027	-205.132	7.302
-201.810	-204.605	7.300
-201.756	-204.551	7.287
-201.774	-204.635	7.272
-201.761	-204.574	7.272
-201.853	-204.676	7.351
-201.848	-204.598	7.292
-201.797	-204.484	7.282
-201.781	-204.585	7.267
-201.775	-204.524	7.379
-202.166	-205.117	7.233
-201.819	-204.645	7.316
-201.809	-204.576	7.338
-201.968	-204.781	7.288
-201.885	-204.743	7.331
-201.752	-204.551	7.282
-201.801	-204.578	7.288
-202.556	-206.103	7.262
-201.799	-204.620	7.307
-201.864	-204.677	7.266
-201.744	-204.528	7.303
-201.810	-204.490	7.308
-201.819	-204.599	7.307
-201.798	-204.727	7.297
-201.824	-204.639	7.310
-202.073	-204.853	7.287
-201.801	-204.469	7.344
-201.837	-204.539	7.334
-201.837	-204.519	7.315
-201.828	-204.489	7.304
-201.768	-204.571	7.296
-201.745	-204.525	7.297
-201.762	-204.523	7.295
-201.807	-204.577	7.350
-201.895	-204.679	7.277
-201.981	-204.789	7.326
-201.773	-204.387	7.353
-201.786	-204.422	7.313
-201.754	-204.522	7.327
-201.795	-204.570	7.321
-201.866	-204.642	7.321
-202.029	-204.680	7.319
-201.767	-204.658	7.267
-201.852	-204.577	7.329
-201.848	-204.606	7.341
-201.799	-204.575	7.290
-201.750	-204.555	7.322
-201.763	-204.737	7.240
-201.844	-204.653	7.297
-201.781	-204.441	7.326
-201.769	-204.580	7.283
-201.919	-204.749	7.279
-201.749	-204.467	7.341
-201.745	-204.545	7.291
-201.891	-204.848	7.277
-201.752	-204.560	7.319
-201.766	-204.651	7.315
-201.803	-204.585	7.299
-201.759	-204.635	7.256
-201.799	-204.613	7.325
-201.907	-204.734	7.295
-201.781	-204.578	7.308
-201.778	-204.603	7.286
-201.874	-204.672	7.290
-201.838	-204.729	7.322
-201.806	-204.632	7.287
-201.846	-204.585	7.295
-201.895	-204.532	7.305
-201.781	-204.513	7.327
-201.971	-204.858	7.323
-202.124	-204.983	7.315
-201.875	-204.743	7.305
-201.790	-204.681	7.284
-201.904	-204.811	7.310
-201.848	-204.623	7.323
-201.776	-204.462	7.368
-201.881	-204.539	7.347
-202.240	-205.250	7.245
-201.770	-204.431	7.326
-201.738	-204.351	7.336
-201.826	-204.386	7.321
-201.780	-204.463	7.343
-201.937	-204.604	7.302
-201.835	-204.699	7.303
-201.790	-204.537	7.295
-201.768	-204.482	7.308
-201.905	-204.597	7.288
-201.837	-204.646	7.262
-201.795	-204.504	7.267
-201.795	-204.459	7.348
-201.819	-204.454	7.340
-201.736	-204.538	7.274
-202.054	-205.149	7.346
-201.838	-204.578	7.249
-201.796	-204.431	7.306
-201.855	-204.479	7.334
-201.837	-204.526	7.267
-201.885	-204.578	7.368
-201.841	-204.460	7.333
-201.922	-204.416	7.378
-201.838	-204.522	7.329
-201.869	-204.610	7.323
-201.795	-204.550	7.288
-201.811	-204.552	7.293
-201.750	-204.337	7.332
-201.749	-204.425	7.319
-201.829	-204.491	7.316
-201.849	-204.616	7.361
-202.365	-205.450	7.313
-201.816	-204.650	7.289
-201.770	-204.577	7.322
-201.837	-204.713	7.330
-201.911	-204.698	7.311
-201.802	-204.415	7.356
-201.999	-204.824	7.327
-201.776	-204.482	7.290
-201.716	-204.607	7.337
-201.956	-204.867	7.265
-201.797	-204.547	7.380
-201.750	-204.445	7.349
-201.793	-204.613	7.344
-201.737	-204.498	7.304
-201.786	-204.439	7.333
-201.910	-204.644	7.261
-201.794	-204.562	7.247
-201.839	-204.532	7.330
-202.028	-205.104	7.201
-201.839	-204.536	7.379
-201.853	-204.663	7.319
-201.995	-204.901	7.304
-201.812	-204.337	7.331
-201.816	-204.415	7.395
-201.841	-204.668	7.270
-201.754	-204.393	7.354
-201.771	-204.421	7.286
-201.807	-204.466	7.320
-201.841	-204.571	7.330
-201.812	-204.623	7.324
-201.828	-204.691	7.297
-201.874	-204.590	7.312
-201.782	-204.349	7.350
-201.760	-204.394	7.379
-201.763	-204.572	7.233
-203.088	-207.579	7.356
-201.874	-204.560	7.353
-201.810	-204.494	7.321
-202.141	-204.876	7.310
-201.764	-204.349	7.292
-201.835	-204.467	7.312
-201.768	-204.332	7.289
-201.847	-204.438	7.353
-201.833	-204.573	7.310
-201.873	-204.597	7.323
-201.804	-204.471	7.327
-201.998	-204.724	7.315
-201.808	-204.332	7.319
-201.784	-204.415	7.328
-201.757	-204.391	7.345
-201.746	-204.640	7.278
-201.912	-204.739	7.304
-201.898	-204.566	7.304
-201.800	-204.500	7.275
-201.832	-204.529	7.372
-201.811	-204.438	7.368
-201.880	-204.642	7.307
-201.931	-204.819	7.332
-201.840	-204.572	7.296
-201.816	-204.503	7.327
-201.831	-204.302	7.381
-203.758	-208.518	7.279
-201.771	-204.483	7.360
-201.788	-204.560	7.314
-201.975	-204.693	7.342
-201.825	-204.629	7.323
-201.874	-204.624	7.343
-201.822	-204.536	7.306
-201.787	-204.415	7.343
-201.809	-204.452	7.318
-201.739	-204.332	7.351
-201.805	-204.562	7.294
-201.957	-204.669	7.339
-201.786	-204.320	7.346
-201.800	-204.442	7.347
-201.805	-204.536	7.287
-201.834	-204.478	7.311
-201.762	-204.466	7.363
-203.386	-207.450	7.333
-201.846	-204.522	7.328
-201.834	-204.474	7.331
-201.824	-204.419	7.392
-201.751	-204.490	7.318
-201.876	-204.689	7.396
-201.708	-204.465	7.366
-201.806	-204.546	7.333
-201.747	-204.525	7.293
-201.805	-204.513	7.318
-201.761	-204.487	7.275
-201.765	-204.487	7.362
-201.811	-204.706	7.336
-201.791	-204.530	7.299
-201.740	-204.452	7.363
-201.723	-204.406	7.362
-201.818	-204.437	7.326
-201.818	-204.431	7.331
-201.899	-204.640	7.312
-201.884	-204.492	7.278
-201.830	-204.415	7.374
-201.797	-204.323	7.365
-202.126	-205.069	7.305
-201.826	-204.399	7.356
-201.827	-204.640	7.336
-201.937	-204.651	7.367
-201.783	-204.469	7.325
-201.761	-204.434	7.392
-202.002	-204.693	7.379
-201.766	-204.586	7.320
-201.769	-204.439	7.316
-202.284	-205.804	7.401
-201.773	-204.402	7.337
-201.856	-204.419	7.315
-201.808	-204.414	7.358
-201.937	-204.496	7.347
-201.767	-204.352	7.359
-201.874	-204.583	7.271
-201.773	-204.402	7.349
-201.800	-204.436	7.334
-201.842	-204.327	7.377
-201.828	-204.471	7.351
-201.865	-204.474	7.350
-201.824	-204.434	7.372
-201.813	-204.515	7.342
-201.770	-204.363	7.392
-201.857	-204.586	7.366
-201.844	-204.440	7.390
-201.808	-204.365	7.351
-201.789	-204.441	7.347
-201.923	-204.601	7.287
-201.799	-204.301	7.395
-201.838	-204.395	7.309
-201.833	-204.344	7.315
-201.843	-204.396	7.360
-201.848	-204.338	7.370
-201.778	-204.254	7.378
-201.886	-204.369	7.428
-201.909	-204.427	7.336
-201.850	-204.342	7.384
-201.837	-204.354	7.370
-201.762	-204.330	7.359
-201.896	-204.668	7.356
-201.765	-204.340	7.392
-201.721	-204.297	7.369
-201.851	-204.489	7.326
-201.821	-204.392	7.354
-202.099	-204.824	7.347
-201.824	-204.400	7.361
-201.727	-204.343	7.356
-201.863	-204.566	7.317
-201.813	-204.293	7.408
-201.803	-204.346	7.358
-201.817	-204.336	7.374
-203.809	-207.776	7.363
-201.881	-204.407	7.370
-201.733	-204.333	7.348
-201.740	-204.384	7.357
-201.789	-204.404	7.351
-201.858	-204.486	7.295
-201.853	-204.430	7.350
-201.869	-204.413	7.367
-201.750	-204.374	7.329
-201.820	-204.356	7.372
-201.790	-204.403	7.321
-202.038	-204.722	7.321
-201.744	-204.254	7.368
-202.181	-204.858	7.379
-201.824	-204.340	7.358
-201.783	-204.276	7.404
-201.798	-204.375	7.371
-201.970	-204.660	7.356
-201.763	-204.358	7.314
-201.865	-204.343	7.388
-201.915	-204.492	7.387
-201.750	-204.314	7.333
-201.770	-204.362	7.366
-201.957	-204.602	7.334
-201.798	-204.291	7.344
-201.988	-204.583	7.397
-201.944	-204.597	7.281
-201.707	-204.273	7.410
-201.734	-204.357	7.312
-201.766	-204.431	7.344
-201.758	-204.326	7.355
-201.836	-204.451	7.371
-201.807	-204.370	7.364
-201.814	-204.378	7.347
-201.788	-204.468	7.323
-201.926	-204.662	7.332
-202.258	-205.196	7.363
-201.805	-204.572	7.353
-201.862	-204.451	7.417
-201.801	-204.424	7.359
-201.725	-204.312	7.362
-201.774	-204.331	7.394
-201.769	-204.386	7.358
-201.844	-204.411	7.320
-201.783	-204.298	7.314
-201.932	-204.679	7.317
-202.003	-204.576	7.335
-201.753	-204.314	7.329
-201.744	-204.423	7.352
-201.784	-204.557	7.318
-201.755	-204.373	7.372
-201.698	-204.270	7.375
-201.712	-204.370	7.328
-201.800	-204.321	7.341
-201.804	-204.461	7.338
-201.782	-204.383	7.362
-201.991	-204.619	7.385
-201.809	-204.261	7.361
-201.785	-204.358	7.339
-201.786	-204.354	7.357
-201.731	-204.241	7.380
-201.818	-204.309	7.391
-201.906	-204.441	7.400
-201.770	-204.346	7.300
-201.781	-204.259	7.398
-201.776	-204.304	7.371
-201.759	-204.322	7.363
-202.431	-205.644	7.345
-201.950	-204.738	7.388
-201.856	-204.611	7.386
-201.836	-204.403	7.369
-201.778	-204.401	7.398
-201.809	-204.354	7.346
-201.852	-204.344	7.371
-201.764	-204.411	7.319
-201.794	-204.413	7.328
-201.817	-204.472	7.349
-202.196	-205.087	7.374
-201.813	-204.363	7.357
-201.894	-204.416	7.363
-201.833	-204.480	7.365
-201.860	-204.453	7.359
-201.755	-204.343	7.356
-201.769	-204.410	7.361
-201.768	-204.319	7.356
-201.815	-204.463	7.358
-201.755	-204.350	7.344
-201.820	-204.378	7.326
-201.796	-204.414	7.348
-201.799	-204.361	7.365
-201.791	-204.371	7.331
-201.767	-204.470	7.321
-201.814	-204.516	7.385
-201.730	-204.328	7.403
-201.854	-204.454	7.348
-201.755	-204.274	7.349
-201.722	-204.287	7.372
-201.929	-204.636	7.346
