EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-307.656	-323.300	1.573	5.558	3.561	40.383	86.374
-307.699	-323.309	1.568	5.536	3.548	40.463	86.509
-307.684	-323.316	1.573	5.570	3.526	40.531	86.481
-307.658	-323.223	1.575	5.462	3.500	40.413	86.278
-307.685	-323.318	1.569	5.512	3.483	40.374	86.361
-307.593	-323.214	1.578	5.464	3.401	40.511	86.576
-307.665	-323.302	1.572	5.517	3.479	40.452	86.468
-307.533	-323.182	1.574	5.436	3.480	40.454	86.417
-307.587	-323.237	1.567	5.474	3.459	40.553	86.507
-307.602	-323.202	1.576	5.444	3.484	40.419	86.323
-307.646	-323.254	1.570	5.447	3.472	40.425	86.373
-307.534	-323.126	1.574	5.362	3.494	40.382	86.132
-307.594	-323.149	1.579	5.373	3.504	40.505	86.425
-307.627	-323.343	1.572	5.581	3.592	40.454	86.218
-307.641	-323.190	1.570	5.438	3.531	40.358	86.145
-307.553	-323.166	1.575	5.377	3.462	40.521	86.673
-307.480	-323.077	1.566	5.319	3.399	40.312	86.355
-307.573	-323.067	1.576	5.294	3.512	40.428	86.434
-307.739	-323.253	1.578	5.457	3.520	40.455	86.265
-307.634	-323.205	1.574	5.462	3.650	40.399	86.154
-307.641	-323.230	1.578	5.434	3.425	40.284	86.147
-307.717	-323.305	1.572	5.533	3.552	40.617	86.627
-307.676	-323.227	1.575	5.451	3.525	40.439	86.407
-307.594	-323.104	1.575	5.287	3.418	40.393	86.432
-307.681	-323.248	1.572	5.491	3.632	40.445	86.397
-307.519	-323.131	1.570	5.356	3.506	40.480	86.535
-307.489	-323.118	1.575	5.379	3.455	40.410	86.149
-307.625	-323.199	1.573	5.445	3.520	40.325	86.010
-307.588	-323.156	1.571	5.370	3.439	40.409	86.208
-307.568	-323.099	1.580	5.330	3.402	40.398	86.345
-307.668	-323.277	1.572	5.505	3.546	40.601	86.858
-307.516	-323.097	1.582	5.319	3.430	40.247	85.967
-307.571	-323.160	1.576	5.373	3.424	40.259	85.920
-307.603	-323.146	1.574	5.395	3.485	40.521	86.488
-307.541	-323.100	1.570	5.378	3.501	40.467	86.307
-307.575	-323.155	1.580	5.392	3.516	40.529	86.488
-307.492	-323.041	1.577	5.293	3.507	40.426	86.199
-307.419	-322.981	1.574	5.256	3.459	40.456	86.240
-307.606	-323.164	1.573	5.393	3.461	40.410	86.371
-307.574	-323.129	1.578	5.318	3.470	40.416	86.419
-307.632	-323.238	1.573	5.468	3.553	40.419	86.362
-307.620	-323.158	1.573	5.372	3.532	40.559	86.696
-307.542	-323.097	1.579	5.352	3.555	40.387	86.095
-307.554	-323.072	1.573	5.319	3.534	40.432	86.310
-307.516	-323.046	1.580	5.290	3.402	40.418	86.346
-307.510	-323.112	1.574	5.368	3.400	40.384	86.141
-307.544	-323.140	1.573	5.365	3.437	40.518	86.361
-307.517	-323.058	1.578	5.270	3.475	40.245	86.018
-307.560	-323.058	1.576	5.266	3.530	40.285	86.173
-307.566	-323.096	1.579	5.321	3.474	40.489	86.456
-307.608	-323.135	1.574	5.334	3.499	40.591	86.599
-307.506	-322.975	1.579	5.211	3.491	40.298	86.176
-307.416	-322.927	1.581	5.182	3.394	40.321	86.044
-307.512	-323.061	1.569	5.297	3.540	40.444	86.327
-307.393	-322.872	1.584	5.131	3.455	40.335	86.144
-307.514	-322.956	1.585	5.191	3.446	40.391	86.489
-307.493	-322.994	1.579	5.225	3.541	40.390	86.296
-307.557	-323.081	1.581	5.312	3.548	40.347	86.279
-307.667	-323.174	1.577	5.421	3.567	40.484	86.629
-307.433	-323.005	1.580	5.268	3.458	40.353	86.452
-307.504	-323.036	1.577	5.295	3.575	40.411	86.355
-307.505	-323.033	1.572	5.262	3.476	40.353	86.217
-307.432	-322.983	1.578	5.234	3.421	40.498	86.567
-307.437	-322.928	1.583	5.150	3.358	40.488	86.648
