EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.239	-203.465	6.538	4.868	1.978	4.868	1.978
-198.251	-203.419	6.506	4.955	1.978	4.955	1.978
-198.349	-203.583	6.555	5.074	1.969	5.074	1.969
-198.350	-203.475	6.530	4.990	2.006	4.990	2.006
-198.331	-203.467	6.561	4.929	1.963	4.929	1.963
-198.156	-203.190	6.558	4.782	1.939	4.782	1.939
-198.260	-203.268	6.548	4.800	1.987	4.800	1.987
-198.261	-203.340	6.543	4.763	1.966	4.763	1.966
-198.231	-203.373	6.574	4.801	1.945	4.801	1.945
-198.200	-203.515	6.524	4.956	1.989	4.956	1.989
-198.350	-203.217	6.553	4.804	1.992	4.804	1.992
-198.297	-203.241	6.590	4.734	2.000	4.734	2.000
-198.243	-203.496	6.590	4.849	1.959	4.849	1.959
-198.253	-203.224	6.608	4.788	1.903	4.788	1.903
-198.396	-203.412	6.541	4.811	2.020	4.811	2.020
-198.225	-203.081	6.607	4.674	1.907	4.674	1.907
-198.237	-203.228	6.569	4.949	1.941	4.949	1.941
-198.192	-203.135	6.563	4.759	1.922	4.759	1.922
-198.402	-203.576	6.555	4.972	1.984	4.972	1.984
-198.303	-203.339	6.583	4.961	1.952	4.961	1.952
-198.305	-203.426	6.580	4.857	1.969	4.857	1.969
-198.204	-203.312	6.555	4.778	1.959	4.778	1.959
-198.313	-203.217	6.597	4.803	1.927	4.803	1.927
-198.266	-203.189	6.576	4.753	1.933	4.753	1.933
-198.280	-203.207	6.603	4.765	1.925	4.765	1.925
-198.226	-203.189	6.566	4.780	1.985	4.780	1.985
-198.367	-203.230	6.583	4.755	1.987	4.755	1.987
-198.240	-203.230	6.575	4.698	1.940	4.698	1.940
-198.332	-203.208	6.546	4.674	1.982	4.674	1.982
-198.310	-203.337	6.583	4.646	1.930	4.646	1.930
-198.250	-203.198	6.554	4.749	1.980	4.749	1.980
-198.343	-202.989	6.620	4.472	1.925	4.472	1.925
-198.257	-203.120	6.584	4.589	1.953	4.589	1.953
-198.209	-203.152	6.606	4.709	1.904	4.709	1.904
-198.323	-203.208	6.542	4.663	1.953	4.663	1.953
-198.356	-203.191	6.630	4.750	1.935	4.750	1.935
-198.308	-203.121	6.632	4.633	1.902	4.633	1.902
-198.333	-203.202	6.616	4.673	1.924	4.673	1.924
-198.271	-203.029	6.619	4.545	1.933	4.545	1.933
-198.336	-203.313	6.606	4.774	1.958	4.774	1.958
-198.316	-203.222	6.605	4.719	1.921	4.719	1.921
-198.279	-203.335	6.581	4.839	1.962	4.839	1.962
-198.301	-203.053	6.602	4.637	1.930	4.637	1.930
-198.147	-202.948	6.570	4.555	1.924	4.555	1.924
-198.271	-203.065	6.621	4.561	1.891	4.561	1.891
-198.249	-203.066	6.650	4.469	1.892	4.469	1.892
-198.342	-203.280	6.636	4.766	1.897	4.766	1.897
-198.304	-203.061	6.605	4.532	1.930	4.532	1.930
-198.368	-203.153	6.633	4.583	1.932	4.583	1.932
-198.393	-203.138	6.656	4.606	1.871	4.606	1.871
-198.297	-202.873	6.644	4.348	1.917	4.348	1.917
-198.319	-203.003	6.601	4.549	1.928	4.549	1.928
-198.306	-203.069	6.605	4.537	1.931	4.537	1.931
-198.283	-203.064	6.604	4.548	1.949	4.548	1.949
-198.304	-203.166	6.590	4.590	1.929	4.590	1.929
-198.295	-203.158	6.610	4.510	1.924	4.510	1.924
-198.331	-203.089	6.627	4.566	1.916	4.566	1.916
-198.303	-203.382	6.612	4.668	1.980	4.668	1.980
-198.320	-202.957	6.622	4.573	1.933	4.573	1.933
-198.293	-203.070	6.638	4.539	1.934	4.539	1.934
-198.462	-203.455	6.641	4.698	1.910	4.698	1.910
-198.267	-202.986	6.641	4.396	1.899	4.396	1.899
-198.431	-203.476	6.628	4.812	1.891	4.812	1.891
-198.265	-202.912	6.670	4.466	1.900	4.466	1.900
-198.320	-202.895	6.599	4.430	1.962	4.430	1.962
-198.369	-203.154	6.585	4.780	1.967	4.780	1.967
-198.306	-203.150	6.640	4.485	1.918	4.485	1.918
-198.315	-203.059	6.635	4.507	1.947	4.507	1.947
-198.226	-202.854	6.651	4.351	1.882	4.351	1.882
-198.313	-203.175	6.616	4.628	1.925	4.628	1.925
-198.257	-202.844	6.624	4.379	1.903	4.379	1.903
-198.235	-203.025	6.637	4.486	1.896	4.486	1.896
-198.249	-202.882	6.623	4.471	1.916	4.471	1.916
-198.287	-203.003	6.649	4.453	1.899	4.453	1.899
-198.240	-202.809	6.650	4.385	1.871	4.385	1.871
-198.288	-202.993	6.612	4.566	1.919	4.566	1.919
-198.181	-203.054	6.623	4.449	1.898	4.449	1.898
-198.239	-202.811	6.683	4.333	1.857	4.333	1.857
-198.289	-202.951	6.658	4.465	1.880	4.465	1.880
-198.276	-202.977	6.656	4.429	1.916	4.429	1.916
-198.272	-202.920	6.638	4.410	1.918	4.410	1.918
-198.320	-203.030	6.614	4.495	1.936	4.495	1.936
-198.301	-202.965	6.619	4.407	1.913	4.407	1.913
-198.351	-202.894	6.635	4.383	1.920	4.383	1.920
-198.323	-202.915	6.673	4.385	1.892	4.385	1.892
-198.400	-202.910	6.654	4.458	1.910	4.458	1.910
-198.241	-202.953	6.681	4.431	1.857	4.431	1.857
-198.291	-203.095	6.616	4.630	1.984	4.630	1.984
-198.412	-203.051	6.652	4.526	1.906	4.526	1.906
-198.349	-202.844	6.665	4.290	1.908	4.290	1.908
-198.302	-202.861	6.677	4.413	1.853	4.413	1.853
-198.299	-202.967	6.665	4.393	1.864	4.393	1.864
-198.176	-202.760	6.700	4.263	1.838	4.263	1.838
-198.267	-203.004	6.646	4.329	1.877	4.329	1.877
-198.220	-203.049	6.623	4.530	1.922	4.530	1.922
-198.243	-202.729	6.689	4.265	1.843	4.265	1.843
-198.354	-202.848	6.703	4.287	1.856	4.287	1.856
-198.406	-203.192	6.652	4.561	1.900	4.561	1.900
-198.260	-202.827	6.701	4.294	1.853	4.294	1.853
-198.211	-203.022	6.632	4.434	1.897	4.434	1.897
-198.326	-202.794	6.697	4.252	1.867	4.252	1.867
-198.209	-202.806	6.692	4.283	1.821	4.283	1.821
-198.327	-202.938	6.615	4.480	1.914	4.480	1.914
-198.300	-202.853	6.678	4.423	1.878	4.423	1.878
-198.350	-203.101	6.617	4.519	1.918	4.519	1.918
-198.444	-203.028	6.656	4.459	1.907	4.459	1.907
-198.259	-202.776	6.646	4.332	1.890	4.332	1.890
-198.363	-202.898	6.636	4.490	1.942	4.490	1.942
-198.283	-202.861	6.610	4.312	1.900	4.312	1.900
-198.176	-202.661	6.674	4.259	1.859	4.259	1.859
-198.306	-203.121	6.652	4.545	1.894	4.545	1.894
-198.330	-202.778	6.716	4.181	1.823	4.181	1.823
-198.259	-202.917	6.649	4.333	1.893	4.333	1.893
-198.238	-202.674	6.684	4.236	1.851	4.236	1.851
-198.290	-202.717	6.669	4.282	1.854	4.282	1.854
-198.195	-202.657	6.704	4.231	1.839	4.231	1.839
-198.270	-202.782	6.633	4.269	1.873	4.269	1.873
-198.292	-202.888	6.678	4.335	1.871	4.335	1.871
-198.278	-202.788	6.683	4.358	1.848	4.358	1.848
-198.311	-202.773	6.684	4.238	1.875	4.238	1.875
-198.292	-202.730	6.674	4.286	1.908	4.286	1.908
-198.332	-202.787	6.706	4.253	1.857	4.253	1.857
-198.338	-202.860	6.672	4.198	1.891	4.198	1.891
-198.299	-202.783	6.668	4.238	1.851	4.238	1.851
-198.341	-202.706	6.678	4.172	1.864	4.172	1.864
-198.311	-202.958	6.652	4.394	1.880	4.394	1.880
-198.336	-202.815	6.632	4.415	1.956	4.415	1.956
-198.393	-202.888	6.677	4.370	1.912	4.370	1.912
-198.276	-202.500	6.676	4.111	1.886	4.111	1.886
-198.368	-202.858	6.620	4.372	1.943	4.372	1.943
-198.195	-202.637	6.668	4.245	1.860	4.245	1.860
-198.248	-202.621	6.680	4.179	1.862	4.179	1.862
-198.233	-202.747	6.661	4.277	1.890	4.277	1.890
-198.366	-202.754	6.710	4.264	1.834	4.264	1.834
-198.278	-202.669	6.704	4.169	1.839	4.169	1.839
-198.276	-202.790	6.682	4.233	1.867	4.233	1.867
-198.326	-202.896	6.643	4.392	1.929	4.392	1.929
-198.496	-202.987	6.698	4.391	1.914	4.391	1.914
-198.370	-202.610	6.732	4.130	1.829	4.130	1.829
-198.266	-202.795	6.692	4.239	1.845	4.239	1.845
-198.269	-202.735	6.681	4.102	1.851	4.102	1.851
-198.288	-202.744	6.725	4.258	1.838	4.258	1.838
-198.232	-202.701	6.720	4.097	1.798	4.097	1.798
-198.331	-202.984	6.697	4.362	1.887	4.362	1.887
-198.271	-202.544	6.714	4.099	1.833	4.099	1.833
-198.258	-202.861	6.692	4.293	1.846	4.293	1.846
-198.270	-202.726	6.702	4.168	1.815	4.168	1.815
-198.293	-202.648	6.674	4.156	1.913	4.156	1.913
-198.289	-202.801	6.705	4.239	1.818	4.239	1.818
-198.283	-202.531	6.716	4.068	1.811	4.068	1.811
-198.297	-202.675	6.738	4.179	1.820	4.179	1.820
-198.300	-202.632	6.714	4.081	1.839	4.081	1.839
-198.242	-202.640	6.692	4.141	1.863	4.141	1.863
-198.322	-202.767	6.737	4.165	1.780	4.165	1.780
-198.293	-202.887	6.690	4.364	1.861	4.364	1.861
-198.220	-202.574	6.686	4.177	1.824	4.177	1.824
-198.350	-202.720	6.736	4.129	1.810	4.129	1.810
-198.274	-202.509	6.718	3.959	1.832	3.959	1.832
-198.287	-202.681	6.724	4.157	1.812	4.157	1.812
-198.239	-202.560	6.707	4.078	1.806	4.078	1.806
-198.277	-202.712	6.643	4.195	1.913	4.195	1.913
-198.281	-202.608	6.701	4.230	1.831	4.230	1.831
-198.434	-202.814	6.682	4.314	1.892	4.314	1.892
-198.488	-202.992	6.678	4.435	1.882	4.435	1.882
-198.185	-202.500	6.715	4.049	1.791	4.049	1.791
-198.225	-202.770	6.740	4.111	1.789	4.111	1.789
-198.268	-202.565	6.779	4.116	1.775	4.116	1.775
-198.292	-202.652	6.718	4.207	1.855	4.207	1.855
-198.294	-202.670	6.719	4.117	1.823	4.117	1.823
-198.194	-202.714	6.689	4.251	1.837	4.251	1.837
-198.314	-202.671	6.692	4.127	1.877	4.127	1.877
-198.183	-202.578	6.728	4.086	1.783	4.086	1.783
-198.487	-203.262	6.733	4.651	1.788	4.651	1.788
-198.297	-202.720	6.682	4.211	1.864	4.211	1.864
-198.212	-202.553	6.721	4.092	1.818	4.092	1.818
-198.249	-202.541	6.757	4.047	1.807	4.047	1.807
-198.158	-202.488	6.733	4.067	1.808	4.067	1.808
-198.275	-202.518	6.753	3.971	1.798	3.971	1.798
-198.359	-202.795	6.738	4.271	1.792	4.271	1.792
-198.426	-202.963	6.700	4.362	1.851	4.362	1.851
-198.346	-202.636	6.689	4.206	1.822	4.206	1.822
-198.293	-202.734	6.669	4.230	1.844	4.230	1.844
-198.270	-202.611	6.746	4.046	1.797	4.046	1.797
-198.385	-202.789	6.733	4.170	1.787	4.170	1.787
-198.232	-202.483	6.738	4.013	1.817	4.013	1.817
-198.288	-202.672	6.698	4.090	1.835	4.090	1.835
-198.259	-202.627	6.712	4.086	1.808	4.086	1.808
-198.331	-202.637	6.717	4.136	1.836	4.136	1.836
-198.270	-202.654	6.721	4.124	1.809	4.124	1.809
-198.244	-202.552	6.730	4.006	1.809	4.006	1.809
-198.251	-202.427	6.722	3.951	1.805	3.951	1.805
-198.254	-202.563	6.717	4.019	1.831	4.019	1.831
-198.197	-202.427	6.718	3.938	1.801	3.938	1.801
-198.288	-202.665	6.702	4.103	1.834	4.103	1.834
-198.286	-202.647	6.685	4.136	1.874	4.136	1.874
-198.225	-202.328	6.767	3.921	1.756	3.921	1.756
-198.323	-202.709	6.700	4.118	1.846	4.118	1.846
-198.199	-202.638	6.692	4.136	1.836	4.136	1.836
-198.344	-202.635	6.723	4.095	1.879	4.095	1.879
-198.251	-202.615	6.758	4.100	1.806	4.100	1.806
-198.440	-202.833	6.725	4.305	1.828	4.305	1.828
-198.228	-202.694	6.761	4.081	1.796	4.081	1.796
-198.312	-202.480	6.743	3.996	1.830	3.996	1.830
-198.230	-202.479	6.763	3.931	1.769	3.931	1.769
-198.281	-202.648	6.682	4.241	1.829	4.241	1.829
-198.204	-202.393	6.758	3.993	1.788	3.993	1.788
-198.212	-202.539	6.702	4.105	1.847	4.105	1.847
-198.405	-202.690	6.737	4.105	1.819	4.105	1.819
-198.279	-202.614	6.735	4.123	1.814	4.123	1.814
-198.299	-202.695	6.766	4.108	1.794	4.108	1.794
-198.281	-202.508	6.737	4.000	1.847	4.000	1.847
-198.149	-202.495	6.739	4.061	1.807	4.061	1.807
-198.284	-202.346	6.787	3.785	1.780	3.785	1.780
-198.256	-202.578	6.736	3.990	1.792	3.990	1.792
-198.296	-202.423	6.767	3.989	1.791	3.989	1.791
-198.477	-202.767	6.747	4.278	1.839	4.278	1.839
-198.264	-202.560	6.681	4.020	1.855	4.020	1.855
-198.194	-202.431	6.704	3.964	1.841	3.964	1.841
-198.222	-202.509	6.743	3.973	1.784	3.973	1.784
-198.254	-202.601	6.737	4.017	1.781	4.017	1.781
-198.337	-202.742	6.734	4.148	1.810	4.148	1.810
-198.235	-202.686	6.696	4.037	1.834	4.037	1.834
-198.193	-202.348	6.772	3.859	1.777	3.859	1.777
-198.239	-202.626	6.749	4.072	1.795	4.072	1.795
-198.200	-202.466	6.761	4.050	1.768	4.050	1.768
-198.391	-202.781	6.774	4.151	1.774	4.151	1.774
-198.273	-202.491	6.730	4.049	1.826	4.049	1.826
-198.301	-202.317	6.767	3.800	1.766	3.800	1.766
-198.268	-202.457	6.713	3.981	1.838	3.981	1.838
-198.237	-202.533	6.755	4.014	1.847	4.014	1.847
-198.252	-202.289	6.737	3.869	1.837	3.869	1.837
-198.296	-202.568	6.756	3.959	1.814	3.959	1.814
-198.259	-202.342	6.701	4.040	1.858	4.040	1.858
-198.207	-202.407	6.777	3.976	1.796	3.976	1.796
-198.421	-202.608	6.742	4.124	1.827	4.124	1.827
-198.243	-202.436	6.754	3.906	1.812	3.906	1.812
-198.199	-202.591	6.755	3.991	1.778	3.991	1.778
-198.283	-202.501	6.737	4.045	1.783	4.045	1.783
-198.249	-202.412	6.773	3.934	1.754	3.934	1.754
-198.242	-202.513	6.677	4.101	1.853	4.101	1.853
-198.218	-202.346	6.777	3.855	1.779	3.855	1.779
-198.301	-202.389	6.752	3.874	1.924	3.874	1.924
-198.257	-202.413	6.748	3.889	1.786	3.889	1.786
-198.263	-202.361	6.753	3.938	1.800	3.938	1.800
-198.203	-202.450	6.706	4.012	1.826	4.012	1.826
-198.215	-202.249	6.794	3.769	1.728	3.769	1.728
-198.238	-202.304	6.695	3.870	1.875	3.870	1.875
-198.194	-202.443	6.742	3.874	1.789	3.874	1.789
-198.483	-202.539	6.764	4.053	1.803	4.053	1.803
-198.365	-202.777	6.681	4.211	1.903	4.211	1.903
-198.186	-202.460	6.747	3.954	1.780	3.954	1.780
-198.198	-202.301	6.743	3.909	1.757	3.909	1.757
-198.315	-202.616	6.742	4.040	1.787	4.040	1.787
-198.277	-202.369	6.771	3.852	1.757	3.852	1.757
-198.397	-202.652	6.753	4.149	1.855	4.149	1.855
-198.296	-202.471	6.778	3.935	1.778	3.935	1.778
-198.370	-202.568	6.777	3.967	1.756	3.967	1.756
-198.360	-202.497	6.758	3.950	1.784	3.950	1.784
-198.260	-202.491	6.789	4.000	1.762	4.000	1.762
-198.264	-202.431	6.727	3.894	1.792	3.894	1.792
-198.189	-202.223	6.801	3.786	1.726	3.786	1.726
-198.283	-202.446	6.809	4.001	1.774	4.001	1.774
-198.383	-202.538	6.754	3.966	1.758	3.966	1.758
-198.247	-202.404	6.759	3.889	1.768	3.889	1.768
-198.317	-202.370	6.812	3.835	1.745	3.835	1.745
-198.284	-202.360	6.827	3.812	1.735	3.812	1.735
-198.221	-202.338	6.809	3.789	1.721	3.789	1.721
-198.420	-202.707	6.804	4.199	1.774	4.199	1.774
-198.350	-202.296	6.808	3.843	1.744	3.843	1.744
-198.255	-202.368	6.759	3.871	1.820	3.871	1.820
-198.347	-202.575	6.692	4.191	1.846	4.191	1.846
-198.182	-202.374	6.791	3.885	1.724	3.885	1.724
-198.197	-202.406	6.732	3.876	1.818	3.876	1.818
-198.213	-202.315	6.786	3.893	1.733	3.893	1.733
-198.209	-202.448	6.739	4.014	1.808	4.014	1.808
-198.228	-202.433	6.781	3.959	1.812	3.959	1.812
-198.219	-202.469	6.747	3.914	1.798	3.914	1.798
-198.230	-202.287	6.796	3.793	1.740	3.793	1.740
-198.252	-202.469	6.765	3.974	1.780	3.974	1.780
-198.228	-202.340	6.751	3.777	1.791	3.777	1.791
-198.211	-202.394	6.792	3.901	1.731	3.901	1.731
-198.279	-202.236	6.789	3.786	1.780	3.786	1.780
-198.257	-202.533	6.800	3.916	1.749	3.916	1.749
-198.290	-202.400	6.747	3.980	1.834	3.980	1.834
-198.290	-202.321	6.777	3.859	1.750	3.859	1.750
-198.238	-202.486	6.798	3.901	1.723	3.901	1.723
-198.225	-202.387	6.756	3.892	1.791	3.892	1.791
-198.275	-202.396	6.752	3.919	1.787	3.919	1.787
-198.209	-202.304	6.785	3.785	1.754	3.785	1.754
-198.308	-202.527	6.735	3.959	1.811	3.959	1.811
-198.314	-202.511	6.745	3.945	1.778	3.945	1.778
-198.298	-202.541	6.783	3.944	1.770	3.944	1.770
-198.310	-202.219	6.772	3.831	1.834	3.831	1.834
-198.188	-202.514	6.816	3.887	1.706	3.887	1.706
-198.283	-202.409	6.741	3.906	1.779	3.906	1.779
-198.258	-202.376	6.771	3.904	1.797	3.904	1.797
-198.259	-202.198	6.748	3.745	1.780	3.745	1.780
-198.285	-202.395	6.777	3.796	1.794	3.796	1.794
-198.218	-202.286	6.809	3.724	1.723	3.724	1.723
-198.281	-202.615	6.765	3.977	1.792	3.977	1.792
-198.214	-202.422	6.781	3.911	1.715	3.911	1.715
-198.286	-202.379	6.773	3.868	1.737	3.868	1.737
-198.165	-202.196	6.785	3.808	1.726	3.808	1.726
-198.304	-202.416	6.748	3.892	1.800	3.892	1.800
-198.382	-202.547	6.793	4.012	1.777	4.012	1.777
-198.245	-202.209	6.813	3.700	1.745	3.700	1.745
-198.323	-202.389	6.807	3.857	1.755	3.857	1.755
-198.298	-202.327	6.789	3.840	1.746	3.840	1.746
-198.325	-202.396	6.824	3.856	1.698	3.856	1.698
-198.201	-202.287	6.762	3.849	1.753	3.849	1.753
-198.372	-202.445	6.821	3.952	1.734	3.952	1.734
-198.287	-202.455	6.802	3.871	1.746	3.871	1.746
-198.315	-202.424	6.781	3.920	1.829	3.920	1.829
-198.260	-202.358	6.805	3.768	1.743	3.768	1.743
-198.316	-202.534	6.769	4.061	1.864	4.061	1.864
-198.263	-202.291	6.799	3.729	1.731	3.729	1.731
-198.221	-202.226	6.810	3.779	1.733	3.779	1.733
-198.274	-202.361	6.850	3.692	1.668	3.692	1.668
-198.184	-202.147	6.809	3.711	1.767	3.711	1.767
-198.318	-202.224	6.826	3.764	1.734	3.764	1.734
-198.231	-202.390	6.747	3.881	1.848	3.881	1.848
-198.438	-202.555	6.793	4.083	1.728	4.083	1.728
-198.274	-202.322	6.819	3.736	1.706	3.736	1.706
-198.305	-202.316	6.770	3.808	1.730	3.808	1.730
-198.301	-202.269	6.867	3.638	1.691	3.638	1.691
-198.182	-201.977	6.870	3.501	1.664	3.501	1.664
-198.165	-202.107	6.801	3.614	1.723	3.614	1.723
-198.200	-202.045	6.802	3.533	1.710	3.533	1.710
-198.290	-202.294	6.806	3.781	1.752	3.781	1.752
-198.345	-202.467	6.807	3.823	1.726	3.823	1.726
-198.326	-202.283	6.846	3.755	1.709	3.755	1.709
-198.173	-202.170	6.836	3.605	1.673	3.605	1.673
-198.202	-202.122	6.875	3.655	1.689	3.655	1.689
-198.244	-202.134	6.821	3.693	1.695	3.693	1.695
-198.211	-202.212	6.848	3.602	1.676	3.602	1.676
-198.238	-202.070	6.867	3.616	1.681	3.616	1.681
-198.295	-202.163	6.875	3.575	1.656	3.575	1.656
-198.235	-202.005	6.919	3.489	1.601	3.489	1.601
-198.236	-202.263	6.892	3.641	1.665	3.641	1.665
-198.397	-202.368	6.917	3.764	1.605	3.764	1.605
-198.240	-202.053	6.824	3.615	1.691	3.615	1.691
-198.215	-202.086	6.894	3.530	1.637	3.530	1.637
-198.235	-202.093	6.826	3.583	1.662	3.583	1.662
-198.325	-202.276	6.825	3.796	1.737	3.796	1.737
-198.313	-202.072	6.874	3.535	1.662	3.535	1.662
-198.275	-202.032	6.924	3.481	1.593	3.481	1.593
-198.226	-202.044	6.894	3.523	1.659	3.523	1.659
-198.204	-201.875	6.883	3.426	1.614	3.426	1.614
-198.319	-202.110	6.899	3.518	1.658	3.518	1.658
-198.174	-201.877	6.917	3.445	1.622	3.445	1.622
-198.527	-202.248	6.933	3.737	1.642	3.737	1.642
-198.161	-202.087	6.882	3.592	1.611	3.592	1.611
-198.223	-202.171	6.846	3.703	1.717	3.703	1.717
-198.224	-201.958	6.931	3.453	1.609	3.453	1.609
-198.218	-202.007	6.930	3.519	1.577	3.519	1.577
-198.269	-202.105	6.935	3.564	1.624	3.564	1.624
-198.356	-202.390	6.859	3.814	1.793	3.814	1.793
-198.368	-202.093	6.925	3.594	1.680	3.594	1.680
-198.189	-201.991	6.968	3.530	1.589	3.530	1.589
-198.232	-202.019	6.935	3.574	1.592	3.574	1.592
-198.210	-202.122	6.915	3.580	1.602	3.580	1.602
-198.143	-202.007	6.883	3.608	1.632	3.608	1.632
-198.191	-202.041	6.904	3.448	1.600	3.448	1.600
-198.293	-202.094	6.947	3.512	1.589	3.512	1.589
-198.269	-202.009	6.955	3.526	1.597	3.526	1.597
-198.190	-202.113	6.908	3.586	1.631	3.586	1.631
-198.234	-202.056	6.909	3.518	1.616	3.518	1.616
-198.282	-202.011	6.950	3.477	1.595	3.477	1.595
-198.245	-201.967	6.998	3.467	1.558	3.467	1.558
-198.271	-202.132	6.963	3.583	1.550	3.583	1.550
-198.334	-202.059	6.950	3.511	1.590	3.511	1.590
-198.230	-202.018	6.927	3.367	1.571	3.367	1.571
-198.242	-201.919	6.953	3.398	1.558	3.398	1.558
-198.293	-202.067	6.957	3.552	1.569	3.552	1.569
-198.236	-202.098	6.916	3.649	1.618	3.649	1.618
-198.153	-201.928	6.970	3.521	1.529	3.521	1.529
-198.262	-202.081	6.947	3.523	1.562	3.523	1.562
-198.196	-201.937	6.988	3.401	1.526	3.401	1.526
-198.307	-202.226	6.933	3.609	1.575	3.609	1.575
-198.118	-201.911	6.956	3.476	1.565	3.476	1.565
-198.215	-201.967	6.901	3.505	1.617	3.505	1.617
-198.268	-202.144	6.949	3.623	1.579	3.623	1.579
-198.249	-202.147	6.915	3.600	1.619	3.600	1.619
-198.412	-202.337	6.951	3.763	1.556	3.763	1.556
-198.263	-202.092	6.963	3.595	1.581	3.595	1.581
-198.259	-201.979	6.978	3.462	1.552	3.462	1.552
-198.509	-202.385	6.921	3.832	1.747	3.832	1.747
-198.152	-201.949	7.013	3.475	1.506	3.475	1.506
-198.320	-202.033	6.969	3.470	1.589	3.470	1.589
-198.466	-202.304	6.932	3.771	1.635	3.771	1.635
-198.275	-201.962	7.031	3.444	1.530	3.444	1.530
-198.226	-201.930	7.013	3.364	1.513	3.364	1.513
-198.323	-202.145	6.909	3.582	1.613	3.582	1.613
-198.358	-202.070	6.993	3.543	1.551	3.543	1.551
-198.301	-202.036	6.972	3.447	1.558	3.447	1.558
-198.216	-201.797	7.007	3.346	1.531	3.346	1.531
-198.298	-201.943	7.007	3.395	1.516	3.395	1.516
-198.314	-202.040	6.926	3.498	1.616	3.498	1.616
-198.487	-202.390	6.967	3.780	1.601	3.780	1.601
-198.306	-202.098	7.011	3.417	1.529	3.417	1.529
-198.329	-202.127	6.969	3.616	1.581	3.616	1.581
-198.414	-202.323	6.953	3.785	1.618	3.785	1.618
-198.238	-201.992	6.990	3.421	1.546	3.421	1.546
-198.177	-201.843	7.043	3.430	1.486	3.430	1.486
-198.202	-202.008	7.013	3.467	1.505	3.467	1.505
-198.284	-202.104	7.001	3.546	1.640	3.546	1.640
-198.617	-202.689	6.950	4.156	1.667	4.156	1.667
-198.452	-202.215	6.993	3.761	1.600	3.761	1.600
-198.227	-202.030	7.006	3.495	1.531	3.495	1.531
-198.345	-202.060	6.962	3.544	1.586	3.544	1.586
-198.303	-202.155	6.983	3.494	1.680	3.494	1.680
-198.313	-201.993	6.997	3.475	1.645	3.475	1.645
-198.209	-201.936	6.955	3.491	1.592	3.491	1.592
-198.316	-201.907	7.051	3.350	1.534	3.350	1.534
-198.239	-201.989	7.003	3.410	1.532	3.410	1.532
-198.333	-201.949	6.982	3.382	1.562	3.382	1.562
-198.186	-201.928	7.002	3.494	1.537	3.494	1.537
-198.299	-202.085	7.021	3.495	1.516	3.495	1.516
-198.303	-201.971	7.022	3.417	1.579	3.417	1.579
-198.242	-201.937	7.054	3.368	1.490	3.368	1.490
-198.296	-201.969	7.028	3.498	1.551	3.498	1.551
-198.357	-202.188	6.980	3.605	1.536	3.605	1.536
-198.260	-202.088	6.991	3.544	1.550	3.544	1.550
-198.283	-201.962	7.039	3.436	1.503	3.436	1.503
-198.221	-201.885	7.027	3.480	1.500	3.480	1.500
-198.289	-202.078	6.997	3.554	1.561	3.554	1.561
-198.299	-202.082	7.018	3.528	1.543	3.528	1.543
-198.210	-201.883	7.090	3.316	1.475	3.316	1.475
-198.225	-201.866	7.050	3.371	1.522	3.371	1.522
-198.284	-201.784	6.993	3.315	1.549	3.315	1.549
-198.264	-201.995	7.033	3.425	1.478	3.425	1.478
-198.234	-201.973	6.934	3.477	1.602	3.477	1.602
-198.293	-201.998	6.994	3.436	1.532	3.436	1.532
-198.205	-201.828	7.012	3.389	1.506	3.389	1.506
-198.258	-201.892	7.068	3.332	1.501	3.332	1.501
-198.353	-201.950	7.004	3.411	1.574	3.411	1.574
-198.214	-201.864	7.022	3.362	1.544	3.362	1.544
-198.163	-201.916	7.016	3.386	1.494	3.386	1.494
-198.281	-201.804	7.054	3.296	1.482	3.296	1.482
-198.276	-202.019	7.051	3.493	1.474	3.493	1.474
-198.181	-201.936	7.031	3.385	1.487	3.385	1.487
-198.257	-201.814	7.115	3.328	1.485	3.328	1.485
-198.262	-201.912	7.009	3.398	1.513	3.398	1.513
-198.360	-201.872	7.073	3.374	1.504	3.374	1.504
-198.209	-201.791	7.024	3.314	1.523	3.314	1.523
-198.327	-201.854	7.034	3.382	1.508	3.382	1.508
-198.372	-202.211	6.994	3.600	1.655	3.600	1.655
-198.229	-201.700	7.083	3.201	1.498	3.201	1.498
-198.411	-201.975	7.038	3.491	1.525	3.491	1.525
-198.473	-202.024	7.036	3.487	1.509	3.487	1.509
-198.255	-201.727	7.092	3.247	1.457	3.247	1.457
-198.296	-201.913	7.057	3.397	1.517	3.397	1.517
-198.266	-201.955	7.014	3.437	1.520	3.437	1.520
-198.334	-202.012	7.000	3.467	1.667	3.467	1.667
-198.273	-201.934	7.010	3.421	1.541	3.421	1.541
-198.242	-201.967	7.016	3.454	1.488	3.454	1.488
-198.224	-201.854	7.022	3.348	1.520	3.348	1.520
-198.270	-202.001	6.992	3.466	1.540	3.466	1.540
-198.312	-202.219	7.051	3.633	1.496	3.633	1.496
-198.300	-201.857	7.079	3.322	1.489	3.322	1.489
-198.336	-202.227	6.939	3.770	1.662	3.770	1.662
-198.321	-201.924	7.078	3.400	1.493	3.400	1.493
-198.289	-201.902	7.062	3.341	1.502	3.341	1.502
-198.282	-201.985	7.055	3.447	1.501	3.447	1.501
-198.184	-201.832	7.060	3.315	1.489	3.315	1.489
