EUBO_ave, ELBO_ave, ESS, EUBO_os, ELBO_os, EUBO_ag, ELBO_ag, KLs_eta_ex_os, KLs_eta_in_os, KL_z_ex_os, KL_z_in_os, KLs_eta_ex_ag, KLs_eta_in_ag, KL_z_ex_ag, KL_z_in_ag
-168.869338989, -187.963577271, 1.32705140114, -175.231872559, -200.208786011, -167.537719727, -185.796875, 50.6201400757, 34.6585235596, 4.45027923584, 4.26751422882, 36.6125488281, 28.1176586151, 4.44739341736, 4.64924621582
-169.104888916, -191.162796021, 1.30544769764, -170.952896118, -204.061233521, -169.361907959, -188.749069214, 54.0030975342, 31.9152507782, 4.84383535385, 3.57448339462, 40.0557441711, 28.5245018005, 4.04054260254, 3.58531594276
-164.071029663, -182.528610229, 1.30933797359, -168.740432739, -194.68548584, -163.783843994, -182.105316162, 44.210559845, 28.1556835175, 5.20967960358, 4.14357805252, 34.6443252563, 28.5167331696, 5.52464914322, 2.75325679779
-171.192687988, -194.97833252, 1.33214116096, -175.428726196, -206.636978149, -168.27986145, -192.779602051, 57.5572052002, 29.5772686005, 6.05008792877, 5.51408195496, 44.7215461731, 30.340139389, 4.86227893829, 3.98362541199
-167.212677002, -190.277145386, 1.32930696011, -171.815704346, -206.122512817, -166.07359314, -187.650115967, 53.3746147156, 25.7327823639, 6.5610294342, 4.97755002975, 39.7577476501, 23.5358943939, 5.23366212845, 3.72262644768
-165.143508911, -187.500183105, 1.32105648518, -166.198822021, -190.434524536, -164.604980469, -186.584732056, 45.3192024231, 29.4703807831, 5.17035341263, 4.69479990005, 40.5119781494, 25.285490036, 4.96491861343, 3.46346974373
-172.167663574, -199.448471069, 1.30937862396, -177.638656616, -208.427444458, -170.536056519, -195.435684204, 59.0512924194, 29.9025001526, 6.57239198685, 4.66809368134, 46.7649765015, 24.9944839478, 5.46384477615, 4.09976148605
-171.939682007, -199.814331055, 1.28719973564, -175.298736572, -207.864837646, -171.011276245, -199.270904541, 60.7397918701, 35.7501525879, 5.66457080841, 4.72614860535, 50.8733825684, 33.9080238342, 5.03996706009, 3.63338804245
-173.62828064, -198.176483154, 1.29219973087, -179.772674561, -216.862228394, -173.747573853, -197.474380493, 59.7952842712, 30.8852214813, 6.91500377655, 6.48918151855, 45.3554534912, 30.7120628357, 4.52445793152, 4.28233909607
-163.970397949, -186.691314697, 1.32663798332, -167.381072998, -198.107437134, -163.642181396, -185.510299683, 49.922164917, 28.6520442963, 5.70562744141, 4.14616775513, 39.6752929688, 25.9552974701, 4.85326862335, 3.88952755928
-170.684066772, -194.315979004, 1.29008495808, -175.431869507, -210.770462036, -170.218002319, -191.441452026, 60.1822357178, 28.9245433807, 5.87941932678, 3.72456884384, 42.4017219543, 28.3009796143, 5.81510639191, 3.44180226326
-171.593353271, -193.790481567, 1.32915651798, -178.487640381, -213.514801025, -171.034332275, -189.528457642, 58.7473258972, 33.1510467529, 5.59765672684, 5.05938148499, 40.2455596924, 30.5984344482, 4.54078769684, 4.10519313812
-163.543441772, -180.820022583, 1.36363065243, -166.363342285, -189.227981567, -162.268325806, -180.424942017, 41.3329429626, 30.4579277039, 4.90834569931, 4.03077316284, 32.9570236206, 25.6863498688, 4.33169651031, 3.72837686539
-164.476608276, -183.182052612, 1.36182451248, -170.639709473, -194.270507812, -163.316177368, -182.173187256, 47.9228515625, 28.7713260651, 6.41021156311, 5.52813053131, 35.4595832825, 29.7009162903, 4.32992172241, 3.27169394493
-162.084823608, -181.261947632, 1.31518280506, -167.087203979, -189.562026978, -160.67401123, -179.50050354, 44.7777824402, 27.7425899506, 5.03344249725, 4.51263284683, 35.3535461426, 24.1536579132, 4.17511034012, 2.78340935707
-169.003707886, -189.059173584, 1.36025059223, -172.832794189, -196.134552002, -167.949661255, -188.196960449, 44.7157020569, 28.9110565186, 5.05443477631, 4.98222637177, 37.5350074768, 23.6316585541, 5.25532770157, 4.15269374847
-173.640777588, -199.203262329, 1.272793293, -180.746582031, -212.22833252, -171.753341675, -198.441680908, 58.7091026306, 31.2179508209, 6.16542339325, 5.23579454422, 44.2815322876, 26.8693847656, 5.92485666275, 4.50042629242
-166.720489502, -192.201095581, 1.27805352211, -171.375488281, -199.457214355, -165.414398193, -190.25062561, 54.6598129272, 32.1036682129, 5.43535995483, 4.77150917053, 46.2914199829, 28.5956249237, 4.90413618088, 3.31251859665
-167.111587524, -190.292404175, 1.2681363821, -170.449707031, -199.466598511, -167.376342773, -189.447555542, 51.4983024597, 29.7353782654, 5.91694688797, 4.48729228973, 42.073387146, 28.877904892, 4.7743396759, 3.71275782585
-167.719848633, -190.415588379, 1.2841643095, -170.884857178, -199.553833008, -168.903594971, -189.110198975, 49.5386734009, 30.4626979828, 3.89539551735, 3.66688108444, 40.5742683411, 27.9341182709, 4.42336511612, 3.42600798607
-164.844284058, -182.695877075, 1.32477009296, -170.754806519, -194.869567871, -164.488967896, -182.155426025, 42.21717453, 22.2447738647, 5.61179447174, 4.21534776688, 30.7618560791, 20.684545517, 4.89855766296, 4.13442277908
-173.75213623, -199.506958008, 1.29259002209, -178.430221558, -216.602981567, -173.353927612, -195.386291504, 64.1503677368, 32.8698692322, 7.04225444794, 4.96547794342, 44.3845672607, 27.5761451721, 6.63581466675, 5.39626169205
-168.012573242, -188.28793335, 1.33215022087, -172.390975952, -196.097503662, -166.98638916, -187.028900146, 48.454498291, 28.6847705841, 6.39721107483, 5.06992053986, 37.7601470947, 27.2908687592, 4.16044950485, 3.47685909271
-176.235900879, -199.231674194, 1.27402639389, -183.517227173, -215.489929199, -176.092727661, -198.671569824, 60.7394485474, 30.8766727448, 7.30345535278, 5.23879384995, 41.2722320557, 27.1972541809, 4.87912130356, 3.98224544525
-173.851577759, -197.920898438, 1.33029770851, -179.201858521, -211.419067383, -174.133010864, -195.084411621, 57.7195167542, 36.3594741821, 6.60125303268, 5.32802629471, 43.1680030823, 28.0625896454, 4.65297317505, 4.12901163101
-165.502456665, -184.32901001, 1.32657790184, -169.636383057, -195.321853638, -166.56060791, -183.446029663, 47.6207580566, 29.0390205383, 4.44219923019, 4.32755613327, 36.5492935181, 28.4406986237, 3.67940664291, 2.96211910248
-170.995193481, -198.011657715, 1.2950296402, -178.246002197, -219.097106934, -171.760391235, -194.483673096, 65.8425979614, 28.8920001984, 8.50592136383, 4.99591684341, 45.3767051697, 23.5235157013, 4.70732402802, 3.39851284027
-162.109924316, -182.145202637, 1.34735608101, -166.09526062, -189.710983276, -161.156219482, -180.563705444, 42.5177459717, 24.9937553406, 4.69259691238, 3.53744101524, 35.0732727051, 21.750825882, 3.87517356873, 2.68447113037
-170.367172241, -198.111755371, 1.27285921574, -174.757369995, -209.020584106, -170.585403442, -197.206741333, 59.2533836365, 35.7986831665, 5.52808713913, 4.97934865952, 45.9317741394, 27.9077568054, 4.29439783096, 3.62145423889
-168.812698364, -193.7943573, 1.28555345535, -176.810882568, -207.317245483, -168.345474243, -195.258071899, 53.3112220764, 28.4425849915, 5.14112663269, 4.05255842209, 44.9812469482, 27.354385376, 4.8676404953, 3.8233165741
-162.973327637, -183.775588989, 1.33643770218, -167.455413818, -190.127105713, -161.493560791, -182.451644897, 41.2441101074, 25.5484886169, 5.31890821457, 4.99085903168, 36.6889953613, 24.0262432098, 4.14296007156, 2.98277425766
-175.111343384, -202.059310913, 1.26916086674, -181.499710083, -217.15864563, -175.54624939, -201.553070068, 61.340057373, 37.2119865417, 9.34607124329, 5.29292535782, 49.6567230225, 31.9829807281, 4.75483369827, 3.38291025162
-168.415863037, -190.703521729, 1.28929662704, -171.532928467, -200.696777344, -168.805526733, -189.253356934, 51.6536483765, 31.3742485046, 4.8629565239, 3.62191653252, 41.4681587219, 29.890920639, 4.5529294014, 3.75665593147
-163.504318237, -187.113021851, 1.3188560009, -168.253341675, -198.572631836, -162.604492188, -186.713119507, 58.4425010681, 34.5649528503, 5.06136751175, 3.59254527092, 39.8148231506, 25.3148097992, 3.82241177559, 3.20569205284
-166.984237671, -187.215774536, 1.35566115379, -176.942642212, -201.803359985, -165.494766235, -185.272796631, 54.5736846924, 32.7430381775, 5.4310669899, 5.38544750214, 41.0124130249, 34.1594581604, 3.26922392845, 2.7286336422
-165.868881226, -188.036880493, 1.29179167747, -171.618103027, -204.019683838, -164.586334229, -185.763305664, 56.3829879761, 28.431892395, 6.28301525116, 4.87600517273, 39.9682655334, 28.1465778351, 4.51643943787, 3.7625412941
-164.292266846, -185.214447021, 1.30007588863, -171.288314819, -199.377380371, -163.369247437, -182.381149292, 51.3255462646, 27.6533584595, 4.75613594055, 3.97332215309, 35.3280067444, 24.9435424805, 4.51613426208, 3.68887615204
-163.427307129, -184.107330322, 1.33150148392, -168.140213013, -197.759185791, -162.225601196, -183.546920776, 48.6407241821, 25.3134422302, 6.03391599655, 3.67420387268, 35.7087020874, 24.4457111359, 5.13028430939, 4.09866714478
-168.669174194, -191.293365479, 1.32613515854, -174.56451416, -207.082214355, -168.376541138, -189.690765381, 53.611656189, 29.7695655823, 4.86550760269, 4.60572433472, 40.8798522949, 29.1747245789, 4.04747056961, 3.45046257973
-163.69468689, -184.264831543, 1.30148136616, -166.725540161, -193.007049561, -163.524368286, -184.145385742, 43.1814002991, 25.074306488, 5.75965166092, 4.11344480515, 36.0380058289, 26.5813236237, 4.42138910294, 3.18726706505
-166.761138916, -193.228363037, 1.28917980194, -173.293670654, -216.193588257, -164.517776489, -187.932113647, 68.5923690796, 24.4562473297, 6.10057687759, 4.83144855499, 41.9089584351, 24.3632144928, 5.72503471375, 3.88201212883
-167.431930542, -190.18057251, 1.27061009407, -171.237991333, -198.477844238, -166.358703613, -188.442153931, 50.3166351318, 27.8167037964, 5.31320858002, 4.78751754761, 41.1377449036, 24.2984275818, 4.48905754089, 3.131264925
-175.905807495, -204.449035645, 1.25584506989, -180.68989563, -214.900802612, -175.713104248, -203.110641479, 59.13804245, 31.6003875732, 7.76758480072, 6.13060569763, 51.8925819397, 29.3980197906, 4.79245996475, 3.54576539993
-166.62902832, -188.311508179, 1.30291485786, -176.364822388, -203.023345947, -165.346557617, -186.842575073, 54.0619468689, 30.5241012573, 7.17135620117, 4.650785923, 38.6671447754, 23.1040153503, 5.43803453445, 3.87237334251
-167.948776245, -189.168258667, 1.33213531971, -172.498046875, -199.185836792, -166.829666138, -186.837539673, 52.4562950134, 29.0580692291, 7.69015979767, 6.99136161804, 37.8071250916, 25.3296890259, 4.41809654236, 3.75034213066
-163.265670776, -182.115371704, 1.34279799461, -170.988693237, -193.775390625, -162.804275513, -180.333221436, 47.9022407532, 30.1674957275, 7.37579059601, 5.05553293228, 35.8708648682, 28.0337543488, 4.75907802582, 3.52944517136
-168.778793335, -189.002258301, 1.30407989025, -173.455276489, -197.908813477, -167.619476318, -188.343139648, 47.4770393372, 31.6490535736, 4.53743553162, 4.48495292664, 39.553653717, 27.9778614044, 4.25762605667, 3.63595271111
-169.437026978, -190.74810791, 1.3281172514, -172.874099731, -201.320114136, -169.036972046, -189.040588379, 49.9615440369, 31.6569271088, 5.82546758652, 3.77525520325, 38.4436950684, 26.3231754303, 5.06087303162, 4.79712820053
-161.990539551, -180.717086792, 1.37237966061, -167.409225464, -189.235534668, -161.246536255, -178.356216431, 43.2433395386, 30.7252807617, 4.16947221756, 3.57852315903, 34.4619140625, 23.5114498138, 3.89094781876, 3.33192253113
-164.503890991, -182.747909546, 1.32258236408, -168.719848633, -191.525024414, -163.854293823, -182.248550415, 45.3459777832, 30.3625946045, 4.54216337204, 4.07979536057, 34.0196914673, 24.0398330688, 5.27963733673, 4.5773639679
-164.459884644, -184.882614136, 1.33237183094, -167.908294678, -193.042327881, -164.450820923, -184.334747314, 46.8682556152, 33.2129631042, 5.6924738884, 4.79014873505, 36.6897544861, 25.0990619659, 4.34531021118, 3.83569645882
-161.472427368, -182.787826538, 1.31766831875, -167.339019775, -193.388671875, -160.015228271, -180.032302856, 46.208946228, 27.6374454498, 5.33845281601, 4.8132557869, 37.8975524902, 25.2015113831, 3.82610177994, 3.03543376923
-169.037902832, -192.540588379, 1.2685559988, -174.374221802, -201.254837036, -167.093521118, -190.508010864, 50.5890197754, 31.8745994568, 4.70370960236, 4.75527143478, 44.4171524048, 26.6133346558, 4.886074543, 4.04986810684
-160.966995239, -182.508636475, 1.34290874004, -166.667266846, -191.62802124, -159.422561646, -180.442459106, 47.348690033, 31.1081295013, 5.65880250931, 5.69181776047, 38.2505912781, 25.725402832, 4.43636703491, 3.54966592789
-167.554473877, -193.485351562, 1.2973780632, -171.396270752, -201.656051636, -167.860061646, -197.692092896, 54.4689445496, 31.4816474915, 5.14320659637, 4.3474149704, 44.7540740967, 24.2236309052, 4.65187644958, 3.68517637253
-166.148239136, -188.966217041, 1.29605984688, -169.256881714, -194.084777832, -165.811523438, -188.225723267, 48.5677528381, 31.4115600586, 4.42800283432, 4.7673125267, 43.7597846985, 27.4876251221, 4.55683851242, 4.04107999802
-166.903503418, -189.583190918, 1.31147670746, -171.279724121, -196.503601074, -165.867584229, -190.452087402, 47.1269874573, 25.482334137, 4.07856893539, 3.57316064835, 41.2860107422, 25.496389389, 4.16040658951, 4.23645877838
-172.60105896, -195.582870483, 1.31890583038, -182.134490967, -215.261917114, -171.684356689, -193.497467041, 60.3798599243, 33.5787467957, 6.58331489563, 4.5563325882, 41.2089538574, 26.6267871857, 4.7238278389, 4.5634098053
-163.523986816, -182.462982178, 1.30500090122, -168.489944458, -192.732192993, -163.355621338, -182.070266724, 45.9625396729, 28.8888874054, 5.37382364273, 4.63522529602, 38.3072166443, 29.4380607605, 3.92238306999, 3.34387302399
-171.856033325, -194.882507324, 1.28050327301, -176.283782959, -207.163925171, -172.118179321, -193.592681885, 57.3488960266, 36.4556770325, 5.61405944824, 6.13094806671, 43.8519935608, 33.010761261, 3.73719024658, 3.85130834579
-164.564361572, -187.765579224, 1.29235744476, -170.461791992, -202.975296021, -162.969818115, -185.919937134, 58.2624816895, 37.9834289551, 5.17483234406, 4.46781158447, 41.9912109375, 30.4903621674, 3.60607171059, 2.69304227829
-164.428619385, -184.439987183, 1.33516359329, -171.074859619, -199.01713562, -163.067581177, -182.235534668, 48.9160499573, 31.2107372284, 4.43279409409, 4.66468715668, 37.0771942139, 26.6989040375, 3.69844484329, 3.46975016594
-166.403900146, -188.594955444, 1.29677462578, -170.496871948, -201.866699219, -164.767562866, -187.082580566, 51.369682312, 30.9148788452, 4.38551330566, 3.97341132164, 39.6989021301, 28.1483955383, 4.66550779343, 4.39300060272
-162.676986694, -182.526031494, 1.32021868229, -167.789886475, -191.971038818, -161.008834839, -180.566207886, 45.2481040955, 32.7176361084, 4.69108724594, 3.99409723282, 37.0950508118, 25.7295532227, 3.61166286469, 3.17138552666
-164.317687988, -186.104537964, 1.29144704342, -170.516693115, -194.657287598, -163.547149658, -184.220230103, 46.5809898376, 31.9013233185, 5.63708972931, 6.5895280838, 40.1272850037, 27.7224617004, 3.73815011978, 3.46529841423
-162.876434326, -183.470703125, 1.34753704071, -166.423614502, -190.130081177, -162.070541382, -182.651321411, 43.8791275024, 35.3494148254, 4.25728416443, 4.36274957657, 37.3632354736, 23.8862018585, 3.64807677269, 3.21095395088
-167.613861084, -191.995620728, 1.30133807659, -171.576187134, -198.901550293, -169.965148926, -192.151443481, 49.5908660889, 31.399066925, 6.33606624603, 4.81251335144, 43.8998374939, 27.3231124878, 4.86871433258, 4.26461696625
-169.426116943, -197.009078979, 1.3237131834, -171.880432129, -202.837112427, -170.566207886, -197.084136963, 53.8481330872, 30.6938705444, 4.18333292007, 3.93363666534, 47.3837203979, 26.4218521118, 4.17080640793, 3.25993824005
-166.141647339, -201.098403931, 1.28584849834, -180.811080933, -236.285247803, -164.895553589, -195.766036987, 81.9309158325, 30.4458942413, 6.9757976532, 5.13757991791, 52.7553253174, 24.6322784424, 4.60599946976, 3.04212164879
-162.753753662, -184.815734863, 1.31517064571, -166.17376709, -195.246185303, -163.007614136, -182.225891113, 51.6317710876, 29.613237381, 4.50326871872, 4.28425931931, 40.1645202637, 27.372089386, 3.83786535263, 2.79201722145
-170.971679688, -194.535095215, 1.31704676151, -176.020370483, -210.024856567, -171.019897461, -192.528045654, 56.8333053589, 33.2407264709, 4.03549623489, 4.2066450119, 43.6142463684, 30.119934082, 3.85071015358, 2.99641084671
-159.317779541, -176.430465698, 1.32619023323, -162.500289917, -182.905853271, -158.474472046, -176.222015381, 39.8574180603, 26.0242195129, 4.90392255783, 4.67070198059, 33.279006958, 24.2320537567, 3.12590312958, 2.50643491745
-165.62940979, -184.125396729, 1.32360982895, -171.056106567, -192.922592163, -165.905197144, -184.223190308, 43.6111907959, 27.780796051, 5.21952629089, 4.11557912827, 34.7486915588, 25.1826553345, 5.65575695038, 3.90642023087
-163.109619141, -183.308609009, 1.32277500629, -168.413619995, -195.236236572, -160.882797241, -182.350509644, 50.250995636, 29.687795639, 4.37091207504, 4.3684926033, 38.5186386108, 29.8890609741, 3.66440248489, 3.07021474838
-167.124801636, -190.460952759, 1.30036711693, -173.015548706, -206.07673645, -167.679473877, -190.101165771, 57.8154754639, 35.515007019, 4.6928653717, 4.00144004822, 43.9105796814, 31.502281189, 4.5786485672, 3.79386472702
-166.591079712, -187.695663452, 1.34161913395, -173.722503662, -199.220397949, -165.396057129, -185.185012817, 51.1804847717, 29.4134616852, 5.65732526779, 6.2724146843, 40.0163612366, 26.2634334564, 4.60482311249, 4.02804374695
-165.115005493, -185.564300537, 1.31175553799, -170.81111145, -197.472091675, -163.938247681, -184.176254272, 47.7849311829, 33.3854217529, 5.6275935173, 5.00600337982, 37.2108078003, 26.4377593994, 4.29630184174, 3.57257652283
-167.55065918, -192.976501465, 1.2910964489, -175.698730469, -206.405975342, -167.509155273, -190.586425781, 59.7025108337, 31.3588581085, 4.68282794952, 4.4761838913, 46.2357177734, 27.6596794128, 4.19128704071, 3.80205345154
-172.814987183, -197.209197998, 1.31068193913, -181.100524902, -212.759674072, -172.535339355, -194.942367554, 61.7388153076, 37.7823410034, 5.23372077942, 4.9799041748, 46.6954917908, 32.2181243896, 4.5939245224, 4.32069015503
-163.19052124, -183.655487061, 1.31480288506, -169.090530396, -197.07484436, -161.250717163, -182.296447754, 46.1521453857, 29.1594352722, 5.8097987175, 4.44131135941, 34.4309310913, 22.7817840576, 4.01749706268, 3.21427154541
-161.241256714, -180.349273682, 1.29103326797, -167.372360229, -189.612014771, -161.06539917, -180.057479858, 42.3700942993, 29.4624004364, 4.67765855789, 4.78568792343, 34.7162361145, 21.6240139008, 4.2561340332, 3.64821338654
-170.185012817, -198.960861206, 1.30912578106, -180.338821411, -216.282775879, -167.903274536, -198.668258667, 73.1451034546, 29.17445755, 6.14083480835, 3.91289806366, 48.8692245483, 22.3308010101, 5.08014011383, 2.9831328392
-161.633163452, -179.40447998, 1.38217401505, -167.744216919, -187.51020813, -160.510620117, -178.602798462, 41.7657470703, 28.7743701935, 4.07241773605, 3.80286049843, 32.0270614624, 20.8188400269, 4.01174879074, 3.81310391426
-166.051422119, -187.515701294, 1.3534860611, -171.520599365, -199.798812866, -164.548126221, -185.207519531, 47.1293449402, 29.515581131, 5.36293745041, 5.45688343048, 36.9778823853, 23.2186164856, 4.10760641098, 3.53048372269
-173.374221802, -198.317993164, 1.25893163681, -179.293045044, -211.2084198, -173.124572754, -196.71963501, 59.1111717224, 32.3969573975, 4.77645397186, 4.32591533661, 44.5874252319, 28.8396053314, 4.81321334839, 4.02261161804
-164.514587402, -189.30670166, 1.31354808807, -174.304260254, -206.711242676, -164.401596069, -186.313354492, 60.0644683838, 32.8362197876, 5.47786188126, 5.95565986633, 40.6535415649, 22.37550354, 3.81177926064, 4.00043582916
-163.925476074, -183.97315979, 1.31224513054, -170.589431763, -196.225769043, -163.730026245, -180.838500977, 46.5790901184, 29.7590675354, 4.1120839119, 3.88923454285, 35.9190559387, 24.242395401, 3.83785486221, 2.97562813759
-164.169174194, -185.764938354, 1.29180026054, -172.571792603, -199.019683838, -163.719039917, -185.031311035, 52.7254447937, 31.8563938141, 4.38736104965, 5.08264732361, 40.148651123, 24.986700058, 4.16799926758, 4.07462882996
-166.220275879, -187.133346558, 1.29652369022, -170.153182983, -194.756622314, -164.268920898, -186.535064697, 44.2873344421, 33.3880996704, 5.20196294785, 4.41866159439, 38.5014343262, 24.1216526031, 4.7521443367, 3.66991662979
-159.262313843, -179.493286133, 1.34183299541, -161.786010742, -183.19519043, -158.647750854, -177.670318604, 41.0843162537, 30.1000461578, 3.78278255463, 3.65609502792, 37.0429382324, 23.7115859985, 3.89545249939, 3.50260710716
-167.068084717, -193.838256836, 1.28341674805, -171.96723938, -199.854568481, -168.509765625, -195.807983398, 57.2449417114, 35.7738952637, 5.33637142181, 5.0382733345, 47.6342544556, 29.2619743347, 4.05503749847, 4.6587934494
-168.09854126, -188.78453064, 1.32652127743, -173.822494507, -195.163635254, -168.225799561, -187.616195679, 44.3428077698, 29.8416633606, 6.69201517105, 6.62293291092, 39.2712364197, 25.6286067963, 4.25665283203, 3.6436226368
-163.693511963, -186.643218994, 1.2958329916, -167.053146362, -194.633285522, -164.651107788, -185.752365112, 46.4591789246, 26.1417598724, 5.26143121719, 4.51780080795, 39.816734314, 23.3957271576, 3.82387638092, 3.41879677773
-166.632751465, -185.348693848, 1.28987824917, -173.671722412, -199.328674316, -166.138031006, -184.459075928, 45.1017150879, 30.390291214, 4.78928041458, 4.76522350311, 33.8515510559, 24.458864212, 3.76755189896, 3.28033328056
-162.023666382, -182.905715942, 1.32773768902, -164.740768433, -193.482467651, -163.512115479, -181.95916748, 46.7907714844, 29.4108390808, 4.42283535004, 3.80678367615, 37.6034431458, 24.4067707062, 3.41733121872, 3.40183830261
-165.406311035, -186.098587036, 1.36736011505, -170.944961548, -196.395309448, -165.714920044, -185.379379272, 45.4369468689, 26.8191413879, 4.91583633423, 4.65100955963, 36.8011169434, 23.1124267578, 3.76305913925, 3.4268860817
-164.501541138, -184.182266235, 1.32938599586, -169.355270386, -192.241790771, -163.145568848, -183.452697754, 48.0253257751, 34.5688705444, 4.63529253006, 4.2692899704, 38.0582237244, 28.5644207001, 2.99176216125, 2.73234653473
-166.27406311, -189.233001709, 1.3128298521, -168.80418396, -196.672210693, -165.359664917, -187.494552612, 49.8602180481, 31.5004272461, 4.84308671951, 5.27076005936, 39.2548446655, 21.8943653107, 4.16887283325, 3.76820516586
-163.910140991, -185.044128418, 1.3255866766, -167.195800781, -193.177963257, -163.003890991, -185.344146729, 45.5999984741, 27.1950778961, 5.87119340897, 4.35972452164, 37.1383895874, 23.5698394775, 4.56685781479, 2.94275140762
-163.976699829, -184.934127808, 1.3366111517, -170.498535156, -197.968826294, -163.555755615, -183.024139404, 49.2112541199, 29.0273857117, 4.11354494095, 4.44801139832, 37.4097099304, 24.3877048492, 3.92293262482, 3.22766900063
-156.282836914, -172.301254272, 1.35942363739, -163.181838989, -181.170562744, -156.72845459, -171.82989502, 35.8268051147, 25.5800857544, 3.97664952278, 3.59244775772, 27.2074871063, 18.9241104126, 3.19577217102, 2.93594574928
-166.558166504, -187.818725586, 1.29831051826, -172.790374756, -200.240570068, -164.473983765, -186.141067505, 51.1070175171, 34.1642875671, 4.10084962845, 3.7629365921, 39.0194664001, 25.2698726654, 3.45204353333, 2.89072179794
-166.446029663, -190.065429688, 1.30358874798, -171.681488037, -199.857574463, -164.17855835, -187.388977051, 53.9720344543, 29.2360858917, 4.36248493195, 3.46857762337, 41.0645866394, 21.9272899628, 4.09960031509, 3.22918701172
-168.340545654, -201.636917114, 1.28852641582, -173.69909668, -218.811950684, -166.497360229, -197.599822998, 72.6110610962, 29.3689212799, 4.68653821945, 3.67507815361, 55.8616638184, 27.6700172424, 3.96043086052, 3.28486013412
-165.723327637, -187.405822754, 1.29922318459, -174.394042969, -199.684387207, -164.314804077, -184.893051147, 51.5665473938, 33.8882293701, 4.38010835648, 4.1108250618, 40.4141693115, 26.0013313293, 4.87471723557, 4.05247783661
-166.120330811, -187.269760132, 1.33597326279, -171.678405762, -197.566635132, -166.22958374, -187.235305786, 52.1823616028, 32.1070175171, 4.95667457581, 4.43679523468, 39.1694450378, 26.0164527893, 4.17922973633, 3.14736366272
-168.908248901, -194.421295166, 1.30689239502, -174.713577271, -206.31854248, -167.745666504, -191.874008179, 57.7160072327, 33.7447280884, 3.92197704315, 3.51963233948, 44.6259765625, 29.5918674469, 4.92389726639, 3.80864357948
-162.354064941, -181.032318115, 1.33812057972, -167.964294434, -190.937728882, -163.346588135, -179.385803223, 45.0025177002, 30.1899299622, 4.89080810547, 4.50224113464, 34.4755554199, 24.3641719818, 3.94290065765, 3.23661231995
-164.61177063, -183.171188354, 1.36975812912, -170.128005981, -198.159317017, -162.606369019, -180.895904541, 46.3194885254, 27.1095867157, 5.24121522903, 4.94266176224, 34.5408096313, 22.3356208801, 3.54553198814, 3.33428263664
-169.394622803, -188.953414917, 1.34962677956, -176.080612183, -196.883102417, -168.206237793, -187.772384644, 44.6301231384, 27.6885261536, 4.44410037994, 4.12320232391, 35.7947425842, 23.121591568, 4.45583963394, 3.56889820099
-164.530975342, -187.188278198, 1.33350908756, -170.071136475, -197.475280762, -164.794143677, -186.527069092, 54.7288703918, 30.6908073425, 3.70318412781, 3.10186362267, 41.9987220764, 26.4545459747, 3.6043920517, 3.14434528351
-161.92137146, -180.597396851, 1.32797884941, -166.455917358, -188.78338623, -161.429580688, -180.588165283, 45.851474762, 30.7632694244, 3.70842599869, 2.94442629814, 36.1748542786, 26.347202301, 3.51474237442, 2.94513344765
-168.072540283, -188.666000366, 1.31263291836, -172.298202515, -195.464477539, -168.713043213, -188.215560913, 46.2263183594, 29.0049362183, 4.41037225723, 4.29322576523, 38.1946296692, 24.5488471985, 4.79128646851, 3.881909132
-167.376419067, -191.356735229, 1.32510006428, -175.614822388, -204.839263916, -165.405426025, -191.462097168, 59.4294433594, 35.2638969421, 4.25525093079, 4.5067896843, 43.3395881653, 25.2247123718, 5.03456687927, 3.66117095947
-161.792510986, -180.699645996, 1.34854400158, -168.685119629, -191.773574829, -161.435119629, -180.50932312, 45.3762741089, 31.1996440887, 4.68993425369, 4.39681196213, 34.6073265076, 23.2065601349, 4.16740226746, 3.16023492813
-164.413482666, -184.373062134, 1.29703307152, -170.877426147, -195.643478394, -163.343826294, -183.094146729, 46.1050453186, 31.2931423187, 4.05129957199, 4.66506481171, 35.9133148193, 26.680480957, 3.56088161469, 3.13203144073
-162.335678101, -182.872909546, 1.35688853264, -169.754257202, -195.755279541, -159.974609375, -180.962310791, 49.2316932678, 31.3930416107, 4.33989810944, 4.01950120926, 37.2226867676, 24.6785812378, 4.47892904282, 3.93175411224
-165.955078125, -188.450912476, 1.33304667473, -170.537414551, -201.28729248, -165.297714233, -185.354019165, 52.7624855042, 26.4381866455, 4.83514738083, 4.63942050934, 38.8305549622, 23.8667011261, 3.91852855682, 3.79940104485
-159.210678101, -178.652740479, 1.3069396019, -162.969085693, -185.309921265, -159.631896973, -177.429199219, 45.3438415527, 30.6317310333, 3.74430155754, 4.0706577301, 37.565284729, 29.2507228851, 3.69976806641, 2.72130584717
-159.790359497, -180.446105957, 1.33262038231, -166.485855103, -195.971939087, -159.24911499, -176.813949585, 51.0459632874, 31.5823478699, 3.60301113129, 3.68838357925, 38.5435028076, 27.3497848511, 4.44594621658, 3.5695309639
-158.660507202, -176.981842041, 1.34700894356, -163.938110352, -189.900665283, -157.666442871, -176.550689697, 45.4617919922, 28.538816452, 3.80823802948, 3.90566730499, 33.7698135376, 26.1192073822, 3.24827456474, 2.63124966621
-159.309188843, -176.192871094, 1.3940653801, -163.174987793, -185.296646118, -160.984863281, -176.178222656, 39.3718261719, 25.9994888306, 3.70162987709, 3.77003550529, 30.1460380554, 22.031627655, 4.21081876755, 3.59826469421
