EUBOs, ELBOs, ESSs, MCKls_exclusive, TrueKls_exclusive, MCKls_inclusive, TrueKls_inclusive
-496.4626483154297, -988.3701251220704, 1.0204397344589233, 554.4064443969727, 92.7861716079712, -248.58949630737305, 6.8017207050323485
-495.0796139526367, -987.0608215332031, 1.0218500661849976, 552.2704473876953, 92.07378787994385, -246.9186831665039, 6.81599867105484
-491.22013305664063, -940.3742495727539, 1.0245539963245391, 523.0626699829102, 87.74899227142333, -246.23946197509767, 6.729894208908081
-493.4702716064453, -1007.0921606445313, 1.0192073750495911, 560.22453125, 91.91572902679444, -243.44967651367188, 6.166300525665283
-494.8985534667969, -936.3600381469727, 1.0231376826763152, 515.9649142456054, 85.50488460540771, -243.9197467803955, 7.661508045196533
-488.7240609741211, -980.7987646484376, 1.0206601119041443, 543.3272335815429, 90.33920219421387, -240.90786987304688, 6.176638643741608
-480.8955853271484, -961.7607611083985, 1.0227984285354614, 537.6081561279296, 90.48188674926757, -238.31087524414062, 5.508901772499084
-491.7668518066406, -941.5847930908203, 1.0268205070495606, 520.6369201660157, 86.86492603302003, -243.39988639831543, 6.037759816646576
-500.7250225830078, -925.6410583496094, 1.021850687265396, 511.97924041748047, 84.94863681793213, -249.69997077941895, 6.954970390796661
-496.2361761474609, -937.2053540039062, 1.0263782119750977, 516.577837524414, 85.93667675018311, -246.9854362487793, 6.755052220821381
-489.7207360839844, -971.0120452880859, 1.0233778071403503, 540.5341491699219, 89.5332262802124, -243.6254503631592, 5.775940787792206
-480.2209143066406, -942.6256079101563, 1.0302933073043823, 521.9040496826171, 87.81107418060303, -237.19124465942383, 6.328822948932648
-489.746969909668, -964.7700170898438, 1.0215558838844299, 533.124411315918, 87.74406593322755, -240.27462379455565, 6.855862116813659
-482.67676818847656, -951.8409759521485, 1.0249596261978149, 528.8075561523438, 89.08781513214112, -237.13150444030762, 6.8077325439453125
-481.695598449707, -964.2380731201172, 1.022129557132721, 539.6963775634765, 90.72943901062011, -240.21955001831054, 6.956264326572418
-491.6676910400391, -967.1047885131836, 1.0270564150810242, 534.1654592895508, 88.36696422576904, -243.610830078125, 6.519344592094422
-486.9441494750977, -977.3584661865234, 1.0223965084552764, 543.1904953002929, 90.32657695770264, -242.29886428833007, 6.939396398067474
-498.54722869873046, -927.2754699707032, 1.0224173891544341, 511.82916870117185, 84.81101425170898, -247.81124252319336, 7.595110878944397
-488.99368255615235, -961.1305493164062, 1.0252629005908966, 534.7049194335938, 88.38875923156738, -242.87348083496093, 7.061196675300598
-490.13178497314453, -930.5175866699219, 1.0185038268566131, 512.9900952148438, 84.92933326721192, -239.6812710571289, 7.249873328208923
-489.29994995117187, -941.5768072509766, 1.0227481758594512, 519.4320358276367, 87.79670654296875, -241.2374838256836, 6.7421332716941835
-486.8098483276367, -963.5676715087891, 1.0216703534126281, 534.3447714233398, 88.84519454956055, -242.15662292480468, 5.896962864398956
-476.29428924560546, -930.5924694824218, 1.0247369706630707, 515.0425067138672, 86.49356140136719, -236.10132591247557, 6.043511185646057
-480.2820040893555, -956.6105236816406, 1.027238243818283, 529.1837606811523, 88.28139579772949, -237.22076160430908, 5.9230091500282285
-477.0992352294922, -937.5109985351562, 1.0226041078567505, 521.4275213623047, 87.50972122192383, -237.266273727417, 5.999803919792175
-481.98446166992187, -944.240609741211, 1.0224763369560241, 522.7469464111329, 86.65615463256836, -236.71598480224608, 6.162819211483002
-479.08349548339845, -961.7275360107421, 1.0157123553752898, 533.7364651489257, 89.35223876953125, -238.85510482788087, 5.7691341233253475
-481.48367462158205, -951.8513970947265, 1.0251129531860352, 528.8695806884766, 88.03875904083252, -238.99630233764648, 6.350201382637024
-481.60451751708985, -923.2564712524414, 1.0272893476486207, 505.92827270507814, 83.96542606353759, -236.50875343322753, 8.331931803226471
-488.2737139892578, -936.5462628173829, 1.0301419770717621, 517.0460382080078, 86.17619987487792, -237.7339012145996, 5.934125258922577
-471.636376953125, -941.4046759033204, 1.0202934801578523, 520.2637893676758, 86.76830318450928, -230.30508773803712, 5.447493600845337
-473.0578726196289, -953.7613470458984, 1.017284733057022, 525.2958255004883, 87.38650272369385, -231.70459564208986, 5.23097137928009
-475.7480471801758, -916.661255493164, 1.0237302768230438, 506.145036315918, 84.73232727050781, -232.27544448852538, 6.244971487522125
-479.68516357421873, -920.7766497802735, 1.0239350008964538, 503.51392333984376, 83.3657272720337, -232.07658317565918, 5.887874422073364
-468.9076095581055, -926.8260528564454, 1.031338653564453, 509.68030548095703, 85.0964167022705, -228.8024796295166, 5.498060514926911
-481.9612789916992, -924.934419555664, 1.0234133005142212, 510.95777587890626, 84.12850547790528, -236.27436058044432, 5.83200311422348
-479.5974380493164, -917.8618618774414, 1.0257204008102416, 503.0657177734375, 84.14650157928467, -235.6012013244629, 5.83924901008606
-471.8451177978516, -955.5059002685547, 1.0212664318084717, 525.7031112670899, 87.70985301971436, -232.3126042175293, 4.992005202770233
-468.8214794921875, -943.6935711669922, 1.019657437801361, 521.1577587890625, 85.69436603546143, -231.3149422454834, 5.348015279769897
-480.0965167236328, -922.6572906494141, 1.0171503365039825, 508.46486724853514, 84.19837654113769, -236.12395553588868, 5.59949898481369
-476.73343963623046, -897.5657458496094, 1.023114846944809, 493.8745742797852, 82.85005184173583, -234.88511154174805, 6.164778141975403
-478.72770050048825, -933.2622494506836, 1.0215191626548767, 515.4253512573242, 85.13919902801514, -233.5286851501465, 6.396889932155609
-476.4934701538086, -912.806011352539, 1.0199815618991852, 500.76740631103513, 83.69148796081544, -232.44004463195802, 6.223214793205261
-467.47697357177736, -919.8292065429688, 1.0269117701053618, 507.8439703369141, 84.68251472473145, -228.10916641235352, 5.641218569278717
-470.09934661865236, -937.607119140625, 1.0263821017742156, 519.5555899047852, 86.57097438812256, -230.7066416168213, 5.010074126720428
-476.5365844726563, -965.3163531494141, 1.0251862144470214, 531.7015625, 87.21959880828858, -233.81480621337892, 5.097844903469086
-464.60777404785154, -960.4623101806641, 1.0244708287715911, 533.6447485351563, 88.1547590637207, -228.67076904296874, 5.072480368614197
-470.89891815185547, -926.0135217285156, 1.022767630815506, 515.7520089721679, 85.7192109298706, -229.13459266662596, 5.266912937164307
-472.39479766845704, -920.1438534545898, 1.022166212797165, 507.50470779418947, 84.29015876770019, -231.49312736511231, 5.48241185426712
-470.7297673034668, -918.0123791503906, 1.0285840499401093, 505.54139251708983, 83.99047657012939, -230.0213011932373, 5.341906001567841
-460.11460266113284, -920.3202868652344, 1.024020265340805, 510.729543762207, 85.50398914337158, -225.3275196838379, 4.762767679691315
-460.9380163574219, -909.8430596923828, 1.0255159139633179, 502.15718170166014, 84.61425014495849, -223.21864570617674, 4.817923777103424
-465.76207458496094, -935.1263153076172, 1.0214714455604552, 519.3951232910156, 85.96854412078858, -229.02115921020507, 4.833697333335876
-464.99765930175784, -920.8261822509766, 1.0214110040664672, 507.34631500244143, 84.0611153793335, -224.95191055297852, 4.7605477237701415
-455.9190924072266, -900.1796789550781, 1.0236610496044158, 495.84938308715823, 82.87119274139404, -219.93796524047852, 4.933975310325622
-454.82759857177734, -938.7476910400391, 1.0207085192203522, 520.0885516357422, 87.08800670623779, -220.63156288146973, 4.631576905250549
-450.87584197998046, -920.1249963378906, 1.0168088912963866, 504.99645843505857, 84.94824886322021, -215.79695892333984, 4.709674711227417
-453.90935546875, -933.3247064208985, 1.0243283879756928, 520.0905879211426, 86.4871464920044, -221.9657958984375, 4.7893739557266235
-462.98084533691406, -928.5375775146484, 1.0349864721298219, 516.3427200317383, 86.05720840454102, -228.23030334472656, 4.505642282962799
-462.75071044921873, -927.56703125, 1.017635201215744, 512.7278741455078, 85.91528911590576, -224.969927444458, 5.100079612731934
-457.1599884033203, -932.8467883300781, 1.0241960859298707, 514.3640856933594, 85.09763568878174, -222.45492988586426, 4.733803946971893
-451.7142837524414, -935.8042120361329, 1.0194174945354462, 516.1930181884766, 85.86547145843505, -220.3675358581543, 4.618387415409088
-460.538010559082, -925.0278601074219, 1.0307096469402313, 515.7573336791992, 85.97795272827149, -226.92868186950685, 4.966112461090088
-463.7293771362305, -885.482861328125, 1.021689109802246, 484.1935607910156, 80.59598350524902, -221.64409606933594, 5.247378869056702
-457.42058624267577, -889.5350424194336, 1.0246791017055512, 488.9768307495117, 81.71334754943848, -223.62631774902343, 4.9302267289161685
-457.2920495605469, -898.7285473632812, 1.0230214834213256, 491.95449432373044, 82.37659008026122, -219.81394317626953, 5.934890413284302
-452.9042858886719, -935.4984838867188, 1.0250851917266846, 519.7193728637695, 86.46637756347656, -219.64167221069337, 4.621411187648773
-441.48382080078125, -943.7271173095703, 1.0294168138504027, 526.3676930236817, 89.09742851257325, -213.88742752075194, 4.128203978538513
-445.48348907470705, -923.5228344726562, 1.019955049753189, 516.1991336059571, 86.96143863677979, -216.10222534179687, 4.244323318004608
-458.4223999023437, -918.363618774414, 1.0285766661167144, 504.66679748535154, 83.81982818603515, -224.45158248901367, 5.008883435726165
-448.3307183837891, -951.5674291992187, 1.0191052126884461, 530.1564907836914, 88.6733980178833, -217.75981971740723, 4.17846453666687
-453.0511883544922, -913.5746301269531, 1.023050400018692, 501.5175909423828, 83.8434797668457, -218.19595672607423, 4.665209503173828
-462.67045166015623, -914.2518914794922, 1.0210491740703582, 499.4703698730469, 82.7800598526001, -227.2892748260498, 5.294929046630859
-458.44969146728516, -918.1366644287109, 1.0277089083194733, 505.1540850830078, 84.95984806060791, -221.90535705566407, 4.829785621166229
-451.9781643676758, -910.1306085205078, 1.0270588350296022, 506.68675048828123, 84.86141605377198, -219.36497917175294, 4.684357631206512
-445.6587615966797, -905.5042547607422, 1.0330346012115479, 498.3152899169922, 84.26430606842041, -212.26735359191895, 4.582788496017456
-448.8091680908203, -899.8957189941407, 1.027387000322342, 495.1229180908203, 82.9570885848999, -215.16929412841796, 4.819052624702453
-449.2505822753906, -918.0214135742187, 1.02788560628891, 508.1478213500977, 85.42300369262695, -216.9340372467041, 4.45844242811203
-452.32986724853515, -960.4779498291016, 1.0287837338447572, 530.8352627563477, 86.79508251190185, -217.00625061035157, 3.902516360282898
-449.8401104736328, -913.1189703369141, 1.0328378689289093, 503.18242919921875, 82.98643489837646, -217.56927688598634, 4.2516850876808165
-453.57974334716795, -896.5665704345703, 1.0159521043300628, 493.33996826171875, 82.23320011138917, -219.77639892578125, 4.849423007965088
-456.00893829345705, -878.9327783203125, 1.0304288005828857, 483.49593231201175, 80.75761756896972, -221.64964851379395, 5.3417104053497315
-449.7904312133789, -911.6175421142578, 1.0177249264717103, 507.2136605834961, 84.87129871368408, -217.35283317565919, 4.247690110206604
-447.60146881103515, -868.7429803466797, 1.0234938871860504, 476.34280670166015, 81.0223398590088, -215.27001640319824, 4.530776734352112
-455.58628326416016, -923.9311059570313, 1.0229795861244202, 508.9747692871094, 85.36453102111817, -220.69995262145997, 4.403425104618073
-454.3552963256836, -914.7674108886719, 1.0206565988063812, 504.3231100463867, 83.39633296966552, -220.85616249084472, 5.147741923332214
-461.54875869750975, -858.2536517333984, 1.0237250137329101, 468.3778123474121, 78.69739868164062, -222.14178756713866, 6.97964748620987
-445.12857940673825, -875.1660507202148, 1.019803932905197, 479.5451699829102, 80.0815287399292, -212.65378318786622, 5.289531400203705
-448.67933471679686, -897.0416564941406, 1.0188647031784057, 494.23758209228515, 82.79008850097657, -217.04056289672852, 4.87983235836029
-443.8551953125, -889.8547894287109, 1.0265073680877685, 489.43605300903323, 81.79387065887451, -213.5343253326416, 5.019358441829682
-445.690947265625, -889.9763409423828, 1.0202697718143463, 487.47361572265623, 81.2844223022461, -211.97374603271484, 5.098841285705566
-448.7679772949219, -899.4887615966796, 1.0297676479816438, 494.1115444946289, 81.97644699096679, -214.5371736907959, 4.711408472061157
-441.6561328125, -921.5372210693359, 1.0183354330062866, 509.7480178833008, 84.2059432220459, -211.8848528289795, 4.274946126937866
-444.3458587646484, -896.743271484375, 1.0253618085384368, 493.42423858642576, 82.61713989257812, -212.89616821289061, 4.702325835227966
-447.6453283691406, -900.1736474609374, 1.02240851521492, 495.60893798828124, 82.05435199737549, -216.34369842529296, 4.722136080265045
-444.02378936767576, -896.9476019287109, 1.025687586069107, 492.13963928222654, 81.75577461242676, -212.2381834411621, 4.577219069004059
-448.614755859375, -885.3540808105469, 1.0188072729110718, 486.7054574584961, 81.1360673904419, -217.12214714050293, 4.961761844158173
-453.4309844970703, -877.7435397338867, 1.0281473565101624, 480.71274490356444, 79.84706520080566, -218.98715225219726, 5.973768754005432
-438.85740814208987, -886.8934414672851, 1.0299284768104553, 489.47106018066404, 82.11473743438721, -210.40214866638183, 4.645785577297211
-449.62030426025393, -867.6261474609375, 1.0284887206554414, 476.2640142822266, 78.40006427764892, -212.99899955749513, 5.141465196609497
-449.5100604248047, -888.7740063476563, 1.0207987320423126, 489.2530032348633, 81.38117095947266, -217.46168151855468, 4.787078857421875
-447.76891662597654, -878.8349145507813, 1.0331377351284028, 481.0544317626953, 79.88125526428223, -215.35643882751464, 5.112530190944671
-446.9196994018555, -910.0108853149414, 1.0243330550193788, 504.7034979248047, 84.74869094848633, -214.70203094482423, 4.2375894331932065
-446.61256225585936, -877.9025952148437, 1.021043072938919, 484.4216793823242, 81.01775890350342, -214.24267822265625, 5.026855487823486
-436.3173153686523, -888.5093072509766, 1.029809890985489, 491.54838806152344, 82.74175804138184, -210.00971771240233, 4.317539439201355
-439.58808166503906, -918.5064645385742, 1.0273136341571807, 506.4994509887695, 83.67230701446533, -211.00572975158693, 3.956894176006317
-432.30971435546877, -915.7396032714844, 1.0230048656463624, 505.1879429626465, 83.93525146484374, -207.21931800842285, 4.014918649196625
-434.91272918701173, -893.2935922241211, 1.0261510550975799, 490.4249136352539, 81.85652931213379, -210.5833026123047, 4.25326390504837
-445.3136920166016, -892.4241513061523, 1.0246579229831696, 491.86728332519533, 81.67069232940673, -214.7548143005371, 4.958778049945831
-447.83936492919923, -876.5318682861329, 1.021506141424179, 477.13893127441406, 79.85686210632325, -212.34395835876464, 4.781543929576873
-436.77678131103517, -886.5306149291993, 1.023335449695587, 487.31328125, 82.1100057220459, -206.12679344177246, 4.350911440849305
-435.9836346435547, -887.7035903930664, 1.0282720565795898, 486.39280487060546, 80.56667633056641, -207.07904197692872, 4.402453138828277
