EUBO_ave, ELBO_ave, ESS, KLs_eta_ex_ag, KLs_eta_in_ag, KL_z_ex_ag, KL_z_in_ag
-283.16107177734375, -539.1292724609375, 1.0371193885803223, 369.2025146484375, 16.73374366760254, 95.82247924804688, 18.47995376586914
-365.7841491699219, -726.3153686523438, 1.0794278383255005, 520.474365234375, 17.233854293823242, 153.49440002441406, 21.060688018798828
-313.72705078125, -617.4703979492188, 1.0179766416549683, 433.0653076171875, 16.6856746673584, 118.46502685546875, 19.209396362304688
-326.9310302734375, -666.4999389648438, 1.0389084815979004, 498.90191650390625, 17.452939987182617, 101.24205780029297, 18.78639793395996
-257.8595886230469, -523.0899047851562, 1.0441642999649048, 378.16754150390625, 16.59101104736328, 75.78470611572266, 16.741411209106445
-276.06939697265625, -558.836181640625, 1.0765453577041626, 375.2016296386719, 16.52090072631836, 119.84386444091797, 17.340017318725586
-274.446533203125, -469.495361328125, 1.1152534484863281, 305.8945007324219, 16.773906707763672, 97.06716918945312, 18.201610565185547
-291.9892272949219, -629.1561279296875, 1.0191819667816162, 447.7314453125, 16.135848999023438, 106.15869903564453, 18.27922821044922
-270.9447937011719, -512.3306274414062, 1.0985051393508911, 350.6905517578125, 15.941822052001953, 79.47003173828125, 18.170854568481445
-337.67901611328125, -655.375732421875, 1.0202142000198364, 499.17059326171875, 16.600929260253906, 148.6536102294922, 18.18309783935547
-289.1443176269531, -566.9632568359375, 1.0045654773712158, 387.3037109375, 16.827594757080078, 88.57115173339844, 17.303434371948242
-280.4443359375, -547.9714965820312, 1.0115381479263306, 363.7108154296875, 16.183671951293945, 77.68086242675781, 17.338903427124023
-268.2181396484375, -506.49664306640625, 1.0906968116760254, 332.1301574707031, 15.348952293395996, 63.164207458496094, 19.71135711669922
-302.65087890625, -609.5504150390625, 1.0203466415405273, 429.48101806640625, 18.226383209228516, 93.81704711914062, 17.968685150146484
-294.93499755859375, -606.4118041992188, 1.0434706211090088, 422.62677001953125, 16.223674774169922, 84.86465454101562, 18.28561019897461
-285.4891662597656, -582.9170532226562, 1.0483378171920776, 408.77734375, 16.502885818481445, 104.78924560546875, 18.530715942382812
-259.58831787109375, -442.4959411621094, 1.0454384088516235, 278.1415710449219, 16.240568161010742, 68.5610122680664, 18.01156997680664
-301.328369140625, -595.0636596679688, 1.0279529094696045, 405.2705078125, 16.555675506591797, 91.3755874633789, 19.31317901611328
-339.3589782714844, -709.3660888671875, 1.0372530221939087, 509.5749206542969, 17.608539581298828, 130.08840942382812, 19.21856689453125
-291.1537170410156, -534.2340698242188, 1.0417261123657227, 349.2393798828125, 16.529552459716797, 87.59494018554688, 16.6510066986084
-277.32427978515625, -529.3551025390625, 1.0229005813598633, 329.2872009277344, 15.976532936096191, 94.63545989990234, 17.112537384033203
-295.9141540527344, -575.3939208984375, 1.0236061811447144, 368.04815673828125, 16.697423934936523, 113.99019622802734, 19.403076171875
-293.051513671875, -637.3566284179688, 1.034010648727417, 473.32000732421875, 17.27142906188965, 106.58914947509766, 18.478906631469727
-324.79205322265625, -628.7381591796875, 1.0232757329940796, 498.2635192871094, 17.7183780670166, 129.4739532470703, 19.09325408935547
-276.185791015625, -545.7957153320312, 1.0289208889007568, 363.6983337402344, 16.36933135986328, 103.38070678710938, 18.49267578125
-295.23504638671875, -559.1689453125, 1.038966417312622, 399.3638916015625, 16.625865936279297, 96.27545166015625, 19.255767822265625
-328.14422607421875, -648.197265625, 1.0493061542510986, 485.23516845703125, 17.171972274780273, 126.59977722167969, 19.831579208374023
-257.93096923828125, -528.3977661132812, 1.0178864002227783, 362.800537109375, 15.448211669921875, 91.4749984741211, 18.64016342163086
-306.84783935546875, -647.2376708984375, 1.019233226776123, 439.9116516113281, 16.2105770111084, 128.48977661132812, 17.9576473236084
-373.025146484375, -884.6282958984375, 1.0016467571258545, 630.4589233398438, 17.33745574951172, 185.68861389160156, 20.028846740722656
-328.6747131347656, -698.658935546875, 1.0413377285003662, 437.49395751953125, 16.491235733032227, 125.46324157714844, 19.081937789916992
-306.5807800292969, -584.7388916015625, 1.0183405876159668, 417.38055419921875, 16.368560791015625, 119.62023162841797, 19.144695281982422
-315.738037109375, -669.3584594726562, 1.0290104150772095, 474.92694091796875, 17.445127487182617, 121.50019836425781, 20.229564666748047
-302.14654541015625, -582.9507446289062, 1.0834934711456299, 429.6044006347656, 18.248872756958008, 101.74272155761719, 18.953353881835938
-290.60321044921875, -563.2562866210938, 1.008013129234314, 382.3409423828125, 17.534236907958984, 91.62042236328125, 19.065889358520508
-291.5113525390625, -601.9052734375, 1.0018301010131836, 411.3077392578125, 17.462038040161133, 98.38026428222656, 21.246440887451172
-295.1065673828125, -654.9347534179688, 1.0667403936386108, 459.5307312011719, 17.737503051757812, 111.09069061279297, 20.205448150634766
-354.500732421875, -676.91455078125, 1.0135550498962402, 459.5497741699219, 17.612316131591797, 123.6218490600586, 19.600637435913086
-342.75567626953125, -709.5775756835938, 1.068825364112854, 514.8428344726562, 17.570375442504883, 171.62094116210938, 18.564651489257812
-333.112060546875, -724.44189453125, 1.0282459259033203, 605.525390625, 16.991838455200195, 132.154541015625, 19.732099533081055
-309.49267578125, -672.6370849609375, 1.001304268836975, 443.2950744628906, 16.77703857421875, 102.92245483398438, 19.523401260375977
-298.819091796875, -591.3125, 1.023288369178772, 490.0215759277344, 17.05010986328125, 121.79804992675781, 16.926647186279297
-348.1831970214844, -731.3906860351562, 1.0530221462249756, 500.5615234375, 17.50857162475586, 172.9645538330078, 18.538230895996094
-332.6216735839844, -685.8395385742188, 1.0320384502410889, 508.0746765136719, 18.36810874938965, 140.1205596923828, 18.680253982543945
-318.0076904296875, -675.5491943359375, 1.0244230031967163, 505.291259765625, 16.318410873413086, 148.15489196777344, 19.096050262451172
-424.038330078125, -870.9017944335938, 1.024754285812378, 713.5164184570312, 18.909896850585938, 247.35183715820312, 20.154293060302734
-396.572021484375, -834.8594360351562, 1.0624101161956787, 661.978271484375, 18.283918380737305, 159.52774047851562, 20.233274459838867
-564.152587890625, -1132.1649169921875, 1.0235297679901123, 1021.6115112304688, 17.699867248535156, 349.157958984375, 19.461326599121094
-361.6146240234375, -731.9737548828125, 1.0268959999084473, 575.3615112304688, 17.321918487548828, 148.4269256591797, 19.60893440246582
-341.00506591796875, -701.0391235351562, 1.0475220680236816, 487.806884765625, 17.304391860961914, 136.01441955566406, 19.775035858154297
-371.86578369140625, -796.1381225585938, 1.0659910440444946, 573.271728515625, 17.819602966308594, 156.0214080810547, 18.836498260498047
-327.4689025878906, -673.659912109375, 1.0042049884796143, 519.9832153320312, 17.087276458740234, 125.46633911132812, 18.618791580200195
-348.7623291015625, -728.4353637695312, 1.0481364727020264, 515.165771484375, 17.10344123840332, 152.17904663085938, 20.732297897338867
-339.66131591796875, -683.630126953125, 1.017732858657837, 500.8453063964844, 17.46113395690918, 145.52053833007812, 21.3414249420166
-376.28125, -797.8233032226562, 1.0112696886062622, 577.0396728515625, 18.191953659057617, 161.5475616455078, 19.75498390197754
-350.3856506347656, -659.4990844726562, 1.0083256959915161, 465.01446533203125, 18.00336265563965, 131.566650390625, 19.249332427978516
-327.0413818359375, -613.5507202148438, 1.0605086088180542, 427.7411804199219, 16.858169555664062, 116.50080871582031, 19.627500534057617
-397.8846435546875, -770.1021728515625, 1.0083116292953491, 584.280517578125, 17.74425506591797, 166.75167846679688, 21.673246383666992
-380.11358642578125, -671.7088012695312, 1.0381901264190674, 506.3498840332031, 17.032995223999023, 183.7646942138672, 19.593040466308594
-367.25469970703125, -766.2510375976562, 1.030642032623291, 630.584716796875, 19.620237350463867, 152.77484130859375, 19.496196746826172
-304.75616455078125, -603.512939453125, 1.0685720443725586, 424.1131286621094, 17.227588653564453, 133.45135498046875, 20.21483612060547
-314.5375061035156, -704.696533203125, 1.0134350061416626, 467.13116455078125, 17.337003707885742, 127.97529602050781, 19.06572914123535
-362.6399230957031, -747.784912109375, 1.0383806228637695, 532.6502685546875, 17.689428329467773, 177.96798706054688, 18.9114990234375
-360.6650390625, -726.4365844726562, 1.0006370544433594, 527.2847290039062, 18.475309371948242, 156.5584259033203, 20.720129013061523
-322.0450439453125, -658.97900390625, 1.0543289184570312, 468.342041015625, 17.499366760253906, 130.17686462402344, 19.964860916137695
-333.0916748046875, -670.8373413085938, 1.0703530311584473, 437.7464904785156, 18.57073211669922, 146.1487274169922, 19.134807586669922
-329.929931640625, -715.4163208007812, 1.0216618776321411, 552.56298828125, 18.432544708251953, 161.14491271972656, 18.928224563598633
-330.298828125, -658.875732421875, 1.0384312868118286, 542.0989990234375, 16.730224609375, 122.47807312011719, 18.81421661376953
-330.43218994140625, -671.385009765625, 1.0273000001907349, 490.7798156738281, 18.279956817626953, 122.61485290527344, 18.529972076416016
-308.0289001464844, -598.620849609375, 1.0126731395721436, 424.4119567871094, 16.634540557861328, 104.24243927001953, 21.075334548950195
-318.4945068359375, -594.374267578125, 1.0609158277511597, 392.5776062011719, 16.54926300048828, 111.17086791992188, 18.56694793701172
-298.407470703125, -627.204833984375, 1.052984356880188, 425.4071044921875, 16.503929138183594, 115.56156921386719, 19.39057731628418
-297.116943359375, -617.6447143554688, 1.0842403173446655, 502.7950744628906, 16.264387130737305, 143.59185791015625, 19.723133087158203
-314.18182373046875, -708.7620849609375, 1.0152579545974731, 476.56866455078125, 16.905672073364258, 115.38114166259766, 19.256437301635742
-264.5562438964844, -482.8877868652344, 1.0271787643432617, 363.0511779785156, 15.928681373596191, 95.28602600097656, 20.955236434936523
-287.48388671875, -624.42333984375, 1.0778183937072754, 539.7462768554688, 17.593904495239258, 115.96460723876953, 20.958389282226562
-318.6444396972656, -657.7145385742188, 1.020452857017517, 462.1622619628906, 18.655311584472656, 143.0203094482422, 18.395462036132812
-344.0594482421875, -657.4525756835938, 1.0305640697479248, 525.6909790039062, 17.100679397583008, 127.66194152832031, 21.397855758666992
-300.9161682128906, -594.5828247070312, 1.0004291534423828, 394.3877258300781, 16.853168487548828, 108.03256225585938, 19.926626205444336
-307.247802734375, -592.404541015625, 1.025500774383545, 450.6307678222656, 17.330730438232422, 116.85919952392578, 20.275005340576172
-313.5783386230469, -605.476806640625, 1.0381674766540527, 431.4053955078125, 16.319700241088867, 128.3953094482422, 19.133686065673828
-280.7418212890625, -593.0833129882812, 1.059180498123169, 397.0161437988281, 17.49448013305664, 102.41120147705078, 16.85614013671875
-314.48046875, -690.96337890625, 1.023988962173462, 507.5838928222656, 17.568735122680664, 162.46710205078125, 21.942960739135742
-317.6014709472656, -771.3531494140625, 1.0240756273269653, 602.7708740234375, 17.398921966552734, 127.31271362304688, 19.801145553588867
-287.1896057128906, -555.77880859375, 1.0243785381317139, 329.37225341796875, 17.580867767333984, 101.4938735961914, 17.964704513549805
-307.8525695800781, -620.205322265625, 1.0635225772857666, 473.138427734375, 18.487014770507812, 102.12664031982422, 17.69614601135254
-312.4007568359375, -640.7771606445312, 1.0334913730621338, 444.20831298828125, 17.49435806274414, 123.55657196044922, 18.54527473449707
-286.32470703125, -628.7236938476562, 1.0029181241989136, 471.7046203613281, 17.648160934448242, 92.79098510742188, 19.364120483398438
-271.7505187988281, -518.4591064453125, 1.086840033531189, 359.6797180175781, 15.961459159851074, 91.68623352050781, 18.966594696044922
-281.4557800292969, -574.63916015625, 1.0625017881393433, 394.3393249511719, 16.171781539916992, 109.526123046875, 20.24627685546875
-291.70050048828125, -563.9212646484375, 1.0120394229888916, 397.6297302246094, 16.328445434570312, 163.83250427246094, 17.61499786376953
-302.17852783203125, -608.1595458984375, 1.0331751108169556, 443.2362365722656, 16.632570266723633, 91.64405059814453, 19.333158493041992
-279.9327392578125, -624.7831420898438, 1.036983847618103, 442.0111083984375, 16.67946434020996, 99.25654602050781, 18.540403366088867
-297.86212158203125, -567.851806640625, 1.0878406763076782, 415.7930603027344, 16.152250289916992, 101.40345764160156, 19.133852005004883
-277.369140625, -537.6615600585938, 1.0476179122924805, 385.15887451171875, 17.335649490356445, 103.22981262207031, 20.674909591674805
-281.3440856933594, -507.6033935546875, 1.0080256462097168, 320.167724609375, 16.143993377685547, 87.98837280273438, 19.897960662841797
-321.5718078613281, -649.508056640625, 1.04425048828125, 385.6417541503906, 15.705666542053223, 147.13168334960938, 17.214027404785156
-280.40594482421875, -562.4815063476562, 1.0746750831604004, 385.3963928222656, 16.341360092163086, 86.98806762695312, 19.302255630493164
-321.3060302734375, -611.2755126953125, 1.0176355838775635, 388.2071228027344, 16.76234245300293, 143.43759155273438, 19.619169235229492
-336.3797607421875, -726.9078369140625, 1.1025328636169434, 654.3807373046875, 16.43194007873535, 130.19358825683594, 19.759140014648438
-281.99871826171875, -552.5769653320312, 1.0246964693069458, 379.9922180175781, 16.39977264404297, 97.72979736328125, 17.982749938964844
-285.9503479003906, -572.720703125, 1.0209871530532837, 393.89801025390625, 15.900832176208496, 131.8986358642578, 20.937522888183594
-284.54486083984375, -637.2532958984375, 1.034942865371704, 507.4329833984375, 17.19683074951172, 129.9774169921875, 19.1767635345459
-297.6116943359375, -648.7445068359375, 1.0270870923995972, 465.382080078125, 15.393054008483887, 133.63467407226562, 21.945262908935547
-280.1082763671875, -566.3341674804688, 1.0318642854690552, 388.77288818359375, 16.321792602539062, 108.4402847290039, 19.44121742248535
-289.9620361328125, -643.5086059570312, 1.0518078804016113, 416.74627685546875, 15.852078437805176, 155.4347381591797, 20.085102081298828
-310.0794372558594, -616.2359619140625, 1.023189663887024, 463.9987487792969, 16.90557289123535, 110.9242172241211, 18.078210830688477
-264.0245666503906, -485.8799133300781, 1.0455948114395142, 313.96160888671875, 15.970847129821777, 85.46305847167969, 18.812551498413086
-272.3412170410156, -552.5298461914062, 1.0782984495162964, 341.958251953125, 15.869710922241211, 98.94831848144531, 18.066728591918945
-291.6065673828125, -644.314697265625, 1.0229202508926392, 467.5132141113281, 16.802888870239258, 149.22825622558594, 20.651165008544922
-288.75140380859375, -583.498291015625, 1.0061850547790527, 469.3900451660156, 16.99913215637207, 101.90796661376953, 20.376358032226562
-304.7095031738281, -657.8942260742188, 1.0657594203948975, 474.71112060546875, 17.46326446533203, 136.9484405517578, 18.109800338745117
-317.491943359375, -689.4717407226562, 1.072149395942688, 494.5880126953125, 16.093778610229492, 138.18670654296875, 18.710784912109375
-262.0005798339844, -523.7037353515625, 1.0353541374206543, 329.1561584472656, 16.75943946838379, 101.13944244384766, 18.356176376342773
-278.4309387207031, -607.6932983398438, 1.0376044511795044, 450.5672607421875, 16.953502655029297, 108.62615203857422, 19.288738250732422
-290.09429931640625, -687.5399169921875, 1.0905550718307495, 455.47393798828125, 16.944883346557617, 131.4285888671875, 20.614727020263672
-284.72772216796875, -588.5595703125, 1.0210814476013184, 438.5108947753906, 17.094514846801758, 94.01203155517578, 18.94858741760254
-289.3157958984375, -641.19091796875, 1.0296074151992798, 467.9006652832031, 16.726547241210938, 93.50609588623047, 19.317655563354492
-253.61312866210938, -502.5574645996094, 1.0439778566360474, 324.8958740234375, 15.469049453735352, 100.76138305664062, 18.188594818115234
-290.000732421875, -615.73681640625, 1.0109779834747314, 433.9397277832031, 16.344270706176758, 103.5255355834961, 18.298707962036133
-260.2279357910156, -562.029052734375, 1.0179411172866821, 415.26336669921875, 16.3653564453125, 91.70845031738281, 17.523662567138672
-306.1617431640625, -677.0008544921875, 1.0841913223266602, 561.9198608398438, 17.7620906829834, 126.3039779663086, 20.143266677856445
-288.3623046875, -596.9728393554688, 1.0501375198364258, 456.1650390625, 16.459970474243164, 94.17320251464844, 18.612279891967773
-273.0455322265625, -602.2139282226562, 1.0216625928878784, 503.0614318847656, 15.636059761047363, 121.611572265625, 19.69215202331543
-292.02642822265625, -601.3377075195312, 1.0334528684616089, 532.2603759765625, 16.710350036621094, 105.89261627197266, 20.295494079589844
-356.9428405761719, -801.3167724609375, 1.038092851638794, 643.335205078125, 18.11927032470703, 174.31561279296875, 21.603172302246094
-277.6239929199219, -573.7058715820312, 1.0124374628067017, 412.7456359863281, 16.226953506469727, 104.91423797607422, 17.138879776000977
-308.4091491699219, -666.9922485351562, 1.0159584283828735, 420.1496887207031, 16.349056243896484, 141.94578552246094, 21.118728637695312
-275.30633544921875, -514.4263916015625, 1.0727019309997559, 351.92816162109375, 16.749826431274414, 83.06441497802734, 18.54100799560547
-292.5933837890625, -655.6417236328125, 1.0330426692962646, 544.7352905273438, 16.212770462036133, 124.52896118164062, 20.2839298248291
-294.6851806640625, -578.3915405273438, 1.0482237339019775, 447.59881591796875, 16.595823287963867, 117.44593811035156, 18.73710060119629
-271.30316162109375, -551.1327514648438, 1.0207690000534058, 394.82659912109375, 16.06769561767578, 95.11642456054688, 17.126256942749023
-279.2766418457031, -631.5711059570312, 1.0567952394485474, 492.5396423339844, 16.325963973999023, 99.15686798095703, 18.330650329589844
