EUBO_ave, ELBO_ave, ESS, EUBO_os, ELBO_os, EUBO_ag, ELBO_ag, KLs_eta_ex_ag, KLs_eta_in_ag, KL_z_ex_ag, KL_z_in_ag
-475.9710693359375, -1152.4376220703125, 1.1250752210617065, -401.6147155761719, -704.9916381835938, 21.935213088989258, -0.3102768659591675, 84.29259490966797, 3714.093505859375, 2.9253954887390137, 2.457897901535034
-546.5159912109375, -1190.7132568359375, 1.1272549629211426, -369.9620361328125, -615.96240234375, 21.619831085205078, -1.0180999040603638, 91.26102447509766, 4332.74462890625, 3.8001134395599365, 3.1320528984069824
-549.758056640625, -1251.39111328125, 1.1344287395477295, -427.5213928222656, -771.8270263671875, 26.966707229614258, 0.25039663910865784, 89.66026306152344, 4410.34619140625, 3.4262235164642334, 2.480065107345581
-659.54345703125, -1422.2481689453125, 1.128504753112793, -538.2587280273438, -876.897705078125, 30.040382385253906, 0.29729893803596497, 90.2689437866211, 5224.43212890625, 7.4258246421813965, 3.360041618347168
-658.5789794921875, -1492.8370361328125, 1.139499306678772, -379.6153564453125, -738.4417724609375, 24.813440322875977, -0.2662492096424103, 101.72883605957031, 6551.02294921875, 2.7969706058502197, 2.2618825435638428
-718.109375, -1663.9102783203125, 1.1436717510223389, -433.0164794921875, -755.4452514648438, 23.651620864868164, 0.22611995041370392, 97.10516357421875, 6219.18994140625, 4.169739246368408, 2.9928624629974365
-832.061767578125, -1785.0167236328125, 1.1308742761611938, -379.52166748046875, -644.9466552734375, 26.399364471435547, 1.335680365562439, 93.76338195800781, 6833.943359375, 2.7214760780334473, 2.149915933609009
-902.5563354492188, -1918.834228515625, 1.1347122192382812, -376.1959228515625, -608.3840942382812, 23.852262496948242, -0.5771737694740295, 93.8942642211914, 6894.03564453125, 3.4799442291259766, 2.2544593811035156
-982.828857421875, -2079.706298828125, 1.139707088470459, -439.1258850097656, -717.8777465820312, 24.846176147460938, 1.532562255859375, 97.15713500976562, 7107.34619140625, 2.810767412185669, 2.1212053298950195
-1100.95263671875, -2240.099853515625, 1.1492609977722168, -374.9345397949219, -644.4345092773438, 20.547012329101562, 0.09273219853639603, 103.84722900390625, 10101.82421875, 3.205997943878174, 2.636270046234131
-1248.4326171875, -2478.343017578125, 1.1389439105987549, -400.2510986328125, -679.3822631835938, 21.89006996154785, 0.6196126937866211, 106.23458862304688, 8712.38671875, 3.0611066818237305, 2.398743152618408
-1200.99658203125, -2641.838134765625, 1.1577645540237427, -428.7925720214844, -745.8827514648438, 23.292264938354492, 0.3394429087638855, 101.62682342529297, 10356.5947265625, 2.1868700981140137, 1.9057344198226929
-1293.64501953125, -2876.655029296875, 1.1577258110046387, -414.9683532714844, -755.0459594726562, 22.002634048461914, -0.970236599445343, 111.06546783447266, 10997.8828125, 3.2173428535461426, 2.1831064224243164
-1512.6876220703125, -3134.663818359375, 1.1302082538604736, -389.3813171386719, -687.1359252929688, 20.700851440429688, -0.11476673185825348, 109.61360168457031, 12540.7548828125, 1.8530083894729614, 1.6907745599746704
-1695.6552734375, -3447.228515625, 1.1497678756713867, -394.4322204589844, -696.8839721679688, 22.839160919189453, -0.3503008782863617, 112.77661895751953, 14477.337890625, 2.8751795291900635, 2.4497809410095215
-1721.6702880859375, -3715.4365234375, 1.1347047090530396, -409.0682678222656, -736.0504150390625, 22.31570816040039, -0.6539074778556824, 115.00597381591797, 14128.0302734375, 2.9277713298797607, 2.5837159156799316
-1907.914794921875, -3902.31103515625, 1.1563711166381836, -413.95855712890625, -725.7626342773438, 20.773374557495117, -1.388513207435608, 114.28997802734375, 15364.4453125, 1.9628393650054932, 1.708888053894043
-2037.875732421875, -4250.36572265625, 1.1651190519332886, -405.60321044921875, -686.04345703125, 19.78174591064453, -0.38527587056159973, 113.99291229248047, 15639.2490234375, 1.9847930669784546, 1.8461511135101318
-2317.47509765625, -4599.12109375, 1.148437261581421, -411.7657165527344, -708.18994140625, 22.655385971069336, 1.687278151512146, 115.95829010009766, 19497.0703125, 2.037379741668701, 1.945094108581543
-2367.87353515625, -5076.41455078125, 1.168817162513733, -400.9712829589844, -714.17431640625, 18.108966827392578, -1.1074023246765137, 118.43374633789062, 19265.6328125, 2.299698829650879, 1.8968631029129028
-2589.4384765625, -5605.78564453125, 1.1497738361358643, -422.39019775390625, -724.8451538085938, 22.113489151000977, 0.20509979128837585, 120.61290740966797, 23471.517578125, 2.6689627170562744, 2.446183681488037
-2937.726318359375, -6068.43359375, 1.1369224786758423, -410.4111022949219, -747.795654296875, 22.6757869720459, 0.5433552265167236, 124.48458862304688, 25704.044921875, 2.3505966663360596, 2.1123898029327393
-3272.146240234375, -6351.435546875, 1.1613292694091797, -457.940673828125, -786.6553955078125, 20.229225158691406, -0.5035752058029175, 118.56598663330078, 24533.796875, 1.9944179058074951, 1.955293893814087
-3530.55712890625, -7023.25048828125, 1.1425535678863525, -386.1343688964844, -651.320068359375, 19.963233947753906, -0.3427543640136719, 128.79168701171875, 29486.5390625, 1.849226713180542, 1.4935299158096313
-3792.687744140625, -7527.43798828125, 1.1957430839538574, -408.3812255859375, -662.6144409179688, 20.609556198120117, -0.49092984199523926, 130.94642639160156, 38581.82421875, 1.590742826461792, 1.4968448877334595
-4308.36474609375, -8187.50927734375, 1.145086407661438, -387.51605224609375, -700.421142578125, 21.605623245239258, -0.21575061976909637, 136.7166748046875, 37010.3515625, 1.7712196111679077, 1.7616537809371948
-4691.84423828125, -8885.1005859375, 1.1395478248596191, -398.8505859375, -679.1964111328125, 22.790088653564453, 1.096014142036438, 129.4097137451172, 36709.921875, 1.4154565334320068, 1.3313881158828735
-4933.53271484375, -9483.5146484375, 1.1473785638809204, -414.2523193359375, -805.1406860351562, 20.476688385009766, -0.31133195757865906, 137.18157958984375, 43451.85546875, 1.5919171571731567, 1.592376708984375
-5517.57568359375, -10620.26171875, 1.1537445783615112, -415.7126159667969, -741.3546142578125, 20.51590347290039, -0.2892446219921112, 132.90463256835938, 44200.78125, 1.9424728155136108, 1.8760876655578613
-5618.83056640625, -11222.4375, 1.1811553239822388, -362.22418212890625, -593.4099731445312, 22.515100479125977, -0.8749443292617798, 140.2782745361328, 47879.5234375, 1.4086397886276245, 1.3583557605743408
-6887.57421875, -12496.0234375, 1.1476730108261108, -400.21160888671875, -679.451171875, 22.89130210876465, -0.37824752926826477, 138.8206787109375, 57255.1953125, 1.5435409545898438, 1.4506701231002808
-6564.35205078125, -13608.478515625, 1.149278163909912, -416.39398193359375, -725.0003051757812, 24.40178871154785, 0.5915308594703674, 142.60928344726562, 60501.68359375, 1.7145413160324097, 1.581468105316162
-7932.1337890625, -14792.5947265625, 1.1507645845413208, -415.0901184082031, -698.31640625, 25.137939453125, 0.9873812794685364, 150.80062866210938, 62844.484375, 1.6381562948226929, 1.4384841918945312
-8989.150390625, -15706.580078125, 1.1496795415878296, -444.6046142578125, -781.7915649414062, 22.22750473022461, -0.8565942645072937, 150.48651123046875, 71176.4921875, 2.1547975540161133, 1.801060676574707
-9346.30078125, -17420.84375, 1.1563408374786377, -422.1427001953125, -756.6576538085938, 25.37103271484375, 0.8042964935302734, 154.33302307128906, 74302.640625, 1.6888127326965332, 1.56752347946167
-9943.3876953125, -18739.41796875, 1.1249207258224487, -361.6673583984375, -647.5252685546875, 25.138254165649414, 0.193603977560997, 165.6811065673828, 106268.859375, 1.7541180849075317, 1.5907139778137207
-10533.7138671875, -20466.95703125, 1.114272117614746, -376.9879150390625, -624.704345703125, 23.270917892456055, -0.4844799041748047, 163.3647003173828, 101462.6796875, 1.3465685844421387, 1.279431700706482
-12192.888671875, -21963.466796875, 1.1390305757522583, -410.62054443359375, -704.1044311523438, 21.810956954956055, 0.17022401094436646, 162.33445739746094, 112808.0703125, 1.8104225397109985, 1.5881702899932861
-12383.197265625, -23355.677734375, 1.1591060161590576, -466.5413818359375, -794.693115234375, 22.962451934814453, 0.08956317603588104, 160.47637939453125, 127950.8515625, 1.4921324253082275, 1.3652862310409546
-14239.513671875, -26222.3984375, 1.1537997722625732, -458.5714416503906, -846.4191284179688, 25.075891494750977, -0.666866660118103, 169.82818603515625, 145622.546875, 2.0011093616485596, 1.7975002527236938
-13611.666015625, -27613.5625, 1.1415694952011108, -391.8966369628906, -671.3577270507812, 24.782541275024414, 0.19409088790416718, 170.8079833984375, 145531.8125, 1.397393822669983, 1.3766554594039917
-15861.9951171875, -30202.650390625, 1.125054955482483, -380.9609375, -660.06982421875, 27.60012435913086, 0.7016924023628235, 176.3252410888672, 174094.1875, 1.3483706712722778, 1.3211162090301514
-18067.845703125, -33832.63671875, 1.1474738121032715, -464.93292236328125, -844.015869140625, 27.492063522338867, -0.4051774740219116, 172.58892822265625, 159570.453125, 1.0430678129196167, 1.0321425199508667
-18816.4609375, -35407.234375, 1.122170090675354, -425.8414001464844, -699.4652099609375, 26.243558883666992, 0.8164891600608826, 175.42929077148438, 205457.484375, 0.8928051590919495, 0.9134155511856079
-20966.806640625, -39888.578125, 1.1291725635528564, -420.3417663574219, -709.9495239257812, 22.640356063842773, -1.0897313356399536, 173.4633026123047, 211860.984375, 1.502732753753662, 1.3234868049621582
-22806.044921875, -42745.01953125, 1.1060779094696045, -368.8729553222656, -663.3986206054688, 27.354124069213867, -0.2554209232330322, 190.64537048339844, 272315.625, 1.2447091341018677, 1.2565056085586548
-24410.341796875, -46580.68359375, 1.1268889904022217, -412.78167724609375, -694.1712646484375, 28.256681442260742, 0.2524624764919281, 193.76382446289062, 249412.90625, 1.334420919418335, 1.3260219097137451
