EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-208.459	-219.333	13.087	1.494	1.471	1.826	2.321
-210.030	-220.259	12.601	1.366	1.430	1.622	2.166
-216.439	-225.790	13.902	1.203	1.212	1.537	1.913
-210.001	-222.702	12.255	1.616	1.632	2.021	2.590
-215.465	-224.313	13.350	0.897	0.898	1.198	1.715
-205.649	-216.356	13.278	1.593	1.549	1.885	2.181
-220.044	-230.876	12.671	1.517	1.585	1.673	2.018
-207.788	-219.092	12.460	1.362	1.344	1.869	2.536
-211.188	-220.146	13.356	1.153	1.146	1.436	1.947
-209.081	-219.405	13.396	1.333	1.342	1.621	2.139
-209.122	-218.523	12.973	1.024	1.024	1.440	2.054
-211.777	-220.811	13.800	0.985	0.992	1.212	1.385
-207.885	-215.851	13.849	0.926	0.896	1.207	1.478
-213.312	-223.417	13.031	1.194	1.182	1.404	1.783
-209.409	-219.862	13.258	1.224	1.221	1.507	1.783
-203.846	-213.650	13.261	1.026	1.033	1.178	1.547
-214.958	-223.372	13.502	0.981	1.016	1.278	1.635
-211.273	-223.157	12.451	1.696	1.763	2.700	3.180
-203.361	-216.607	11.721	1.735	1.755	2.552	3.515
-204.493	-215.798	12.299	1.445	1.475	1.858	2.565
-202.809	-213.343	12.611	1.334	1.337	1.636	2.029
-212.261	-222.838	13.170	1.431	1.424	1.828	2.297
-219.823	-228.217	13.812	0.951	0.950	1.102	1.538
-209.165	-218.693	13.405	1.138	1.151	1.540	1.996
-200.017	-211.485	12.415	1.496	1.534	1.943	2.360
-205.940	-216.954	12.655	1.513	1.576	1.935	2.586
-213.246	-222.892	13.025	1.280	1.303	1.611	1.950
-200.468	-212.265	12.380	1.693	1.721	2.206	2.954
-209.644	-221.263	12.162	1.658	1.633	2.055	2.664
-209.170	-220.672	12.224	1.552	1.566	1.982	2.857
-210.536	-219.823	13.217	1.155	1.155	1.454	1.795
-211.584	-222.102	13.064	1.397	1.418	1.907	2.817
-210.254	-221.307	13.341	1.465	1.449	1.489	1.858
-212.304	-221.199	13.478	1.003	1.045	1.338	1.835
-217.655	-228.311	12.688	1.380	1.380	1.804	2.440
-209.583	-220.498	12.580	1.317	1.321	2.060	2.860
-206.821	-217.048	13.257	1.340	1.345	1.513	1.946
-209.648	-217.869	13.745	1.047	1.065	1.309	1.832
-215.058	-225.211	13.125	1.218	1.212	1.627	2.160
-203.606	-213.905	12.797	1.279	1.247	1.521	2.100
-208.876	-219.002	13.156	1.220	1.216	1.638	2.111
-212.691	-222.983	13.232	1.204	1.164	1.638	2.192
-209.636	-221.288	12.533	1.412	1.381	2.053	2.984
-203.803	-213.718	13.384	1.276	1.257	1.612	2.048
-211.042	-220.116	13.046	1.107	1.097	1.520	2.043
-202.575	-214.723	12.587	1.464	1.475	1.785	2.261
-213.067	-222.736	12.946	1.346	1.361	1.580	2.076
-211.669	-221.007	13.680	1.034	1.034	1.397	1.776
-208.696	-219.992	12.490	1.603	1.611	1.858	2.524
-205.202	-219.346	11.914	1.854	1.954	2.611	3.884
-205.729	-217.698	12.477	1.764	1.787	2.257	3.261
-208.643	-218.558	13.098	1.216	1.213	1.558	2.070
-208.526	-219.049	12.601	1.310	1.311	1.853	2.419
-209.020	-218.525	13.200	1.112	1.115	1.315	1.739
-205.616	-216.256	12.528	1.560	1.560	1.852	2.430
-208.508	-219.454	12.641	1.418	1.426	1.727	2.368
-210.025	-221.194	12.872	1.356	1.332	1.792	2.442
-207.208	-217.655	12.910	1.488	1.444	1.697	2.359
-206.496	-219.847	12.487	1.805	1.825	2.175	2.881
-203.197	-214.919	12.388	1.371	1.357	1.793	2.556
-206.902	-217.710	12.258	1.526	1.731	2.003	3.426
-214.226	-224.509	13.308	1.317	1.356	1.684	2.374
-216.048	-224.872	13.870	0.915	0.932	1.271	1.766
-201.509	-212.303	12.910	1.533	1.530	1.990	2.561
-200.676	-213.524	12.317	1.560	1.580	1.920	2.205
-205.697	-218.209	12.135	1.610	1.627	2.078	2.695
-205.366	-218.181	12.067	1.794	1.817	1.838	2.261
-212.118	-221.465	13.537	1.053	1.061	1.277	1.662
-201.221	-210.620	13.406	0.966	0.974	1.345	1.861
-212.684	-222.602	13.566	1.152	1.175	1.462	2.127
-209.277	-221.366	12.552	1.643	1.703	1.863	2.480
-208.537	-220.668	12.638	1.556	1.603	1.794	2.457
-212.172	-223.002	12.844	1.466	1.488	1.842	2.613
-203.842	-216.828	12.046	1.760	1.738	2.123	2.615
-211.313	-221.329	13.747	1.282	1.268	1.425	1.661
-201.396	-214.906	12.291	1.901	1.958	2.503	2.965
-203.823	-216.185	12.541	1.798	1.782	2.011	2.440
-212.470	-224.882	12.397	1.661	1.671	2.145	3.055
-210.057	-223.861	11.702	2.138	2.216	2.516	3.151
-204.660	-214.684	13.129	1.226	1.232	1.553	2.289
-207.839	-216.843	13.342	1.005	1.006	1.337	1.709
-203.719	-214.671	12.108	1.499	1.516	1.761	2.384
-211.078	-221.282	13.791	1.316	1.323	1.380	1.564
-209.779	-219.941	12.596	1.250	1.232	1.535	2.065
-214.508	-223.821	13.253	1.013	1.032	1.342	1.726
-209.424	-219.928	12.666	1.698	1.949	2.148	2.810
-209.797	-221.669	12.158	1.675	1.695	2.027	2.467
-221.600	-232.627	12.764	1.674	2.147	2.099	3.605
-207.323	-217.188	13.165	1.260	1.284	1.572	2.212
-211.835	-222.154	13.091	1.309	1.342	1.799	2.547
-201.704	-213.187	12.519	1.451	1.467	1.913	2.583
-207.419	-217.124	13.058	1.222	1.248	1.501	2.009
-199.727	-212.214	11.940	1.943	1.976	2.443	2.973
-205.232	-214.524	13.350	1.347	1.333	1.703	2.317
-207.223	-217.367	12.999	1.187	1.172	1.483	2.086
-203.643	-215.421	12.344	1.630	1.578	2.169	2.668
-206.890	-216.851	13.549	1.124	1.143	1.266	1.623
-205.863	-216.666	13.026	1.330	1.346	1.495	2.079
-206.494	-216.416	12.874	1.233	1.256	1.712	2.369
-218.531	-228.582	12.810	1.184	1.191	1.412	1.913
-206.588	-216.207	13.350	1.135	1.121	1.448	1.901
-198.600	-210.745	12.322	1.752	1.775	2.263	3.074
-206.924	-217.730	13.270	1.616	1.602	1.825	2.234
-213.368	-225.467	12.452	1.654	1.654	2.129	2.513
-218.849	-230.121	12.346	1.441	1.473	1.685	2.216
-211.870	-223.616	12.359	1.723	1.728	2.016	2.450
-202.580	-212.872	12.689	1.077	1.108	1.291	1.729
-218.222	-228.033	13.452	1.395	1.416	1.438	1.755
-202.700	-214.688	12.434	1.702	1.751	1.969	2.488
-211.647	-221.144	13.482	1.198	1.200	1.396	1.713
