EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-267.201	-358.787	5.877	201.928	173.958	177.252	364.396
-265.811	-357.781	5.877	202.958	171.588	177.919	358.800
-267.411	-358.606	5.877	202.161	173.066	177.416	359.373
-267.136	-359.878	5.880	206.340	175.540	178.602	359.221
-267.577	-359.766	5.882	204.947	174.663	179.226	359.201
-266.157	-357.797	5.880	201.355	170.575	176.971	358.939
-265.460	-356.527	5.888	200.158	170.802	174.266	356.469
-266.461	-356.255	5.897	199.227	169.492	173.672	350.953
-265.869	-356.638	5.893	200.683	172.473	174.673	357.186
-266.893	-358.687	5.891	203.452	172.226	178.574	359.373
-265.648	-356.090	5.892	199.270	167.795	175.458	356.551
-265.568	-357.057	5.893	199.021	169.067	174.675	354.667
-266.830	-356.981	5.890	200.386	171.938	175.430	357.949
-265.495	-356.751	5.897	200.928	172.793	175.547	356.033
