EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-313.255	-358.571	5.530	112.180	231.437	24.177	17.571
-312.243	-357.338	5.518	111.551	228.642	23.880	17.871
-311.557	-355.880	5.528	109.062	228.606	22.159	17.949
-310.536	-354.728	5.526	107.166	224.378	22.250	17.070
-310.765	-354.919	5.527	109.148	224.070	23.047	17.526
-310.320	-354.016	5.531	108.721	222.230	22.856	17.841
-308.610	-352.072	5.525	106.841	219.171	22.344	16.950
-307.404	-350.548	5.530	105.171	217.752	21.074	16.833
-308.092	-351.123	5.533	106.805	214.713	22.198	17.172
-306.069	-349.589	5.534	105.071	213.981	22.288	16.994
-306.507	-348.892	5.534	103.799	210.736	21.332	16.872
-304.595	-346.496	5.537	102.068	206.300	20.597	16.327
-305.422	-347.795	5.534	103.882	206.654	22.243	17.000
-303.227	-344.313	5.534	99.124	202.600	19.752	16.246
-303.572	-345.806	5.531	101.531	200.819	21.058	16.203
-301.898	-343.519	5.535	100.023	199.155	20.129	16.252
-300.904	-341.285	5.540	97.734	197.548	19.453	16.294
-300.989	-341.826	5.537	98.688	193.895	19.477	15.277
-300.022	-341.006	5.533	97.347	189.917	20.422	15.585
-299.185	-339.274	5.541	96.514	186.130	19.113	15.361
-297.828	-337.305	5.544	93.931	182.764	17.903	14.952
-296.982	-336.181	5.541	92.663	177.870	18.260	14.532
-295.704	-334.543	5.538	91.630	179.715	16.918	14.472
-295.343	-333.694	5.541	91.220	176.113	17.481	15.069
-293.448	-332.044	5.547	89.497	173.921	16.690	14.592
-292.992	-330.816	5.548	88.641	171.993	16.001	13.828
-291.941	-329.681	5.543	86.948	168.951	16.088	13.763
-290.797	-328.382	5.549	86.801	166.645	16.306	14.166
-288.751	-325.341	5.547	83.531	164.576	14.797	13.343
-287.601	-323.648	5.553	83.074	162.966	14.969	13.490
-287.260	-323.269	5.553	82.943	158.976	15.184	13.417
-286.151	-322.303	5.549	82.943	160.454	14.762	12.883
-284.884	-320.045	5.556	79.936	155.253	13.844	12.553
-283.459	-318.147	5.554	78.428	155.667	13.251	12.330
-283.055	-318.134	5.550	78.548	152.246	13.415	12.222
-280.985	-315.431	5.556	76.882	150.598	13.046	11.619
-279.503	-312.930	5.561	74.209	147.815	12.243	11.293
-279.074	-311.414	5.568	72.862	145.444	11.424	10.894
-277.835	-310.533	5.565	72.551	142.756	12.003	10.841
-276.108	-308.253	5.565	70.165	138.639	11.056	10.324
-275.251	-307.393	5.559	70.083	138.619	11.084	10.429
-273.274	-305.083	5.562	68.161	135.520	10.572	9.904
-272.524	-303.532	5.570	66.632	133.364	10.044	9.498
-271.101	-301.914	5.570	66.101	130.634	9.968	9.150
-269.829	-300.023	5.573	65.035	128.875	9.641	9.541
-268.428	-298.124	5.572	63.173	125.907	9.351	8.663
-267.197	-296.295	5.579	61.680	123.528	8.874	8.777
-265.789	-294.637	5.584	61.142	123.461	9.166	8.546
-264.607	-292.983	5.579	59.316	120.294	8.103	7.962
-263.286	-291.034	5.587	57.816	117.665	7.724	7.776
-262.498	-289.904	5.588	56.769	115.893	7.880	7.738
-260.712	-287.569	5.594	55.741	112.908	7.457	7.491
-259.526	-286.063	5.595	54.299	107.257	7.296	7.015
-258.323	-284.511	5.597	52.761	106.145	6.847	6.715
-256.758	-282.306	5.602	51.315	103.447	6.703	6.632
-255.663	-281.176	5.597	50.556	101.647	6.895	6.495
-254.531	-279.508	5.601	49.015	98.479	6.625	6.358
-253.667	-278.130	5.609	47.897	96.888	6.378	6.229
-252.817	-277.090	5.614	47.066	93.459	6.482	5.996
-251.354	-275.275	5.624	45.830	89.800	6.113	6.008
-250.095	-273.725	5.619	44.191	87.543	5.994	5.765
-249.470	-272.835	5.623	43.598	85.475	6.284	5.870
-248.394	-271.683	5.614	42.906	83.205	6.153	5.843
-247.235	-270.177	5.626	41.897	81.288	5.902	5.547
-246.780	-269.410	5.640	40.878	79.872	5.789	5.498
-246.008	-268.667	5.625	40.230	77.480	5.624	5.425
-245.142	-267.449	5.633	39.863	76.601	5.744	5.361
-244.466	-266.113	5.639	38.313	73.836	5.563	5.377
-243.655	-265.321	5.638	37.663	71.415	5.593	5.304
-243.092	-264.683	5.642	37.130	71.341	5.456	5.229
-242.487	-263.967	5.641	36.893	69.064	5.799	5.232
-241.821	-262.717	5.651	36.222	67.697	5.516	5.146
-241.269	-262.194	5.650	35.488	65.705	5.333	5.198
-240.555	-261.282	5.665	35.036	65.178	5.153	5.098
-239.699	-260.258	5.657	34.408	62.643	5.196	4.974
-239.552	-260.056	5.654	34.019	62.176	5.109	4.892
-238.937	-259.573	5.655	33.559	59.900	5.179	4.867
-238.985	-259.323	5.656	33.464	59.950	5.198	4.970
-238.436	-258.453	5.666	32.846	58.366	4.912	4.908
-238.082	-258.223	5.665	32.685	57.748	5.133	4.960
-237.657	-257.373	5.672	32.350	56.642	5.032	4.779
-237.491	-257.237	5.677	31.666	54.911	5.038	4.810
-237.126	-256.729	5.672	31.231	54.152	4.739	4.694
-236.777	-256.423	5.672	31.387	53.680	4.869	4.674
-236.637	-256.349	5.673	30.912	52.634	4.827	4.694
-236.083	-255.663	5.678	30.613	51.434	4.857	4.728
-235.922	-255.332	5.676	30.436	50.957	4.806	4.729
-235.821	-255.084	5.681	30.369	50.646	4.772	4.667
-235.647	-254.978	5.674	30.055	49.826	4.723	4.684
-235.460	-254.574	5.680	30.007	49.450	4.726	4.679
-235.527	-254.724	5.681	30.028	49.397	4.782	4.770
-235.363	-254.421	5.679	29.442	48.821	4.672	4.669
-234.674	-253.781	5.682	29.282	48.090	4.592	4.609
-234.699	-253.759	5.678	29.378	47.984	4.704	4.733
-234.448	-253.067	5.689	29.036	47.280	4.553	4.584
-234.277	-253.155	5.691	29.215	47.803	4.570	4.586
-234.172	-253.156	5.685	29.099	47.275	4.530	4.661
-234.489	-253.299	5.684	29.025	48.124	4.569	4.603
-234.345	-252.892	5.692	28.901	47.167	4.517	4.613
-234.326	-252.948	5.683	28.755	47.728	4.456	4.579
-234.292	-252.848	5.688	28.515	47.592	4.395	4.516
-233.789	-252.382	5.693	28.618	46.975	4.330	4.425
-233.647	-251.927	5.688	28.394	47.138	4.293	4.500
-233.319	-251.553	5.693	28.447	47.612	4.197	4.379
-233.336	-251.567	5.694	28.366	46.688	4.224	4.365
-233.047	-251.364	5.685	28.321	47.260	4.241	4.301
-232.804	-250.925	5.692	28.131	46.529	4.196	4.327
-232.915	-250.947	5.686	28.157	47.570	4.113	4.338
-232.709	-250.768	5.696	28.083	46.556	4.173	4.409
-232.766	-250.530	5.700	28.227	47.537	4.121	4.351
-232.442	-250.225	5.698	27.831	45.386	3.990	4.208
-232.265	-249.937	5.694	27.868	46.847	4.022	4.216
-231.939	-249.637	5.701	27.568	45.219	4.049	4.230
-231.827	-249.379	5.692	27.406	45.119	3.996	4.200
-231.608	-249.148	5.693	27.492	44.725	3.893	4.112
-231.387	-248.820	5.703	27.144	43.690	3.910	4.111
-231.413	-248.783	5.696	27.222	44.442	3.938	4.160
-231.127	-248.495	5.699	26.743	42.635	3.926	4.121
-231.579	-248.673	5.706	26.938	43.368	3.868	4.148
-231.021	-248.355	5.699	26.714	42.282	4.037	4.189
-230.708	-247.843	5.698	26.753	42.547	3.786	4.065
-230.251	-247.347	5.698	26.264	41.275	3.779	4.132
-230.321	-247.362	5.696	26.473	41.886	3.784	4.114
-230.582	-247.553	5.711	26.069	40.954	3.769	4.082
-230.043	-247.116	5.706	26.224	41.055	3.919	4.143
-230.062	-246.768	5.708	26.008	40.771	3.771	4.088
-230.033	-246.711	5.715	25.669	40.315	3.761	4.048
-230.170	-247.022	5.703	25.973	41.282	3.727	4.144
-229.957	-246.738	5.705	25.892	40.751	3.788	4.138
-229.474	-246.070	5.706	25.497	39.676	3.712	4.069
-229.066	-245.360	5.716	25.076	38.521	3.587	3.897
-229.466	-246.198	5.708	25.152	39.232	3.607	3.977
-229.100	-245.453	5.718	24.870	38.746	3.558	3.857
-229.066	-245.392	5.717	24.921	38.850	3.576	4.033
-228.820	-245.417	5.708	24.885	39.359	3.568	3.867
-228.580	-244.899	5.710	24.400	37.939	3.469	3.830
-228.687	-244.857	5.717	24.687	39.114	3.539	3.948
-228.354	-244.674	5.714	24.717	38.701	3.490	3.779
-228.860	-245.017	5.708	24.324	38.376	3.585	3.940
-228.532	-244.791	5.713	24.668	39.738	3.468	3.813
