EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-329.978	-377.565	5.181	120.903	311.368	20.629	17.491
-328.794	-376.529	5.180	119.853	313.513	20.252	17.518
-329.807	-377.511	5.184	120.962	311.987	19.543	17.120
-329.311	-377.702	5.184	121.003	314.228	20.628	17.428
-328.930	-376.356	5.183	119.411	309.460	20.273	17.376
-329.321	-376.540	5.185	119.733	308.290	19.487	17.253
-328.728	-376.662	5.184	119.643	312.356	20.169	17.477
-327.874	-375.787	5.183	119.428	313.142	19.683	16.948
-327.968	-375.441	5.184	118.258	308.469	19.729	16.733
-328.406	-376.405	5.184	119.771	314.266	20.121	17.312
-327.770	-375.110	5.184	117.950	308.216	20.250	17.112
-327.528	-374.459	5.184	118.279	311.984	19.727	16.889
-327.095	-374.952	5.185	117.996	309.722	20.891	17.057
-327.442	-374.148	5.188	117.787	311.214	19.655	16.813
-326.854	-373.333	5.188	116.967	308.900	19.259	17.231
-326.539	-373.014	5.187	117.020	310.182	19.533	16.860
-326.225	-372.949	5.188	116.128	310.706	19.226	16.714
-326.220	-372.814	5.188	117.035	307.505	19.302	17.088
-325.703	-372.696	5.189	116.980	307.954	19.885	17.055
-325.828	-372.306	5.189	115.569	304.392	19.266	16.850
-325.912	-372.318	5.190	116.198	301.764	20.107	17.176
-325.851	-372.596	5.190	116.541	305.211	19.936	17.138
-325.137	-371.935	5.191	115.466	301.921	19.760	16.423
-325.082	-371.746	5.189	115.563	299.517	19.612	17.085
-324.072	-370.732	5.191	115.262	304.239	20.192	16.906
-323.609	-370.062	5.192	114.141	304.165	19.278	16.521
-324.774	-371.046	5.189	114.843	301.703	19.504	16.806
-324.133	-370.731	5.190	115.512	299.456	20.000	17.338
-324.429	-370.176	5.190	114.155	299.815	19.982	17.300
-324.035	-370.159	5.192	114.208	298.739	20.392	17.070
-323.088	-369.491	5.191	113.989	301.245	20.030	17.086
-323.697	-370.618	5.192	114.996	297.226	20.329	17.071
-322.870	-368.644	5.192	113.142	293.569	20.073	17.309
-322.996	-369.345	5.191	113.373	291.777	19.908	16.962
-322.101	-367.955	5.191	113.216	293.745	19.508	17.100
-323.083	-368.919	5.192	112.668	292.243	19.547	16.641
-322.369	-368.585	5.192	113.556	291.628	20.462	17.334
-323.186	-368.677	5.192	113.101	290.735	20.253	17.278
-322.443	-368.300	5.192	112.039	289.394	19.415	16.516
-321.403	-367.535	5.191	112.292	287.873	19.687	17.113
-321.824	-368.205	5.191	112.011	288.777	20.507	17.005
-320.941	-366.944	5.193	111.558	287.984	19.863	17.038
-322.159	-367.769	5.192	112.449	285.988	20.482	16.680
-320.029	-365.820	5.194	110.761	289.300	20.055	17.208
-320.591	-366.268	5.193	110.413	281.562	19.605	16.694
-321.147	-366.667	5.191	111.271	282.243	20.313	16.739
-320.482	-366.156	5.192	111.134	278.523	20.054	16.914
-320.501	-366.223	5.191	110.646	279.648	20.709	17.488
-319.666	-365.428	5.192	109.278	276.712	19.313	16.905
-320.215	-365.838	5.193	110.818	279.629	20.046	17.229
-318.881	-364.269	5.191	110.360	273.237	20.583	16.875
-319.118	-364.363	5.193	109.585	274.411	20.205	17.239
-320.200	-365.424	5.192	110.699	274.837	20.701	16.778
-319.421	-364.924	5.192	110.948	275.842	21.137	17.313
-319.470	-364.805	5.193	110.801	270.941	20.605	16.820
-319.605	-364.914	5.193	111.019	268.873	20.791	17.019
-318.632	-364.224	5.194	110.942	270.343	21.536	17.152
-317.882	-363.458	5.191	109.669	266.212	20.869	17.344
-318.453	-363.300	5.194	109.997	264.674	20.570	17.463
-318.693	-364.589	5.193	111.096	266.961	21.544	16.985
-317.662	-362.822	5.193	109.955	262.831	21.050	17.404
-317.363	-362.485	5.193	108.824	260.169	20.633	17.218
-317.563	-362.862	5.194	109.634	259.637	21.029	17.358
-317.236	-362.283	5.192	108.436	257.749	20.617	16.883
-317.140	-362.090	5.193	108.873	258.549	20.699	17.278
-316.765	-361.675	5.195	108.786	258.040	21.030	17.142
-316.560	-361.561	5.194	108.152	252.146	21.029	17.581
-316.022	-361.745	5.195	109.013	252.789	21.098	17.253
-315.855	-360.600	5.194	109.296	256.419	20.833	17.122
-314.410	-359.351	5.195	107.107	253.496	19.971	16.845
-315.035	-360.440	5.195	108.673	250.925	21.529	17.190
-314.271	-359.224	5.196	107.640	248.851	21.406	17.524
-315.629	-360.360	5.194	106.835	244.988	21.475	16.970
-315.101	-359.837	5.193	107.810	244.020	20.477	16.904
-314.703	-359.627	5.194	107.820	243.048	20.409	16.252
-312.675	-357.829	5.193	105.470	239.380	20.539	16.771
-314.847	-358.966	5.196	108.103	240.086	20.322	17.104
-313.409	-358.229	5.195	107.987	238.317	20.749	17.397
-313.461	-357.808	5.195	105.889	234.601	20.597	16.708
-313.752	-359.126	5.195	108.922	236.767	21.515	17.966
-313.153	-357.683	5.195	106.209	232.409	20.135	16.608
-312.536	-356.765	5.194	105.621	231.111	20.958	16.814
-312.478	-357.254	5.192	106.423	225.123	21.356	16.747
-312.653	-356.931	5.194	106.135	224.035	21.175	16.511
-311.185	-355.547	5.195	105.959	223.268	20.898	16.360
-310.921	-355.727	5.196	106.308	220.438	21.364	17.188
-308.828	-352.586	5.196	102.960	216.559	20.278	16.900
-309.129	-353.220	5.193	102.485	217.189	20.116	16.311
-308.844	-352.366	5.197	102.922	215.210	19.928	16.419
-309.291	-353.314	5.197	103.985	214.560	20.013	16.060
-307.523	-350.417	5.194	100.835	207.753	19.823	16.082
-306.695	-349.673	5.195	99.787	203.903	19.802	15.694
-306.205	-349.366	5.194	99.823	206.203	19.064	16.032
-305.388	-348.069	5.195	99.411	203.953	19.570	15.853
-305.293	-347.722	5.197	99.227	202.469	19.127	15.946
-304.109	-346.384	5.196	97.908	201.402	19.313	15.629
-302.810	-344.575	5.197	96.809	196.850	18.170	15.605
-303.344	-345.186	5.196	96.593	194.172	18.241	15.250
-301.757	-342.688	5.199	94.020	191.686	17.960	15.351
-301.562	-342.437	5.199	94.943	188.745	18.537	15.635
-300.151	-341.158	5.199	92.675	184.895	17.624	15.035
-299.271	-339.685	5.200	90.953	183.765	17.157	15.183
-297.896	-337.799	5.197	89.280	179.810	16.582	14.749
-296.879	-337.570	5.201	89.693	178.081	16.813	14.330
-297.105	-336.897	5.200	90.249	178.413	16.629	14.532
-295.626	-334.947	5.200	87.109	172.438	16.798	14.109
-294.305	-333.400	5.204	86.021	170.287	16.307	13.869
-292.968	-331.751	5.202	84.396	170.353	15.525	14.201
-292.487	-331.100	5.201	83.565	165.445	15.307	13.333
-291.314	-329.095	5.203	81.983	164.415	14.740	13.316
-289.499	-327.347	5.203	80.656	162.912	14.756	13.079
-288.904	-326.137	5.204	79.129	158.468	13.690	12.885
-287.544	-325.067	5.204	79.170	157.518	14.070	12.442
-286.843	-323.836	5.206	78.559	156.459	14.680	13.016
-285.542	-322.140	5.207	75.904	151.531	13.706	12.057
-284.233	-319.778	5.210	73.973	150.622	12.518	11.760
-283.144	-318.451	5.209	73.087	147.959	12.506	11.515
-281.473	-316.664	5.208	71.389	143.906	11.994	11.130
-280.722	-315.283	5.210	70.320	144.034	11.889	11.065
-278.822	-312.880	5.213	68.069	142.186	11.334	11.131
-278.040	-311.677	5.213	67.675	140.053	11.119	10.272
-276.629	-310.075	5.212	65.956	138.781	10.804	10.268
-275.461	-308.476	5.213	64.389	134.826	10.283	10.013
-274.063	-306.452	5.217	63.579	135.232	10.028	9.373
-273.120	-305.497	5.215	62.722	132.130	9.987	9.673
-272.158	-303.779	5.220	61.120	130.696	9.847	9.334
-271.291	-302.470	5.220	60.294	129.105	9.713	9.092
-269.705	-300.857	5.219	58.793	125.054	9.199	8.574
-268.466	-298.550	5.223	57.109	125.044	8.615	8.569
-266.875	-297.171	5.222	56.569	122.491	8.624	8.141
-266.025	-295.853	5.223	55.145	119.994	8.366	7.943
-264.745	-293.637	5.226	53.511	117.083	7.783	7.498
-263.855	-292.859	5.229	52.599	114.246	7.854	7.376
-262.715	-291.169	5.229	52.061	114.544	7.720	7.312
-262.290	-290.591	5.230	51.225	111.406	7.644	7.370
-260.680	-288.413	5.233	50.281	110.051	7.426	7.054
-259.663	-287.137	5.234	48.750	106.110	7.149	6.896
-258.589	-285.915	5.236	48.700	105.430	7.186	6.818
-257.376	-284.283	5.237	47.449	102.545	7.198	6.560
-256.657	-282.920	5.239	46.663	101.048	6.972	6.615
-255.638	-281.440	5.240	45.719	98.577	6.721	6.393
-254.556	-279.996	5.244	45.101	95.042	6.780	6.303
-253.629	-279.048	5.246	44.717	93.293	6.811	6.292
-252.803	-277.845	5.250	43.544	90.040	6.530	5.991
-251.897	-276.903	5.250	43.277	88.247	6.703	6.112
-250.582	-275.248	5.251	42.039	85.239	6.457	5.855
-250.285	-274.640	5.255	41.481	84.064	6.534	5.905
-249.198	-273.119	5.258	41.123	81.626	6.387	5.921
-248.291	-272.077	5.257	40.270	79.046	6.394	5.908
-247.533	-270.982	5.260	39.198	76.519	6.179	5.807
-246.818	-270.209	5.264	39.332	75.084	6.589	5.781
-246.113	-269.055	5.268	38.066	72.938	6.023	5.601
-245.212	-268.083	5.269	37.544	70.499	6.031	5.490
-244.573	-267.205	5.270	37.373	70.235	6.064	5.597
-243.902	-266.174	5.274	36.767	67.957	5.993	5.501
-243.284	-265.797	5.273	36.710	65.782	6.240	5.466
-242.899	-264.897	5.275	35.654	64.248	6.001	5.454
-242.177	-263.988	5.280	35.583	63.416	5.925	5.472
-241.507	-263.237	5.278	35.047	61.437	5.859	5.391
-241.121	-262.812	5.282	34.646	59.898	6.048	5.422
-240.595	-261.825	5.285	34.154	58.656	5.749	5.359
-240.306	-261.285	5.286	33.853	57.723	5.909	5.502
-239.826	-260.945	5.288	33.426	56.029	5.881	5.124
-239.222	-260.194	5.288	32.302	53.825	5.625	5.130
-238.855	-259.670	5.294	32.720	53.798	5.741	5.205
-238.470	-259.092	5.295	31.821	52.454	5.564	5.183
-237.886	-258.443	5.296	31.621	51.163	5.600	5.064
-237.779	-258.178	5.295	31.240	50.521	5.567	5.086
-237.327	-257.471	5.298	30.825	49.960	5.272	4.976
-236.947	-257.074	5.300	30.430	47.968	5.488	5.037
-236.875	-256.808	5.300	30.010	47.693	5.320	4.948
-236.376	-256.234	5.303	30.062	47.315	5.300	4.968
-236.093	-255.911	5.304	29.623	46.386	5.304	4.881
-235.891	-255.600	5.303	29.358	45.985	5.248	4.928
-235.479	-254.994	5.308	29.092	44.945	5.166	4.819
-235.247	-254.788	5.307	28.927	44.669	5.225	4.874
