SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
31.973	-8077.138	-8748.569	2.506	58.230	582.154	4.043	4.607
31.830	-8055.319	-8723.758	2.521	58.044	572.291	4.038	4.598
31.544	-8035.847	-8698.281	2.540	58.013	568.615	4.189	4.703
31.461	-8009.550	-8670.239	2.553	57.680	556.602	4.245	4.890
31.159	-7984.484	-8638.827	2.577	57.368	549.407	4.160	4.755
31.080	-7952.412	-8605.091	2.587	57.176	535.191	4.305	4.830
30.673	-7929.095	-8573.236	2.621	56.837	524.680	4.285	4.691
30.485	-7898.996	-8539.183	2.646	56.400	518.679	4.205	5.016
30.316	-7862.417	-8499.048	2.659	56.085	511.165	4.229	4.763
30.066	-7826.182	-8457.558	2.688	55.677	503.983	4.039	4.711
29.689	-7790.234	-8413.703	2.704	55.464	489.880	4.260	4.871
29.386	-7749.855	-8366.959	2.723	55.061	479.357	4.381	4.889
29.050	-7717.554	-8327.605	2.770	54.430	469.320	4.176	4.895
28.770	-7678.827	-8283.003	2.781	54.283	459.898	4.311	4.865
28.381	-7643.896	-8239.896	2.806	54.183	455.907	4.537	4.902
28.041	-7611.697	-8200.561	2.829	53.557	443.989	4.323	4.935
27.868	-7572.940	-8158.164	2.846	53.381	435.592	4.446	4.916
27.593	-7542.535	-8121.986	2.853	52.798	426.053	4.318	4.900
27.343	-7505.570	-8079.767	2.873	52.683	421.636	4.478	5.132
27.061	-7473.928	-8042.215	2.909	52.127	411.732	4.417	4.995
26.764	-7440.884	-8002.928	2.916	51.895	401.668	4.497	5.430
26.532	-7404.963	-7962.137	2.915	51.845	400.719	4.565	5.040
26.236	-7369.811	-7920.769	2.939	51.239	381.972	4.829	5.355
25.889	-7336.023	-7879.691	2.945	50.104	367.672	4.437	5.173
25.685	-7299.110	-7838.490	2.954	50.329	364.318	4.863	5.405
25.353	-7264.162	-7796.583	2.954	49.918	356.569	4.874	5.465
25.181	-7221.770	-7750.572	2.970	49.318	351.241	4.482	5.286
24.897	-7177.249	-7700.077	2.980	48.637	338.088	4.639	5.245
24.658	-7126.827	-7644.648	2.986	48.530	332.400	4.727	5.440
24.236	-7074.277	-7583.235	3.004	48.082	321.137	4.914	5.525
24.082	-7009.062	-7514.788	2.988	47.801	314.316	4.856	5.439
23.750	-6946.577	-7445.330	3.005	47.162	303.715	4.892	5.457
23.386	-6880.257	-7371.356	3.007	46.577	298.952	4.732	5.473
22.959	-6804.135	-7286.284	3.028	46.477	293.624	4.893	5.518
22.611	-6731.540	-7206.366	3.041	45.851	283.803	4.887	5.166
22.128	-6664.205	-7128.888	3.049	45.568	273.637	5.196	6.106
21.621	-6617.923	-7071.964	3.060	44.800	269.350	4.706	5.417
21.262	-6593.349	-7039.849	3.054	45.310	266.320	5.151	5.781
21.103	-6582.359	-7025.516	3.043	44.744	261.339	4.854	5.292
20.943	-6578.722	-7018.525	3.053	44.502	256.732	4.916	5.944
20.860	-6573.833	-7011.899	3.054	43.542	243.284	4.872	5.524
20.718	-6570.368	-7005.438	3.058	43.611	240.767	5.118	5.795
20.600	-6567.529	-7000.122	3.054	42.737	232.867	4.835	5.507
20.565	-6561.918	-6993.786	3.056	42.456	225.216	5.181	5.702
20.411	-6559.127	-6987.760	3.048	41.835	218.728	5.056	5.699
20.390	-6554.759	-6982.949	3.045	41.417	214.134	4.928	5.469
20.315	-6549.349	-6975.971	3.042	41.081	204.335	5.424	6.088
20.176	-6548.544	-6972.242	3.043	40.038	198.222	4.905	5.532
20.054	-6545.277	-6966.420	3.040	39.550	193.107	4.888	5.503
20.026	-6541.438	-6961.979	3.034	38.979	186.487	4.816	5.614
19.906	-6538.012	-6956.038	3.035	38.944	179.734	5.304	6.050
19.801	-6534.225	-6950.043	3.030	38.163	174.325	5.106	5.658
19.698	-6529.786	-6943.438	3.034	37.761	168.755	5.228	5.922
19.638	-6528.042	-6940.446	3.025	37.866	162.917	5.859	6.556
19.549	-6523.493	-6934.026	3.017	36.544	156.567	5.103	5.792
19.533	-6520.942	-6931.145	3.008	36.233	151.608	5.377	6.061
19.310	-6518.723	-6924.230	3.019	35.505	147.233	5.150	6.185
19.321	-6514.759	-6920.490	3.008	35.164	142.512	5.088	5.935
19.255	-6511.617	-6915.976	3.001	34.714	139.171	5.105	5.718
19.127	-6506.977	-6908.638	3.003	34.432	135.141	5.233	5.996
19.116	-6504.305	-6905.743	2.990	33.636	129.570	4.995	5.900
18.946	-6502.061	-6899.930	2.993	33.429	126.244	5.300	6.235
18.806	-6500.850	-6895.780	2.993	33.457	122.668	5.588	6.605
18.821	-6495.167	-6890.403	2.985	32.511	119.038	5.158	5.935
18.779	-6493.777	-6888.144	2.973	32.306	115.974	5.328	6.562
18.647	-6489.988	-6881.578	2.973	31.434	111.088	4.917	5.684
18.615	-6487.595	-6878.512	2.956	31.497	109.872	5.073	5.950
18.431	-6486.377	-6873.429	2.950	30.916	104.898	5.064	5.902
18.468	-6483.283	-6871.113	2.934	31.374	104.082	5.599	6.612
18.328	-6480.182	-6865.073	2.922	30.583	101.504	5.144	6.006
18.223	-6478.405	-6861.097	2.920	30.779	99.881	5.396	6.531
18.132	-6475.577	-6856.354	2.911	30.054	97.363	5.123	6.288
18.083	-6474.866	-6854.603	2.890	29.863	95.063	4.983	6.005
17.910	-6472.389	-6848.505	2.898	30.039	93.083	5.522	6.520
17.909	-6468.670	-6844.760	2.879	29.645	91.358	5.300	6.505
17.758	-6467.965	-6840.881	2.872	29.162	89.270	4.969	5.951
17.669	-6465.471	-6836.510	2.856	29.284	88.297	5.210	6.301
17.469	-6464.939	-6831.779	2.853	29.107	87.300	5.100	6.325
17.374	-6462.045	-6826.896	2.864	29.153	86.623	5.215	6.242
17.231	-6460.602	-6822.457	2.851	28.917	84.641	4.973	6.052
17.008	-6458.481	-6815.645	2.866	28.892	84.188	5.108	6.349
16.806	-6456.989	-6809.915	2.875	28.867	83.167	5.150	6.286
16.609	-6454.795	-6803.584	2.893	28.243	80.850	4.901	6.016
16.290	-6453.445	-6795.536	2.917	27.959	78.869	5.103	6.400
15.997	-6451.920	-6787.853	2.972	27.345	76.180	4.907	5.968
15.711	-6450.274	-6780.204	3.018	27.125	74.653	5.078	6.260
15.377	-6448.324	-6771.238	3.091	26.056	72.103	4.703	5.931
15.034	-6447.464	-6763.171	3.159	26.021	72.858	4.990	6.120
14.662	-6447.046	-6754.958	3.228	25.986	74.167	5.095	6.354
14.268	-6445.456	-6745.091	3.292	24.209	70.526	4.672	5.959
13.622	-6443.770	-6729.836	3.413	22.462	65.167	4.992	6.246
12.874	-6442.554	-6712.911	3.589	20.469	60.210	4.877	5.946
12.284	-6443.765	-6701.733	3.764	19.090	54.551	5.056	6.110
11.769	-6444.847	-6691.992	3.949	18.044	48.814	5.442	6.295
11.427	-6442.695	-6682.670	4.123	15.665	37.839	5.144	6.189
10.857	-6442.690	-6670.677	4.331	12.848	26.413	4.865	5.649
10.313	-6442.439	-6659.014	4.587	10.354	17.562	4.944	5.742
9.853	-6444.908	-6651.818	4.798	8.627	12.714	5.005	5.802
9.560	-6445.449	-6646.217	4.984	7.558	9.711	5.145	5.724
9.348	-6447.054	-6643.362	5.152	6.726	8.092	5.100	5.602
9.097	-6450.101	-6641.134	5.299	6.166	7.161	4.975	5.469
9.052	-6449.527	-6639.629	5.418	6.665	7.465	5.743	6.119
9.012	-6449.517	-6638.762	5.529	6.483	7.323	5.766	6.171
8.955	-6452.213	-6640.264	5.598	6.913	7.563	6.326	6.644
8.990	-6451.724	-6640.509	5.663	7.082	7.692	6.568	6.974
8.927	-6453.372	-6640.840	5.708	6.897	7.569	6.460	6.838
8.848	-6455.736	-6641.540	5.751	7.699	8.038	7.054	7.398
8.871	-6456.844	-6643.134	5.784	7.480	8.167	6.968	7.357
8.796	-6457.526	-6642.236	5.803	7.181	7.995	6.783	7.128
8.871	-6455.571	-6641.857	5.823	7.024	7.602	6.640	7.115
8.837	-6456.806	-6642.388	5.835	7.205	7.783	6.785	7.142
8.890	-6456.331	-6643.027	5.838	7.866	8.680	7.403	7.979
8.846	-6456.346	-6642.110	5.846	7.400	8.005	7.101	7.285
8.856	-6455.971	-6641.941	5.857	7.223	7.747	6.812	7.150
8.860	-6457.172	-6643.238	5.854	8.211	8.855	7.650	8.096
8.860	-6454.194	-6640.248	5.855	8.062	8.545	7.714	7.994
8.890	-6456.302	-6642.998	5.859	7.679	8.403	7.296	7.651
8.886	-6456.013	-6642.610	5.866	7.907	8.393	7.512	7.982
8.858	-6456.537	-6642.550	5.870	7.986	8.543	7.519	7.819
8.852	-6456.753	-6642.650	5.871	7.489	7.924	7.169	7.178
8.911	-6456.369	-6643.498	5.855	8.483	9.025	8.074	8.354
8.863	-6456.130	-6642.261	5.865	7.652	8.197	7.311	7.547
8.788	-6456.917	-6641.455	5.876	7.513	8.056	7.180	7.596
8.776	-6458.333	-6642.625	5.872	6.886	7.550	6.527	6.924
