EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-400.629	-475.479	5.514	240.874	513.217	42.445	37.028
-398.593	-474.972	5.518	240.973	514.561	42.818	37.251
-401.002	-476.503	5.516	241.857	509.553	43.319	37.234
-399.263	-475.658	5.516	241.656	508.793	43.058	36.974
-396.789	-473.447	5.517	242.274	514.841	43.788	37.713
-398.984	-474.464	5.517	240.055	513.196	43.277	36.653
-399.955	-475.255	5.520	241.517	512.489	43.223	36.676
-399.604	-475.284	5.519	239.935	513.081	44.273	37.204
-397.699	-473.250	5.517	241.794	513.324	43.396	37.342
-398.494	-474.120	5.516	241.680	511.611	44.138	37.342
-400.878	-477.285	5.520	242.220	509.017	43.311	37.384
-399.997	-477.096	5.516	243.240	515.311	45.044	38.311
-400.073	-475.643	5.516	242.679	514.248	43.835	37.356
-398.808	-473.794	5.517	240.824	512.395	44.349	38.049
-398.289	-474.119	5.520	240.921	501.891	43.451	38.177
-397.455	-473.173	5.520	238.637	511.096	41.784	37.505
-400.582	-477.335	5.518	240.165	507.791	44.145	38.659
-401.918	-478.032	5.518	244.483	505.801	45.100	38.344
-399.047	-474.205	5.519	239.868	500.186	42.160	36.803
-397.974	-473.743	5.517	240.734	503.522	44.134	37.455
-398.547	-475.213	5.518	242.603	511.642	45.639	37.675
-397.175	-473.271	5.518	239.661	501.997	43.694	37.171
-397.837	-474.198	5.518	240.702	504.008	44.139	37.524
-397.991	-473.280	5.519	240.936	498.041	43.084	36.723
-397.889	-474.451	5.522	240.751	508.479	43.760	37.446
-394.170	-471.614	5.523	239.772	494.139	44.218	38.372
-396.577	-472.205	5.522	239.994	496.913	42.318	38.064
-398.106	-473.569	5.523	241.388	502.614	44.326	38.527
-397.531	-473.426	5.516	241.999	498.544	45.120	38.300
-398.788	-474.870	5.521	243.226	498.254	44.608	38.199
-398.462	-475.358	5.522	245.622	493.183	44.395	38.995
-395.085	-471.102	5.520	239.487	490.691	42.668	37.374
-398.489	-473.827	5.517	240.258	496.319	43.799	37.535
-397.155	-472.466	5.525	239.710	493.499	43.417	37.554
-394.030	-472.119	5.523	242.095	496.713	46.457	39.099
-395.884	-471.983	5.524	241.170	493.280	43.454	37.613
-395.013	-471.332	5.526	240.143	489.763	43.750	38.901
-394.479	-471.577	5.522	239.323	494.364	44.432	38.351
-395.275	-472.219	5.520	241.055	489.305	43.572	37.872
-394.714	-470.078	5.524	236.885	490.294	44.180	38.094
-396.333	-472.790	5.522	241.212	489.546	43.695	38.972
-395.089	-469.603	5.522	239.032	485.596	40.792	37.560
-396.472	-472.122	5.524	241.488	486.104	42.847	37.868
-394.851	-469.986	5.522	239.809	481.852	44.482	37.582
-395.160	-471.557	5.524	241.612	482.453	44.195	38.834
-395.400	-470.757	5.525	241.995	481.450	43.609	38.499
-393.234	-469.657	5.523	239.368	475.343	43.253	38.126
-394.470	-469.799	5.524	238.052	476.410	43.353	37.186
-395.731	-472.838	5.523	241.444	480.885	44.683	39.425
-395.331	-470.938	5.523	237.959	486.456	42.839	37.139
-392.712	-471.250	5.525	241.862	487.005	46.247	39.914
-392.921	-469.203	5.526	239.328	477.471	44.324	38.271
-394.814	-471.294	5.523	241.561	484.125	44.545	38.586
-393.074	-468.326	5.524	238.144	481.332	43.251	38.550
-393.784	-469.984	5.527	239.585	475.384	44.107	38.032
-393.795	-470.501	5.523	241.799	478.034	44.499	38.945
-393.152	-469.234	5.527	240.606	469.909	44.505	38.829
-394.882	-472.997	5.527	246.152	479.250	47.111	39.537
-392.670	-469.397	5.526	241.759	474.823	44.830	38.875
-393.105	-470.523	5.525	241.784	474.737	43.807	38.233
-392.261	-469.406	5.526	242.742	475.865	45.358	40.102
-393.227	-469.106	5.530	240.398	468.318	44.004	38.778
-392.785	-469.127	5.524	239.205	471.967	43.774	38.571
-395.048	-471.123	5.526	242.811	475.316	44.042	39.588
-393.795	-470.436	5.527	240.354	467.401	44.433	39.117
-394.585	-471.476	5.526	241.481	463.648	45.929	37.866
-393.445	-470.306	5.523	239.910	466.385	44.446	38.239
-393.936	-470.446	5.530	240.514	463.628	43.651	38.678
-393.325	-469.342	5.526	241.104	463.813	43.899	37.570
-392.476	-468.728	5.526	241.593	468.339	44.643	37.830
-393.447	-468.989	5.529	239.600	466.097	43.452	38.327
-393.966	-471.054	5.530	242.837	464.341	44.323	38.664
-394.970	-472.944	5.525	245.354	463.978	46.221	38.715
-393.661	-472.305	5.527	244.444	470.598	47.363	38.472
-393.738	-472.200	5.528	244.044	459.883	44.792	38.563
-391.619	-468.791	5.531	243.720	462.467	44.463	38.599
-393.175	-470.889	5.527	243.946	465.834	45.441	38.400
-395.884	-472.699	5.531	247.551	459.920	45.632	38.272
-391.687	-466.888	5.530	237.813	456.841	41.959	36.071
-391.461	-470.636	5.533	243.613	456.578	45.990	38.778
-392.697	-468.984	5.529	241.198	454.015	42.978	38.150
-393.385	-471.382	5.528	245.025	453.797	45.430	38.186
-390.384	-466.729	5.530	240.491	452.118	43.492	38.936
-392.753	-470.060	5.530	243.330	463.661	44.088	38.690
-394.772	-471.258	5.528	241.104	451.261	44.113	37.624
-391.335	-469.675	5.529	244.595	450.707	45.877	38.740
-388.793	-467.570	5.531	241.899	452.815	45.822	39.376
-393.123	-470.778	5.533	244.488	456.578	44.289	38.032
-392.943	-469.579	5.533	242.075	449.456	44.583	38.800
-389.045	-465.858	5.531	240.512	449.528	44.313	38.093
-391.596	-469.221	5.530	241.590	454.195	45.224	38.834
-393.425	-471.443	5.530	245.977	453.179	45.417	39.397
-390.895	-469.288	5.531	244.299	457.525	46.021	39.496
-389.452	-465.549	5.531	236.501	445.876	42.905	36.664
-389.597	-466.053	5.531	240.662	448.964	44.088	37.428
-389.674	-467.317	5.535	239.568	449.830	45.799	39.190
-392.522	-469.479	5.532	239.007	449.109	43.138	36.790
-389.754	-467.315	5.531	241.063	446.662	44.230	37.433
-390.766	-468.432	5.531	240.540	439.234	44.639	37.669
-390.313	-467.403	5.532	243.073	452.070	45.400	38.034
-388.965	-466.362	5.530	239.819	449.548	43.752	38.575
-390.948	-468.428	5.533	241.997	451.543	44.358	39.300
-390.306	-467.596	5.532	240.127	447.800	45.117	37.410
-388.228	-465.828	5.531	239.902	448.511	43.486	39.886
-390.128	-469.743	5.536	246.936	448.228	46.482	40.270
-389.677	-467.323	5.533	243.730	440.403	46.666	38.732
-390.265	-468.263	5.529	242.985	441.661	45.640	38.587
-389.900	-467.812	5.533	243.681	438.783	44.030	39.227
-388.684	-465.792	5.533	241.499	439.412	44.224	38.205
-390.280	-471.117	5.534	245.090	435.444	47.128	39.301
-391.133	-470.220	5.533	245.262	436.963	46.849	38.466
-389.592	-467.493	5.533	241.041	431.913	45.382	38.519
-390.524	-468.211	5.534	243.792	439.729	44.283	38.585
-390.178	-469.782	5.533	245.502	436.478	46.888	38.476
-388.987	-468.028	5.535	243.178	449.642	46.716	39.416
-388.482	-466.767	5.534	241.647	430.876	45.833	39.440
-389.560	-468.047	5.535	243.137	431.865	45.514	39.951
-388.460	-467.916	5.535	243.178	430.766	47.150	39.775
-388.352	-467.569	5.529	243.871	439.394	47.383	39.939
-392.620	-473.635	5.534	249.427	437.120	46.766	39.899
-387.897	-465.693	5.533	240.278	429.121	44.250	37.905
-388.660	-466.378	5.537	241.573	425.795	45.838	38.810
-389.984	-468.408	5.533	243.996	428.605	46.209	39.705
-391.146	-469.662	5.537	245.815	429.431	45.580	39.324
-389.878	-469.608	5.535	246.180	433.012	46.897	38.536
-387.737	-464.969	5.537	239.333	424.783	42.996	36.996
-389.346	-467.808	5.534	242.031	424.883	45.705	37.808
-386.411	-465.691	5.536	241.520	426.883	45.423	38.480
-390.153	-468.563	5.537	241.458	430.840	45.491	38.862
