SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
1401.572	96.817	-1709.607	1.570	114.622	475.654	0.000	-0.000
1407.849	100.707	-1712.013	1.573	114.600	473.676	0.000	-0.000
1403.880	103.417	-1713.876	1.574	114.567	481.045	0.000	-0.000
1399.118	93.527	-1712.896	1.568	114.629	480.641	0.000	-0.000
1391.247	94.702	-1703.357	1.575	114.403	474.997	0.000	-0.000
1391.497	90.534	-1705.312	1.578	114.527	473.999	0.000	-0.000
1399.767	102.830	-1705.834	1.571	114.464	473.444	0.000	-0.000
1400.835	106.968	-1704.331	1.571	114.426	480.727	0.000	-0.000
1393.460	88.303	-1711.313	1.569	114.482	478.350	0.000	-0.000
1405.210	108.742	-1705.540	1.569	114.388	481.569	0.000	-0.000
1407.306	109.044	-1707.320	1.577	114.532	482.642	0.000	-0.000
1393.886	98.012	-1705.012	1.573	114.510	480.250	0.000	-0.000
1398.072	96.494	-1708.737	1.570	114.537	483.079	0.000	-0.000
1398.082	91.217	-1717.740	1.570	114.476	486.502	0.000	-0.000
1390.236	90.173	-1708.537	1.572	114.719	481.241	0.000	-0.000
1400.456	98.310	-1710.525	1.569	114.748	485.581	0.000	-0.000
1399.613	93.717	-1712.650	1.571	114.591	483.584	0.000	-0.000
1401.898	103.749	-1707.950	1.575	114.274	480.376	0.000	-0.000
1404.663	103.714	-1709.009	1.575	114.440	482.772	0.000	-0.000
1395.514	97.085	-1708.013	1.572	114.364	482.444	0.000	-0.000
1405.103	101.387	-1711.586	1.569	114.447	482.925	0.000	-0.000
1392.942	91.083	-1707.164	1.573	114.599	479.634	0.000	-0.000
