SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
1881.185	-250.432	-2542.712	1.561	108.460	534.100	9.472	9.114
1871.623	-255.177	-2533.201	1.564	107.724	531.197	9.548	9.079
1867.946	-240.402	-2520.005	1.560	107.501	528.668	9.493	9.326
1866.455	-244.521	-2518.668	1.564	106.823	529.063	9.373	8.916
1861.076	-244.408	-2512.802	1.561	106.491	525.529	9.280	8.994
1868.836	-244.969	-2523.787	1.568	106.431	512.759	9.031	8.868
1874.477	-224.518	-2509.919	1.564	106.539	526.867	9.144	8.942
1866.863	-225.653	-2503.477	1.564	105.952	530.761	9.282	8.959
1841.354	-239.013	-2483.607	1.569	105.635	517.686	9.349	8.998
1868.850	-209.774	-2489.444	1.568	105.255	516.655	9.066	9.194
1832.273	-233.196	-2473.410	1.566	104.768	511.192	9.115	8.820
1849.407	-225.671	-2482.261	1.564	104.212	509.590	9.192	8.604
1842.826	-213.314	-2465.654	1.568	104.895	510.155	9.250	8.872
1850.550	-206.940	-2467.834	1.564	103.796	517.554	9.334	9.001
1838.279	-218.938	-2461.935	1.567	103.219	502.269	8.746	8.476
1842.243	-209.853	-2461.208	1.565	103.341	504.233	8.917	8.687
1825.332	-215.697	-2445.993	1.572	102.759	492.352	8.946	8.542
1832.334	-205.239	-2448.345	1.570	102.763	502.668	8.954	8.759
1829.040	-217.521	-2455.333	1.568	102.754	499.260	8.950	8.558
1827.951	-198.405	-2439.055	1.570	102.287	491.080	9.007	8.712
1833.077	-201.989	-2440.752	1.573	102.186	482.924	8.832	8.755
1814.493	-202.618	-2426.994	1.571	101.884	489.825	9.150	8.898
1812.585	-204.074	-2426.968	1.572	101.317	497.970	8.853	8.627
1812.769	-195.056	-2418.675	1.570	101.005	485.952	8.920	8.613
1818.575	-182.733	-2410.071	1.570	101.197	483.519	9.044	8.803
1806.779	-190.878	-2406.859	1.572	100.125	479.030	8.561	8.295
1811.364	-192.174	-2412.643	1.572	100.402	483.105	8.774	8.303
1803.533	-181.587	-2395.724	1.570	99.449	484.725	8.879	8.514
1799.197	-179.924	-2386.470	1.574	99.593	489.815	8.851	8.443
1800.746	-172.282	-2384.415	1.579	99.763	478.990	8.601	8.329
1780.728	-200.775	-2384.386	1.574	99.260	475.208	8.748	8.435
1795.414	-171.033	-2379.538	1.571	98.741	472.845	8.802	8.620
1776.216	-194.652	-2377.121	1.571	98.428	474.156	8.696	8.247
1776.040	-182.403	-2366.227	1.578	98.349	474.987	8.669	8.481
1781.087	-183.050	-2367.050	1.581	98.419	471.960	8.676	8.214
1773.708	-186.690	-2367.172	1.571	97.586	476.361	8.776	8.268
1784.095	-164.990	-2360.004	1.576	97.782	466.620	8.612	8.489
1773.151	-180.750	-2361.762	1.575	97.836	460.535	8.701	8.311
1753.227	-182.172	-2340.715	1.583	97.736	459.799	8.666	8.371
1773.952	-169.705	-2352.643	1.578	97.071	456.888	8.585	8.294
1758.880	-179.160	-2344.720	1.578	97.437	450.521	8.752	8.231
1765.341	-171.799	-2344.410	1.578	97.213	463.731	8.566	8.198
1762.926	-163.390	-2335.623	1.578	96.362	451.751	8.511	8.235
1770.748	-162.070	-2340.046	1.576	96.507	452.405	8.517	8.276
1759.004	-164.621	-2333.343	1.577	96.220	453.198	8.668	8.243
1753.564	-162.437	-2321.481	1.577	95.804	447.350	8.337	7.974
1751.581	-167.990	-2324.024	1.582	94.863	449.816	8.206	8.009
1757.578	-152.951	-2320.638	1.577	95.967	438.729	8.621	8.177
1752.967	-162.281	-2322.122	1.579	94.985	448.035	8.342	7.925
1754.848	-153.483	-2317.952	1.581	94.959	437.335	8.585	8.164
1753.026	-144.918	-2310.265	1.579	94.035	438.160	8.315	8.127
1725.086	-173.219	-2305.317	1.581	93.584	442.950	8.534	8.072
1720.142	-175.366	-2303.432	1.582	94.315	442.376	8.343	7.927
1740.582	-152.200	-2304.284	1.578	94.123	434.370	8.470	8.192
1727.253	-168.141	-2303.251	1.581	94.078	439.080	8.490	7.983
1719.964	-171.010	-2297.637	1.581	93.630	443.436	8.245	8.015
1729.049	-155.408	-2293.843	1.582	93.026	440.282	8.106	7.984
1724.422	-155.319	-2292.758	1.582	93.284	438.758	8.240	8.016
1721.505	-166.835	-2300.264	1.582	93.485	434.980	8.515	7.992
1727.191	-153.791	-2292.769	1.582	92.746	435.447	8.198	7.865
1720.054	-159.935	-2288.207	1.580	92.329	433.643	8.244	8.062
1704.231	-176.880	-2286.454	1.583	92.465	436.461	8.313	7.960
1715.759	-161.477	-2286.326	1.585	92.335	428.680	8.191	8.031
1700.010	-170.109	-2278.893	1.582	92.268	423.738	8.321	8.131
1702.492	-169.618	-2280.425	1.584	91.983	441.056	8.089	7.904
1706.491	-160.200	-2271.909	1.582	92.031	418.886	8.211	7.867
1697.435	-181.820	-2284.883	1.582	92.052	425.450	8.333	7.919
1693.470	-176.728	-2272.138	1.586	91.836	422.449	8.594	8.160
1698.995	-169.001	-2276.404	1.582	91.307	426.080	8.185	7.725
1696.006	-167.261	-2271.837	1.585	91.923	422.119	8.266	8.021
1689.535	-181.285	-2279.512	1.585	91.193	426.246	8.179	7.873
1706.167	-152.524	-2267.550	1.580	90.900	421.804	8.194	7.866
1700.448	-160.651	-2270.049	1.584	90.731	428.323	8.184	7.859
1679.814	-181.512	-2266.688	1.587	91.024	416.456	8.228	7.862
1695.155	-166.558	-2269.698	1.587	90.486	419.788	8.048	7.811
1692.205	-161.098	-2263.262	1.584	91.005	420.810	8.319	8.035
1703.676	-142.641	-2257.891	1.585	90.494	415.873	8.281	7.821
1682.446	-163.728	-2253.876	1.585	90.667	418.140	8.309	8.032
1683.343	-170.398	-2260.942	1.581	90.289	418.464	8.349	7.918
1676.263	-166.839	-2248.207	1.588	89.408	418.518	8.089	7.797
1675.526	-171.075	-2251.754	1.582	89.807	426.437	8.136	8.080
1677.229	-176.346	-2264.491	1.581	90.355	416.398	8.360	7.927
1672.878	-170.350	-2252.852	1.579	90.260	420.768	8.386	8.110
1670.590	-173.071	-2253.035	1.583	89.480	412.261	8.196	7.890
1671.346	-169.058	-2248.798	1.583	89.389	413.542	8.117	7.948
1662.761	-176.613	-2247.106	1.585	89.594	425.824	8.002	7.846
1665.481	-173.744	-2249.411	1.584	89.180	408.382	8.226	7.850
1655.669	-186.305	-2246.300	1.588	89.231	411.859	8.060	7.846
1656.220	-174.062	-2238.958	1.588	88.939	403.807	8.062	7.866
1673.095	-162.927	-2248.446	1.587	89.322	421.942	8.186	7.856
1665.162	-164.640	-2242.485	1.584	88.836	417.134	8.150	7.924
1659.753	-168.354	-2235.781	1.585	89.273	402.009	8.202	7.911
1657.485	-171.394	-2237.489	1.587	88.215	414.846	7.868	7.714
1649.211	-181.626	-2237.162	1.587	88.305	408.542	8.043	7.739
1658.952	-175.849	-2241.415	1.587	88.816	413.540	8.315	7.913
1643.169	-185.782	-2237.058	1.588	88.158	404.974	8.123	7.818
1647.444	-172.142	-2227.596	1.587	88.406	406.684	8.241	7.878
1652.140	-177.975	-2237.719	1.584	87.579	411.748	7.933	7.878
1644.131	-184.558	-2234.050	1.585	87.876	415.634	8.113	7.888
1643.141	-181.023	-2229.415	1.588	88.128	398.882	8.097	7.860
1645.094	-184.245	-2236.207	1.589	87.728	411.120	8.216	7.912
1653.681	-163.600	-2224.985	1.589	88.120	406.146	8.186	8.048
1643.617	-176.929	-2230.810	1.588	87.476	407.597	7.976	7.755
1642.716	-184.998	-2234.542	1.588	87.401	399.306	8.175	7.855
1640.082	-170.069	-2221.376	1.591	87.528	408.306	8.245	7.943
1629.771	-192.556	-2228.484	1.588	87.565	405.085	8.138	7.862
1648.706	-167.003	-2224.997	1.588	87.065	406.048	8.141	7.958
1648.335	-163.536	-2221.745	1.591	87.143	407.397	8.094	8.104
1644.199	-176.171	-2226.186	1.588	87.234	396.337	8.312	8.221
1640.230	-175.450	-2225.062	1.587	86.945	400.651	8.196	7.909
1633.581	-180.022	-2226.123	1.591	86.544	394.762	8.072	7.820
1648.243	-161.158	-2217.061	1.589	86.830	411.548	8.126	7.987
1636.640	-178.072	-2222.644	1.587	86.714	403.672	8.065	7.860
1630.863	-185.409	-2225.867	1.591	86.575	405.525	8.011	7.826
1640.104	-170.780	-2224.157	1.586	86.559	403.298	7.994	7.873
1643.902	-166.932	-2222.799	1.589	86.780	399.753	8.147	8.000
1635.682	-182.981	-2227.347	1.591	86.131	398.641	7.971	7.906
1621.993	-178.725	-2210.103	1.593	86.687	403.103	8.117	7.991
1629.689	-184.527	-2218.062	1.591	86.364	390.871	8.351	8.191
1632.420	-177.552	-2219.791	1.591	85.789	396.124	8.027	7.809
1627.448	-182.671	-2217.384	1.589	86.342	396.081	8.105	7.901
1620.745	-188.163	-2219.137	1.593	86.170	403.234	7.989	7.826
1636.857	-168.194	-2219.051	1.592	86.065	401.681	8.039	7.971
1620.818	-182.826	-2208.471	1.595	86.582	407.644	8.159	7.940
1615.330	-184.289	-2208.938	1.588	85.973	399.556	8.104	7.903
1622.652	-179.641	-2209.577	1.597	86.207	410.567	8.153	7.979
1628.465	-182.184	-2215.114	1.594	85.432	407.481	8.074	7.962
1619.193	-183.512	-2209.286	1.591	85.110	401.323	8.029	7.996
1615.192	-184.172	-2206.358	1.589	85.760	401.490	8.115	7.911
1620.195	-173.516	-2201.161	1.590	86.150	401.927	8.056	7.960
1629.701	-171.564	-2211.451	1.594	86.048	393.709	8.172	7.986
1614.447	-186.497	-2204.864	1.593	85.867	404.794	8.297	8.069
1621.910	-174.665	-2204.985	1.593	85.364	396.477	8.255	7.948
1616.994	-171.993	-2200.452	1.595	85.130	401.560	8.152	7.937
1618.126	-183.158	-2204.924	1.594	84.969	395.796	7.963	7.758
1618.305	-173.668	-2203.189	1.594	85.436	402.633	8.092	7.918
1614.525	-171.717	-2193.097	1.593	84.828	390.987	7.955	7.757
1627.249	-166.564	-2202.548	1.594	85.144	397.704	7.943	7.892
1607.941	-185.690	-2200.026	1.595	85.204	398.315	8.201	8.012
1620.207	-171.631	-2199.840	1.595	85.145	400.595	8.020	7.829
1612.561	-179.486	-2197.770	1.597	84.725	395.213	8.158	7.898
1621.225	-160.252	-2190.826	1.596	85.085	391.484	8.258	7.966
1616.139	-170.869	-2192.916	1.597	85.038	402.373	8.190	7.917
1613.646	-172.611	-2194.338	1.594	84.672	398.915	8.009	7.990
1622.789	-157.592	-2188.739	1.599	84.644	401.124	7.967	7.931
1613.485	-162.715	-2184.914	1.598	84.529	391.373	8.109	8.018
1607.105	-169.000	-2180.785	1.596	84.493	409.221	8.077	8.091
1612.391	-160.730	-2184.563	1.597	84.073	392.431	8.049	8.020
1608.792	-155.730	-2172.180	1.601	84.393	395.930	8.088	7.977
1614.774	-156.195	-2178.505	1.601	84.825	411.609	8.085	8.182
1609.767	-168.450	-2184.462	1.598	84.538	397.844	8.132	7.907
1618.581	-153.140	-2178.569	1.599	83.895	401.094	7.873	7.922
1607.327	-163.068	-2176.174	1.599	84.460	399.938	8.106	8.095
1598.117	-170.568	-2177.141	1.600	83.740	402.978	8.031	8.038
1613.885	-153.330	-2173.133	1.600	83.751	387.757	7.969	7.811
1612.119	-158.314	-2179.468	1.599	83.294	392.502	8.038	7.908
1601.447	-159.013	-2166.685	1.600	84.026	399.387	8.070	8.189
1604.183	-153.707	-2168.036	1.604	82.988	399.606	7.924	7.948
1597.754	-168.403	-2172.400	1.600	83.646	394.697	7.992	8.025
1611.727	-142.404	-2165.024	1.600	83.526	399.648	8.021	8.054
1607.245	-152.872	-2171.916	1.600	83.429	388.825	8.064	8.028
1599.558	-157.701	-2161.570	1.605	83.105	389.449	7.987	7.915
1606.071	-157.016	-2170.227	1.599	83.158	397.211	8.070	7.997
1602.411	-155.271	-2161.296	1.602	83.502	393.088	7.979	8.079
1607.666	-148.915	-2167.397	1.601	83.207	394.205	8.025	7.964
1605.978	-156.340	-2169.255	1.605	83.308	406.072	8.010	8.121
1600.453	-150.393	-2160.872	1.601	82.713	403.711	7.854	7.895
1605.622	-148.303	-2162.382	1.604	83.672	398.059	8.261	8.265
1593.570	-147.961	-2148.214	1.603	83.306	394.329	8.199	8.248
1603.423	-144.476	-2158.916	1.604	82.878	392.087	8.188	8.108
1599.322	-146.788	-2155.297	1.604	82.557	397.083	8.072	8.116
1592.470	-154.347	-2154.475	1.604	82.830	400.475	7.925	7.972
1607.960	-137.729	-2156.224	1.606	82.609	398.571	7.921	7.825
1597.111	-137.567	-2142.904	1.605	82.472	391.173	8.015	7.871
1599.616	-138.574	-2147.676	1.606	82.711	383.757	8.112	7.983
1592.757	-147.095	-2147.207	1.605	82.390	399.867	8.045	8.105
1589.254	-156.481	-2152.108	1.605	82.104	389.687	8.028	8.023
1599.502	-136.545	-2143.531	1.607	82.734	398.436	8.097	8.181
1601.162	-132.789	-2144.552	1.605	81.989	396.327	7.922	7.917
1599.366	-141.706	-2148.340	1.600	81.821	389.601	8.014	8.062
1592.318	-142.455	-2144.105	1.608	81.879	391.027	7.961	8.063
1591.365	-144.468	-2147.403	1.604	82.019	391.946	8.138	7.992
1598.106	-142.242	-2150.192	1.609	82.188	403.297	8.118	8.131
1591.377	-143.171	-2142.530	1.609	81.744	400.857	8.123	8.089
1592.325	-139.117	-2141.528	1.610	81.451	391.914	8.000	8.023
1590.167	-140.927	-2141.913	1.612	81.924	390.158	8.071	8.017
1605.249	-130.283	-2145.191	1.608	81.460	388.320	7.972	8.016
1588.556	-147.136	-2141.020	1.610	81.922	393.518	7.987	8.168
1593.896	-138.604	-2139.051	1.611	81.804	387.069	8.206	8.187
1588.031	-137.622	-2132.159	1.609	81.559	403.264	8.044	8.196
1578.119	-143.018	-2128.011	1.611	81.374	390.644	7.901	8.064
1599.327	-129.489	-2140.303	1.609	81.004	388.590	7.982	8.019
1592.626	-130.025	-2129.547	1.610	81.448	391.877	8.053	8.250
1584.204	-130.451	-2126.672	1.610	81.054	389.593	7.965	8.148
1595.897	-128.189	-2132.484	1.610	80.909	393.557	8.127	8.251
1591.969	-126.849	-2131.627	1.612	80.972	388.947	8.060	8.185
1580.643	-141.772	-2129.659	1.611	81.396	390.224	7.971	8.187
1586.548	-125.326	-2123.782	1.611	80.682	392.141	8.023	8.155
1584.770	-142.232	-2134.589	1.613	81.861	392.368	8.197	8.322
1584.939	-126.551	-2117.456	1.614	80.744	391.921	8.041	8.102
1586.309	-124.276	-2122.256	1.614	81.014	389.051	8.159	8.137
1585.158	-128.942	-2125.359	1.613	80.491	383.930	7.906	8.101
1583.086	-130.993	-2121.369	1.613	80.718	391.256	8.026	8.131
1576.546	-133.174	-2120.057	1.612	80.563	390.636	8.125	8.303
1582.929	-127.440	-2116.657	1.612	80.161	393.391	7.873	8.142
1568.508	-132.812	-2109.312	1.616	80.683	386.624	7.993	8.319
1580.249	-126.189	-2116.574	1.615	80.647	391.623	7.988	8.115
1577.231	-129.170	-2112.553	1.617	80.264	387.549	8.006	8.152
1580.058	-116.056	-2104.274	1.616	80.076	391.674	7.863	8.110
1588.180	-111.078	-2109.916	1.615	80.315	387.309	8.017	8.222
1584.295	-116.639	-2108.764	1.619	79.837	393.973	7.930	8.083
1585.525	-113.580	-2107.465	1.618	79.910	395.078	7.866	8.121
1580.219	-117.745	-2103.940	1.619	79.841	388.430	7.986	8.312
1566.254	-134.259	-2104.394	1.616	80.326	384.686	8.241	8.290
1576.119	-119.353	-2099.657	1.617	79.640	387.562	8.074	8.223
1580.518	-103.839	-2096.232	1.622	79.396	386.193	7.894	8.303
1576.393	-110.997	-2094.223	1.621	79.308	392.715	7.922	8.221
1563.977	-126.131	-2098.736	1.620	79.820	395.040	8.116	8.389
1577.167	-111.170	-2099.299	1.621	79.694	388.046	8.101	8.379
1575.555	-115.195	-2097.777	1.619	79.007	391.683	7.839	8.216
1570.371	-112.710	-2090.376	1.619	79.389	392.993	8.065	8.258
1572.218	-120.428	-2096.803	1.622	79.675	383.964	8.029	8.294
1572.117	-114.891	-2092.456	1.623	79.287	385.571	7.906	8.126
1578.007	-107.584	-2095.377	1.620	79.144	389.604	8.045	8.207
1576.545	-107.894	-2093.002	1.616	78.866	388.958	8.005	8.273
1584.025	-101.908	-2096.553	1.620	79.130	388.152	8.013	8.400
1574.713	-104.086	-2086.181	1.626	79.538	397.237	8.033	8.287
1578.147	-103.237	-2090.245	1.622	79.066	386.811	8.010	8.262
1567.689	-116.274	-2090.736	1.620	78.920	388.501	8.067	8.358
1569.556	-102.581	-2080.839	1.622	78.753	390.455	8.130	8.340
1578.721	-113.355	-2098.934	1.624	78.490	389.381	8.019	8.305
