SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
2562.470	155.481	-2811.562	1.417	178.121	894.439	0.000	-0.000
2582.684	182.528	-2812.280	1.416	177.823	893.355	0.000	-0.000
2572.988	176.219	-2810.508	1.417	178.051	897.717	0.000	-0.000
2559.735	156.019	-2809.776	1.416	177.760	896.567	0.000	-0.000
2563.341	164.369	-2806.332	1.418	177.451	893.189	0.000	-0.000
2552.704	154.088	-2807.396	1.418	177.472	895.483	0.000	-0.000
2560.708	164.353	-2808.536	1.416	177.127	894.885	0.000	-0.000
2556.003	165.382	-2798.290	1.418	176.776	898.351	0.000	-0.000
2555.839	166.383	-2799.104	1.418	176.687	896.063	0.000	-0.000
2544.802	160.434	-2792.246	1.417	176.454	890.977	0.000	-0.000
2550.498	162.875	-2792.781	1.419	176.408	889.856	0.000	-0.000
2558.372	173.739	-2795.270	1.418	176.059	886.261	0.000	-0.000
2547.283	158.055	-2793.630	1.420	176.166	888.204	0.000	-0.000
2537.217	159.077	-2786.706	1.418	175.920	889.194	0.000	-0.000
2534.405	153.318	-2785.105	1.421	175.561	886.559	0.000	-0.000
2531.993	158.171	-2780.636	1.420	175.311	886.832	0.000	-0.000
2547.930	172.345	-2781.655	1.418	175.287	884.296	0.000	-0.000
2548.822	177.901	-2783.850	1.419	175.036	884.052	0.000	-0.000
2531.318	160.367	-2774.391	1.420	174.703	880.189	0.000	-0.000
2525.841	163.085	-2772.459	1.420	174.640	877.090	0.000	-0.000
2547.010	179.599	-2776.991	1.420	174.439	878.484	0.000	-0.000
2528.834	168.505	-2767.996	1.418	173.974	876.926	0.000	-0.000
2534.712	170.603	-2773.348	1.421	173.814	876.830	0.000	-0.000
2532.644	172.210	-2768.104	1.419	173.550	874.342	0.000	-0.000
2530.563	176.549	-2760.536	1.421	173.644	874.150	0.000	-0.000
2523.465	168.921	-2762.818	1.421	173.397	876.296	0.000	-0.000
2514.647	163.403	-2758.986	1.419	173.450	872.213	0.000	-0.000
2528.817	175.609	-2763.662	1.421	172.678	870.726	0.000	-0.000
2524.172	173.424	-2758.313	1.420	172.734	872.246	0.000	-0.000
2520.653	189.395	-2742.513	1.421	172.382	867.506	0.000	-0.000
2519.958	181.301	-2749.521	1.423	172.288	869.455	0.000	-0.000
2509.185	176.613	-2740.722	1.423	172.024	864.340	0.000	-0.000
2505.842	170.197	-2742.207	1.424	171.820	862.629	0.000	-0.000
2509.707	176.887	-2744.637	1.420	171.626	864.420	0.000	-0.000
2506.529	177.118	-2734.525	1.423	171.378	863.905	0.000	-0.000
2512.934	183.679	-2738.299	1.420	171.327	864.615	0.000	-0.000
2509.388	172.302	-2743.556	1.423	171.034	861.112	0.000	-0.000
2486.747	161.349	-2730.973	1.421	171.094	861.938	0.000	-0.000
2489.476	171.780	-2724.313	1.424	170.536	857.676	0.000	-0.000
2483.746	168.649	-2726.651	1.424	170.287	857.949	0.000	-0.000
2482.619	177.750	-2713.795	1.423	170.171	854.187	0.000	-0.000
2485.302	173.644	-2721.949	1.421	169.761	851.916	0.000	-0.000
2485.659	172.362	-2720.828	1.420	169.779	851.782	0.000	-0.000
2495.533	193.670	-2710.544	1.422	169.600	853.560	0.000	-0.000
2477.714	187.294	-2702.739	1.424	169.253	850.225	0.000	-0.000
2490.059	193.679	-2704.232	1.425	169.045	849.942	0.000	-0.000
2474.359	173.244	-2707.622	1.423	168.787	846.998	0.000	-0.000
2474.685	184.815	-2699.154	1.421	168.519	847.935	0.000	-0.000
2472.530	184.035	-2696.807	1.423	168.320	848.493	0.000	-0.000
2473.718	183.524	-2700.430	1.427	168.144	841.892	0.000	-0.000
2472.859	186.895	-2693.562	1.426	167.697	843.150	0.000	-0.000
2462.108	182.644	-2684.133	1.427	167.569	842.528	0.000	-0.000
2448.400	173.460	-2682.714	1.422	167.465	843.577	0.000	-0.000
2458.619	188.777	-2682.508	1.423	167.000	838.531	0.000	-0.000
2458.282	180.064	-2689.274	1.423	166.717	838.546	0.000	-0.000
2454.648	182.105	-2681.361	1.425	166.472	834.509	0.000	-0.000
2440.668	175.252	-2668.857	1.425	166.261	833.482	0.000	-0.000
2452.494	190.863	-2674.119	1.427	165.873	835.734	0.000	-0.000
2446.508	185.145	-2669.544	1.425	165.792	829.702	0.000	-0.000
2465.140	208.718	-2672.135	1.424	165.614	831.775	0.000	-0.000
2441.353	187.073	-2661.220	1.426	165.122	829.780	0.000	-0.000
2446.276	199.163	-2656.028	1.427	165.270	827.567	0.000	-0.000
2436.931	189.610	-2656.831	1.428	164.560	825.153	0.000	-0.000
2433.621	190.779	-2653.687	1.427	164.654	824.550	0.000	-0.000
2418.994	186.366	-2639.240	1.426	164.349	822.964	0.000	-0.000
2429.010	189.000	-2650.712	1.428	164.118	819.879	0.000	-0.000
2417.039	178.761	-2643.121	1.427	163.781	819.063	0.000	-0.000
2419.487	190.407	-2633.233	1.426	163.350	817.608	0.000	-0.000
2417.987	190.683	-2635.872	1.428	163.258	813.386	0.000	-0.000
2417.132	200.020	-2625.992	1.427	163.108	815.365	0.000	-0.000
2410.677	189.539	-2625.546	1.428	162.632	814.586	0.000	-0.000
2403.025	182.378	-2626.687	1.427	162.371	807.579	0.000	-0.000
2404.306	189.345	-2624.757	1.429	161.809	807.807	0.000	-0.000
2396.802	196.090	-2607.521	1.429	161.543	806.994	0.000	-0.000
2394.325	194.673	-2608.133	1.430	161.438	803.929	0.000	-0.000
2386.780	188.119	-2606.817	1.428	160.952	804.423	0.000	-0.000
2393.880	200.163	-2599.340	1.430	160.775	801.038	0.000	-0.000
2384.769	195.518	-2600.339	1.431	160.297	793.421	0.000	-0.000
2377.741	192.097	-2590.474	1.428	159.870	794.760	0.000	-0.000
2391.837	212.750	-2589.243	1.431	159.780	795.278	0.000	-0.000
2397.971	219.618	-2588.054	1.431	159.457	794.638	0.000	-0.000
2378.916	211.849	-2577.539	1.430	158.921	791.047	0.000	-0.000
2372.231	209.879	-2568.599	1.429	158.643	790.681	0.000	-0.000
2370.709	211.901	-2566.634	1.428	158.244	780.498	0.000	-0.000
2358.149	212.567	-2555.638	1.432	157.882	781.813	0.000	-0.000
2362.461	212.381	-2558.684	1.432	157.374	781.377	0.000	-0.000
2362.040	218.276	-2553.252	1.429	156.865	773.256	0.000	-0.000
2353.109	216.511	-2543.810	1.433	156.673	772.174	0.000	-0.000
2346.046	213.248	-2541.745	1.430	156.308	770.359	0.000	-0.000
2341.471	213.043	-2535.173	1.434	155.743	771.848	0.000	-0.000
2336.518	227.456	-2519.696	1.432	155.492	765.658	0.000	-0.000
2336.479	221.612	-2523.635	1.434	154.805	767.212	0.000	-0.000
2335.723	225.053	-2517.065	1.433	154.477	759.972	0.000	-0.000
2326.812	234.737	-2501.520	1.433	154.237	761.730	0.000	-0.000
2319.411	225.607	-2500.236	1.434	153.874	758.634	0.000	-0.000
2315.028	232.400	-2490.152	1.434	153.328	749.754	0.000	-0.000
2309.324	228.021	-2489.091	1.435	152.938	749.710	0.000	-0.000
2307.359	234.845	-2481.815	1.437	152.152	747.521	0.000	-0.000
2302.716	237.345	-2476.892	1.436	152.017	742.977	0.000	-0.000
2288.953	229.522	-2464.716	1.432	151.450	738.894	0.000	-0.000
2298.137	247.132	-2460.803	1.435	151.000	736.275	0.000	-0.000
2280.309	238.118	-2449.678	1.439	150.452	732.105	0.000	-0.000
2280.609	235.865	-2454.554	1.437	149.847	729.047	0.000	-0.000
2281.346	249.423	-2439.374	1.436	149.699	729.310	0.000	-0.000
2270.311	245.296	-2429.041	1.440	149.160	726.183	0.000	-0.000
2267.589	253.328	-2426.168	1.435	148.475	721.214	0.000	-0.000
2258.014	247.564	-2417.047	1.438	148.161	720.327	0.000	-0.000
2255.025	247.242	-2415.602	1.437	147.603	713.014	0.000	-0.000
2243.462	250.298	-2402.740	1.438	147.210	713.416	0.000	-0.000
2254.158	264.311	-2395.104	1.436	146.834	706.100	0.000	-0.000
2247.036	264.274	-2391.805	1.440	146.474	706.347	0.000	-0.000
2254.392	279.715	-2385.370	1.437	145.859	700.529	0.000	-0.000
2243.480	275.560	-2376.601	1.440	145.565	702.789	0.000	-0.000
2228.991	274.624	-2364.018	1.441	144.836	694.318	0.000	-0.000
2221.634	263.785	-2361.036	1.439	144.441	690.145	0.000	-0.000
2217.229	270.436	-2354.785	1.440	143.871	689.260	0.000	-0.000
2214.246	279.949	-2341.192	1.443	143.460	683.855	0.000	-0.000
2205.571	267.979	-2344.505	1.444	142.741	683.007	0.000	-0.000
2199.067	274.579	-2331.050	1.445	142.306	674.673	0.000	-0.000
2202.748	281.948	-2326.540	1.445	141.967	675.521	0.000	-0.000
2184.254	267.132	-2323.621	1.445	141.148	669.107	0.000	-0.000
2186.117	280.254	-2311.531	1.445	140.868	666.381	0.000	-0.000
2180.287	285.140	-2303.864	1.445	140.095	663.607	0.000	-0.000
2188.023	305.318	-2292.443	1.446	139.807	659.491	0.000	-0.000
2166.396	287.796	-2287.775	1.448	138.920	658.765	0.000	-0.000
2163.604	290.788	-2278.841	1.448	138.594	651.565	0.000	-0.000
2153.983	295.373	-2266.011	1.449	137.846	647.694	0.000	-0.000
2138.259	283.544	-2260.939	1.447	137.470	646.110	0.000	-0.000
2142.490	288.765	-2261.947	1.446	136.890	637.936	0.000	-0.000
2137.825	298.794	-2248.778	1.448	136.286	637.071	0.000	-0.000
2133.086	301.023	-2240.353	1.446	135.702	636.812	0.000	-0.000
2124.506	291.348	-2238.376	1.451	135.329	631.139	0.000	-0.000
2136.758	321.300	-2225.986	1.450	134.541	624.191	0.000	-0.000
2102.034	294.985	-2214.108	1.451	133.955	620.368	0.000	-0.000
2112.595	310.809	-2211.347	1.453	133.275	617.604	0.000	-0.000
2095.210	305.025	-2201.897	1.454	132.816	615.654	0.000	-0.000
2095.227	315.171	-2190.718	1.451	132.026	608.249	0.000	-0.000
2089.725	306.058	-2191.208	1.452	131.460	603.135	0.000	-0.000
2071.406	305.150	-2173.826	1.453	130.978	601.257	0.000	-0.000
2075.131	310.582	-2176.450	1.457	130.351	597.552	0.000	-0.000
2070.651	316.265	-2162.822	1.457	129.809	595.086	0.000	-0.000
2078.313	329.827	-2159.939	1.455	129.054	591.226	0.000	-0.000
2054.263	317.819	-2145.885	1.454	128.379	582.526	0.000	-0.000
2061.432	334.279	-2134.024	1.458	127.841	580.383	0.000	-0.000
2048.153	334.099	-2119.767	1.458	127.047	576.328	0.000	-0.000
2040.382	334.556	-2115.199	1.460	126.459	574.610	0.000	-0.000
2039.004	338.436	-2111.347	1.462	125.712	564.623	0.000	-0.000
2026.517	329.329	-2106.297	1.458	125.099	562.431	0.000	-0.000
2022.417	344.625	-2088.319	1.459	124.691	563.001	0.000	-0.000
2002.821	320.056	-2089.815	1.464	123.751	552.483	0.000	-0.000
1997.855	330.576	-2068.991	1.462	123.348	550.699	0.000	-0.000
1997.818	337.740	-2067.871	1.465	122.562	543.282	0.000	-0.000
1999.135	352.891	-2053.395	1.466	122.099	539.696	0.000	-0.000
1987.842	345.427	-2050.264	1.466	121.081	539.355	0.000	-0.000
1979.672	347.240	-2038.524	1.469	120.547	532.095	0.000	-0.000
1972.911	352.336	-2031.205	1.467	119.926	528.949	0.000	-0.000
1952.666	334.145	-2025.817	1.468	119.037	523.493	0.000	-0.000
1958.491	347.166	-2018.805	1.469	118.496	520.040	0.000	-0.000
1948.052	351.543	-2003.233	1.469	117.895	518.098	0.000	-0.000
1954.823	367.789	-1997.690	1.469	117.129	510.283	0.000	-0.000
1929.010	344.759	-1989.155	1.470	116.379	505.261	0.000	-0.000
1941.206	370.116	-1982.119	1.474	115.847	502.966	0.000	-0.000
1915.854	344.172	-1978.809	1.473	115.274	497.792	0.000	-0.000
1923.377	364.656	-1965.388	1.474	114.364	491.161	0.000	-0.000
1910.098	357.206	-1962.045	1.477	113.667	487.818	0.000	-0.000
1915.660	377.014	-1948.609	1.479	113.220	483.652	0.000	-0.000
1903.754	371.804	-1943.576	1.479	112.446	481.383	0.000	-0.000
1886.324	360.246	-1933.820	1.480	111.615	476.559	0.000	-0.000
1892.507	377.875	-1923.633	1.481	110.964	470.983	0.000	-0.000
1874.292	364.747	-1915.375	1.484	110.305	465.581	0.000	-0.000
1860.361	361.531	-1904.082	1.483	109.573	463.727	0.000	-0.000
1853.732	362.113	-1899.756	1.483	108.781	459.085	0.000	-0.000
1869.250	382.774	-1897.133	1.484	108.237	457.493	0.000	-0.000
1844.655	371.579	-1879.493	1.485	107.392	451.390	0.000	-0.000
1840.317	374.690	-1875.172	1.489	106.388	446.315	0.000	-0.000
1829.335	369.900	-1868.737	1.487	105.725	439.534	0.000	-0.000
1820.013	370.158	-1858.686	1.489	105.104	436.524	0.000	-0.000
1815.855	381.656	-1844.078	1.491	104.406	432.536	0.000	-0.000
1802.949	376.037	-1833.009	1.492	103.664	429.447	0.000	-0.000
1803.759	392.191	-1822.709	1.493	103.012	424.870	0.000	-0.000
1795.555	384.208	-1819.790	1.497	102.157	419.257	0.000	-0.000
1782.593	378.662	-1812.464	1.497	101.369	413.706	0.000	-0.000
1779.368	390.945	-1796.356	1.499	100.884	410.635	0.000	-0.000
1761.503	384.489	-1788.242	1.497	99.975	405.280	0.000	-0.000
1763.208	390.988	-1781.958	1.499	98.939	398.928	0.000	-0.000
1747.639	380.269	-1771.069	1.501	98.295	394.724	0.000	-0.000
1739.682	387.462	-1762.095	1.502	97.681	393.028	0.000	-0.000
1732.056	386.975	-1752.168	1.501	96.963	387.338	0.000	-0.000
1726.476	387.281	-1748.495	1.506	96.323	384.587	0.000	-0.000
1728.951	401.396	-1739.009	1.505	95.383	380.603	0.000	-0.000
1707.005	384.789	-1727.106	1.508	94.946	376.936	0.000	-0.000
1702.955	389.980	-1724.624	1.508	94.162	374.151	0.000	-0.000
1691.030	386.797	-1710.130	1.512	93.493	370.923	0.000	-0.000
1682.092	392.139	-1699.507	1.508	92.721	366.583	0.000	-0.000
1681.502	399.991	-1694.709	1.514	92.042	358.813	0.000	-0.000
1687.657	414.914	-1682.898	1.514	91.017	358.511	0.000	-0.000
1666.530	401.908	-1674.450	1.515	90.696	353.486	0.000	-0.000
1660.240	398.773	-1669.404	1.514	89.750	349.579	0.000	-0.000
1644.130	395.495	-1659.210	1.518	88.967	346.068	0.000	-0.000
1639.582	395.479	-1652.778	1.521	88.294	340.713	0.000	-0.000
1630.030	398.341	-1640.062	1.521	87.509	337.756	0.000	-0.000
1618.845	398.328	-1628.384	1.526	86.845	332.783	0.000	-0.000
1618.521	400.361	-1626.406	1.525	85.985	329.450	0.000	-0.000
1610.977	403.458	-1616.330	1.527	85.345	327.268	0.000	-0.000
1601.702	401.194	-1609.158	1.529	84.577	322.947	0.000	-0.000
1591.456	399.754	-1598.280	1.532	83.999	319.364	0.000	-0.000
1568.988	391.119	-1586.952	1.533	83.183	317.201	0.000	-0.000
1565.817	394.758	-1578.430	1.534	82.439	310.227	0.000	-0.000
1559.472	403.163	-1564.782	1.535	81.867	310.464	0.000	-0.000
1552.995	398.191	-1566.137	1.536	80.841	304.747	0.000	-0.000
1557.960	409.901	-1559.627	1.537	80.467	303.248	0.000	-0.000
1525.543	390.780	-1541.520	1.541	79.591	297.714	0.000	-0.000
1535.597	404.323	-1539.378	1.544	78.861	293.896	0.000	-0.000
1527.738	410.869	-1527.846	1.545	78.227	291.273	0.000	-0.000
1517.288	408.584	-1519.836	1.545	77.509	286.990	0.000	-0.000
1510.293	405.488	-1510.716	1.546	77.022	287.195	0.000	-0.000
1495.628	400.969	-1501.889	1.547	76.342	284.141	0.000	-0.000
1492.621	403.277	-1498.856	1.552	75.546	281.682	0.000	-0.000
1477.407	401.997	-1482.135	1.551	74.820	276.663	0.000	-0.000
1489.370	417.000	-1480.159	1.551	74.322	273.757	0.000	-0.000
1468.198	409.862	-1466.043	1.551	73.453	269.023	0.000	-0.000
1448.044	393.903	-1461.459	1.558	73.037	268.836	0.000	-0.000
1446.960	400.102	-1456.995	1.558	72.275	264.447	0.000	-0.000
1450.420	410.264	-1445.248	1.563	71.802	263.519	0.000	-0.000
1437.787	408.640	-1436.891	1.561	71.109	260.481	0.000	-0.000
1434.646	418.515	-1426.418	1.564	70.405	255.704	0.000	-0.000
1433.027	424.245	-1418.193	1.563	70.042	256.953	0.000	-0.000
1401.997	396.983	-1414.514	1.569	69.253	252.056	0.000	-0.000
1403.281	406.888	-1402.604	1.572	68.741	250.593	0.000	-0.000
1400.475	415.742	-1393.021	1.574	68.254	246.054	0.000	-0.000
1387.807	403.436	-1390.154	1.572	67.528	244.691	0.000	-0.000
1387.251	414.421	-1381.922	1.577	66.857	241.377	0.000	-0.000
1378.053	413.619	-1374.811	1.578	66.490	240.293	0.000	-0.000
1383.300	423.940	-1366.314	1.579	65.944	237.508	0.000	-0.000
1367.527	415.742	-1361.182	1.580	65.470	237.184	0.000	-0.000
1356.703	416.882	-1348.809	1.581	64.677	231.652	0.000	-0.000
1355.828	419.409	-1347.346	1.585	64.211	231.452	0.000	-0.000
1351.903	423.340	-1335.785	1.582	63.649	228.173	0.000	-0.000
1350.430	433.899	-1326.442	1.590	63.207	226.272	0.000	-0.000
1333.647	420.069	-1319.289	1.588	62.536	222.381	0.000	-0.000
1331.661	423.866	-1317.263	1.589	62.179	221.201	0.000	-0.000
1314.130	414.143	-1306.567	1.591	61.744	220.133	0.000	-0.000
1327.782	436.358	-1300.350	1.596	61.195	216.279	0.000	-0.000
1322.938	443.245	-1291.145	1.598	60.492	214.172	0.000	-0.000
1298.296	426.260	-1276.552	1.594	60.022	211.291	0.000	-0.000
1306.419	443.685	-1273.657	1.595	59.549	208.087	0.000	-0.000
1295.653	438.625	-1266.852	1.602	59.119	207.415	0.000	-0.000
1295.312	445.134	-1260.138	1.608	58.515	204.350	0.000	-0.000
1281.755	439.220	-1250.119	1.607	58.113	204.577	0.000	-0.000
1278.431	442.200	-1244.587	1.610	57.650	201.291	0.000	-0.000
1273.605	444.832	-1237.013	1.612	57.106	198.749	0.000	-0.000
1273.126	449.864	-1231.719	1.614	56.722	195.029	0.000	-0.000
1275.594	461.158	-1223.503	1.613	56.245	195.086	0.000	-0.000
1248.496	444.424	-1209.847	1.621	55.830	192.341	0.000	-0.000
1257.319	459.913	-1204.919	1.618	55.332	190.534	0.000	-0.000
1263.557	476.169	-1195.826	1.623	54.778	188.398	0.000	-0.000
1242.974	466.332	-1183.179	1.624	54.579	187.584	0.000	-0.000
1235.899	462.222	-1177.446	1.629	54.010	184.807	0.000	-0.000
1233.169	466.864	-1173.403	1.629	53.552	182.370	0.000	-0.000
1228.550	471.644	-1162.613	1.633	53.042	180.727	0.000	-0.000
1223.986	472.949	-1155.902	1.635	52.562	178.667	0.000	-0.000
1232.123	493.438	-1147.727	1.640	52.145	176.291	0.000	-0.000
1208.698	476.006	-1138.254	1.640	51.666	174.933	0.000	-0.000
1206.808	486.012	-1128.593	1.642	51.222	171.780	0.000	-0.000
1228.482	516.849	-1122.254	1.649	50.757	170.612	0.000	-0.000
1198.507	490.403	-1109.632	1.651	50.338	167.329	0.000	-0.000
1205.429	509.105	-1103.301	1.653	49.786	165.330	0.000	-0.000
1203.076	517.967	-1096.550	1.655	49.469	164.445	0.000	-0.000
1200.169	520.568	-1087.448	1.659	48.893	161.483	0.000	-0.000
1197.765	532.628	-1076.912	1.663	48.515	159.890	0.000	-0.000
1181.844	524.966	-1065.737	1.667	48.030	158.372	0.000	-0.000
1180.696	531.444	-1058.758	1.668	47.689	155.994	0.000	-0.000
1182.928	544.174	-1050.691	1.677	47.137	153.908	0.000	-0.000
1188.063	552.447	-1043.961	1.676	46.834	152.483	0.000	-0.000
1171.153	548.814	-1031.593	1.681	46.418	150.788	0.000	-0.000
1163.596	553.589	-1016.952	1.682	45.868	148.203	0.000	-0.000
1179.738	584.137	-1009.470	1.690	45.343	146.030	0.000	-0.000
1174.282	576.607	-1006.788	1.694	45.172	144.842	0.000	-0.000
1157.177	570.079	-997.906	1.695	44.593	143.056	0.000	-0.000
1162.367	585.075	-987.764	1.703	44.118	140.354	0.000	-0.000
1157.225	587.305	-977.330	1.706	43.663	138.225	0.000	-0.000
1148.747	591.682	-963.717	1.712	43.315	136.612	0.000	-0.000
1136.419	581.485	-960.340	1.719	42.953	135.022	0.000	-0.000
1148.210	607.839	-951.151	1.721	42.467	131.787	0.000	-0.000
1134.140	599.849	-938.908	1.726	42.130	131.230	0.000	-0.000
1136.040	610.830	-933.256	1.734	41.576	128.342	0.000	-0.000
1128.277	612.332	-923.993	1.739	41.230	126.853	0.000	-0.000
1129.622	623.778	-914.432	1.740	40.851	124.977	0.000	-0.000
1147.286	648.538	-909.912	1.747	40.367	123.121	0.000	-0.000
1124.285	632.651	-902.082	1.752	40.021	121.380	0.000	-0.000
1123.470	638.953	-890.763	1.756	39.636	119.515	0.000	-0.000
1114.653	636.259	-883.308	1.763	39.111	116.460	0.000	-0.000
1127.851	664.937	-873.725	1.769	38.777	114.835	0.000	-0.000
1112.071	656.621	-865.230	1.774	38.263	112.551	0.000	-0.000
1101.222	649.774	-859.275	1.782	37.687	109.440	0.000	-0.000
1116.681	675.459	-853.111	1.787	37.170	107.251	0.000	-0.000
1103.160	671.973	-839.730	1.789	36.946	105.980	0.000	-0.000
1087.326	658.953	-834.199	1.799	36.337	103.200	0.000	-0.000
1102.368	686.570	-825.224	1.800	35.815	100.308	0.000	-0.000
1091.820	679.998	-818.694	1.809	35.204	97.659	0.000	-0.000
1099.276	697.094	-812.619	1.818	34.733	95.250	0.000	-0.000
1096.445	701.582	-806.443	1.821	34.143	92.672	0.000	-0.000
1082.767	692.991	-795.830	1.831	33.698	90.490	0.000	-0.000
1087.777	705.685	-794.005	1.833	32.957	87.584	0.000	-0.000
1076.895	701.229	-785.491	1.844	32.546	85.787	0.000	-0.000
1069.817	697.938	-777.924	1.852	31.853	82.966	0.000	-0.000
1065.781	708.367	-766.162	1.861	31.256	80.214	0.000	-0.000
1067.213	715.838	-762.975	1.868	30.548	77.640	0.000	-0.000
1056.326	710.188	-754.865	1.880	29.885	75.096	0.000	-0.000
1052.289	710.631	-747.979	1.895	29.151	72.175	0.000	-0.000
1056.850	724.141	-742.733	1.909	28.431	69.682	0.000	-0.000
1060.325	738.279	-735.391	1.923	27.705	66.977	0.000	-0.000
1048.222	727.176	-725.792	1.936	26.955	64.312	0.000	-0.000
1035.610	722.840	-720.260	1.951	26.168	61.634	0.000	-0.000
1034.447	728.145	-713.847	1.968	25.475	59.444	0.000	-0.000
1032.415	733.367	-709.362	1.987	24.721	56.961	0.000	-0.000
1021.106	728.457	-702.380	2.013	23.802	54.115	0.000	-0.000
1020.206	732.543	-693.594	2.033	23.015	51.641	0.000	-0.000
1002.781	724.670	-689.963	2.059	22.305	49.557	0.000	-0.000
1011.140	737.359	-680.950	2.090	21.471	47.058	0.000	-0.000
1005.917	736.329	-677.691	2.110	20.706	44.910	0.000	-0.000
1005.371	743.996	-673.273	2.136	19.932	42.788	0.000	-0.000
991.026	731.909	-666.737	2.162	19.174	40.690	0.000	-0.000
988.047	735.515	-661.858	2.204	18.465	38.684	0.000	-0.000
988.192	741.905	-654.610	2.233	17.738	36.846	0.000	-0.000
981.445	739.846	-650.070	2.278	17.021	34.993	0.000	-0.000
976.799	737.494	-646.702	2.325	16.374	33.315	0.000	-0.000
967.855	732.539	-640.751	2.368	15.752	31.733	0.000	-0.000
966.864	737.470	-637.766	2.406	15.167	30.277	0.000	-0.000
958.546	733.761	-632.576	2.456	14.628	28.926	0.000	-0.000
951.777	729.760	-631.420	2.490	14.089	27.634	0.000	-0.000
944.010	722.879	-628.954	2.540	13.619	26.422	0.000	-0.000
948.138	732.123	-623.782	2.585	13.201	25.376	0.000	-0.000
946.234	731.741	-621.629	2.625	12.767	24.333	0.000	-0.000
947.625	739.868	-621.049	2.669	12.329	23.334	0.000	-0.000
940.009	731.181	-614.482	2.725	12.008	22.612	0.000	-0.000
929.765	723.609	-613.440	2.763	11.678	21.713	0.000	-0.000
930.034	731.736	-607.467	2.807	11.357	20.968	0.000	-0.000
938.051	739.643	-607.805	2.836	11.063	20.322	0.000	-0.000
932.052	732.051	-604.637	2.870	10.804	19.695	0.000	-0.000
924.802	729.412	-605.346	2.893	10.609	19.214	0.000	-0.000
929.445	730.517	-606.808	2.913	10.405	18.705	0.000	-0.000
916.898	721.204	-604.312	2.920	10.226	18.245	0.000	-0.000
925.776	729.793	-604.178	2.943	10.038	17.806	0.000	-0.000
903.963	705.682	-606.107	2.957	9.867	17.371	0.000	-0.000
916.200	720.618	-604.621	2.978	9.691	16.987	0.000	-0.000
928.541	733.579	-607.028	2.989	9.531	16.612	0.000	-0.000
921.221	728.424	-605.136	3.002	9.400	16.307	0.000	-0.000
922.012	722.995	-605.549	3.025	9.213	15.868	0.000	-0.000
900.460	704.741	-602.276	3.045	9.052	15.462	0.000	-0.000
906.278	714.210	-604.203	3.062	8.872	15.132	0.000	-0.000
907.729	713.139	-601.654	3.084	8.749	14.798	0.000	-0.000
903.893	707.167	-605.549	3.102	8.571	14.427	0.000	-0.000
898.420	704.239	-601.857	3.130	8.408	14.033	0.000	-0.000
903.245	706.029	-604.614	3.152	8.246	13.668	0.000	-0.000
889.295	691.274	-603.475	3.164	8.069	13.331	0.000	-0.000
902.484	708.072	-604.821	3.178	7.949	13.046	0.000	-0.000
888.466	691.111	-606.863	3.189	7.842	12.771	0.000	-0.000
897.633	705.699	-601.066	3.216	7.656	12.415	0.000	-0.000
884.728	690.155	-602.445	3.241	7.533	12.186	0.000	-0.000
888.005	694.644	-603.046	3.263	7.416	11.908	0.000	-0.000
903.319	709.543	-603.078	3.268	7.302	11.650	0.000	-0.000
886.376	689.621	-603.845	3.296	7.168	11.325	0.000	-0.000
882.880	690.714	-600.985	3.319	7.009	11.052	0.000	-0.000
880.569	686.929	-603.979	3.336	6.932	10.905	0.000	-0.000
886.764	693.414	-601.761	3.362	6.806	10.601	0.000	-0.000
880.340	687.929	-599.297	3.372	6.706	10.401	0.000	-0.000
882.260	689.080	-601.180	3.399	6.559	10.104	0.000	-0.000
877.660	680.993	-602.389	3.412	6.453	9.903	0.000	-0.000
883.800	692.646	-602.323	3.435	6.363	9.692	0.000	-0.000
868.334	676.249	-601.263	3.462	6.240	9.438	0.000	-0.000
879.643	687.139	-602.840	3.470	6.126	9.269	0.000	-0.000
868.174	676.331	-602.409	3.505	6.024	9.064	0.000	-0.000
866.666	671.864	-600.138	3.518	5.902	8.783	0.000	-0.000
859.670	661.263	-602.982	3.542	5.821	8.663	0.000	-0.000
875.414	682.825	-603.677	3.564	5.731	8.455	0.000	-0.000
864.131	669.714	-603.444	3.577	5.621	8.253	0.000	-0.000
864.309	670.654	-602.800	3.601	5.533	8.088	0.000	-0.000
853.472	661.233	-602.715	3.626	5.433	7.905	0.000	-0.000
867.016	676.057	-603.974	3.648	5.340	7.726	0.000	-0.000
864.848	675.165	-602.170	3.670	5.238	7.542	0.000	-0.000
852.353	661.131	-601.766	3.692	5.162	7.378	0.000	-0.000
857.906	664.409	-602.827	3.709	5.086	7.249	0.000	-0.000
849.089	652.922	-603.642	3.726	5.014	7.147	0.000	-0.000
846.613	648.547	-601.711	3.749	4.910	6.922	0.000	-0.000
845.331	651.531	-602.296	3.764	4.867	6.844	0.000	-0.000
856.763	666.444	-603.952	3.792	4.766	6.651	0.000	-0.000
837.250	641.487	-600.377	3.815	4.663	6.502	0.000	-0.000
837.715	641.914	-601.005	3.839	4.618	6.450	0.000	-0.000
854.337	664.010	-604.844	3.862	4.529	6.230	0.000	-0.000
845.325	652.523	-603.502	3.888	4.436	6.052	0.000	-0.000
850.814	657.871	-604.987	3.910	4.373	5.956	0.000	-0.000
