EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-278.077	-286.258	1.772	17.422	24.904	1.388	1.056
-278.365	-286.338	1.782	17.334	24.930	1.394	1.051
-278.393	-286.377	1.814	17.040	25.002	1.375	1.043
-278.383	-286.337	1.805	17.254	25.321	1.366	1.036
-278.258	-286.354	1.774	17.418	24.854	1.362	1.041
-278.563	-286.413	1.811	16.949	24.745	1.358	1.038
-278.157	-286.199	1.789	17.365	24.693	1.361	1.036
-278.374	-286.318	1.747	17.228	24.775	1.341	1.026
-278.273	-286.300	1.784	17.025	24.914	1.335	1.014
-278.314	-286.384	1.767	17.055	24.667	1.332	1.011
-278.195	-286.291	1.786	17.295	24.689	1.326	1.011
-278.231	-286.229	1.795	17.074	24.724	1.323	1.015
-278.141	-286.270	1.773	17.296	24.481	1.313	1.007
-278.274	-286.267	1.805	16.973	24.373	1.304	0.994
-278.320	-286.292	1.791	17.267	24.482	1.316	1.000
-278.260	-286.247	1.786	16.952	24.486	1.302	0.997
-278.259	-286.222	1.789	17.221	24.525	1.285	0.979
-278.173	-286.161	1.816	17.185	24.209	1.280	0.980
-278.194	-286.193	1.807	17.208	24.302	1.274	0.968
-278.288	-286.266	1.801	16.957	24.285	1.277	0.973
-278.229	-286.206	1.786	16.854	24.453	1.260	0.964
-278.314	-286.193	1.800	17.107	24.085	1.260	0.960
-278.245	-286.209	1.784	17.107	24.249	1.257	0.953
-278.318	-286.253	1.798	17.184	24.432	1.261	0.955
-278.223	-286.195	1.797	16.930	24.299	1.243	0.950
-278.123	-286.217	1.767	17.036	23.997	1.237	0.951
-278.121	-286.215	1.775	17.094	24.230	1.221	0.939
-278.123	-286.184	1.790	16.888	23.877	1.220	0.936
-278.155	-286.150	1.809	17.059	23.764	1.222	0.940
-278.206	-286.146	1.773	16.836	23.817	1.209	0.929
-278.070	-286.090	1.803	16.912	23.969	1.192	0.917
-278.120	-286.109	1.800	16.813	23.508	1.202	0.932
-278.184	-286.160	1.786	17.042	23.636	1.184	0.919
-278.147	-286.111	1.801	16.813	23.605	1.185	0.920
-278.238	-286.180	1.817	17.154	23.778	1.192	0.916
-278.173	-286.128	1.802	17.010	23.835	1.184	0.918
-278.072	-286.114	1.786	17.077	23.910	1.180	0.916
-277.999	-286.107	1.769	16.896	23.721	1.173	0.900
-278.164	-286.165	1.799	17.044	23.806	1.157	0.901
-278.074	-286.006	1.794	17.023	23.763	1.159	0.895
-278.058	-286.046	1.783	16.959	23.623	1.159	0.884
-278.095	-286.077	1.797	17.032	23.948	1.151	0.884
-278.153	-286.077	1.809	16.952	23.350	1.142	0.890
-278.043	-286.098	1.795	16.925	23.692	1.144	0.890
-278.149	-285.974	1.812	16.883	23.606	1.132	0.881
-278.190	-286.056	1.809	16.873	24.061	1.122	0.877
