EUBO	ELBO	ESS	AKLs_ex	AKLs_in
-210.178	-302.220	1.837	101.841	16.165
-209.371	-300.685	1.831	99.609	15.385
-208.912	-299.325	1.826	99.651	14.859
-208.875	-300.357	1.816	99.765	15.021
-209.437	-301.824	1.831	100.202	15.749
-209.706	-301.989	1.832	100.205	15.309
-209.725	-302.719	1.836	101.434	14.808
-209.286	-302.271	1.821	101.567	15.110
-209.376	-299.876	1.848	100.660	15.133
-209.823	-303.310	1.821	101.072	15.555
-209.375	-299.395	1.845	99.184	15.484
-208.553	-300.479	1.816	99.965	15.058
-209.389	-301.838	1.857	100.327	14.884
-209.880	-302.460	1.832	100.679	16.098
-208.948	-298.900	1.838	99.078	15.330
-210.149	-300.152	1.835	99.166	16.190
-209.214	-299.791	1.844	98.915	15.086
-209.200	-300.110	1.837	99.033	15.499
-208.953	-298.942	1.850	98.947	14.772
-209.565	-300.721	1.849	98.967	15.455
-209.063	-299.672	1.814	98.810	15.078
-209.518	-301.336	1.829	100.245	15.601
-209.179	-299.741	1.830	99.669	14.785
-209.303	-298.551	1.833	97.767	15.386
-209.434	-298.290	1.850	97.133	15.420
-209.745	-300.573	1.848	98.890	15.583
-209.519	-300.249	1.847	98.970	15.382
-209.439	-303.008	1.826	101.314	14.842
-210.136	-300.076	1.842	98.403	15.776
-209.059	-298.731	1.845	98.017	15.219
-209.608	-300.659	1.835	100.032	15.590
-209.395	-302.032	1.836	100.245	15.209
-210.035	-300.489	1.847	99.326	15.352
-208.965	-301.486	1.848	100.276	15.026
-209.477	-300.250	1.844	98.940	15.004
-209.482	-299.562	1.832	97.348	15.309
-209.901	-299.863	1.841	98.977	15.932
-209.200	-299.607	1.844	98.258	15.011
-209.127	-301.729	1.842	100.052	14.851
-209.197	-301.711	1.830	100.687	15.295
-209.701	-301.880	1.847	101.355	15.272
-209.574	-300.536	1.835	99.656	15.166
-209.161	-301.505	1.855	100.374	15.064
-209.052	-302.723	1.862	101.317	14.887
-209.221	-299.416	1.855	98.548	14.836
-209.658	-301.442	1.823	99.850	16.184
-208.957	-298.307	1.844	98.105	14.907
-208.918	-299.390	1.827	98.444	14.996
-209.234	-300.818	1.835	98.791	15.413
-210.161	-300.331	1.844	99.358	16.130
-209.161	-297.594	1.864	97.530	15.191
-208.850	-298.530	1.855	96.707	14.664
-209.489	-299.907	1.834	98.951	15.336
-209.309	-299.539	1.873	98.470	14.781
-208.843	-297.628	1.862	97.240	14.943
-210.224	-300.645	1.851	99.359	15.791
-210.213	-299.065	1.859	98.026	15.913
-209.950	-298.403	1.849	97.442	16.055
-209.229	-297.636	1.840	97.607	15.209
-209.416	-299.694	1.856	97.790	15.192
-210.138	-300.746	1.841	100.007	15.710
-209.104	-299.903	1.864	97.976	15.088
-209.266	-298.886	1.859	97.752	15.034
-210.259	-301.155	1.843	100.263	16.256
-209.588	-301.021	1.847	100.099	15.042
-209.496	-300.460	1.833	99.949	15.537
-209.599	-298.063	1.861	97.134	15.249
-209.185	-297.796	1.848	97.623	15.022
-209.593	-299.863	1.853	99.061	15.475
-209.857	-301.069	1.849	100.154	16.059
-209.726	-302.139	1.857	99.717	15.839
-209.469	-300.314	1.852	97.953	15.282
-209.098	-300.135	1.839	97.926	15.499
-209.185	-298.643	1.847	98.913	15.337
-209.329	-301.911	1.860	99.231	15.336
-209.208	-299.213	1.854	98.213	14.899
-209.732	-297.798	1.849	96.657	15.673
-208.818	-298.236	1.854	97.003	15.083
-209.213	-298.639	1.838	98.026	15.912
-209.174	-298.143	1.845	96.418	15.321
-209.769	-298.787	1.861	97.607	15.364
-209.277	-299.835	1.863	98.218	15.262
-209.415	-297.950	1.851	97.742	15.659
-209.431	-296.678	1.860	95.754	15.434
-209.488	-298.880	1.856	97.300	14.767
-209.448	-297.860	1.864	97.031	15.704
-209.709	-299.994	1.841	97.878	15.719
-209.656	-298.905	1.850	97.799	15.743
-209.302	-297.635	1.856	97.484	15.638
-209.140	-299.077	1.838	98.047	15.419
-209.513	-298.014	1.849	98.133	15.264
-209.817	-299.214	1.856	98.307	16.353
-209.578	-297.576	1.861	97.226	15.838
-209.725	-297.118	1.855	97.060	15.904
-209.311	-297.343	1.865	96.727	14.753
-208.437	-300.802	1.855	99.834	14.625
-209.268	-298.920	1.858	97.787	14.971
-209.310	-300.085	1.853	98.510	15.204
-208.975	-298.287	1.855	97.604	14.819
-209.337	-298.080	1.854	98.032	15.302
-209.375	-298.719	1.825	97.344	15.349
-210.017	-299.346	1.860	98.068	16.800
-208.461	-297.233	1.874	96.936	14.675
-208.921	-298.668	1.866	97.355	14.659
-209.715	-301.695	1.855	99.269	15.266
-208.920	-300.075	1.849	99.279	15.010
-208.463	-297.981	1.859	96.833	14.855
-209.496	-300.589	1.852	99.514	15.652
-208.975	-299.499	1.867	99.174	15.400
-208.244	-299.815	1.855	99.902	14.378
-208.863	-300.069	1.848	98.340	15.039
-209.424	-298.735	1.868	97.370	15.452
-208.846	-298.079	1.869	96.094	14.992
-209.392	-299.464	1.866	97.882	15.201
-208.645	-297.166	1.875	96.864	14.852
-209.448	-297.686	1.863	96.777	15.342
-208.918	-298.356	1.862	97.731	15.337
-209.032	-297.509	1.855	97.831	14.789
-208.661	-298.549	1.854	96.955	14.741
-209.412	-298.792	1.883	97.204	15.380
-209.057	-300.430	1.857	98.033	14.796
-209.156	-298.592	1.877	97.383	14.750
-209.537	-299.090	1.861	97.897	14.781
-209.615	-299.111	1.870	98.041	15.814
-209.749	-301.061	1.841	98.804	16.009
-209.244	-299.435	1.868	98.286	15.126
-208.966	-299.175	1.877	98.134	14.602
-209.143	-299.024	1.851	97.504	15.863
-208.842	-299.268	1.848	98.141	15.090
-208.845	-298.327	1.849	97.803	14.861
-209.493	-299.414	1.854	97.988	16.139
-208.765	-297.948	1.862	96.931	15.011
-209.409	-299.426	1.852	98.850	15.387
-209.567	-301.850	1.882	99.498	15.445
-208.476	-300.725	1.850	99.494	14.854
-209.016	-300.050	1.851	99.484	15.374
-209.807	-299.636	1.872	98.878	15.582
-209.388	-301.960	1.852	99.632	15.263
-209.850	-300.073	1.843	98.823	16.159
-209.289	-301.234	1.864	100.484	15.576
-209.082	-298.583	1.882	98.378	15.334
-209.386	-298.009	1.871	97.815	15.555
-209.278	-297.930	1.866	96.844	15.322
-208.992	-298.771	1.863	96.191	15.606
-208.958	-298.033	1.852	96.323	15.297
-209.534	-298.005	1.882	95.635	15.784
-209.381	-300.056	1.873	98.288	15.127
-209.245	-298.238	1.864	96.927	15.128
-209.701	-298.639	1.857	97.247	15.605
-209.417	-297.538	1.873	96.529	15.683
-208.416	-296.445	1.856	95.129	14.927
-208.845	-298.134	1.869	96.879	14.794
-209.338	-297.910	1.882	97.497	15.118
-209.198	-297.065	1.876	95.411	14.899
-208.952	-295.393	1.880	95.889	15.233
-208.460	-297.577	1.867	96.681	14.600
-208.729	-299.165	1.868	98.371	14.530
-209.290	-297.269	1.860	97.206	15.842
-208.418	-297.332	1.859	96.815	14.349
-208.743	-298.811	1.891	97.118	14.785
-209.540	-298.165	1.869	97.746	16.289
-208.755	-297.483	1.885	96.890	15.074
-208.485	-296.294	1.881	95.529	14.657
-209.022	-297.278	1.871	95.652	15.112
-209.733	-298.328	1.875	95.926	15.831
-208.975	-296.296	1.884	94.742	15.035
-209.496	-297.274	1.859	96.277	15.387
-208.973	-297.407	1.874	96.435	14.916
-209.446	-298.879	1.867	98.370	15.286
-209.186	-297.599	1.880	96.081	15.327
-209.069	-297.644	1.888	96.209	14.961
-209.170	-296.949	1.876	96.849	15.255
-209.477	-299.093	1.881	97.744	15.278
-208.829	-299.096	1.872	98.328	14.857
-208.906	-297.455	1.878	96.763	14.959
-208.690	-297.656	1.865	95.876	14.721
-209.132	-300.069	1.891	98.151	14.753
-208.331	-297.014	1.885	95.647	14.300
-209.602	-297.229	1.879	96.370	15.986
-208.742	-296.208	1.863	94.917	15.018
-208.945	-298.625	1.875	98.123	15.279
-208.225	-299.321	1.880	97.918	14.666
-208.482	-297.408	1.861	96.997	14.783
-208.364	-295.611	1.882	96.297	14.762
-208.651	-298.037	1.848	96.140	14.906
-208.245	-295.589	1.867	94.829	14.917
-208.723	-294.888	1.876	93.647	15.254
-209.016	-297.572	1.866	95.794	15.197
-209.043	-297.906	1.883	96.047	14.998
-208.585	-296.741	1.875	96.190	14.896
-209.085	-298.529	1.881	96.205	15.221
-208.388	-298.025	1.886	97.103	14.533
-208.790	-300.768	1.881	98.501	14.838
-208.676	-297.215	1.881	97.066	15.212
-209.362	-298.800	1.882	98.638	15.889
-208.860	-299.711	1.859	98.781	15.448
-207.885	-296.627	1.892	96.442	14.300
-208.424	-298.043	1.882	96.619	14.546
-208.440	-297.121	1.873	96.399	14.636
-209.323	-297.571	1.877	95.874	15.539
-208.347	-297.789	1.886	96.746	14.266
-209.073	-298.694	1.900	97.285	15.231
-209.030	-298.183	1.880	96.617	15.738
-210.016	-297.517	1.884	96.222	16.447
-208.603	-297.378	1.878	95.970	15.763
-208.433	-298.281	1.869	97.247	14.482
-209.306	-298.121	1.887	97.109	15.812
-209.226	-298.275	1.882	96.509	15.442
-208.725	-298.901	1.871	97.470	14.810
-208.734	-298.688	1.865	97.859	14.859
-208.240	-298.253	1.863	96.755	14.965
-208.896	-296.774	1.868	96.278	15.688
-208.342	-296.068	1.871	95.063	14.816
-208.423	-295.479	1.869	94.772	15.385
-209.273	-298.666	1.869	97.521	15.546
-209.309	-296.786	1.878	95.332	16.135
-209.065	-296.682	1.880	95.570	15.745
-208.735	-297.178	1.868	96.640	14.833
-208.400	-297.322	1.855	95.605	15.003
-208.930	-299.558	1.869	97.055	14.978
-208.522	-295.492	1.886	95.942	15.398
-208.835	-297.096	1.877	95.575	14.751
-208.230	-297.231	1.889	96.718	14.798
-208.159	-296.634	1.871	96.966	14.933
-208.089	-295.865	1.884	96.284	14.577
-208.730	-296.520	1.874	95.719	15.467
-208.403	-299.554	1.857	98.030	14.708
-208.529	-299.631	1.883	98.871	14.925
-208.425	-296.891	1.887	94.977	14.694
-208.784	-297.502	1.893	96.812	15.086
-208.734	-296.527	1.878	95.640	15.366
-208.693	-297.382	1.879	94.466	14.432
-208.587	-296.241	1.869	95.319	14.703
-208.541	-296.798	1.868	95.860	14.800
-209.038	-296.394	1.906	95.061	15.056
-209.275	-297.784	1.868	95.547	16.343
-208.659	-296.477	1.878	95.941	14.462
-208.807	-297.924	1.873	96.593	14.767
-208.996	-296.896	1.865	95.212	15.176
-208.446	-295.657	1.886	95.212	14.635
-208.799	-296.824	1.900	95.712	15.165
-208.753	-294.234	1.869	94.430	15.170
-208.623	-297.464	1.870	95.492	15.179
-208.586	-296.076	1.887	94.546	15.109
-208.725	-297.997	1.873	97.675	14.941
-209.831	-297.297	1.884	95.946	15.982
-208.533	-295.465	1.884	95.152	14.558
-208.645	-295.814	1.890	95.049	14.926
-209.068	-296.446	1.886	94.182	15.387
-208.986	-295.559	1.879	93.717	14.724
-209.013	-295.557	1.884	94.433	14.909
-209.540	-297.821	1.886	95.321	15.569
-208.248	-294.485	1.892	93.740	14.820
-208.760	-295.871	1.874	94.815	15.199
-208.846	-297.080	1.890	95.803	15.319
-208.620	-294.395	1.866	94.656	15.266
-208.465	-297.512	1.896	95.821	14.383
-208.110	-295.066	1.918	95.095	14.345
-208.155	-296.415	1.884	95.845	14.523
-208.739	-296.806	1.890	96.273	15.101
-208.716	-295.315	1.898	94.049	14.715
-209.090	-296.911	1.873	96.496	15.898
-208.895	-298.298	1.872	97.864	14.934
-208.177	-296.933	1.880	96.878	14.367
-208.461	-297.392	1.890	96.396	15.028
-208.590	-299.176	1.879	97.590	14.317
-208.862	-297.825	1.891	97.340	15.427
-208.232	-296.170	1.872	95.144	14.861
-209.160	-298.025	1.878	96.860	15.308
-207.875	-295.651	1.888	94.798	14.154
-208.459	-295.889	1.885	93.757	15.277
-208.572	-293.655	1.904	92.377	15.076
-209.193	-294.773	1.899	94.116	15.217
-208.782	-298.473	1.902	96.868	14.803
-208.300	-295.849	1.882	95.196	14.771
-208.245	-298.263	1.884	96.010	14.403
-208.457	-298.247	1.886	95.965	14.365
-209.216	-295.595	1.880	95.592	15.566
-208.887	-297.482	1.885	96.470	15.163
-208.581	-297.013	1.891	95.716	14.823
-208.579	-296.896	1.885	95.548	14.647
-208.227	-295.495	1.899	94.853	14.678
-208.079	-295.460	1.893	94.313	14.202
-208.258	-296.203	1.894	95.663	14.341
-208.316	-298.835	1.894	97.989	14.137
-207.951	-298.568	1.884	97.187	14.010
-208.429	-296.859	1.882	94.890	14.888
-209.286	-296.012	1.902	94.285	14.914
-208.399	-295.982	1.883	94.255	14.984
-208.922	-298.546	1.885	97.683	14.900
-208.611	-299.165	1.878	98.149	14.794
-208.414	-298.300	1.885	95.850	14.342
-208.649	-297.401	1.899	95.828	14.378
-208.214	-296.754	1.881	95.575	14.153
-208.414	-297.926	1.892	96.401	14.846
-208.724	-299.059	1.905	97.027	14.465
-208.521	-294.884	1.895	94.241	14.781
-209.407	-295.341	1.903	93.402	15.600
-208.730	-297.171	1.903	94.797	14.493
-208.996	-297.669	1.901	95.644	14.936
-208.256	-294.563	1.900	94.072	14.498
-208.905	-298.037	1.879	96.403	15.275
-209.756	-295.125	1.895	94.525	16.273
-208.871	-294.510	1.909	94.164	15.074
-208.879	-296.366	1.888	97.066	15.416
-208.292	-297.393	1.892	95.446	14.211
-208.681	-296.927	1.889	95.798	14.947
-209.216	-297.122	1.891	96.220	15.480
-208.484	-295.567	1.885	94.858	14.536
-209.153	-295.177	1.892	95.868	15.511
-208.072	-292.497	1.911	93.864	14.990
-208.352	-294.204	1.927	92.697	14.098
-208.157	-295.397	1.890	93.755	14.086
-208.573	-295.584	1.894	93.987	14.648
-208.010	-295.118	1.914	93.052	14.365
-208.377	-294.617	1.903	93.318	14.425
-208.686	-294.972	1.909	93.715	14.919
-208.516	-294.973	1.890	93.596	14.768
-208.625	-294.906	1.930	93.560	14.652
-208.403	-296.224	1.901	93.624	14.576
-208.137	-295.584	1.894	93.110	14.325
-208.496	-295.573	1.902	93.798	14.437
-208.085	-295.671	1.915	94.408	14.502
-208.684	-297.587	1.905	94.851	14.862
-208.923	-298.852	1.919	96.443	14.662
-208.367	-297.594	1.897	95.648	14.853
-207.870	-294.708	1.921	93.819	14.388
-208.537	-296.905	1.897	95.865	15.305
-208.280	-294.402	1.891	94.818	14.541
-208.423	-297.894	1.884	97.656	14.528
-208.675	-299.335	1.890	97.985	14.680
-208.006	-297.232	1.917	95.893	14.237
-208.437	-296.050	1.928	94.881	14.615
-208.298	-295.863	1.914	94.282	14.421
-208.316	-295.281	1.888	93.927	15.282
-207.657	-294.170	1.910	94.166	14.087
-208.227	-294.786	1.925	92.606	14.759
-207.958	-293.497	1.920	92.852	14.673
-208.602	-295.538	1.911	95.013	15.349
-207.970	-295.629	1.913	93.852	14.188
-207.948	-295.978	1.911	95.174	14.305
-207.968	-295.780	1.915	95.015	14.222
-208.104	-296.792	1.904	94.791	14.698
-208.863	-296.459	1.911	94.368	14.661
-208.271	-294.487	1.901	93.095	14.765
-208.342	-295.242	1.925	94.445	14.363
-208.409	-296.658	1.917	94.285	14.404
-208.309	-296.637	1.906	95.142	14.396
-208.405	-295.764	1.894	94.647	14.887
-208.712	-298.399	1.903	96.219	15.311
-207.965	-294.482	1.896	94.506	14.546
-207.953	-295.266	1.926	94.378	14.045
-207.943	-296.115	1.920	94.441	14.670
-208.219	-293.932	1.921	93.290	14.378
-207.868	-295.627	1.926	95.041	14.300
-208.252	-297.555	1.925	96.566	13.947
-208.405	-296.086	1.903	95.056	14.737
-207.868	-296.297	1.921	95.272	14.117
-207.599	-293.783	1.910	94.662	13.992
-209.600	-296.828	1.902	96.195	15.798
-208.315	-295.627	1.899	95.300	14.438
-208.128	-295.173	1.909	93.586	14.436
-208.411	-296.875	1.928	95.104	14.120
-208.136	-298.247	1.896	97.221	14.322
-208.234	-298.993	1.913	97.918	14.484
-208.774	-296.810	1.935	95.491	14.513
-208.124	-295.934	1.923	94.606	14.187
-208.054	-297.574	1.920	96.311	14.290
-207.782	-295.773	1.926	94.311	13.976
-208.823	-295.871	1.907	95.175	14.537
-207.986	-295.886	1.931	95.626	13.767
-208.441	-297.889	1.899	96.423	14.455
-208.698	-297.320	1.918	95.905	14.464
-208.271	-297.573	1.918	95.721	14.368
-208.366	-297.141	1.915	94.873	14.151
-208.468	-297.261	1.934	95.633	14.644
-209.463	-297.092	1.915	95.221	15.842
-208.138	-293.098	1.897	92.517	14.436
-207.730	-294.439	1.928	93.579	14.147
-208.641	-293.163	1.920	92.062	14.708
-209.000	-295.831	1.914	93.026	14.759
-208.495	-295.778	1.924	94.145	13.985
-208.208	-296.787	1.916	94.852	14.169
-207.945	-293.886	1.928	93.084	14.320
-208.911	-295.161	1.928	94.114	14.669
-207.799	-293.582	1.939	93.388	14.152
-208.799	-295.200	1.938	93.940	14.308
-208.782	-294.741	1.919	94.208	14.865
-208.393	-295.456	1.945	93.118	14.169
-208.950	-294.981	1.928	93.678	14.702
-208.450	-293.757	1.932	93.855	14.434
-209.151	-296.877	1.931	95.546	15.023
-209.816	-295.485	1.897	95.313	16.536
-209.066	-293.087	1.946	91.553	14.669
-208.427	-293.711	1.930	92.955	14.288
-208.536	-295.517	1.933	94.378	14.574
-208.778	-294.688	1.930	93.935	14.649
-208.382	-293.925	1.938	94.455	14.308
-208.330	-294.804	1.938	94.665	14.357
-208.072	-298.676	1.930	98.091	13.890
-207.857	-295.357	1.944	93.477	14.030
-208.171	-294.384	1.935	95.203	14.338
-208.741	-294.784	1.924	94.136	14.765
-208.413	-293.660	1.943	92.514	14.266
-208.278	-296.242	1.936	94.660	14.963
-208.691	-295.855	1.945	93.117	14.434
-208.184	-295.296	1.937	94.435	14.249
-208.719	-294.970	1.927	94.499	14.725
-208.408	-296.031	1.952	94.169	14.247
-208.627	-296.216	1.949	95.271	14.298
-210.068	-297.364	1.921	96.942	15.869
-208.875	-294.898	1.934	93.311	14.606
-208.005	-293.367	1.955	93.165	13.917
-207.888	-293.710	1.938	93.169	13.931
-209.391	-296.330	1.945	95.528	15.295
-208.182	-293.284	1.949	93.341	13.894
-208.247	-294.413	1.955	93.808	14.252
-208.238	-293.055	1.948	93.065	13.920
-207.777	-295.562	1.942	94.156	13.601
-208.744	-298.385	1.953	96.074	14.047
-208.148	-294.895	1.962	94.076	14.105
-208.052	-294.000	1.946	92.524	14.009
-208.542	-295.041	1.948	94.066	14.449
-208.100	-292.735	1.946	92.111	13.837
-208.323	-293.458	1.965	92.724	13.656
-208.485	-294.753	1.967	93.242	13.771
-208.361	-295.013	1.962	93.281	14.284
-207.783	-293.159	1.946	92.965	13.966
-208.109	-295.484	1.970	93.920	14.007
-209.198	-296.651	1.925	94.248	14.933
-207.856	-293.390	1.963	92.717	13.850
-207.633	-292.245	1.947	90.282	13.327
-208.559	-293.712	1.970	92.788	14.362
-208.563	-295.102	1.950	92.698	14.283
-208.333	-292.749	1.958	92.789	14.481
-208.119	-293.953	1.961	92.402	13.401
-208.212	-292.956	1.969	92.104	14.183
-207.968	-291.930	1.965	90.580	13.831
-207.710	-291.927	1.956	90.685	13.722
-208.919	-293.737	1.956	93.053	14.993
-207.422	-292.176	1.970	91.906	13.762
-207.738	-292.108	1.948	91.837	13.862
-207.543	-291.475	1.988	90.818	13.507
-207.951	-291.495	1.966	90.787	14.002
-208.669	-294.995	1.955	93.468	14.427
-208.348	-292.635	1.981	92.355	14.392
-207.506	-292.158	1.969	91.277	13.676
-208.361	-294.220	1.964	92.927	13.934
-207.201	-291.779	1.987	90.967	13.186
-207.875	-291.870	1.989	90.709	13.781
-208.474	-292.279	1.972	90.973	14.173
-208.123	-292.618	1.981	90.146	14.101
-208.300	-293.045	1.985	91.499	14.104
-208.065	-291.734	1.997	90.843	13.856
-207.669	-291.008	1.994	90.616	13.563
-208.405	-291.528	1.966	89.619	13.826
-207.711	-290.378	1.989	89.806	13.696
-207.995	-290.308	1.997	89.694	13.830
-207.939	-291.182	2.012	90.015	13.418
-208.065	-293.263	2.008	91.418	13.598
-207.541	-293.528	1.989	92.037	12.713
-207.689	-292.852	2.003	91.948	13.339
-207.880	-290.010	2.010	89.592	13.552
-207.450	-288.295	2.008	88.371	13.285
-208.213	-291.856	1.996	90.666	13.895
-208.379	-290.628	1.998	88.516	13.250
-207.848	-289.812	2.018	87.582	13.246
-207.514	-288.127	2.017	87.590	13.550
-207.825	-288.918	1.998	89.123	13.752
-207.598	-289.090	1.999	88.313	13.285
-207.185	-289.511	2.013	89.391	13.193
-208.087	-288.033	2.023	87.489	13.698
-207.500	-288.834	1.999	87.886	13.307
-208.651	-289.543	1.991	89.521	14.718
-207.709	-291.317	2.023	90.040	13.484
-207.857	-289.119	2.037	87.372	13.545
-207.940	-291.354	2.020	90.538	13.652
-208.206	-290.687	2.034	90.166	13.745
-207.687	-289.124	2.041	88.093	13.429
-208.102	-289.913	2.056	88.593	13.974
-207.156	-288.340	2.068	87.441	12.959
-207.498	-290.479	2.066	88.041	13.238
-207.558	-289.803	2.064	88.826	13.083
-207.003	-290.663	2.070	89.593	12.882
-206.947	-289.681	2.065	87.917	12.924
-207.215	-289.283	2.059	87.768	13.209
-207.791	-288.034	2.055	87.581	13.585
-207.500	-289.986	2.064	87.399	13.042
-207.602	-288.282	2.110	86.002	13.258
-207.449	-286.967	2.088	86.192	13.496
-207.179	-287.341	2.091	85.850	12.961
-207.936	-289.157	2.109	87.058	13.496
-207.617	-285.824	2.116	84.510	13.275
-207.929	-286.678	2.101	85.733	13.989
-207.644	-286.662	2.128	84.421	13.009
-207.634	-285.346	2.127	84.425	13.736
-207.482	-286.698	2.095	85.431	13.695
-207.960	-285.841	2.140	84.748	13.524
-207.648	-282.276	2.170	81.736	13.673
-207.650	-283.436	2.145	82.970	13.153
-207.181	-281.174	2.146	80.405	12.686
-208.076	-281.565	2.170	81.478	13.573
-207.648	-281.742	2.181	80.504	13.190
-207.638	-281.656	2.194	80.800	13.047
-207.412	-279.422	2.189	78.753	13.055
-207.508	-279.454	2.204	78.261	12.750
-207.081	-280.072	2.215	78.694	12.782
-207.504	-278.888	2.217	77.589	12.822
-207.166	-279.788	2.226	78.786	12.574
-208.184	-279.969	2.233	78.260	13.343
-207.802	-279.182	2.272	78.466	13.055
-206.472	-278.517	2.265	77.409	12.517
-207.009	-276.990	2.292	75.300	12.241
-207.161	-276.200	2.316	74.222	12.600
-207.408	-275.936	2.316	74.779	12.775
-207.297	-276.121	2.336	74.451	12.834
-207.204	-275.494	2.340	73.824	12.858
-207.078	-276.335	2.372	75.152	12.164
-207.232	-275.021	2.354	73.512	12.517
-206.941	-273.461	2.341	72.647	12.508
-206.795	-271.267	2.410	70.146	12.447
-206.457	-272.830	2.393	71.721	12.272
-207.078	-271.317	2.440	69.812	12.437
-206.603	-272.723	2.444	70.651	11.839
-206.288	-271.340	2.463	70.160	12.255
-206.334	-270.270	2.437	69.261	11.840
-206.425	-271.250	2.478	69.709	11.645
-206.355	-269.448	2.484	67.094	11.908
-206.108	-268.253	2.515	66.839	12.062
-206.759	-268.723	2.499	68.000	12.429
-206.410	-268.512	2.530	66.762	12.093
-206.463	-267.653	2.519	66.550	12.228
-206.312	-266.954	2.531	65.308	11.831
-206.638	-266.625	2.545	65.257	12.269
-206.140	-265.160	2.544	64.382	11.566
-206.294	-267.347	2.595	65.714	11.345
-205.906	-264.504	2.578	63.543	11.571
-205.864	-266.529	2.588	64.616	11.317
-206.324	-265.568	2.600	63.819	11.916
-206.196	-264.454	2.577	64.079	12.381
-206.257	-265.730	2.598	63.571	11.211
