EUBO, ELBO, ESS, KLs_eta_ex, KLs_eta_in, KL_z_ex, KL_z_in
-184.98582458496094, -236.0540008544922, 1.2619835138320923, 63.32890701293945, 16.067506790161133, 18.629369735717773, 8.311722755432129
-194.48731994628906, -256.8298034667969, 1.236161708831787, 86.51565551757812, 18.866456985473633, 19.970046997070312, 9.685184478759766
-189.18849182128906, -245.06761169433594, 1.2409942150115967, 70.74263000488281, 17.632675170898438, 17.289630889892578, 8.220176696777344
-198.08935546875, -273.3295593261719, 1.238493800163269, 101.96223449707031, 17.334653854370117, 20.333309173583984, 8.844880104064941
-192.6284942626953, -255.9801025390625, 1.1430885791778564, 84.18266296386719, 18.405847549438477, 18.570276260375977, 8.51827335357666
-202.49497985839844, -279.303955078125, 1.1987534761428833, 97.7190933227539, 16.647817611694336, 25.43889808654785, 8.969539642333984
-198.46421813964844, -265.7783508300781, 1.2725541591644287, 92.47425842285156, 18.728897094726562, 18.203763961791992, 8.932212829589844
-186.78732299804688, -242.90823364257812, 1.3714344501495361, 73.41459655761719, 16.09598159790039, 20.417442321777344, 8.36204719543457
-193.78334045410156, -254.78163146972656, 1.2366199493408203, 74.64525604248047, 16.217147827148438, 20.798410415649414, 8.517850875854492
-192.79141235351562, -259.0773010253906, 1.1475766897201538, 87.501220703125, 19.309528350830078, 21.86300277709961, 8.337965965270996
-192.9818878173828, -244.47862243652344, 1.2093867063522339, 69.629150390625, 16.379674911499023, 19.965179443359375, 8.522271156311035
-182.02783203125, -228.13328552246094, 1.2707226276397705, 62.15407180786133, 17.163482666015625, 15.9813871383667, 8.060074806213379
-197.25538635253906, -263.0356750488281, 1.1302459239959717, 90.76580810546875, 17.920974731445312, 22.361146926879883, 8.087761878967285
-204.8558807373047, -338.8041687011719, 1.1363334655761719, 159.92611694335938, 18.014522552490234, 30.70203399658203, 8.175877571105957
-201.0069122314453, -269.9694519042969, 1.1428170204162598, 91.6859359741211, 18.680524826049805, 22.0979061126709, 8.782397270202637
-185.5564422607422, -232.85791015625, 1.244368553161621, 65.34391021728516, 15.856415748596191, 21.518964767456055, 7.923923969268799
-190.9875030517578, -234.89918518066406, 1.4169921875, 61.93694305419922, 18.8430118560791, 14.97462272644043, 7.6516313552856445
-188.21388244628906, -236.52444458007812, 1.249149203300476, 66.22145080566406, 20.680543899536133, 17.368539810180664, 8.905291557312012
-192.0194854736328, -266.2997741699219, 1.2339890003204346, 105.55008697509766, 17.01349639892578, 40.822330474853516, 7.855277061462402
-179.75482177734375, -221.7984619140625, 1.2642548084259033, 53.56216812133789, 17.91382598876953, 14.476079940795898, 7.463582992553711
-196.39886474609375, -254.64927673339844, 1.261629581451416, 72.0084457397461, 15.603781700134277, 15.66157341003418, 7.763493537902832
-180.4978485107422, -223.88375854492188, 1.3106629848480225, 56.478572845458984, 17.646230697631836, 13.943410873413086, 6.913704872131348
-188.7284698486328, -245.6123504638672, 1.1737995147705078, 77.34812927246094, 17.975183486938477, 21.402908325195312, 7.969242572784424
-199.66087341308594, -262.8185729980469, 1.3582372665405273, 85.90069580078125, 16.862159729003906, 21.053335189819336, 8.661864280700684
-191.58074951171875, -261.4153137207031, 1.3616423606872559, 82.60260772705078, 17.45429039001465, 20.224523544311523, 7.760007381439209
-183.20870971679688, -229.68443298339844, 1.3496426343917847, 61.9794807434082, 19.206262588500977, 16.116174697875977, 7.963619232177734
-189.77357482910156, -239.22561645507812, 1.2775596380233765, 66.45337677001953, 18.280803680419922, 15.923898696899414, 8.093217849731445
-192.1134796142578, -251.84219360351562, 1.3123828172683716, 86.67584991455078, 16.768543243408203, 22.645187377929688, 7.878253936767578
-190.2797088623047, -256.7729187011719, 1.3270869255065918, 85.7940902709961, 19.239593505859375, 21.557558059692383, 7.344521522521973
-186.76771545410156, -237.64593505859375, 1.3057986497879028, 69.8366928100586, 17.70684814453125, 17.342182159423828, 7.268632888793945
-197.4478759765625, -258.3140869140625, 1.170555591583252, 69.90966033935547, 15.766413688659668, 18.487632751464844, 8.330202102661133
-181.1068878173828, -225.1294708251953, 1.157852292060852, 56.62686538696289, 16.660381317138672, 12.78113079071045, 6.617287635803223
-183.93685913085938, -223.8716278076172, 1.402398943901062, 53.571109771728516, 16.876394271850586, 13.536103248596191, 7.684521675109863
-178.4221649169922, -214.28359985351562, 1.3330426216125488, 50.463523864746094, 15.539015769958496, 11.544225692749023, 5.933420181274414
-186.09317016601562, -224.707275390625, 1.2303754091262817, 54.762916564941406, 15.058358192443848, 15.115408897399902, 7.651504993438721
-186.36351013183594, -232.0811004638672, 1.3374888896942139, 60.0146484375, 17.251140594482422, 15.475486755371094, 8.113943099975586
-194.95443725585938, -248.15809631347656, 1.2399033308029175, 72.26811218261719, 17.56004524230957, 18.465269088745117, 7.777066707611084
-187.3955078125, -234.9913787841797, 1.2308071851730347, 65.33950805664062, 15.554648399353027, 16.567405700683594, 7.071126937866211
-180.0605926513672, -222.5825958251953, 1.2696175575256348, 55.085391998291016, 15.442399024963379, 15.213622093200684, 7.062864780426025
-183.31739807128906, -222.81466674804688, 1.2581334114074707, 59.43943405151367, 17.969112396240234, 14.833460807800293, 7.673435211181641
-187.3076171875, -236.77899169921875, 1.2279422283172607, 69.12928009033203, 20.178268432617188, 17.706327438354492, 6.944393157958984
-190.95326232910156, -233.31851196289062, 1.3190327882766724, 58.50983810424805, 17.873008728027344, 18.305692672729492, 7.064030170440674
-176.93701171875, -206.46420288085938, 1.4442232847213745, 42.396732330322266, 17.454402923583984, 11.228723526000977, 6.322404384613037
-188.60214233398438, -226.55694580078125, 1.3228843212127686, 54.2564697265625, 17.02019691467285, 12.721339225769043, 6.46243143081665
-191.11630249023438, -235.1276092529297, 1.3344717025756836, 59.4395866394043, 18.523426055908203, 16.573902130126953, 7.206357002258301
-202.17982482910156, -255.61782836914062, 1.3123068809509277, 75.03529357910156, 21.166078567504883, 18.92218589782715, 8.665746688842773
-194.93533325195312, -250.5128173828125, 1.303606390953064, 74.25497436523438, 17.635364532470703, 19.838546752929688, 7.8350090980529785
-182.75196838378906, -220.17845153808594, 1.3510783910751343, 52.50048828125, 17.963518142700195, 14.576462745666504, 6.059276103973389
-189.69537353515625, -241.67648315429688, 1.4284805059432983, 73.29338073730469, 19.675146102905273, 16.603242874145508, 6.317394256591797
-177.37628173828125, -213.24908447265625, 1.3302220106124878, 48.695274353027344, 17.199705123901367, 9.827912330627441, 6.0706377029418945
-187.35513305664062, -226.21920776367188, 1.3412024974822998, 55.112648010253906, 20.65338134765625, 14.824280738830566, 6.849706649780273
-191.9320068359375, -231.9380645751953, 1.3239701986312866, 54.10323715209961, 20.741779327392578, 13.252655982971191, 6.607816696166992
-184.1913604736328, -232.84373474121094, 1.356967568397522, 58.80049133300781, 17.350597381591797, 19.36884880065918, 6.775595188140869
-191.3095703125, -233.30213928222656, 1.3945695161819458, 58.652099609375, 20.494461059570312, 13.953522682189941, 7.011008262634277
-182.2198028564453, -218.09173583984375, 1.4145452976226807, 47.993568420410156, 17.598125457763672, 11.005236625671387, 6.3071746826171875
-181.32412719726562, -217.20350646972656, 1.2971159219741821, 47.83134841918945, 18.594213485717773, 12.008676528930664, 5.40101432800293
-189.5501708984375, -233.65643310546875, 1.338211178779602, 59.570465087890625, 21.119359970092773, 18.633874893188477, 6.275940418243408
-187.66720581054688, -233.42556762695312, 1.3366659879684448, 57.88180160522461, 21.239215850830078, 13.649023056030273, 6.173400402069092
-178.27618408203125, -213.7131805419922, 1.508742094039917, 51.04798889160156, 20.43097496032715, 14.220893859863281, 5.718990325927734
-183.87571716308594, -226.57411193847656, 1.5481197834014893, 54.95512390136719, 18.30628776550293, 10.112730979919434, 5.4527363777160645
-186.13751220703125, -221.72549438476562, 1.4076547622680664, 51.59184646606445, 18.518962860107422, 13.458112716674805, 6.746881008148193
-187.40306091308594, -228.91363525390625, 1.5303521156311035, 57.214698791503906, 19.662269592285156, 15.745780944824219, 7.0111083984375
-190.17660522460938, -239.641845703125, 1.3692036867141724, 72.94559478759766, 18.74663734436035, 16.33026695251465, 6.606032848358154
-193.44970703125, -276.7522888183594, 1.3201137781143188, 111.995849609375, 18.768522262573242, 38.718231201171875, 5.641293525695801
-186.8555145263672, -223.38711547851562, 1.3797123432159424, 50.09660720825195, 17.94602394104004, 12.574183464050293, 6.0470685958862305
-188.30955505371094, -228.5629119873047, 1.416857123374939, 52.933860778808594, 20.272310256958008, 13.586849212646484, 6.121791839599609
-176.4066162109375, -205.262451171875, 1.3893051147460938, 40.921260833740234, 19.313047409057617, 10.570758819580078, 5.452085971832275
-202.43051147460938, -264.6983947753906, 1.2685739994049072, 81.63286590576172, 22.850038528442383, 22.31344223022461, 7.501311779022217
-195.83392333984375, -285.9171142578125, 1.363944411277771, 118.70716094970703, 20.32736587524414, 20.034334182739258, 5.7679314613342285
-182.26431274414062, -218.89834594726562, 1.3107773065567017, 48.28370666503906, 18.464933395385742, 13.178729057312012, 5.917713642120361
-182.54833984375, -224.93775939941406, 1.3121838569641113, 55.741580963134766, 20.225149154663086, 13.600732803344727, 6.448415756225586
-180.8896026611328, -217.3311309814453, 1.3115957975387573, 51.046810150146484, 18.150306701660156, 9.782561302185059, 5.365790367126465
-182.18238830566406, -214.57728576660156, 1.4245574474334717, 45.3198356628418, 18.217323303222656, 11.168598175048828, 6.559497833251953
-186.40008544921875, -224.6390838623047, 1.406008005142212, 54.674217224121094, 25.449705123901367, 14.451987266540527, 6.8005452156066895
-186.10751342773438, -220.62252807617188, 1.3882322311401367, 49.0907096862793, 20.294008255004883, 14.517372131347656, 6.125283718109131
-173.67999267578125, -207.88143920898438, 1.3082247972488403, 44.31992721557617, 17.885417938232422, 11.561065673828125, 6.074141025543213
-181.29478454589844, -213.25210571289062, 1.3789523839950562, 46.65455627441406, 20.739824295043945, 11.8356294631958, 6.049591541290283
-187.1307830810547, -231.8141632080078, 1.369727611541748, 59.306766510009766, 17.351152420043945, 13.85348129272461, 6.084038734436035
-199.8001708984375, -286.3758544921875, 1.2285805940628052, 129.31666564941406, 23.951255798339844, 29.07381820678711, 6.257533073425293
-182.8402557373047, -221.54957580566406, 1.2724395990371704, 54.04091262817383, 23.381254196166992, 12.3524808883667, 6.023037910461426
-180.69285583496094, -213.65521240234375, 1.3482125997543335, 53.55678176879883, 25.310562133789062, 15.463993072509766, 6.156073093414307
-178.65867614746094, -216.84523010253906, 1.319983959197998, 51.71477508544922, 19.69732093811035, 12.019294738769531, 5.9830756187438965
-185.59597778320312, -230.12779235839844, 1.3166760206222534, 60.1348991394043, 24.08739471435547, 11.773385047912598, 5.770452976226807
-185.8130340576172, -225.25697326660156, 1.373358964920044, 56.19771957397461, 25.432598114013672, 14.310737609863281, 6.860040664672852
-190.75009155273438, -257.0689697265625, 1.2641533613204956, 80.32083129882812, 21.810274124145508, 19.9213809967041, 6.587740421295166
-186.8618927001953, -232.61134338378906, 1.287502408027649, 63.82658767700195, 28.28606414794922, 12.3223237991333, 6.041509628295898
-179.3231201171875, -211.8410186767578, 1.4001529216766357, 43.65748596191406, 19.848411560058594, 9.962536811828613, 5.5196638107299805
-187.0286102294922, -224.21746826171875, 1.432198166847229, 52.2030143737793, 22.024484634399414, 13.673255920410156, 7.26565408706665
-180.2035675048828, -217.2836151123047, 1.3148548603057861, 52.496063232421875, 20.26825523376465, 13.276219367980957, 6.064945220947266
-200.3857879638672, -261.4502868652344, 1.3968616724014282, 77.96826934814453, 23.273536682128906, 17.343961715698242, 7.401658535003662
-184.95298767089844, -220.37303161621094, 1.3529531955718994, 53.766170501708984, 21.977336883544922, 12.615499496459961, 6.503422737121582
-177.58091735839844, -212.10459899902344, 1.3875411748886108, 49.26860427856445, 23.288179397583008, 11.692073822021484, 6.2502760887146
-174.81907653808594, -203.00296020507812, 1.4453233480453491, 40.76097106933594, 22.733060836791992, 10.409046173095703, 6.165287494659424
-177.6779327392578, -208.99888610839844, 1.3241833448410034, 45.83513259887695, 21.666067123413086, 10.561580657958984, 5.466679573059082
-176.0009307861328, -210.51841735839844, 1.3912057876586914, 49.244232177734375, 23.858701705932617, 12.764348030090332, 5.974642753601074
-182.07049560546875, -218.53610229492188, 1.2334784269332886, 50.95987319946289, 23.506755828857422, 14.060700416564941, 6.583938121795654
-184.6428680419922, -217.13975524902344, 1.2188506126403809, 47.40188980102539, 23.085214614868164, 10.937826156616211, 6.731330394744873
-180.89593505859375, -215.65724182128906, 1.3986674547195435, 51.1849479675293, 23.4396915435791, 10.055061340332031, 6.316854953765869
-176.33489990234375, -212.34866333007812, 1.3848211765289307, 47.572593688964844, 21.181503295898438, 10.670127868652344, 5.46953010559082
-188.54420471191406, -227.58363342285156, 1.2935415506362915, 55.25388717651367, 25.266611099243164, 13.044673919677734, 6.972073554992676
-181.5609588623047, -227.6311492919922, 1.3642687797546387, 56.479373931884766, 21.465856552124023, 10.844605445861816, 5.6186394691467285
-182.1308135986328, -214.81277465820312, 1.3946776390075684, 49.75714874267578, 19.710634231567383, 11.740708351135254, 6.547306060791016
-183.71209716796875, -265.2416687011719, 1.459197998046875, 103.9138412475586, 18.719959259033203, 12.466924667358398, 5.896444320678711
-177.51065063476562, -209.23265075683594, 1.4497851133346558, 43.0685920715332, 21.458511352539062, 12.6748046875, 6.6128997802734375
-183.51763916015625, -224.47598266601562, 1.389426827430725, 57.31434631347656, 23.373672485351562, 15.927347183227539, 7.165395736694336
-177.8544158935547, -208.36756896972656, 1.382882833480835, 46.868431091308594, 23.898948669433594, 11.657864570617676, 5.938727855682373
-180.71144104003906, -225.95506286621094, 1.4177087545394897, 62.56808090209961, 24.844778060913086, 11.615427017211914, 5.431276798248291
-178.24697875976562, -211.3158416748047, 1.4270228147506714, 45.54781723022461, 20.066749572753906, 12.606632232666016, 6.251893997192383
-176.50936889648438, -209.69839477539062, 1.4457550048828125, 49.35261154174805, 23.397737503051758, 12.378072738647461, 5.9006242752075195
-180.76002502441406, -212.44235229492188, 1.3826698064804077, 43.015926361083984, 18.144058227539062, 12.021649360656738, 5.661628246307373
-183.78018188476562, -222.8058624267578, 1.4158920049667358, 59.06560134887695, 24.701303482055664, 13.642169952392578, 6.003597259521484
-186.42538452148438, -236.9771270751953, 1.2613929510116577, 68.02922058105469, 23.821718215942383, 13.834650993347168, 6.5597686767578125
-187.55642700195312, -235.82398986816406, 1.2626020908355713, 66.65007019042969, 23.0267276763916, 17.29899024963379, 7.068182945251465
-176.7203369140625, -204.034423828125, 1.2973791360855103, 40.30829620361328, 19.327346801757812, 10.371655464172363, 6.385098934173584
-185.9782257080078, -227.80126953125, 1.2800365686416626, 62.15653991699219, 23.66889190673828, 14.32655143737793, 6.011016368865967
-179.57810974121094, -220.38339233398438, 1.3262614011764526, 59.246681213378906, 20.859216690063477, 12.940190315246582, 5.7021803855896
-181.0371856689453, -215.253173828125, 1.3977257013320923, 49.42396926879883, 23.378149032592773, 10.601263046264648, 5.725579261779785
-180.18719482421875, -217.83584594726562, 1.2396339178085327, 56.422203063964844, 27.017148971557617, 12.325966835021973, 7.128671646118164
-172.5861358642578, -202.26840209960938, 1.4248948097229004, 43.19526290893555, 22.4426212310791, 9.13486385345459, 5.007176399230957
-172.2816925048828, -199.88101196289062, 1.3957796096801758, 40.984249114990234, 22.1566104888916, 10.840070724487305, 5.9432878494262695
-175.04730224609375, -201.5246124267578, 1.4514644145965576, 38.56770324707031, 21.963136672973633, 9.271604537963867, 5.446915149688721
-173.05548095703125, -204.07472229003906, 1.3959866762161255, 42.04826736450195, 23.514572143554688, 9.916686058044434, 5.334725379943848
-189.7352294921875, -237.60400390625, 1.5032960176467896, 66.78958892822266, 26.188722610473633, 15.661377906799316, 6.5821943283081055
-174.7499542236328, -207.13436889648438, 1.3581901788711548, 46.94252014160156, 24.78093719482422, 13.370099067687988, 5.958470344543457
-168.1842803955078, -197.98928833007812, 1.3258490562438965, 41.94852066040039, 23.876724243164062, 8.810812950134277, 4.619465351104736
-174.88162231445312, -209.23565673828125, 1.4726008176803589, 51.695220947265625, 23.543556213378906, 11.675668716430664, 6.058523178100586
-182.2782745361328, -216.56005859375, 1.3361953496932983, 49.89079284667969, 25.555435180664062, 11.167485237121582, 5.939520835876465
-177.98837280273438, -210.0523681640625, 1.3796334266662598, 45.70881652832031, 25.31380844116211, 9.33115005493164, 4.995382308959961
