EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.839	-201.490	7.249	2.296	1.273	2.296	1.273
-198.778	-201.443	7.307	2.258	1.236	2.258	1.236
-198.886	-201.509	7.269	2.290	1.268	2.290	1.268
-198.804	-201.339	7.314	2.215	1.221	2.215	1.221
-198.775	-201.334	7.256	2.195	1.253	2.195	1.253
-198.877	-201.505	7.281	2.313	1.245	2.313	1.245
-198.847	-201.515	7.237	2.327	1.312	2.327	1.312
-198.850	-201.441	7.286	2.226	1.254	2.226	1.254
-198.835	-201.459	7.293	2.259	1.267	2.259	1.267
-198.796	-201.360	7.264	2.214	1.241	2.214	1.241
-198.847	-201.552	7.250	2.348	1.317	2.348	1.317
-199.353	-202.541	7.268	3.350	1.304	3.350	1.304
-198.849	-201.453	7.314	2.208	1.220	2.208	1.220
-198.800	-201.356	7.242	2.215	1.269	2.215	1.269
-198.819	-201.357	7.320	2.186	1.226	2.186	1.226
-198.771	-201.286	7.280	2.158	1.249	2.158	1.249
-198.843	-201.312	7.347	2.168	1.197	2.168	1.197
-198.773	-201.326	7.274	2.215	1.252	2.215	1.252
-198.915	-201.568	7.284	2.424	1.277	2.424	1.277
-198.794	-201.349	7.285	2.229	1.231	2.229	1.231
-198.821	-201.557	7.327	2.414	1.219	2.414	1.219
-198.788	-201.433	7.277	2.268	1.221	2.268	1.221
-198.811	-201.506	7.207	2.328	1.331	2.328	1.331
-198.779	-201.396	7.273	2.221	1.248	2.221	1.248
-198.971	-201.742	7.244	2.571	1.291	2.571	1.291
-198.777	-201.348	7.293	2.175	1.252	2.175	1.252
-198.832	-201.536	7.264	2.369	1.275	2.369	1.275
-198.809	-201.522	7.237	2.328	1.271	2.328	1.271
-198.782	-201.388	7.288	2.255	1.251	2.255	1.251
-198.806	-201.471	7.304	2.356	1.235	2.356	1.235
-198.824	-201.414	7.215	2.268	1.307	2.268	1.307
-198.841	-201.505	7.224	2.334	1.278	2.334	1.278
-198.951	-201.536	7.265	2.346	1.268	2.346	1.268
-198.796	-201.485	7.290	2.221	1.255	2.221	1.255
-198.842	-201.382	7.289	2.247	1.248	2.247	1.248
-198.850	-201.518	7.255	2.328	1.272	2.328	1.272
-198.834	-201.495	7.285	2.342	1.264	2.342	1.264
-198.818	-201.477	7.233	2.285	1.330	2.285	1.330
-198.813	-201.385	7.243	2.217	1.291	2.217	1.291
-198.820	-201.265	7.310	2.180	1.228	2.180	1.228
-198.824	-201.365	7.303	2.206	1.253	2.206	1.253
-198.901	-201.660	7.294	2.438	1.245	2.438	1.245
-198.787	-201.234	7.330	2.091	1.200	2.091	1.200
-198.821	-201.412	7.290	2.218	1.247	2.218	1.247
-198.760	-201.305	7.256	2.141	1.229	2.141	1.229
-198.783	-201.452	7.268	2.273	1.231	2.273	1.231
-198.794	-201.392	7.268	2.245	1.266	2.245	1.266
-198.739	-201.383	7.262	2.207	1.231	2.207	1.231
-198.843	-201.429	7.328	2.246	1.217	2.246	1.217
-198.809	-201.452	7.287	2.188	1.206	2.188	1.206
-198.879	-201.455	7.370	2.224	1.180	2.224	1.180
-198.912	-201.439	7.284	2.337	1.260	2.337	1.260
-198.774	-201.381	7.312	2.168	1.221	2.168	1.221
-198.845	-201.587	7.272	2.373	1.253	2.373	1.253
-198.801	-201.471	7.215	2.265	1.284	2.265	1.284
-198.803	-201.312	7.309	2.122	1.240	2.122	1.240
-198.831	-201.412	7.223	2.206	1.315	2.206	1.315
-198.786	-201.333	7.309	2.129	1.222	2.129	1.222
-198.786	-201.234	7.326	2.123	1.205	2.123	1.205
-198.850	-201.290	7.364	2.168	1.191	2.168	1.191
-198.771	-201.476	7.204	2.306	1.324	2.306	1.324
-198.790	-201.323	7.338	2.146	1.192	2.146	1.192
-198.794	-201.423	7.237	2.213	1.294	2.213	1.294
-198.779	-201.461	7.281	2.288	1.235	2.288	1.235
-198.841	-201.497	7.240	2.339	1.322	2.339	1.322
-199.087	-202.209	7.159	2.986	1.399	2.986	1.399
-198.802	-201.254	7.371	2.085	1.193	2.085	1.193
-198.817	-201.366	7.320	2.200	1.217	2.200	1.217
-198.802	-201.309	7.299	2.165	1.229	2.165	1.229
-198.783	-201.384	7.278	2.196	1.246	2.196	1.246
-198.794	-201.399	7.183	2.223	1.301	2.223	1.301
-198.811	-201.330	7.332	2.140	1.207	2.140	1.207
-198.818	-201.418	7.287	2.265	1.252	2.265	1.252
-198.787	-201.426	7.263	2.236	1.258	2.236	1.258
-198.829	-201.707	7.226	2.567	1.297	2.567	1.297
-198.880	-201.458	7.252	2.284	1.315	2.284	1.315
-198.818	-201.399	7.258	2.225	1.268	2.225	1.268
-198.992	-201.911	7.300	2.687	1.267	2.687	1.267
-198.828	-201.410	7.312	2.280	1.226	2.280	1.226
-198.814	-201.345	7.316	2.177	1.211	2.177	1.211
-198.826	-201.361	7.284	2.143	1.249	2.143	1.249
-199.018	-201.582	7.330	2.514	1.233	2.514	1.233
-198.810	-201.342	7.258	2.223	1.263	2.223	1.263
-198.755	-201.405	7.229	2.264	1.262	2.264	1.262
-198.776	-201.304	7.308	2.167	1.205	2.167	1.205
-198.812	-201.370	7.306	2.217	1.226	2.217	1.226
-198.907	-201.640	7.289	2.387	1.235	2.387	1.235
-198.772	-201.384	7.205	2.232	1.290	2.232	1.290
-198.814	-201.527	7.272	2.278	1.236	2.278	1.236
-198.819	-201.316	7.308	2.147	1.236	2.147	1.236
-198.789	-201.298	7.314	2.172	1.222	2.172	1.222
-199.042	-201.762	7.233	2.560	1.303	2.560	1.303
-198.810	-201.389	7.293	2.144	1.221	2.144	1.221
-198.768	-201.316	7.278	2.160	1.238	2.160	1.238
-198.819	-201.249	7.326	2.164	1.250	2.164	1.250
-198.796	-201.290	7.321	2.080	1.208	2.080	1.208
-198.795	-201.450	7.247	2.244	1.297	2.244	1.297
-198.821	-201.406	7.331	2.212	1.199	2.212	1.199
-198.790	-201.370	7.311	2.195	1.214	2.195	1.214
-198.925	-201.667	7.301	2.418	1.270	2.418	1.270
-199.008	-201.698	7.310	2.563	1.243	2.563	1.243
-198.791	-201.325	7.281	2.187	1.270	2.187	1.270
-198.809	-201.345	7.360	2.108	1.172	2.108	1.172
-199.093	-201.670	7.348	2.616	1.231	2.616	1.231
-198.774	-201.534	7.236	2.337	1.263	2.337	1.263
-198.835	-201.384	7.262	2.190	1.284	2.190	1.284
-198.840	-201.381	7.247	2.185	1.279	2.185	1.279
-198.768	-201.318	7.314	2.197	1.191	2.197	1.191
-198.841	-201.424	7.282	2.277	1.240	2.277	1.240
-198.801	-201.276	7.281	2.116	1.225	2.116	1.225
-198.864	-201.422	7.253	2.217	1.325	2.217	1.325
-198.812	-201.364	7.287	2.132	1.246	2.132	1.246
-198.775	-201.403	7.276	2.210	1.228	2.210	1.228
-198.845	-201.470	7.259	2.343	1.277	2.343	1.277
-198.801	-201.345	7.284	2.202	1.232	2.202	1.232
-198.828	-201.461	7.266	2.276	1.247	2.276	1.247
-198.847	-201.661	7.194	2.456	1.355	2.456	1.355
-198.812	-201.317	7.277	2.179	1.265	2.179	1.265
-198.786	-201.261	7.291	2.134	1.250	2.134	1.250
-198.791	-201.257	7.296	2.176	1.235	2.176	1.235
-198.838	-201.554	7.236	2.341	1.263	2.341	1.263
-198.818	-201.484	7.286	2.310	1.282	2.310	1.282
-198.856	-201.316	7.288	2.115	1.261	2.115	1.261
-198.791	-201.370	7.317	2.200	1.222	2.200	1.222
-198.828	-201.389	7.336	2.193	1.216	2.193	1.216
-198.875	-201.524	7.221	2.377	1.303	2.377	1.303
-198.992	-201.768	7.272	2.723	1.258	2.723	1.258
-198.918	-201.590	7.270	2.421	1.254	2.421	1.254
-198.806	-201.277	7.264	2.143	1.284	2.143	1.284
-198.836	-201.425	7.241	2.265	1.335	2.265	1.335
-198.828	-201.212	7.329	2.103	1.243	2.103	1.243
-198.834	-201.575	7.221	2.377	1.346	2.377	1.346
-198.811	-201.272	7.343	2.053	1.185	2.053	1.185
-198.861	-201.440	7.255	2.277	1.338	2.277	1.338
-198.842	-201.328	7.242	2.214	1.303	2.214	1.303
-198.831	-201.551	7.272	2.321	1.271	2.321	1.271
-198.907	-201.478	7.308	2.316	1.275	2.316	1.275
-198.781	-201.486	7.264	2.317	1.226	2.317	1.226
-198.826	-201.477	7.265	2.281	1.261	2.281	1.261
-198.862	-201.591	7.311	2.415	1.226	2.415	1.226
-198.814	-201.417	7.260	2.203	1.248	2.203	1.248
-198.835	-201.430	7.310	2.234	1.258	2.234	1.258
-198.836	-201.441	7.212	2.318	1.323	2.318	1.323
-198.803	-201.322	7.305	2.122	1.271	2.122	1.271
-198.767	-201.324	7.262	2.184	1.269	2.184	1.269
-198.837	-201.369	7.241	2.201	1.284	2.201	1.284
-198.792	-201.381	7.240	2.266	1.302	2.266	1.302
-198.833	-201.458	7.294	2.191	1.229	2.191	1.229
-198.867	-201.401	7.309	2.197	1.274	2.197	1.274
-198.761	-201.266	7.258	2.182	1.250	2.182	1.250
-198.818	-201.370	7.306	2.193	1.247	2.193	1.247
-198.847	-201.452	7.306	2.297	1.235	2.297	1.235
-198.804	-201.416	7.294	2.165	1.251	2.165	1.251
-198.861	-201.556	7.240	2.375	1.300	2.375	1.300
-198.789	-201.410	7.239	2.142	1.264	2.142	1.264
-199.138	-201.992	7.357	2.694	1.262	2.694	1.262
-198.788	-201.507	7.303	2.253	1.266	2.253	1.266
-198.763	-201.381	7.258	2.213	1.263	2.213	1.263
-198.789	-201.382	7.256	2.248	1.258	2.248	1.258
-198.815	-201.304	7.343	2.152	1.207	2.152	1.207
-198.831	-201.362	7.302	2.160	1.238	2.160	1.238
-198.800	-201.347	7.277	2.182	1.272	2.182	1.272
-198.880	-201.523	7.287	2.308	1.277	2.308	1.277
-198.806	-201.331	7.320	2.115	1.279	2.115	1.279
-198.830	-201.339	7.307	2.198	1.238	2.198	1.238
-198.823	-201.411	7.271	2.236	1.245	2.236	1.245
-198.821	-201.505	7.214	2.286	1.300	2.286	1.300
-198.925	-201.589	7.278	2.338	1.250	2.338	1.250
-198.759	-201.168	7.355	2.124	1.203	2.124	1.203
-198.788	-201.287	7.286	2.124	1.234	2.124	1.234
-198.997	-201.522	7.302	2.406	1.277	2.406	1.277
-198.822	-201.362	7.297	2.233	1.250	2.233	1.250
-198.806	-201.331	7.236	2.197	1.283	2.197	1.283
-198.765	-201.176	7.282	2.047	1.231	2.047	1.231
-198.775	-201.327	7.273	2.176	1.266	2.176	1.266
-198.809	-201.336	7.294	2.172	1.246	2.172	1.246
-198.802	-201.331	7.290	2.170	1.246	2.170	1.246
-199.074	-202.016	7.196	2.850	1.589	2.850	1.589
-198.824	-201.531	7.261	2.318	1.279	2.318	1.279
-198.818	-201.511	7.296	2.257	1.245	2.257	1.245
-198.882	-201.481	7.325	2.267	1.232	2.267	1.232
-198.811	-201.393	7.242	2.254	1.287	2.254	1.287
-198.835	-201.305	7.321	2.136	1.215	2.136	1.215
-198.829	-201.323	7.299	2.188	1.288	2.188	1.288
-198.815	-201.458	7.263	2.353	1.275	2.353	1.275
-198.829	-201.547	7.255	2.344	1.258	2.344	1.258
-198.887	-201.740	7.314	2.491	1.239	2.491	1.239
-198.808	-201.487	7.270	2.295	1.274	2.295	1.274
-198.829	-201.384	7.307	2.160	1.241	2.160	1.241
-198.863	-201.546	7.304	2.313	1.226	2.313	1.226
-198.917	-201.452	7.328	2.248	1.210	2.248	1.210
-198.878	-201.465	7.289	2.301	1.247	2.301	1.247
-198.768	-201.381	7.307	2.125	1.232	2.125	1.232
-198.751	-201.375	7.245	2.202	1.301	2.202	1.301
-198.785	-201.566	7.247	2.362	1.295	2.362	1.295
-198.849	-201.608	7.222	2.424	1.291	2.424	1.291
-198.788	-201.360	7.339	2.195	1.224	2.195	1.224
-198.842	-201.390	7.320	2.270	1.227	2.270	1.227
-198.834	-201.398	7.311	2.200	1.243	2.200	1.243
-198.837	-201.505	7.277	2.279	1.286	2.279	1.286
-198.805	-201.395	7.299	2.168	1.226	2.168	1.226
-198.770	-201.395	7.279	2.160	1.236	2.160	1.236
-198.800	-201.455	7.217	2.313	1.324	2.313	1.324
-198.815	-201.349	7.339	2.214	1.193	2.214	1.193
-198.806	-201.530	7.200	2.327	1.325	2.327	1.325
-198.818	-201.400	7.305	2.212	1.254	2.212	1.254
-198.782	-201.361	7.296	2.197	1.229	2.197	1.229
-198.830	-201.493	7.248	2.340	1.290	2.340	1.290
-198.793	-201.352	7.308	2.114	1.221	2.114	1.221
-198.797	-201.325	7.301	2.150	1.243	2.150	1.243
-198.787	-201.360	7.251	2.222	1.306	2.222	1.306
-198.790	-201.397	7.303	2.202	1.228	2.202	1.228
-198.776	-201.358	7.248	2.202	1.259	2.202	1.259
-198.865	-201.403	7.271	2.185	1.311	2.185	1.311
-198.776	-201.291	7.303	2.166	1.242	2.166	1.242
-198.920	-201.608	7.218	2.561	1.348	2.561	1.348
-198.792	-201.468	7.230	2.319	1.285	2.319	1.285
-198.784	-201.492	7.302	2.262	1.253	2.262	1.253
-198.890	-201.463	7.276	2.269	1.241	2.269	1.241
-198.848	-201.630	7.267	2.404	1.245	2.404	1.245
-198.757	-201.292	7.324	2.150	1.217	2.150	1.217
-198.853	-201.390	7.347	2.240	1.197	2.240	1.197
-198.919	-201.602	7.262	2.467	1.271	2.467	1.271
-198.761	-201.324	7.311	2.197	1.208	2.197	1.208
-198.818	-201.459	7.329	2.280	1.228	2.280	1.228
-198.771	-201.362	7.259	2.239	1.246	2.239	1.246
-198.855	-201.308	7.330	2.142	1.268	2.142	1.268
-198.906	-201.634	7.277	2.401	1.244	2.401	1.244
-198.789	-201.315	7.265	2.228	1.274	2.228	1.274
-198.878	-201.504	7.304	2.313	1.254	2.313	1.254
-198.855	-201.331	7.269	2.174	1.252	2.174	1.252
-198.988	-201.596	7.295	2.425	1.241	2.425	1.241
-198.810	-201.509	7.228	2.309	1.278	2.309	1.278
-198.772	-201.309	7.329	2.148	1.195	2.148	1.195
-198.811	-201.348	7.259	2.197	1.250	2.197	1.250
-198.787	-201.451	7.205	2.303	1.304	2.303	1.304
-198.805	-201.451	7.229	2.260	1.281	2.260	1.281
-198.804	-201.508	7.248	2.300	1.295	2.300	1.295
-198.795	-201.421	7.321	2.216	1.225	2.216	1.225
-198.818	-201.400	7.265	2.286	1.290	2.286	1.290
-198.804	-201.397	7.215	2.260	1.281	2.260	1.281
-198.784	-201.366	7.286	2.190	1.249	2.190	1.249
-198.743	-201.324	7.244	2.194	1.249	2.194	1.249
-198.798	-201.483	7.213	2.299	1.330	2.299	1.330
-198.827	-201.499	7.272	2.276	1.273	2.276	1.273
-198.802	-201.350	7.229	2.204	1.284	2.204	1.284
-198.836	-201.496	7.255	2.302	1.295	2.302	1.295
-198.844	-201.551	7.332	2.298	1.231	2.298	1.231
-198.915	-201.641	7.204	2.448	1.330	2.448	1.330
-198.819	-201.414	7.270	2.272	1.232	2.272	1.232
-198.835	-201.410	7.341	2.198	1.192	2.198	1.192
-198.890	-201.804	7.212	2.548	1.336	2.548	1.336
-198.804	-201.398	7.305	2.255	1.238	2.255	1.238
-198.791	-201.396	7.246	2.215	1.280	2.215	1.280
-198.829	-201.471	7.276	2.341	1.266	2.341	1.266
-198.801	-201.366	7.274	2.202	1.250	2.202	1.250
-198.876	-201.448	7.286	2.331	1.262	2.331	1.262
-198.810	-201.411	7.239	2.302	1.342	2.302	1.342
-198.868	-201.374	7.267	2.186	1.263	2.186	1.263
-198.862	-201.411	7.266	2.242	1.277	2.242	1.277
-198.820	-201.375	7.257	2.183	1.268	2.183	1.268
-198.811	-201.233	7.364	2.117	1.201	2.117	1.201
-198.825	-201.413	7.333	2.168	1.228	2.168	1.228
-198.802	-201.451	7.256	2.252	1.268	2.252	1.268
-198.916	-201.574	7.248	2.393	1.267	2.393	1.267
-198.808	-201.370	7.228	2.168	1.319	2.168	1.319
-198.771	-201.380	7.260	2.236	1.239	2.236	1.239
-198.787	-201.515	7.236	2.324	1.269	2.324	1.269
-198.779	-201.334	7.306	2.124	1.200	2.124	1.200
-198.781	-201.320	7.232	2.223	1.269	2.223	1.269
-198.799	-201.447	7.255	2.273	1.253	2.273	1.253
-198.812	-201.385	7.268	2.178	1.259	2.178	1.259
-198.912	-201.493	7.294	2.405	1.252	2.405	1.252
-198.807	-201.447	7.244	2.280	1.300	2.280	1.300
-198.793	-201.526	7.284	2.308	1.246	2.308	1.246
-198.825	-201.390	7.291	2.250	1.226	2.250	1.226
-198.771	-201.360	7.292	2.209	1.248	2.209	1.248
-198.852	-201.385	7.269	2.178	1.246	2.178	1.246
-198.834	-201.495	7.242	2.323	1.286	2.323	1.286
-198.761	-201.217	7.281	2.098	1.245	2.098	1.245
-199.036	-201.753	7.256	2.450	1.272	2.450	1.272
-198.798	-201.259	7.294	2.160	1.245	2.160	1.245
-198.816	-201.352	7.265	2.210	1.263	2.210	1.263
-198.785	-201.447	7.231	2.284	1.291	2.284	1.291
-198.892	-201.504	7.291	2.315	1.283	2.315	1.283
-198.823	-201.322	7.275	2.197	1.247	2.197	1.247
-198.810	-201.387	7.320	2.214	1.209	2.214	1.209
-198.809	-201.290	7.316	2.113	1.221	2.113	1.221
-198.851	-201.515	7.276	2.374	1.263	2.374	1.263
-198.782	-201.277	7.265	2.172	1.265	2.172	1.265
-198.821	-201.297	7.347	2.123	1.203	2.123	1.203
-198.806	-201.337	7.306	2.205	1.266	2.205	1.266
-198.921	-201.441	7.318	2.310	1.224	2.310	1.224
-198.820	-201.308	7.298	2.138	1.224	2.138	1.224
-198.799	-201.378	7.332	2.201	1.206	2.201	1.206
-198.775	-201.334	7.276	2.169	1.243	2.169	1.243
-198.878	-201.603	7.247	2.444	1.288	2.444	1.288
-198.816	-201.353	7.320	2.194	1.224	2.194	1.224
-198.798	-201.331	7.327	2.086	1.199	2.086	1.199
-198.836	-201.375	7.325	2.167	1.227	2.168	1.227
-198.869	-201.413	7.317	2.221	1.234	2.221	1.234
-198.785	-201.356	7.286	2.208	1.233	2.208	1.233
-198.829	-201.368	7.338	2.134	1.209	2.134	1.209
-198.817	-201.508	7.247	2.350	1.337	2.350	1.337
-198.845	-201.352	7.321	2.194	1.230	2.194	1.230
-198.810	-201.199	7.362	2.066	1.210	2.066	1.210
-198.791	-201.326	7.278	2.203	1.277	2.203	1.277
-198.739	-201.340	7.199	2.202	1.292	2.202	1.292
-198.792	-201.310	7.363	2.194	1.183	2.194	1.183
-198.892	-201.538	7.286	2.338	1.250	2.338	1.250
-198.784	-201.440	7.254	2.249	1.304	2.249	1.304
-198.999	-201.756	7.226	2.608	1.341	2.608	1.341
-198.862	-201.356	7.292	2.231	1.280	2.231	1.280
-198.833	-201.350	7.329	2.199	1.198	2.199	1.198
-198.958	-201.596	7.276	2.488	1.240	2.488	1.240
-198.797	-201.462	7.267	2.181	1.250	2.181	1.250
-199.027	-201.962	7.261	2.683	1.287	2.683	1.287
-198.823	-201.498	7.279	2.230	1.234	2.230	1.234
-198.855	-201.457	7.284	2.286	1.324	2.286	1.324
-198.770	-201.249	7.356	2.114	1.173	2.114	1.173
-198.772	-201.304	7.297	2.182	1.227	2.182	1.227
-198.769	-201.470	7.216	2.268	1.300	2.268	1.300
-198.786	-201.409	7.291	2.214	1.237	2.214	1.237
-198.812	-201.405	7.269	2.257	1.291	2.257	1.291
-198.804	-201.296	7.333	2.113	1.187	2.113	1.187
-198.793	-201.225	7.330	2.076	1.185	2.076	1.185
-198.833	-201.448	7.260	2.284	1.257	2.284	1.257
-198.799	-201.316	7.298	2.173	1.213	2.173	1.213
-198.847	-201.392	7.291	2.196	1.247	2.196	1.247
-198.843	-201.515	7.245	2.401	1.260	2.401	1.260
-198.814	-201.468	7.273	2.276	1.248	2.276	1.248
-198.762	-201.372	7.190	2.285	1.295	2.285	1.295
-198.763	-201.336	7.283	2.172	1.215	2.172	1.215
-198.804	-201.436	7.294	2.260	1.254	2.260	1.254
-198.765	-201.490	7.283	2.291	1.242	2.291	1.242
-198.838	-201.525	7.224	2.369	1.313	2.369	1.313
-198.774	-201.451	7.248	2.278	1.264	2.278	1.264
-198.864	-201.366	7.260	2.201	1.279	2.201	1.279
-198.884	-201.448	7.285	2.293	1.271	2.293	1.271
-198.785	-201.369	7.264	2.201	1.237	2.201	1.237
-198.854	-201.425	7.339	2.273	1.224	2.273	1.224
-198.742	-201.429	7.238	2.273	1.262	2.273	1.262
-198.796	-201.412	7.324	2.178	1.209	2.178	1.209
-198.977	-201.644	7.301	2.447	1.247	2.447	1.247
-198.764	-201.365	7.279	2.212	1.251	2.212	1.251
-199.074	-201.976	7.238	2.893	1.317	2.893	1.317
-198.826	-201.459	7.258	2.236	1.264	2.236	1.264
-198.809	-201.367	7.271	2.234	1.252	2.234	1.252
-198.807	-201.401	7.314	2.199	1.230	2.199	1.230
-198.797	-201.409	7.246	2.275	1.292	2.275	1.292
-198.764	-201.282	7.317	2.114	1.203	2.114	1.203
-198.796	-201.382	7.256	2.259	1.267	2.259	1.267
-198.813	-201.306	7.317	2.144	1.241	2.144	1.241
-199.042	-201.766	7.221	2.580	1.357	2.580	1.357
-198.847	-201.293	7.278	2.116	1.263	2.116	1.263
-198.946	-201.564	7.296	2.427	1.234	2.427	1.234
-199.168	-202.012	7.276	2.865	1.299	2.865	1.299
-198.802	-201.400	7.256	2.208	1.263	2.208	1.263
-198.793	-201.325	7.332	2.124	1.186	2.124	1.186
-198.811	-201.366	7.286	2.231	1.246	2.231	1.246
-198.853	-201.497	7.291	2.299	1.255	2.299	1.255
-198.795	-201.323	7.289	2.148	1.253	2.148	1.253
-198.834	-201.371	7.309	2.168	1.216	2.168	1.216
-198.779	-201.267	7.281	2.158	1.234	2.158	1.234
-198.890	-201.385	7.295	2.235	1.236	2.235	1.236
-198.767	-201.386	7.177	2.223	1.307	2.223	1.307
-198.791	-201.392	7.233	2.249	1.317	2.249	1.317
-198.795	-201.346	7.281	2.179	1.256	2.179	1.256
-198.804	-201.310	7.276	2.146	1.259	2.146	1.259
-198.866	-201.516	7.261	2.361	1.264	2.361	1.264
-198.806	-201.254	7.283	2.107	1.269	2.107	1.269
-199.244	-202.113	7.230	2.910	1.321	2.910	1.321
-198.862	-201.437	7.306	2.289	1.255	2.289	1.255
-198.792	-201.378	7.273	2.232	1.265	2.232	1.265
-198.755	-201.343	7.227	2.185	1.267	2.185	1.267
-198.829	-201.474	7.227	2.247	1.300	2.247	1.300
-198.782	-201.223	7.324	2.148	1.209	2.148	1.209
-198.806	-201.356	7.368	2.196	1.179	2.196	1.179
-198.785	-201.248	7.295	2.118	1.196	2.118	1.196
-198.830	-201.449	7.283	2.275	1.243	2.275	1.243
-198.807	-201.447	7.229	2.251	1.291	2.251	1.291
-198.848	-201.422	7.248	2.310	1.300	2.310	1.300
-198.828	-201.282	7.312	2.086	1.213	2.086	1.213
-198.801	-201.301	7.320	2.121	1.206	2.121	1.206
-198.833	-201.491	7.241	2.353	1.295	2.353	1.295
-198.795	-201.387	7.314	2.180	1.196	2.180	1.196
-198.817	-201.480	7.220	2.339	1.327	2.339	1.327
-198.828	-201.538	7.288	2.313	1.275	2.313	1.275
-198.864	-201.647	7.265	2.437	1.296	2.437	1.296
-198.808	-201.367	7.251	2.208	1.265	2.208	1.265
-198.792	-201.351	7.348	2.182	1.204	2.182	1.204
-198.814	-201.323	7.313	2.169	1.230	2.169	1.230
-198.845	-201.439	7.275	2.281	1.273	2.281	1.273
-198.821	-201.317	7.274	2.158	1.229	2.158	1.229
-198.804	-201.343	7.280	2.145	1.244	2.145	1.244
-198.777	-201.284	7.335	2.097	1.198	2.097	1.198
-198.818	-201.309	7.268	2.171	1.296	2.171	1.296
-198.857	-201.445	7.279	2.209	1.269	2.209	1.269
-198.827	-201.338	7.230	2.147	1.306	2.147	1.306
-198.793	-201.346	7.348	2.187	1.205	2.187	1.205
-198.825	-201.501	7.259	2.305	1.273	2.305	1.273
-198.809	-201.404	7.235	2.338	1.320	2.338	1.320
-198.823	-201.433	7.362	2.179	1.186	2.179	1.186
-198.833	-201.433	7.296	2.300	1.265	2.300	1.265
-198.799	-201.414	7.242	2.195	1.285	2.195	1.285
-198.832	-201.363	7.326	2.202	1.239	2.202	1.239
-198.782	-201.447	7.142	2.254	1.387	2.254	1.387
-198.820	-201.464	7.272	2.274	1.271	2.274	1.271
-198.839	-201.304	7.314	2.107	1.258	2.107	1.258
-198.867	-201.482	7.229	2.323	1.302	2.323	1.302
-198.792	-201.450	7.269	2.234	1.256	2.234	1.256
-198.788	-201.405	7.303	2.219	1.211	2.219	1.211
-198.789	-201.400	7.301	2.298	1.239	2.298	1.239
-198.814	-201.356	7.302	2.235	1.231	2.235	1.231
-198.822	-201.434	7.233	2.243	1.304	2.243	1.304
-198.827	-201.411	7.292	2.202	1.231	2.202	1.231
-198.822	-201.304	7.327	2.130	1.208	2.130	1.208
-198.777	-201.350	7.323	2.122	1.176	2.122	1.176
-198.771	-201.277	7.267	2.111	1.286	2.111	1.286
-198.812	-201.460	7.226	2.291	1.291	2.291	1.291
-198.821	-201.473	7.292	2.305	1.253	2.305	1.253
-198.851	-201.453	7.314	2.283	1.228	2.283	1.228
-198.844	-201.452	7.268	2.294	1.231	2.294	1.231
-198.767	-201.396	7.316	2.154	1.222	2.154	1.222
-198.825	-201.510	7.283	2.293	1.237	2.293	1.237
-198.815	-201.358	7.313	2.275	1.242	2.275	1.242
-198.820	-201.479	7.284	2.275	1.235	2.275	1.235
-198.809	-201.383	7.264	2.209	1.244	2.209	1.244
-198.804	-201.299	7.304	2.124	1.243	2.124	1.243
-198.817	-201.273	7.279	2.155	1.255	2.155	1.255
-198.845	-201.445	7.320	2.281	1.240	2.281	1.240
-198.755	-201.341	7.262	2.154	1.252	2.154	1.252
-198.810	-201.554	7.257	2.347	1.254	2.347	1.254
-198.804	-201.442	7.282	2.259	1.247	2.259	1.247
-198.821	-201.355	7.328	2.185	1.234	2.185	1.234
-198.850	-201.313	7.265	2.199	1.303	2.199	1.303
-198.784	-201.308	7.267	2.148	1.264	2.148	1.264
-198.841	-201.384	7.224	2.190	1.295	2.190	1.295
-198.793	-201.338	7.288	2.167	1.218	2.167	1.218
-198.969	-201.635	7.292	2.376	1.259	2.376	1.259
-198.815	-201.401	7.258	2.225	1.270	2.225	1.270
-198.909	-201.543	7.290	2.476	1.222	2.476	1.222
-199.152	-201.904	7.264	2.703	1.274	2.703	1.274
-198.806	-201.383	7.320	2.193	1.216	2.193	1.216
-198.815	-201.458	7.238	2.284	1.294	2.284	1.294
-198.753	-201.387	7.192	2.224	1.310	2.224	1.310
-198.795	-201.314	7.281	2.164	1.260	2.164	1.260
-198.788	-201.269	7.285	2.181	1.260	2.181	1.260
-198.821	-201.347	7.322	2.189	1.224	2.189	1.224
-198.936	-201.618	7.164	2.437	1.379	2.437	1.379
-198.992	-201.623	7.275	2.446	1.262	2.446	1.262
-198.798	-201.342	7.274	2.196	1.252	2.196	1.252
-198.806	-201.422	7.265	2.279	1.256	2.279	1.256
-198.772	-201.330	7.321	2.177	1.213	2.177	1.213
-198.808	-201.481	7.293	2.250	1.232	2.250	1.232
-198.860	-201.441	7.275	2.245	1.243	2.245	1.243
-198.842	-201.316	7.320	2.148	1.209	2.148	1.209
-198.814	-201.362	7.311	2.149	1.212	2.149	1.212
-198.765	-201.397	7.269	2.199	1.221	2.199	1.221
-198.771	-201.368	7.282	2.185	1.218	2.185	1.218
-198.767	-201.348	7.303	2.145	1.191	2.145	1.191
-198.803	-201.386	7.279	2.179	1.280	2.179	1.280
-198.817	-201.366	7.277	2.188	1.266	2.188	1.266
-198.766	-201.285	7.332	2.113	1.188	2.113	1.188
-198.818	-201.413	7.311	2.212	1.201	2.212	1.201
