EUBO, ELBO, ESS, KLs_ex, KLs_in
-102.26261740112305, -132.88836059570312, 1.8520101008415222, 34.48093627548218, 4.976888705253601
-102.25275921630859, -132.21767892456054, 1.8518956804275513, 33.91805379104614, 5.020865571022034
-102.42633203125, -133.02964123535156, 1.8470391001701354, 34.471426528930664, 5.000501773834229
-102.06702969360352, -132.09743228149415, 1.8522009010314942, 34.04014350128174, 4.943340226173401
-102.0434109802246, -132.0999619140625, 1.863929051876068, 33.53284898757934, 4.911832848548889
-102.1526396484375, -131.37340829467774, 1.8736484575271606, 32.959886333465576, 5.001978328704834
-101.98122900390625, -131.28048748779298, 1.8816391396522523, 33.14920488548279, 4.936829398155212
-101.88095233154297, -131.44444537353516, 1.8901340751647948, 33.112987071990965, 4.873760807991028
-101.9099973449707, -131.33932360839844, 1.871988154411316, 33.09469353103638, 4.830039163589477
-101.75884777832032, -131.20048721313478, 1.8889853901863098, 32.85874168395996, 4.804194808959961
-102.07203607177735, -131.05994723510742, 1.9074874634742738, 32.473479339599606, 4.812762813568115
-101.70372924804687, -131.0872589111328, 1.9065358448028564, 32.730905323028566, 4.73903867816925
-101.76257415771484, -131.00171157836914, 1.9154384269714355, 32.05072830581665, 4.7170965299606324
-101.78713235473633, -129.92567974853515, 1.9329460730552674, 32.09352188873291, 4.740837789535522
-101.82896200561524, -131.04485931396485, 1.924954915523529, 32.46577531814575, 4.719220406532288
-101.87102600097656, -130.47863681030273, 1.9001079897880555, 31.319024513244628, 4.700547373771667
-101.4778482055664, -129.8313116760254, 1.927429274559021, 31.418751890182495, 4.675309588432312
-101.54990319824219, -129.52451293945313, 1.9650723176002503, 31.42665505218506, 4.6670281639099125
-101.65954098510743, -129.98625653076172, 1.9530828289985658, 31.282472999572754, 4.583374795913696
-101.50826809692383, -129.2637944946289, 1.9518714265823365, 30.457677227020262, 4.575799942016602
-101.6113967590332, -129.03593746948243, 1.9816757526397706, 30.301364944458008, 4.658806134223938
-101.45329476928711, -128.95701705932618, 1.9844185018539429, 30.446213787078857, 4.518260710716247
-101.22454318237304, -128.13857516479493, 1.994982532978058, 30.38757663345337, 4.461911912918091
-101.39741522216796, -128.84693572998046, 1.9824746298789977, 30.409505086898804, 4.441626830101013
-101.3078642578125, -128.07691900634765, 1.9865349817276001, 29.480430934906007, 4.415337753295899
-101.1369446105957, -127.64943045043945, 2.0104399399757384, 29.161490001678466, 4.397500368118286
-101.02845498657227, -127.91756420898437, 1.9859214806556702, 29.113934494018554, 4.389692575454712
-101.1544564819336, -127.65411483764649, 2.0027310891151426, 28.958646423339843, 4.386819802284241
-101.13243084716797, -127.55587969970703, 2.0286284918785094, 29.098357635498047, 4.331570107460022
-101.11732513427734, -127.17082397460938, 2.0501064133644102, 29.068904512405396, 4.388311555862427
-101.16265075683594, -127.57384545898438, 2.0261812863349915, 28.36899305343628, 4.265770761489868
-101.21316921997071, -126.50104888916016, 2.0557127990722655, 28.225671365737917, 4.32048699092865
-101.1469123840332, -127.5204033203125, 2.0485495319366454, 28.50776140213013, 4.333003256797791
-100.9925553894043, -126.3983239440918, 2.056349537372589, 28.005224546432494, 4.268129275321961
-100.91425765991211, -126.7729323425293, 2.069251495838165, 28.210426376342774, 4.2146810531616214
-100.8240694885254, -126.33331478881836, 2.053811366558075, 27.73582452964783, 4.194066205978394
-101.05857376098633, -125.73541302490234, 2.063691705226898, 27.255045557022093, 4.181040407180786
-100.8148671875, -125.92704934692382, 2.073403865814209, 27.379135307312012, 4.180243041038513
-100.7961109008789, -125.52455297851563, 2.1078999786376955, 27.155815212249756, 4.159165261268615
-100.8153462524414, -125.73779483032227, 2.0997546257972717, 26.90916859817505, 4.183900957107544
-100.80915307617188, -125.52953637695313, 2.112659738063812, 27.163955997467042, 4.084902468681335
-100.65776416015625, -125.29067147827149, 2.118679044723511, 26.99761492538452, 4.112277569770813
-100.6287007446289, -125.00158700561524, 2.1324785299301148, 26.537905241012574, 4.067821026802063
-100.72104165649414, -124.9736560974121, 2.1181507844924927, 26.3398703956604, 3.9781898698806764
-100.71516772460937, -124.52368768310546, 2.1659603419303894, 25.96038249397278, 4.0805712451934815
-100.4980258178711, -124.66338256835938, 2.158007389545441, 26.259009170532227, 3.9309666023254395
-100.57828402709961, -124.74866082763671, 2.159142207622528, 25.96521055984497, 3.921296097755432
-100.75803552246094, -124.24600289916992, 2.188810493469238, 25.707831800460816, 3.920771945953369
-100.47769677734375, -123.41596774291992, 2.2048860158920287, 25.371083726882933, 3.9044651594161985
-100.4973911743164, -123.94488418579101, 2.180307297706604, 25.440141878128053, 3.861992346763611
-100.53313760375977, -123.33792520141601, 2.2272735357284548, 24.901741094589234, 3.8745305280685427
-100.55285128784179, -123.32750372314453, 2.185766282081604, 25.04815716743469, 3.863952233314514
-100.60184973144531, -123.78590823364257, 2.196839439868927, 24.890309354782104, 3.8285763263702393
-100.64369915771485, -123.9784656677246, 2.1851537284851075, 25.184247732162476, 3.8696637992858887
-100.59455853271484, -123.2347173461914, 2.200724097251892, 24.72469944190979, 3.7323396615982056
-100.52079052734375, -122.50280676269531, 2.234254145145416, 23.95604995536804, 3.766953372001648
-100.37512142944335, -121.99943472290039, 2.2083824944496153, 23.810417932510376, 3.802641038894653
-100.4500569152832, -122.34209976196288, 2.224916166305542, 23.938813039779664, 3.763552632331848
-100.43457861328125, -121.96797085571289, 2.2400971412658692, 24.000218978881836, 3.714413037776947
-100.38741421508789, -122.4785869140625, 2.2832486691474916, 23.671718027114867, 3.7394312133789063
-100.33535360717774, -122.0364116821289, 2.263314968109131, 23.49207235145569, 3.7279088134765623
-100.21412200927735, -121.4696908569336, 2.277735252380371, 23.36762621498108, 3.7134450416564944
-100.31779196166993, -121.33572201538085, 2.2614529395103453, 23.184977535247803, 3.7529495220184326
-100.15655770874024, -121.46908108520508, 2.272363371372223, 23.20285511302948, 3.714515537261963
-100.08503802490235, -121.80465176391601, 2.2676873865127565, 23.01459445762634, 3.5999697370529176
-100.15025286865234, -121.39464172363282, 2.2820870785713194, 23.254075925827028, 3.586831687927246
-100.29555114746094, -121.4185782775879, 2.294280268192291, 22.958950479507447, 3.6756709604263307
-100.34166641235352, -121.82595544433593, 2.2909404768943786, 23.198687457084656, 3.6333092002868654
-100.04285336303711, -121.71337014770508, 2.3037636537551878, 22.821482877731324, 3.5530635232925416
-100.22561813354493, -121.2260053100586, 2.318432608127594, 22.70176911354065, 3.5695801386833192
-100.19819094848633, -120.7183348388672, 2.322516095161438, 22.422609718322754, 3.5744399585723876
-100.05699368286133, -121.27619140625, 2.3408920526504517, 22.706630868911745, 3.5186226119995117
-100.00426220703125, -120.87976031494141, 2.3405634450912474, 22.363868486404417, 3.52944442653656
-100.1747551574707, -120.71389736938477, 2.3381989030838013, 22.17339846229553, 3.505853549003601
-100.07850888061523, -120.47718338012696, 2.3449953455924986, 22.012737690925597, 3.480556324958801
-100.06295849609376, -120.33353067016601, 2.3420636224746705, 22.04975817680359, 3.456437232017517
-100.01849948120118, -120.53967098999023, 2.352654023170471, 21.82935587310791, 3.4625066351890563
-100.14735272216797, -120.41420162963867, 2.3524424095153806, 21.924233890533447, 3.549336672782898
-100.2742395324707, -120.39806820678712, 2.378572729587555, 21.940548337936402, 3.4828860473632814
-100.01556448364258, -119.45129461669922, 2.359743338108063, 21.16446011543274, 3.5065107283592223
-99.95242242431641, -120.02597186279297, 2.3856974396705626, 21.66579019165039, 3.4354011564254763
-99.96086065673828, -120.02642727661133, 2.38264821767807, 21.417809324264525, 3.5028525133132935
-99.9491428527832, -120.14349923706055, 2.397728724479675, 21.654667945861817, 3.4283639831542967
-100.1441156616211, -120.34353784179687, 2.4039082641601563, 21.79463790512085, 3.433609779834747
-100.08832098388672, -119.6422978515625, 2.3902521409988404, 21.311913557052613, 3.424580979347229
-99.99761108398438, -118.98060205078124, 2.4256752247810365, 20.598750394821167, 3.412964154243469
-99.78510388183594, -119.18499896240235, 2.414419924736023, 20.544124481201173, 3.338101273059845
-99.84420791625976, -118.93715789794922, 2.411455467700958, 20.337926528930662, 3.3637960119247436
-99.69847717285157, -118.95176763916015, 2.401620884895325, 20.68026044845581, 3.2909198422431944
-100.0872045288086, -119.66521899414063, 2.406975523471832, 20.51797282409668, 3.3455668663978577
-99.86138076782227, -118.93445635986328, 2.4558146710395814, 20.718692415237427, 3.2727207751274108
-99.86925387573243, -118.6885258178711, 2.44991659116745, 20.349350130081177, 3.290800314426422
-99.87626727294922, -118.67767074584961, 2.4590121507644653, 20.136014252662658, 3.2743385801315306
-99.85551293945312, -119.22220324707031, 2.457612169742584, 20.638519229888917, 3.278110149383545
-99.9535153503418, -118.6847749633789, 2.461080180644989, 20.015212038993834, 3.2372937932014465
-99.87034979248047, -118.29411807250976, 2.485459179878235, 19.446939524650574, 3.1925834078788755
-99.72001611328125, -117.95234194946289, 2.4538522815704344, 19.298483028411866, 3.1901416010856627
-99.67192776489257, -117.51228002929687, 2.47847989654541, 19.215818714141847, 3.135250409126282
-99.81935162353516, -118.46350387573243, 2.539040657520294, 19.510091407775878, 3.156696530818939
-99.9905153503418, -118.17304788208008, 2.5303879623413086, 19.552738710403442, 3.1598316445350645
-99.72087393188477, -117.5809683227539, 2.501108652114868, 19.359493598937988, 3.123257688522339
-99.63991940307618, -117.48047186279297, 2.558671926498413, 19.158459150314332, 3.112140386581421
-99.63000473022461, -117.32193408203125, 2.5326734290122985, 19.176922525405885, 3.123095892429352
-99.76980755615234, -117.32966522216798, 2.560022732257843, 18.666471077919006, 3.0830868558883666
-99.64563690185547, -117.06480548095703, 2.5448084111213682, 18.696558961868288, 3.1066272377967836
-99.61246228027343, -117.19814624023438, 2.566368240356445, 18.830349678993226, 3.0775422167778017
-99.66083596801758, -117.33708883666992, 2.539708782672882, 18.790154950141908, 3.0581771183013915
-99.69924633789063, -117.25589010620118, 2.582723244190216, 18.651082050323485, 3.052829776287079
-99.52786483764649, -116.66646362304688, 2.5913944125175474, 18.125738715171813, 3.0385181665420533
-99.58955279541016, -116.5386262512207, 2.5957815194129945, 18.24595175266266, 3.064481425285339
-99.82909140014648, -116.76479513549805, 2.6165000567436216, 18.129669339179994, 3.041254657745361
-99.40184039306641, -116.43523501586914, 2.5927736248970032, 18.07207967185974, 2.991095781326294
-99.58775604248046, -116.5932041015625, 2.6420711035728455, 17.9281750125885, 2.950995804786682
-99.64751916503906, -116.00739849853515, 2.63098939371109, 17.529252813339234, 2.9666383495330813
-99.59439422607421, -116.2177008972168, 2.6357427883148192, 17.801294902801512, 2.992226891040802
-99.48046890258789, -116.64696762084961, 2.6233878908157346, 17.867008810043334, 2.971453154563904
-99.6353787841797, -116.03128408813477, 2.649463105201721, 17.368669010162353, 2.9829713253974917
-99.70971792602539, -116.14938595581054, 2.657825428009033, 17.44869950389862, 2.978134180545807
-99.55819729614258, -115.30797372436524, 2.678845577716827, 16.89634267616272, 2.9574363265037538
-99.57090469360351, -115.30093515014649, 2.6345723390579225, 17.08524405002594, 2.9682117671966552
-99.43376971435546, -115.57960382080078, 2.6744438457489013, 16.65255628967285, 2.8593119502067568
-99.50271871948242, -115.67609649658203, 2.699793075084686, 16.854479877471924, 2.907891894340515
-99.43733898925781, -114.80885876464843, 2.7342482709884646, 16.323112277030944, 2.875240330696106
-99.5250743713379, -114.93438528442383, 2.713781752586365, 16.385808918952943, 2.8408433632850647
-99.52145022583008, -114.84794558715821, 2.7545371494293214, 16.459218865394593, 2.854355031967163
-99.52435317993164, -115.3528459777832, 2.744528828620911, 16.727365734100342, 2.847685329914093
-99.56750369262696, -114.70808160400391, 2.761028075695038, 16.28161331653595, 2.859279996395111
-99.44732916259765, -114.9082876586914, 2.7210745577812196, 16.367979285240175, 2.8460502490997315
-99.33580966186524, -114.60557452392578, 2.7100245575904847, 16.04291011238098, 2.776308135986328
-99.30533673095704, -114.26866036987305, 2.7526303791999815, 16.077192525863648, 2.7536544709205626
-99.35008135986328, -114.35893893432618, 2.780441081047058, 15.977450651168823, 2.7040256867408754
-99.37443350219726, -113.92521951293945, 2.7976531128883364, 15.37565343952179, 2.764675486087799
-99.3512712097168, -114.01565463256836, 2.8165229330062864, 15.437664638519287, 2.7355088095664977
-99.26855685424805, -114.40829156494141, 2.8029136877059937, 15.671003260612487, 2.7211304149627686
-99.31236434936524, -113.85926397705079, 2.8143691248893736, 15.273775479316711, 2.6734108657836915
-99.19648287963867, -113.52043594360352, 2.8128359580039977, 15.263208421707153, 2.6724599142074585
-99.23693420410156, -113.7847886352539, 2.8657086968421934, 15.038008987426759, 2.6824451847076416
-99.40777542114257, -113.40126007080079, 2.83695223236084, 14.9550070104599, 2.6833560767173767
-99.20563015747071, -113.62639004516602, 2.881367233276367, 14.905059931755066, 2.643156810760498
-99.34484497070312, -113.24918609619141, 2.882595932483673, 14.803090049743652, 2.653104846000671
-99.12232720947266, -113.46170111083984, 2.915281946182251, 14.913233701705932, 2.5980972833633422
-99.23716619873046, -113.5113095703125, 2.906696894168854, 15.12054007434845, 2.561509553432465
-99.27416275024414, -113.02585473632813, 2.9144032793045045, 14.549512392997741, 2.600934051513672
-99.19498126220704, -113.09194812011718, 2.9447319631576536, 14.526347716331482, 2.5584110345840454
-99.0615576171875, -112.77617553710938, 2.9733768334388735, 14.272156189918517, 2.565099946498871
-99.06449215698242, -112.94354479980468, 2.9886081895828247, 14.584487816810608, 2.467208694458008
-99.14104754638672, -112.76167166137695, 3.006823857307434, 14.439390146255493, 2.5534781022071837
-99.15235140991211, -112.80858358764648, 3.012306924819946, 14.26664926147461, 2.5189563446044922
-99.23401403808593, -112.73615975952148, 3.041151089668274, 14.016798906326294, 2.479553132534027
-99.15677667236328, -112.37326300048828, 3.1005810089111328, 13.97164916419983, 2.419049635410309
-99.12182006835937, -112.43628509521484, 3.091582070350647, 13.900089044570922, 2.433298167705536
-99.0867008972168, -112.14044735717773, 3.091140335083008, 13.797196704864502, 2.4136891598701475
-99.00541357421875, -112.09086016845703, 3.121376642227173, 13.340726792335511, 2.372457986831665
-99.0021661682129, -111.7545458984375, 3.1758164367675783, 13.420367310523988, 2.345771785259247
-98.99960073852539, -111.44570233154298, 3.206381770133972, 13.145076210021973, 2.3149647507667543
-99.00365817260742, -111.89227896118165, 3.20376743888855, 13.44601293849945, 2.2960494232177733
-99.01913995361328, -111.95685568237305, 3.250740860939026, 13.337551208496095, 2.2731597833633423
-98.96943768310547, -111.52788540649414, 3.2401091051101685, 13.031543979644775, 2.2555654735565187
-98.93386740112305, -111.30575616455079, 3.235475192070007, 12.934873866081238, 2.236401797294617
-98.94644311523437, -111.20929122924805, 3.295033501625061, 12.751233109474182, 2.2083504428863527
-98.98593176269532, -110.96782214355468, 3.3450758810043335, 12.298399205207824, 2.2390592370033264
-98.97367077636719, -110.98959985351563, 3.35058695602417, 12.665433720111848, 2.1510060939788818
-99.00980587768555, -111.07918298339844, 3.37230938911438, 12.424654559135437, 2.171235394001007
-98.90830679321289, -110.82406985473632, 3.364209409713745, 12.315562826156617, 2.1267501702308653
-98.91776510620117, -110.66510949707032, 3.384740122795105, 11.979712440490722, 2.166553218841553
-98.92009036254883, -110.63020056152344, 3.4379632606506347, 12.052171077251435, 2.1066912269592284
-98.90396951293945, -110.43064202880859, 3.4534451961517334, 11.841056954860687, 2.108485571861267
-98.83888339233398, -110.58015536499023, 3.454451847076416, 11.893676725387573, 2.1058872714042662
-98.7523557434082, -110.29451431274414, 3.486396445274353, 11.841238485336303, 2.0395989122390747
-98.82782391357422, -109.99609967041016, 3.5363811912536622, 11.374918182373047, 2.0550545258522033
-98.83471838378907, -109.87653723144531, 3.515395881652832, 11.389241842746735, 2.018173145771027
-98.91560073852538, -109.6072412109375, 3.565565611839294, 11.05290110206604, 2.0073066272735596
-98.76370446777344, -109.29825338745117, 3.5515780086517332, 11.031314203739166, 1.9763728168010712
-98.75236212158202, -109.30131219482422, 3.5797502794265745, 10.925888074874878, 1.937474051952362
-98.83177819824219, -109.51997537231445, 3.586634945869446, 10.9285314412117, 1.9366915431022644
-98.78443801879882, -109.32106332397461, 3.624111705780029, 10.87428576040268, 1.9507631101608276
-98.74301638793945, -109.33205874633789, 3.6502075090408326, 10.789662536621094, 1.9332435002326966
-98.67623623657227, -108.90026165771485, 3.7083365955352785, 10.633966447353362, 1.9043968205451964
-98.88037393188476, -108.89564508056641, 3.698122084617615, 10.470491472244262, 1.9176536672115325
-98.80946328735351, -108.7270454711914, 3.700719302177429, 10.130837363243103, 1.8851618130207062
-98.75804385375976, -108.49754019165039, 3.7465526390075685, 9.999206669330597, 1.8694815614223481
-98.74460675048829, -108.18943508911133, 3.7160646991729736, 9.81912342596054, 1.8681633582115174
-98.7417781677246, -108.07791781616211, 3.7748100442886354, 9.594879884719848, 1.8592404985427857
-98.7232423400879, -108.0547926940918, 3.7840214767456053, 9.613655831813812, 1.8373143899440765
-98.69809051513671, -108.0430629272461, 3.81079000377655, 9.526220892190933, 1.820302003145218
-98.71652935791016, -108.10254318237304, 3.798191478729248, 9.48983349466324, 1.833238383769989
-98.7000419921875, -107.81619528198242, 3.7892284116744994, 9.292460031032562, 1.7905149011611938
-98.70774523925782, -107.94145272827149, 3.842762491226196, 9.285251097202302, 1.7854212472438813
-98.61397564697266, -107.75929229736329, 3.863684970855713, 9.081335622310638, 1.7339403829574584
-98.65357119750976, -107.8706985168457, 3.8838714122772218, 9.161748718261718, 1.765402752161026
-98.57749816894531, -107.52694296264649, 3.919866879463196, 9.116396049499512, 1.7081195294857026
-98.63606399536133, -107.44006661987305, 3.914453407287598, 8.921649283409119, 1.7148887269496917
-98.583978515625, -107.39064752197265, 3.9496859111785887, 8.92187809562683, 1.70517493391037
-98.62515237426757, -107.32249969482422, 3.929737237930298, 8.8334346408844, 1.6832233653068542
-98.66864526367188, -107.12253146362305, 3.995026388168335, 8.567416608810424, 1.673935534954071
-98.62202481079102, -106.98016693115234, 4.029453707695008, 8.498811328887939, 1.646259691953659
-98.57087518310547, -107.21633349609375, 4.03219287109375, 8.6348161714077, 1.6609778542518616
-98.62554321289062, -107.18400268554687, 4.017328539848328, 8.454684850931168, 1.6387924325466157
-98.61314956665039, -106.94903366088867, 4.093411930084229, 8.311744059562683, 1.6128574428558349
-98.54036413574218, -106.70179202270508, 4.076475162506103, 8.17809732913971, 1.5985630013942718
-98.55343508911133, -106.71811596679687, 4.133037741661072, 8.047955528974533, 1.5820599443912506
-98.53833969116211, -106.58183651733398, 4.098307584762574, 8.045342504024505, 1.6021925690174104
-98.54647503662109, -106.36436044311523, 4.149331835746765, 7.928562254428863, 1.5651860778331756
-98.62264587402343, -106.14238717651367, 4.146095461845398, 7.683359119176864, 1.5652827053070069
-98.52906774902344, -106.06174880981445, 4.180707743644715, 7.759455680370331, 1.535607642173767
-98.56801168823242, -106.21814724731445, 4.176772792816162, 7.620438840389252, 1.5417659404277801
-98.44496411132812, -106.17799307250976, 4.188628257751465, 7.738411975383759, 1.516362558364868
-98.61076489257813, -106.14946252441406, 4.2276709337234495, 7.643298831701279, 1.509349360704422
-98.4620771484375, -106.10196264648438, 4.256784742355347, 7.565735987663269, 1.4906470425128937
-98.49867938232421, -105.99443322753906, 4.2426887063980105, 7.48650698518753, 1.5140909461975098
-98.47755047607421, -105.82477279663085, 4.252947108268738, 7.344881201028824, 1.4762903060913086
-98.49818118286133, -105.79805804443359, 4.282925909996033, 7.2052952136993405, 1.4740145015716553
-98.47147442626954, -105.77571865844726, 4.248243643760681, 7.262739466667175, 1.4688820552825927
-98.48748309326172, -105.55014178466797, 4.316849515914917, 7.026191393852234, 1.4647193586826324
-98.45746932983398, -105.64488162231446, 4.310572636604309, 7.2214282402992245, 1.4436058893203736
-98.4838578491211, -105.31109744262696, 4.371024989128113, 6.8824971165657045, 1.4459130783081056
-98.48187240600586, -105.3578462524414, 4.3689666194915775, 6.853954160690308, 1.4544688963890076
-98.45711431884766, -105.28377905273437, 4.33620618057251, 6.85788813829422, 1.4372671434879303
-98.47506741333008, -105.34939624023437, 4.446306687355041, 6.717513672590256, 1.3955953192710877
-98.46135278320313, -105.13275033569336, 4.374405682563782, 6.621122938156128, 1.4065177488327025
-98.44037243652343, -105.01436529541016, 4.427687207221985, 6.537037850379944, 1.3762488777637483
-98.5002655029297, -105.07328802490234, 4.450279426574707, 6.461094769001007, 1.4153083653450012
-98.44116839599609, -104.88522378540038, 4.427763070106506, 6.309101181268692, 1.3965454049110413
-98.44999642944336, -104.81646798706055, 4.4594194774627685, 6.2203343856334685, 1.365845603466034
-98.52646154785157, -104.65530877685546, 4.466949337005615, 6.195856393575668, 1.394145632505417
-98.42817990112304, -104.61160144042968, 4.550051856994629, 6.071690351486206, 1.318073355436325
-98.43563436889649, -104.57959646606446, 4.4817597856521605, 6.111732851743698, 1.3262538754940032
-98.4633814086914, -104.66741235351563, 4.537524959564209, 6.061125084638595, 1.300611424922943
-98.49194897460937, -104.6340726928711, 4.544194081306458, 5.972686744213104, 1.3342978584766387
-98.41761346435547, -104.34552954101562, 4.561654581069947, 5.910505652904511, 1.3133996443748475
-98.45224533081054, -104.33637881469727, 4.609373289108277, 5.846493194103241, 1.3047547233104706
-98.43521154785157, -104.44770523071288, 4.583012856483459, 5.8380403804779055, 1.278087070465088
-98.42093753051758, -104.1395327758789, 4.567252373695373, 5.628705638885498, 1.312477537870407
-98.39622695922851, -104.1132095336914, 4.627791087150574, 5.596753898143768, 1.2818110094070434
-98.39675335693359, -104.19089544677735, 4.606580707550049, 5.678465856313705, 1.2627779476642609
-98.44666564941406, -104.17128439331054, 4.61446500492096, 5.575977717161178, 1.2912647144794465
-98.34949002075196, -104.13248043823242, 4.6219339885711666, 5.567854082584381, 1.2597711200714112
-98.37500506591797, -104.20308987426758, 4.593446990966797, 5.511532435894012, 1.2489705641269684
-98.37821435546876, -104.15012072753906, 4.642418542861939, 5.544860287666321, 1.245689087152481
-98.44430398559571, -103.97783993530274, 4.718894174575806, 5.443066945791244, 1.1901799738407135
-98.39381484985351, -103.82987765502929, 4.675976127624511, 5.3567149379253385, 1.22171568775177
-98.36971099853515, -103.75439883422851, 4.7930587272644045, 5.228091109752655, 1.1905167356729507
-98.38627606201172, -103.8311572265625, 4.786184741020203, 5.276342422485351, 1.194744862794876
-98.36781979370117, -103.72031494140624, 4.737441363334656, 5.230414794921875, 1.1996646301746368
-98.38691189575195, -103.66865872192383, 4.778478273391723, 5.120375748634339, 1.1865341022014617
-98.37880514526367, -103.57536804199219, 4.882620138168335, 5.03861146402359, 1.1410830566883088
-98.31391574096679, -103.48493774414062, 4.832649994850159, 5.0411688179969785, 1.1404082419872283
-98.3504956665039, -103.47056188964844, 4.872577924728393, 4.945499020338058, 1.143657591342926
-98.36607852172851, -103.48048852539063, 4.797216612815857, 4.903028096675873, 1.1758444654941558
-98.34376486206055, -103.21128121948242, 4.857664341926575, 4.806667438983917, 1.1331113358736038
-98.37593743896484, -103.4251452331543, 4.866740502357483, 4.87555403137207, 1.1072607445716858
-98.36023565673828, -103.19162237548828, 4.938818457603454, 4.721555209159851, 1.1102140463590622
-98.34358239746093, -103.24295663452149, 4.952607510566711, 4.692549305558205, 1.1005600126981736
-98.36441433715821, -103.23543106079102, 4.8939416809082035, 4.715489854097366, 1.104323074221611
-98.36605374145508, -103.07100201416016, 4.907270092964172, 4.663290824413299, 1.1169087405204774
-98.36057098388672, -103.22046704101562, 4.9366678552627565, 4.637593832731247, 1.083581670641899
-98.3352746887207, -103.09560705566406, 4.94198990058899, 4.659049983739853, 1.0538442814350129
-98.33687118530274, -103.11449798583985, 4.970715042114258, 4.672799032211303, 1.0576357820034028
-98.30920108032227, -103.06152551269531, 4.959587862014771, 4.614462606430053, 1.049810845375061
-98.30904440307617, -103.04513732910156, 4.999008204460144, 4.487604878664016, 1.0262226276397706
-98.29073602294922, -102.94562506103516, 5.037732002258301, 4.409303125619888, 1.0116682747602463
-98.3339548034668, -103.02700909423828, 5.06469937992096, 4.4056973650455475, 0.998026171207428
-98.32657263183594, -102.81264489746094, 5.072104509353638, 4.3088484528064726, 1.0038935412168504
-98.30870016479493, -102.84733181762695, 5.075564929962158, 4.331846938371658, 0.9746104485988617
-98.30133126831055, -102.5999984741211, 5.120695718765258, 4.180472539186478, 0.9930924371480941
-98.35228039550782, -102.93233728027344, 5.078180401802063, 4.306801929116249, 0.9941893267631531
-98.30738928222657, -102.59686340332031, 5.16010970211029, 4.123662107229233, 0.9709038869142532
-98.29400006103516, -102.64635116577148, 5.115100552558899, 4.206299021005631, 0.986701378583908
-98.32586401367188, -102.68112033081054, 5.107466179847718, 4.053370602846146, 0.9848814828395843
-98.30849069213868, -102.38698791503906, 5.21888756275177, 3.943069146037102, 0.9381419918537139
-98.30419165039062, -102.59012799072265, 5.16869242477417, 4.045323009490967, 0.9536631230115891
-98.31506838989257, -102.47145391845703, 5.185017760276795, 3.971172144174576, 0.9475313732624054
-98.32483361816406, -102.51433950805664, 5.175406137466431, 3.9586733274459838, 0.967826687335968
-98.34504641723633, -102.48406936645507, 5.183814041137695, 3.951983283281326, 0.9616664596796036
-98.32422763061524, -102.6131714477539, 5.190568855285645, 3.9165937292575834, 0.9395367900133132
-98.27218469238281, -102.27340878295898, 5.273001538276672, 3.769316668510437, 0.9092484343051911
-98.31153662109375, -102.37761740112305, 5.219722579956055, 3.8684329713582994, 0.9549580367803574
-98.27105206298828, -102.3397565612793, 5.2815840015411375, 3.825809518575668, 0.9197855819463729
-98.30800360107422, -102.31914413452148, 5.325075161933899, 3.8195709118843078, 0.8974264891147613
-98.31167980957031, -102.16003921508789, 5.284198921203613, 3.7378324822187423, 0.9196723724603653
-98.2997470703125, -102.24941213989258, 5.298945667266846, 3.7353403487205505, 0.9197105318307877
-98.32183575439453, -102.24790084838867, 5.364893877983094, 3.7396863647699354, 0.8909187031984329
-98.33085443115235, -102.17120181274414, 5.334244421005249, 3.6160489970445635, 0.9056150273084641
-98.29238442993164, -102.13472766113281, 5.306387541770935, 3.650681608080864, 0.914576562166214
-98.2820764465332, -101.97611962890625, 5.348307851791382, 3.5447200028896333, 0.8862667067050933
-98.31296673583985, -102.225474609375, 5.3690759401321415, 3.6758462435007093, 0.8868597534894943
-98.33922817993164, -102.06296841430664, 5.374658801078796, 3.512087287902832, 0.8837897924184799
-98.31863775634766, -101.99883596801757, 5.451347144126892, 3.513831400156021, 0.8525772532224655
-98.29285583496093, -102.00435543823242, 5.412773426055908, 3.493838987112045, 0.8657522073984146
-98.2746770324707, -102.01487420654297, 5.3918634099960325, 3.504480604171753, 0.8670310851335525
-98.31598013305664, -101.83688961791992, 5.423667375564575, 3.3606179375648497, 0.8590030670166016
-98.30358047485352, -101.96305032348633, 5.405079620361328, 3.408681515455246, 0.8665067557096481
-98.32144635009766, -101.94798937988281, 5.447788244247437, 3.4184338479042053, 0.8511792284250259
-98.29123040771485, -101.87318008422852, 5.510782473564148, 3.3612596175670624, 0.8235968012809753
-98.28896105957031, -101.86880541992187, 5.439825944900512, 3.3758064209222796, 0.8583444896936416
-98.27829428100586, -101.92439193725586, 5.4137265577316285, 3.325138531446457, 0.8518862439393997
-98.31387893676758, -101.808091796875, 5.4955929679870605, 3.31724791431427, 0.840390332698822
-98.28055859375, -101.88364880371094, 5.51246507358551, 3.3148481175899507, 0.82492453789711
-98.3046318359375, -101.82139773559571, 5.5382591876983644, 3.2534040169715883, 0.8289335103034973
-98.28686776733399, -101.81665478515625, 5.419007131576538, 3.256011531829834, 0.8452143470048904
-98.28354089355469, -101.6538674621582, 5.54812566947937, 3.1581049712896347, 0.8270311062335968
-98.3298754272461, -101.84662265014649, 5.531330881118774, 3.237087345838547, 0.8322260051965713
-98.2910224609375, -101.67817422485352, 5.515125683784484, 3.221689306974411, 0.8295478137731552
