EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-407.129	-596.438	4.899	29.440	18.435	7.836	5.715
-407.717	-600.668	4.856	30.196	18.684	7.964	5.998
-405.169	-590.089	4.919	28.673	17.399	7.620	5.550
-407.134	-591.768	4.931	28.922	18.609	7.502	5.454
-407.393	-594.409	4.894	29.163	18.380	7.573	5.594
-407.131	-591.103	4.904	29.455	18.943	7.317	5.406
-404.491	-597.632	4.844	30.201	17.366	7.990	6.085
-405.273	-587.215	4.901	28.988	17.315	7.327	5.580
-405.205	-592.085	4.895	28.616	16.953	7.774	5.729
-405.474	-591.762	4.880	29.074	17.061	7.608	5.656
-408.176	-607.173	4.846	30.887	18.876	8.190	5.970
-405.110	-591.931	4.891	28.518	17.216	7.746	5.777
-405.322	-598.140	4.872	30.480	17.842	7.969	5.928
-405.682	-599.368	4.850	29.978	16.860	8.054	6.034
-404.642	-585.528	4.947	27.998	17.475	7.369	5.417
-405.120	-590.093	4.925	27.683	17.335	7.695	5.472
-404.856	-598.683	4.863	29.397	17.184	8.572	6.128
-404.460	-600.661	4.843	29.329	16.885	8.125	5.970
-405.092	-607.167	4.817	29.879	16.533	8.311	6.063
-408.763	-614.303	4.835	30.016	18.684	8.438	6.143
-406.908	-614.843	4.782	31.077	17.477	8.861	6.760
-404.483	-598.374	4.839	29.577	17.477	7.921	5.998
-405.441	-606.817	4.827	30.194	17.132	8.519	6.303
-404.229	-598.249	4.858	28.754	17.118	7.889	5.933
-404.309	-606.821	4.838	28.967	17.001	8.207	6.076
-404.669	-608.530	4.814	29.986	16.928	8.417	6.330
-402.700	-603.984	4.809	29.138	16.701	8.459	6.164
-403.926	-601.924	4.845	29.438	17.125	8.324	6.023
-403.841	-604.472	4.834	29.712	16.775	8.546	6.251
-403.350	-602.166	4.811	30.211	16.719	8.398	6.143
-401.729	-604.263	4.803	29.194	15.744	8.711	6.472
-400.860	-594.877	4.845	28.446	15.679	8.063	5.854
-403.911	-601.632	4.869	28.585	16.610	8.318	6.129
-403.002	-605.293	4.816	30.293	16.584	8.424	6.295
-401.780	-596.471	4.836	30.057	16.423	7.849	5.870
-402.349	-595.248	4.847	28.938	16.015	7.922	6.066
-401.659	-593.511	4.847	28.838	16.025	7.825	5.733
-403.818	-597.258	4.855	28.584	16.047	8.003	5.865
-403.153	-609.307	4.793	29.789	16.031	8.751	6.422
-402.651	-614.064	4.787	29.768	16.329	8.979	6.806
-402.471	-602.160	4.826	29.611	15.734	8.382	6.365
-402.133	-600.067	4.816	29.275	15.718	8.780	6.556
-403.596	-602.627	4.811	30.376	15.992	8.758	6.274
-402.368	-598.407	4.829	29.085	15.860	8.428	6.126
-403.973	-595.362	4.876	29.038	17.011	8.287	5.940
-402.172	-592.626	4.858	28.930	15.587	8.125	5.855
-403.045	-596.463	4.853	27.868	15.788	7.989	5.902
-401.504	-598.375	4.849	28.309	15.555	8.145	5.876
-401.569	-598.447	4.861	27.817	15.180	8.345	6.034
-401.242	-599.424	4.809	28.746	15.827	8.392	6.188
-399.693	-596.204	4.821	28.154	15.074	8.326	6.099
-400.740	-600.230	4.819	28.824	14.955	8.555	6.260
-401.636	-593.278	4.851	28.333	15.218	8.068	5.861
-400.935	-591.910	4.866	27.536	15.490	7.736	5.610
-400.852	-600.532	4.829	28.106	17.026	8.055	5.866
-401.198	-598.027	4.843	28.290	17.228	8.291	6.102
-402.261	-606.527	4.824	29.380	15.923	8.105	6.080
-400.679	-601.652	4.811	29.681	15.795	7.957	6.059
-400.541	-602.009	4.817	29.216	16.155	8.134	5.993
-399.763	-592.145	4.857	27.483	14.968	8.003	5.816
-402.324	-591.267	4.872	28.549	15.860	7.792	5.592
-400.280	-587.998	4.864	27.366	15.019	7.296	5.306
-399.488	-591.807	4.861	27.887	16.008	7.666	5.606
-400.150	-595.380	4.846	27.759	14.918	7.541	5.597
-399.447	-593.436	4.846	28.490	15.458	7.914	5.934
-398.787	-588.538	4.878	27.426	15.843	7.696	5.728
-398.979	-597.022	4.834	28.632	14.932	7.891	5.793
-399.066	-583.826	4.915	27.304	15.730	7.023	5.183
-398.338	-588.068	4.880	26.933	14.823	7.371	5.437
-400.644	-597.170	4.847	28.274	15.628	7.958	5.856
-397.920	-595.558	4.812	29.108	15.174	7.795	5.873
-399.382	-586.863	4.905	27.110	15.379	7.312	5.367
