EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-426.685	-483.964	1.154	161.827	586.129	35.643	19.557
-426.247	-483.422	1.156	160.985	587.298	35.321	19.401
-426.187	-483.381	1.155	161.443	587.771	35.801	19.568
-425.778	-483.014	1.155	160.552	583.381	35.639	19.456
-425.486	-482.839	1.154	160.235	584.066	35.892	19.580
-425.121	-482.482	1.154	159.362	583.981	35.773	19.726
-425.029	-482.006	1.158	159.169	583.876	35.043	19.377
-424.806	-482.006	1.155	158.869	583.339	35.219	19.459
-424.144	-481.451	1.156	159.144	586.779	35.902	19.423
-423.843	-481.186	1.159	159.091	580.255	35.929	19.600
-423.629	-480.806	1.156	158.724	579.194	35.645	19.399
-423.396	-480.722	1.155	158.022	579.295	34.569	18.921
-422.844	-479.965	1.156	157.424	579.234	34.973	19.185
-422.986	-480.246	1.160	157.070	577.697	35.740	19.406
-422.439	-479.589	1.160	156.673	575.172	35.501	19.417
-422.246	-479.147	1.155	156.478	574.225	35.119	19.340
-422.066	-479.008	1.161	156.599	580.007	35.462	19.166
-421.649	-478.751	1.158	156.059	577.017	35.492	19.345
-421.231	-478.365	1.157	156.190	576.735	35.834	19.340
-421.210	-478.346	1.159	154.800	577.997	35.063	19.370
-420.757	-477.505	1.156	155.864	577.700	35.613	19.250
-420.581	-477.338	1.157	154.109	577.321	35.103	19.179
-420.112	-476.848	1.159	154.555	575.317	35.512	19.306
-420.188	-476.795	1.160	154.390	571.156	35.334	19.325
-419.766	-476.582	1.157	153.857	572.989	35.338	19.264
-419.390	-476.183	1.162	153.564	571.591	35.574	19.404
-419.317	-476.004	1.160	153.484	576.140	35.283	19.409
-419.122	-475.815	1.159	153.125	575.583	35.354	19.251
-418.445	-475.265	1.157	152.906	573.841	35.943	19.312
-418.425	-475.105	1.159	152.318	572.335	35.948	19.479
-418.097	-474.933	1.158	152.566	570.191	35.472	19.307
-417.942	-474.718	1.160	151.473	568.784	35.566	19.268
-417.338	-474.303	1.160	152.187	570.638	35.083	19.392
-417.419	-474.344	1.160	151.230	569.685	34.914	19.217
-417.379	-474.234	1.159	151.543	569.409	35.442	19.274
-416.516	-473.477	1.160	151.008	569.167	35.306	19.265
-416.619	-473.214	1.160	150.172	570.464	35.433	19.212
-416.367	-472.709	1.159	149.568	572.646	34.833	19.375
-415.942	-472.668	1.161	149.767	567.613	35.159	19.353
-415.753	-472.263	1.160	148.920	567.920	35.279	19.357
-415.213	-471.619	1.165	149.176	567.772	35.080	19.370
-415.239	-471.386	1.163	148.121	568.933	35.034	19.056
-414.846	-471.450	1.163	148.235	564.069	35.319	19.263
-414.516	-470.874	1.162	148.386	565.351	35.465	19.296
-414.483	-470.704	1.165	147.482	565.436	35.609	19.479
-414.124	-470.349	1.164	147.517	567.970	35.494	19.278
-413.945	-469.895	1.162	146.929	558.570	35.595	19.399
-413.806	-469.796	1.167	146.337	559.545	35.226	19.308
-413.380	-469.391	1.164	146.429	562.228	35.937	19.568
-413.075	-469.084	1.165	146.555	558.355	34.523	19.220
-412.912	-468.457	1.162	145.855	557.216	34.810	19.191
-412.438	-468.016	1.166	144.810	557.922	34.592	19.200
-412.159	-468.023	1.168	144.670	552.192	35.070	19.266
-412.244	-467.695	1.166	144.311	554.382	34.765	19.273
-412.219	-467.334	1.170	144.054	551.077	34.999	19.223
-411.500	-466.992	1.166	143.861	556.595	34.951	19.256
-411.101	-466.553	1.166	143.125	550.184	34.463	18.906
-410.899	-466.089	1.168	142.448	549.929	34.583	18.991
-410.657	-465.815	1.164	142.897	550.980	34.960	19.075
-410.579	-465.645	1.170	142.399	546.085	34.786	19.084
-410.230	-464.931	1.168	141.667	539.081	34.325	18.989
-409.663	-464.660	1.168	141.472	541.113	34.476	19.035
-409.434	-464.354	1.167	141.765	539.598	34.836	19.023
-409.348	-463.853	1.168	140.788	537.687	34.424	18.876
-409.400	-463.587	1.174	140.193	530.038	34.814	19.018
-408.667	-462.982	1.170	139.272	532.311	33.894	18.721
-408.583	-462.954	1.170	139.365	531.512	33.994	18.695
-408.338	-462.710	1.171	139.200	530.606	34.031	18.660
-408.252	-462.604	1.169	139.410	527.254	34.408	18.882
-407.823	-461.872	1.169	138.597	525.620	34.406	18.684
-407.367	-461.349	1.171	137.830	522.599	33.910	18.536
-407.456	-461.125	1.177	137.281	521.768	33.855	18.499
-406.994	-460.427	1.171	137.361	517.946	34.015	18.408
-406.915	-460.236	1.177	136.787	514.853	33.463	18.315
-406.664	-460.131	1.175	136.863	512.008	33.897	18.612
-406.336	-459.355	1.172	135.537	510.454	33.242	18.297
-405.947	-459.044	1.169	135.895	512.922	34.261	18.649
-406.033	-459.126	1.174	135.647	512.654	34.307	18.604
-405.310	-458.415	1.172	134.751	506.648	33.373	18.406
-405.511	-458.151	1.171	134.256	506.436	33.483	18.347
-405.023	-457.854	1.175	134.088	506.001	33.272	18.472
-405.000	-457.308	1.176	134.148	502.251	33.798	18.336
-404.227	-456.628	1.175	133.116	496.168	33.414	18.317
-404.253	-456.457	1.177	132.645	499.418	32.973	18.295
-404.052	-456.196	1.178	132.392	495.418	33.757	18.471
-403.704	-455.572	1.179	132.511	494.519	32.878	18.143
-403.293	-455.152	1.175	132.224	491.318	33.349	18.184
-403.254	-454.820	1.175	131.660	485.781	33.408	18.300
-402.757	-454.153	1.181	130.406	486.564	32.558	18.008
-402.538	-453.848	1.179	130.367	480.504	32.357	18.125
-402.310	-453.705	1.175	129.284	483.369	31.891	17.920
-401.999	-453.038	1.176	129.857	480.010	32.520	18.001
-401.647	-452.366	1.178	129.191	478.691	32.514	18.084
-401.239	-452.194	1.179	128.694	472.377	32.762	18.229
-401.330	-451.777	1.182	127.902	469.464	32.322	17.941
-400.853	-451.056	1.175	127.196	470.425	32.095	17.832
-400.621	-450.599	1.180	127.093	467.654	32.264	17.866
-400.451	-450.243	1.180	126.336	461.206	31.634	17.660
-400.259	-449.941	1.181	126.266	463.440	31.700	17.759
-399.842	-449.532	1.177	125.627	461.839	31.899	17.690
-399.603	-449.256	1.179	125.944	457.888	32.316	17.741
-399.365	-448.808	1.181	125.415	453.598	32.008	17.666
-398.978	-448.111	1.182	124.103	450.165	31.607	17.645
-398.712	-447.722	1.177	123.875	449.203	31.487	17.699
-398.357	-446.981	1.185	122.858	447.536	31.184	17.459
-397.881	-446.820	1.182	122.693	441.369	31.396	17.625
-397.890	-446.603	1.185	123.341	436.932	31.542	17.557
-397.548	-446.002	1.186	121.659	433.062	30.862	17.515
-397.349	-445.615	1.181	121.984	431.213	30.680	17.230
-396.955	-445.251	1.186	121.357	428.197	30.730	17.267
-396.605	-444.621	1.184	120.447	424.134	30.321	17.223
-396.263	-443.849	1.183	119.487	422.303	30.074	17.068
-396.364	-443.558	1.187	119.450	419.918	30.023	16.928
-395.939	-443.229	1.191	119.057	415.558	30.047	16.943
-395.633	-442.730	1.189	118.231	413.925	30.104	16.908
-395.294	-442.112	1.184	118.180	410.676	29.940	17.065
-395.068	-441.965	1.186	118.445	407.833	30.049	17.130
-394.685	-441.267	1.190	117.422	399.823	29.821	16.894
-394.352	-440.708	1.190	116.875	401.496	29.944	16.989
-394.248	-440.582	1.190	116.088	398.917	29.549	16.821
-393.761	-440.045	1.186	115.482	394.045	29.594	16.907
-393.577	-439.727	1.186	115.569	390.745	29.469	16.841
-393.376	-439.237	1.196	114.785	386.975	29.518	16.776
-392.932	-438.206	1.187	114.063	382.299	29.212	16.676
-392.563	-437.803	1.188	113.656	377.407	29.129	16.639
-392.145	-437.225	1.194	113.029	377.206	28.863	16.439
-391.894	-436.749	1.192	112.305	368.024	28.377	16.161
-391.677	-435.922	1.188	111.060	363.502	27.863	16.187
-391.356	-435.244	1.199	110.910	365.233	27.770	16.183
-390.954	-434.592	1.196	110.000	357.261	28.045	16.190
-390.740	-434.471	1.195	109.969	358.842	27.686	16.175
-390.508	-433.895	1.198	109.328	353.980	27.631	16.036
-390.063	-433.146	1.197	108.394	344.310	27.007	15.943
-390.046	-433.048	1.197	108.689	340.957	27.823	16.148
-389.686	-432.188	1.192	107.670	340.777	27.121	15.903
-389.087	-431.681	1.191	106.670	336.975	26.695	15.848
