snr: 4.433709, var: 3.678090, inckl_gen:232.612595, inckl_eta:70.104042, inckl_z:0.800617
snr: 0.723213, var: 0.197915, inckl_gen:0.005291, inckl_eta:0.001036, inckl_z:0.309853
snr: 0.717953, var: 0.224387, inckl_gen:0.003585, inckl_eta:0.000772, inckl_z:0.284238
snr: 0.722361, var: 0.212351, inckl_gen:0.039855, inckl_eta:0.002628, inckl_z:0.070581
snr: 0.725135, var: 0.224294, inckl_gen:0.013624, inckl_eta:0.000870, inckl_z:0.420857
snr: 0.725363, var: 0.192252, inckl_gen:0.003444, inckl_eta:0.000299, inckl_z:0.523914
snr: 0.732969, var: 0.187306, inckl_gen:0.005592, inckl_eta:0.001930, inckl_z:0.573021
snr: 0.737450, var: 0.210019, inckl_gen:0.021611, inckl_eta:0.000448, inckl_z:0.381284
snr: 0.722949, var: 0.185720, inckl_gen:0.007057, inckl_eta:0.000613, inckl_z:0.318115
snr: 0.722154, var: 0.205668, inckl_gen:0.004057, inckl_eta:0.001067, inckl_z:0.277229
snr: 0.721708, var: 0.189367, inckl_gen:0.002889, inckl_eta:0.001407, inckl_z:0.151847
snr: 0.719481, var: 0.198338, inckl_gen:0.001272, inckl_eta:0.000948, inckl_z:0.571261
snr: 0.731311, var: 0.192011, inckl_gen:0.016881, inckl_eta:0.001307, inckl_z:2.894169
snr: 0.723507, var: 0.204644, inckl_gen:0.008485, inckl_eta:0.001204, inckl_z:0.431850
snr: 0.718275, var: 0.185319, inckl_gen:0.002071, inckl_eta:0.000653, inckl_z:0.331394
snr: 0.725551, var: 0.199542, inckl_gen:0.007704, inckl_eta:0.000357, inckl_z:0.042992
snr: 0.721069, var: 0.194696, inckl_gen:0.003111, inckl_eta:0.000977, inckl_z:1.212636
snr: 0.721930, var: 0.186039, inckl_gen:0.006027, inckl_eta:0.001251, inckl_z:0.184010
snr: 0.723631, var: 0.186798, inckl_gen:0.012205, inckl_eta:0.000862, inckl_z:0.296124
snr: 0.718392, var: 0.178178, inckl_gen:0.189691, inckl_eta:0.000496, inckl_z:1.023705
snr: 0.719706, var: 0.174861, inckl_gen:0.000831, inckl_eta:0.000403, inckl_z:0.203019
snr: 0.730016, var: 0.195959, inckl_gen:0.003897, inckl_eta:0.001363, inckl_z:0.207546
snr: 0.721804, var: 0.207943, inckl_gen:0.002957, inckl_eta:0.000837, inckl_z:0.056196
snr: 0.719785, var: 0.202564, inckl_gen:0.004584, inckl_eta:0.000706, inckl_z:0.614412
snr: 0.727790, var: 0.209253, inckl_gen:1.437307, inckl_eta:0.000863, inckl_z:0.955226
snr: 0.723126, var: 0.200053, inckl_gen:0.003067, inckl_eta:0.002860, inckl_z:0.711048
snr: 0.721960, var: 0.187933, inckl_gen:0.002890, inckl_eta:0.001043, inckl_z:1.975072
snr: 0.725630, var: 0.207148, inckl_gen:0.005127, inckl_eta:0.001469, inckl_z:0.190969
snr: 0.726658, var: 0.221476, inckl_gen:0.083335, inckl_eta:0.000651, inckl_z:1.506483
snr: 0.723040, var: 0.192252, inckl_gen:0.002301, inckl_eta:0.000465, inckl_z:0.150907
snr: 0.722915, var: 0.189034, inckl_gen:0.002953, inckl_eta:0.001018, inckl_z:0.488979
snr: 0.724398, var: 0.202592, inckl_gen:0.741169, inckl_eta:0.001211, inckl_z:1.839896
snr: 0.719228, var: 0.177253, inckl_gen:0.006080, inckl_eta:0.001125, inckl_z:0.686796
snr: 0.724486, var: 0.189590, inckl_gen:0.002313, inckl_eta:0.001677, inckl_z:1.304201
snr: 0.724287, var: 0.194698, inckl_gen:0.025470, inckl_eta:0.000706, inckl_z:2.329301
snr: 0.717808, var: 0.194593, inckl_gen:0.010583, inckl_eta:0.000965, inckl_z:0.645719
snr: 0.721234, var: 0.187100, inckl_gen:0.002667, inckl_eta:0.000810, inckl_z:0.640001
snr: 0.722028, var: 0.193924, inckl_gen:0.022849, inckl_eta:0.001099, inckl_z:1.224103
snr: 0.719968, var: 0.183044, inckl_gen:0.002026, inckl_eta:0.000877, inckl_z:0.427893
snr: 0.723622, var: 0.202874, inckl_gen:0.007605, inckl_eta:0.001495, inckl_z:0.429428
snr: 0.734725, var: 0.197120, inckl_gen:0.004734, inckl_eta:0.001234, inckl_z:0.283246
snr: 0.726335, var: 0.196150, inckl_gen:0.012477, inckl_eta:0.001126, inckl_z:0.165542
snr: 0.721764, var: 0.225242, inckl_gen:0.002767, inckl_eta:0.000363, inckl_z:0.012266
snr: 0.719783, var: 0.204555, inckl_gen:0.009453, inckl_eta:0.000907, inckl_z:0.956043
snr: 0.717650, var: 0.187027, inckl_gen:0.003751, inckl_eta:0.000481, inckl_z:0.453449
snr: 0.718951, var: 0.186753, inckl_gen:0.003957, inckl_eta:0.013125, inckl_z:0.669921
snr: 0.726910, var: 0.188826, inckl_gen:0.032829, inckl_eta:0.000779, inckl_z:1.034778
snr: 0.726916, var: 0.181051, inckl_gen:0.003797, inckl_eta:0.021041, inckl_z:0.872369
snr: 0.725100, var: 0.227384, inckl_gen:0.003634, inckl_eta:0.000540, inckl_z:0.305986
snr: 0.725862, var: 0.214992, inckl_gen:0.001806, inckl_eta:0.000408, inckl_z:0.333531
snr: 0.732952, var: 0.190180, inckl_gen:0.004778, inckl_eta:0.006238, inckl_z:0.430794
snr: 0.718633, var: 0.217038, inckl_gen:0.006574, inckl_eta:0.000475, inckl_z:0.063248
snr: 0.716686, var: 0.195667, inckl_gen:0.001905, inckl_eta:0.000734, inckl_z:0.371469
snr: 0.729410, var: 0.202654, inckl_gen:0.000746, inckl_eta:0.000586, inckl_z:0.207434
snr: 0.722935, var: 0.213467, inckl_gen:0.039565, inckl_eta:0.000803, inckl_z:0.309555
snr: 0.719031, var: 0.199091, inckl_gen:0.004698, inckl_eta:0.000757, inckl_z:1.162264
snr: 0.726404, var: 0.219277, inckl_gen:0.017932, inckl_eta:0.001205, inckl_z:0.532344
snr: 0.736366, var: 0.223664, inckl_gen:0.001645, inckl_eta:0.000750, inckl_z:0.463313
snr: 0.718699, var: 0.213145, inckl_gen:0.000945, inckl_eta:0.000586, inckl_z:0.354117
snr: 0.721509, var: 0.189710, inckl_gen:0.001873, inckl_eta:0.000865, inckl_z:0.237674
snr: 0.719118, var: 0.203560, inckl_gen:0.182221, inckl_eta:0.001019, inckl_z:0.794630
snr: 0.721336, var: 0.190757, inckl_gen:0.020479, inckl_eta:0.000956, inckl_z:1.540849
snr: 0.721729, var: 0.207642, inckl_gen:0.002083, inckl_eta:0.000899, inckl_z:0.583898
snr: 0.723997, var: 0.177053, inckl_gen:0.000948, inckl_eta:0.000524, inckl_z:1.225373
snr: 0.723507, var: 0.172374, inckl_gen:0.002167, inckl_eta:0.000781, inckl_z:1.737165
