EUBOs, ELBOs, ESSs, MCKls_exclusive, TrueKls_exclusive, MCKls_inclusive, TrueKls_inclusive
-334.362649230957, -619.7191674804687, 1.053981374502182, 310.38692337036133, 51.504844436645506, -130.02532638549803, 5.157042982578278
-331.72280029296877, -609.4556289672852, 1.0461207914352417, 305.25835647583006, 50.99414321899414, -128.15722633361815, 5.891106035709381
-329.2966748046875, -587.752319946289, 1.0488010692596434, 284.9168780517578, 48.00251003265381, -124.94866275787354, 5.792823519706726
-325.1289405822754, -571.8562451171875, 1.0549581551551819, 276.85230697631835, 46.59470254898071, -122.33291282653809, 4.747580087184906
-321.39204010009763, -574.1327597045898, 1.0460776746273042, 280.4510208129883, 46.232333946228025, -119.7485771560669, 5.551293163299561
-320.1344413757324, -567.1701821899414, 1.0535103476047516, 272.4554273223877, 45.01412893295288, -117.36212318420411, 4.924429326057434
-315.2674758911133, -564.3461218261718, 1.0405385518074035, 271.2986332702637, 45.06994834899902, -114.38221893310546, 4.922263236045837
-306.8456832885742, -556.1076708984375, 1.0482598805427552, 267.05401489257815, 45.3115948677063, -110.9527687072754, 5.126258633136749
-310.31439514160155, -571.836268005371, 1.039666130542755, 276.46138732910157, 46.42037275314331, -111.76922618865967, 4.177876393795014
-303.47002151489255, -538.6256665039062, 1.0533753085136413, 255.1223920440674, 42.46850622177124, -106.23459587097167, 5.710147399902343
-303.54150680541994, -539.7976055908204, 1.0563883924484252, 255.1139859008789, 42.51026840209961, -106.15968338012695, 8.23484920978546
-304.88670043945314, -529.7452243041993, 1.0470602667331697, 248.02738082885742, 41.16854024887085, -104.4801053237915, 8.655675795078277
-299.31836318969727, -554.2055487060547, 1.047806717157364, 264.0448887634277, 44.22836074829102, -102.86268356323242, 6.1080956864357
-303.1438970947266, -523.4385906982421, 1.0540260434150697, 244.42556846618652, 40.16901084899902, -105.5265189743042, 6.2359299874305725
-290.78034454345703, -514.2356677246094, 1.053420023918152, 238.31326354980467, 39.98968300819397, -96.78032165527344, 6.375857553482056
-288.14105895996096, -533.56447265625, 1.0553324484825135, 249.33332748413085, 41.31243835449219, -94.24045497894286, 4.22283586025238
-288.5155596923828, -506.9760968017578, 1.0670479381084441, 229.69759628295898, 38.52140218734741, -94.77800933837891, 5.494936625957489
-283.0417459106445, -488.1384286499023, 1.0506021916866302, 219.55943885803222, 36.91273336410522, -90.14273517608643, 5.0421723985672
-283.69285324096677, -486.8086145019531, 1.063810852766037, 218.0943222808838, 36.25837148666382, -90.40125869750976, 4.9732099580764775
-283.1688482666016, -470.38373779296876, 1.0607691526412963, 207.38062301635742, 34.72544607162476, -88.93925811767578, 5.663762657642365
-280.97084869384764, -489.85843566894533, 1.0705021834373474, 216.08774139404298, 35.11965669631958, -87.48934070587158, 5.847665522098541
-277.09739212036135, -478.21938232421877, 1.061975290775299, 211.7281436920166, 35.126294956207275, -85.43801452636718, 5.020417892932892
-276.9083996582031, -474.56812896728513, 1.0684881782531739, 211.38749549865722, 35.53696138381958, -85.73040786743164, 5.486031596660614
-269.1756283569336, -461.4594549560547, 1.070470710992813, 203.6939948272705, 34.512104187011715, -80.86991672515869, 4.69740534067154
-269.24998260498046, -445.113193359375, 1.072672278881073, 191.57742179870604, 32.34281591415405, -79.98973678588867, 5.504598290920257
-273.3758541870117, -449.5260357666016, 1.0700021588802338, 192.20750091552733, 32.34802112579346, -82.07503910064698, 8.508862466812134
-262.98193740844727, -447.95576843261716, 1.0626942574977876, 194.9324927520752, 32.54353691101074, -75.75338054656983, 5.960271210670471
-260.7612535095215, -450.87288635253907, 1.071710662841797, 192.48822525024414, 31.996128816604614, -73.05466255187989, 5.285934376716614
-260.4994953918457, -435.1531692504883, 1.0936479842662812, 183.80133255004884, 30.768818702697754, -72.32511402130127, 5.408189580440522
-261.91746871948243, -419.2726364135742, 1.0985143554210663, 173.09029022216797, 28.803080759048463, -72.16299068450928, 5.6290582752227785
-257.5552882385254, -429.26874267578125, 1.0927245891094208, 180.44336853027343, 29.81518138885498, -70.50587062835693, 5.5250628113746645
-257.19875061035157, -433.8931311035156, 1.0725605273246765, 180.06270042419433, 29.57582308769226, -69.03258111953735, 6.003217730522156
-253.16411010742186, -411.49715209960937, 1.0904952692985534, 166.2889875793457, 27.567580270767213, -67.62459978103638, 5.198673722743988
-249.32665435791014, -410.0208343505859, 1.0748379123210907, 165.84332065582277, 27.697059545516968, -64.33544359207153, 5.693611481189728
-248.4877163696289, -406.9001116943359, 1.0794560050964355, 164.33042602539064, 27.82769003868103, -63.504563388824465, 7.2916971921920775
-248.6762728881836, -399.21203552246095, 1.0930513501167298, 159.97151931762696, 26.794892406463624, -63.043487529754636, 7.431333949565888
-241.8267562866211, -396.1292456054687, 1.089792709350586, 156.54986946105956, 26.14377486228943, -59.18037330627441, 5.762004125118255
-246.0124917602539, -393.01561294555665, 1.0951015996932982, 152.80045234680176, 25.32456835746765, -61.35274461746216, 6.530586179494858
-238.34316040039062, -398.5487721252441, 1.0871506500244141, 156.65339359283448, 25.919497327804564, -56.210632209777835, 4.57551397562027
-247.50219100952148, -385.1533966064453, 1.0926971304416657, 147.17163551330566, 24.53474655151367, -61.31329767227173, 7.535105319023132
-235.5886082458496, -381.5069332885742, 1.090042657852173, 146.19938705444335, 24.525106353759767, -54.01022535324097, 4.951621959209442
-236.77316284179688, -371.52242889404295, 1.0934669995307922, 139.10248580932617, 23.16835054397583, -54.257891025543216, 6.423619165420532
-234.0179914855957, -362.7480958557129, 1.1005307197570802, 134.36952438354493, 22.38941068649292, -52.18984317779541, 6.9624046087265015
-231.77657623291014, -355.82236572265623, 1.1060960292816162, 128.3505676651001, 21.77633783340454, -50.76974613189697, 5.6977019739151
-230.51768997192383, -355.76960510253906, 1.1156463086605073, 128.34883567810058, 21.558503427505492, -49.97187940597534, 4.963558974266053
-224.57312484741212, -345.68171310424805, 1.1069098722934723, 121.021898727417, 20.54298500061035, -44.97819004058838, 4.146486122608184
-228.29193878173828, -341.788077545166, 1.123407644033432, 117.94910121917725, 19.689669179916383, -47.305791244506835, 4.698192788362503
-225.42263290405273, -334.36202514648437, 1.1243134069442748, 115.31777893066406, 19.650719175338747, -45.63783811569214, 5.4799696373939515
-224.31004287719728, -335.1367578125, 1.1200610053539277, 113.81503917694091, 18.98251685142517, -44.61665544509888, 6.598466186523438
-225.24928924560547, -329.2438084411621, 1.1102174878120423, 108.99677066802978, 18.093979940414428, -44.61172540664673, 4.787384560108185
-223.37376037597656, -323.5789433288574, 1.142562016248703, 104.99608150482177, 17.22295355796814, -43.181393671035764, 5.442565259933471
-219.17387588500978, -327.88307708740234, 1.12802512049675, 108.23983470916748, 17.796274681091308, -40.04768620491028, 4.441694202423096
-217.26281845092774, -321.7250570678711, 1.1210184741020202, 105.30153663635254, 17.309960031509398, -39.07339569091797, 4.39099018573761
-219.0424659729004, -313.31014343261717, 1.1446676015853883, 99.26362201690674, 16.798799109458923, -40.61522469520569, 5.226039457321167
-218.6726972961426, -309.83567642211915, 1.1396928822994232, 96.24211284637451, 16.208425216674804, -39.619924030303956, 4.971426023244858
-218.09801498413086, -318.3248352050781, 1.143435972929001, 102.96657791137696, 16.990053634643555, -39.89773963928223, 4.875137751102447
-214.2255368041992, -309.0387126159668, 1.136003359556198, 96.25842002868653, 16.178640050888063, -36.71155651092529, 3.8361665809154513
-216.70313278198242, -304.0241993713379, 1.1436441767215728, 91.33136299133301, 14.991255269050598, -38.19495248794556, 3.9503379344940184
-212.30648895263673, -300.95569580078126, 1.1295953404903412, 89.90551170349121, 14.774966740608216, -35.459005184173584, 3.9838488948345185
-212.38552658081053, -305.5888768005371, 1.1261290431022644, 92.8482234954834, 15.449106998443604, -35.10946773529053, 3.8786429882049562
-213.39166564941405, -291.59008865356446, 1.1503694295883178, 84.20479740142822, 13.952468204498292, -36.24270299911499, 4.721515860557556
-211.3748223876953, -295.5244822692871, 1.1320900619029999, 86.50063919067382, 14.540474152565002, -34.60250660896301, 4.039674816131591
-211.93916595458984, -292.0318379211426, 1.150051738023758, 83.19070331573486, 13.851504259109497, -34.35501342773438, 3.8725875997543335
-210.42243225097656, -297.3648843383789, 1.1298108458518983, 86.69891361236573, 14.302625813484191, -34.21674585342407, 3.076367664337158
-208.63429733276368, -289.47382751464846, 1.1354761970043183, 82.44652053833008, 13.850262703895568, -32.59263921737671, 3.4480791592597964
-209.68323379516602, -289.4493852233887, 1.144092584848404, 80.92862003326417, 13.368270578384399, -33.0644473361969, 3.345728394985199
-208.50313568115234, -285.04939697265627, 1.145457354784012, 78.79173027038574, 13.207414336204529, -31.979047746658324, 3.8513930225372315
-207.59375854492188, -282.08420272827146, 1.1433568012714386, 76.78539531707764, 12.88265417098999, -31.696053943634034, 3.5234152448177336
-208.2932177734375, -280.2925077819824, 1.1651410889625549, 75.47046840667724, 12.598231415748597, -32.217471075057986, 3.4162137281894682
-208.4874494934082, -283.98305404663085, 1.138620798587799, 77.6405421447754, 12.95453288078308, -32.28443552017212, 3.3824159705638888
-205.96226028442382, -279.2687287902832, 1.1446818947792052, 74.42401847839355, 12.629081373214722, -30.275904760360717, 3.179467566013336
-207.0293312072754, -280.011710357666, 1.144514821767807, 75.63194282531738, 12.527796902656554, -31.400297164916992, 3.044837931394577
-205.7870327758789, -279.8176971435547, 1.1386735880374907, 74.4950958251953, 12.384823808670044, -29.926698284149168, 2.8418072760105133
-204.8848046875, -277.31488693237304, 1.1369131267070771, 73.82134666442872, 12.449438753128051, -29.89303258895874, 3.484578813314438
-205.5978512573242, -273.16389877319335, 1.151192249059677, 70.96537837982177, 11.822767992019653, -30.172479100227356, 3.282988440990448
-205.354228515625, -273.51930755615234, 1.1532238721847534, 70.52953617095947, 11.914136753082275, -30.09039448738098, 2.9745422446727754
-204.7994921875, -267.70515365600585, 1.1775703155994415, 66.88555751800537, 11.158867673873901, -29.400777721405028, 3.2920235812664034
-205.4300065612793, -269.7635057067871, 1.1669751119613647, 67.91627601623536, 11.37683876991272, -29.663517475128174, 3.1844797170162202
-205.49982223510742, -264.9512794494629, 1.1822885906696319, 65.20474674224853, 10.790878052711486, -30.112999067306518, 3.319853321313858
-201.89894104003906, -269.09334426879883, 1.1631968319416046, 66.8640954208374, 11.207814831733703, -27.9516437625885, 2.9090101981163023
-204.0839749145508, -272.9069546508789, 1.1508928751945495, 69.20996952056885, 11.451038708686829, -28.839297933578493, 3.0273261392116546
-202.19765594482422, -268.25629943847656, 1.154227477312088, 67.63531732559204, 11.42803223133087, -28.44308979988098, 2.5721210289001464
-204.10425659179688, -264.52452362060546, 1.174910742044449, 64.92404926300048, 10.820502018928527, -28.86593696594238, 3.204603434801102
-201.64223358154297, -264.5009037780762, 1.1645465278625489, 64.73343101501465, 10.742339301109315, -27.713314695358278, 2.9859021604061127
-203.67377517700194, -265.8218797302246, 1.1828228151798248, 64.9107331085205, 10.769852843284607, -28.80365828514099, 2.780173634290695
-203.03523025512695, -260.7353353881836, 1.1843510603904723, 62.08115859985352, 10.401885366439819, -28.591652002334595, 3.4121220767498017
-201.12177139282227, -262.72407196044924, 1.1650894141197206, 63.43420806884765, 10.59473427772522, -27.139358234405517, 2.8438790893554686
-202.9150604248047, -256.7777465820312, 1.20315731883049, 60.305689334869385, 10.041685800552369, -28.191488451957703, 3.2640936839580537
-203.51120986938477, -259.7012930297852, 1.1862134170532226, 61.16965293884277, 10.187985544204713, -28.217500896453856, 3.2485933780670164
-201.9859703063965, -259.43555557250977, 1.1927995216846465, 60.78839946746826, 10.192133765220643, -27.458811974525453, 3.1539438438415526
-201.7395588684082, -259.3535144042969, 1.176278522014618, 61.359706287384036, 10.218473210334778, -27.54062068939209, 3.1916971898078916
-201.58939178466798, -261.7988836669922, 1.1564170026779175, 62.309816932678224, 10.427475833892823, -26.721425352096556, 3.0170869171619414
-200.95305694580077, -257.80680419921873, 1.1910696911811829, 60.348320121765134, 10.012925281524659, -27.125749530792238, 2.8093987667560576
-198.89448348999022, -259.5335531616211, 1.16322261095047, 61.872077293395996, 10.379004640579224, -25.615388603210448, 2.4365003407001495
-201.3180894470215, -256.81552688598634, 1.1758307313919067, 59.38199184417724, 9.942715210914612, -26.980260038375853, 2.9856704914569856
