EUBOs, ELBOs, ESS, MCKls_exclusive, TrueKls_exclusive, MCKls_inclusive, TrueKls_inclusive
-162.38727447509766, -168.6937271118164, 2.759562945365906, 2.3828113329410554, 0.4032393419742584, 0.4440396618726663, 0.2598183837532997
-162.15006423950194, -168.90718627929687, 2.653103803396225, 2.519327299594879, 0.4246995587646961, 0.5065158094465733, 0.25794353157281874
-162.30693603515624, -168.65494506835938, 2.75540354847908, 2.3965952086448667, 0.4072487013041973, 0.4379186512134038, 0.2654538045823574
-162.3042755126953, -168.56080215454102, 2.7474146342277526, 2.3700745260715483, 0.40500392466783525, 0.414409827850759, 0.26017140701413155
-162.48850936889647, -169.3096142578125, 2.5818790781497953, 2.6643716323375704, 0.42859177649021146, 0.39918547052890063, 0.2686029370129108
-162.5921939086914, -168.7119528198242, 2.74820396065712, 2.435408272147179, 0.40381209075450897, 0.3072248300164938, 0.27942310482263566
-162.33341079711914, -169.3121304321289, 2.6091023075580595, 2.680939563512802, 0.4419476886093616, 0.44150565752759574, 0.263329489082098
-162.51024215698243, -169.0433236694336, 2.737866061925888, 2.5567223596572877, 0.4218018950521946, 0.3545832154341042, 0.2680826126039028
-162.56710845947265, -168.72551696777344, 2.7396798169612886, 2.44958141207695, 0.418121921569109, 0.34933914730791005, 0.2789083033800125
-162.3722964477539, -169.24545883178712, 2.590043957233429, 2.718945677280426, 0.4485862994194031, 0.4044710934534669, 0.28136302530765533
-162.57162536621092, -169.27406311035156, 2.609910627603531, 2.6627739310264587, 0.44594292670488356, 0.3717120056087151, 0.2682156014442444
-162.56872741699217, -169.10200820922853, 2.715221874713898, 2.609353177547455, 0.4316577486693859, 0.3258516646642238, 0.28042850852012635
-162.49384353637694, -169.2805210876465, 2.635189471244812, 2.6113535648584367, 0.4256064936518669, 0.39072994478046896, 0.2611985020339489
-162.43260894775392, -168.82393508911133, 2.7085419273376465, 2.425591844916344, 0.4128024396300316, 0.40607457908568906, 0.2642998394370079
-162.3326187133789, -168.99545791625977, 2.7711456775665284, 2.4731617259979246, 0.4178588974475861, 0.4276689920388162, 0.2648776376247406
-162.64627044677735, -169.13924560546874, 2.7264431977272032, 2.5483340179920195, 0.41309096619486807, 0.3529801031574607, 0.2662854240834713
-162.48304626464844, -169.00263763427733, 2.7468535220623016, 2.5078929150104523, 0.4225793728232384, 0.3787681230553426, 0.2745064100623131
-162.5263606262207, -169.1598094177246, 2.6855381751060485, 2.619343831539154, 0.43018427670001985, 0.33848448311910034, 0.26313170298933986
-162.32016647338867, -169.0320440673828, 2.751401562690735, 2.4819443655014037, 0.41226222053170203, 0.4557413399964571, 0.25501444026827813
-162.35478775024413, -168.9287400817871, 2.6859730863571167, 2.471754251718521, 0.41041887149214745, 0.4150721628405154, 0.27121142521500585
-162.75894927978516, -168.93426315307616, 2.7601128602027893, 2.5149817979335785, 0.4135009817779064, 0.266006204104051, 0.2828126655519009
-162.4035446166992, -168.98130310058593, 2.6160374975204466, 2.579545451402664, 0.4332385918498039, 0.429345196899958, 0.27590113028883934
-162.44936294555663, -168.98373809814453, 2.7317156159877776, 2.5068908405303953, 0.411780801564455, 0.3887922854535282, 0.27332554146647453
-162.24885513305665, -168.94689880371095, 2.6858045434951783, 2.4977234661579133, 0.42191528528928757, 0.4412787213083357, 0.2647948659956455
-162.453516998291, -169.51917434692382, 2.677767699956894, 2.6957478272914885, 0.4451069597899914, 0.3520780852029566, 0.27080912709236143
-162.50361572265626, -168.93002502441405, 2.7186704516410827, 2.4636526459455492, 0.41109649375081064, 0.36764812184497714, 0.27529029369354246
-162.4620668029785, -168.81657836914061, 2.772524700164795, 2.442335839867592, 0.40826035976409913, 0.33093582312343645, 0.2804155492782593
-162.34656295776367, -169.0431820678711, 2.7038306868076325, 2.5270058166980744, 0.41693361818790436, 0.44757961401715873, 0.26615442872047423
-162.5491258239746, -169.05539810180665, 2.6918586921691894, 2.606449058055878, 0.4301333001255989, 0.36151933362882116, 0.28591094851493837
-162.32230514526367, -168.96869689941406, 2.630657186508179, 2.510880296230316, 0.4196855634450912, 0.42143551772736826, 0.2612098222970963
-162.4648239135742, -169.12665588378906, 2.620175671577454, 2.5767713415622713, 0.4309223319590092, 0.41861559441313145, 0.26978176832199097
-162.51036987304687, -169.15963928222655, 2.6267739498615263, 2.5942028546333313, 0.4373596426844597, 0.4169909409387037, 0.2654738862812519
-162.50089080810548, -168.74609832763673, 2.7853376829624175, 2.4113189190626145, 0.3994206531345844, 0.3648066941089928, 0.2594155105948448
-162.3145181274414, -168.44193420410156, 2.6931244885921477, 2.360237716436386, 0.40865360796451566, 0.4261902297288179, 0.2682999861240387
-162.4465675354004, -169.1359765625, 2.6383572781085967, 2.599813027381897, 0.42906243205070493, 0.37279448787448927, 0.262707332521677
-162.4537532043457, -169.2826577758789, 2.708039971590042, 2.6506316697597505, 0.43005141779780387, 0.3607581693306565, 0.27785842746496203
-162.5740397644043, -169.2432989501953, 2.651307804584503, 2.6527680277824404, 0.43321557074785233, 0.35943047335022127, 0.27268255993723867
-162.4007354736328, -168.97381256103515, 2.69710794210434, 2.514073470830917, 0.4168266780674458, 0.41364616199862214, 0.2722256959974766
-162.34505981445312, -168.84159133911132, 2.665470362901688, 2.5024671077728273, 0.4178293041884899, 0.40816858733072875, 0.2710744361579418
-162.57774551391603, -168.90460861206054, 2.636397430896759, 2.5677578139305113, 0.4309542365372181, 0.3060103245824575, 0.2925306737422943
-162.4358460998535, -169.14125213623046, 2.636654257774353, 2.6125563740730287, 0.4361269335448742, 0.3875198742095381, 0.2652746579051018
-162.5208724975586, -168.95237838745118, 2.714044785499573, 2.511473332643509, 0.42057537272572515, 0.41643045808188617, 0.27113656684756277
-162.5603056335449, -168.79007202148438, 2.781095098257065, 2.4571613574028017, 0.408551399409771, 0.3398672136105597, 0.2679851993918419
-162.5050375366211, -169.0965200805664, 2.7020573735237123, 2.5637634348869325, 0.42736846297979353, 0.377870903670555, 0.2771438372135162
-162.29321884155274, -168.84356246948244, 2.6313932156562805, 2.4652163934707643, 0.4250850148499012, 0.45460139617323875, 0.2731628058850765
-162.35797119140625, -169.04653259277345, 2.654316773414612, 2.4929038000106813, 0.41330442726612093, 0.44667704079998655, 0.2549062146246433
-162.39825927734375, -169.09712020874022, 2.6597319877147676, 2.5844017243385315, 0.42486895218491555, 0.3795604494726285, 0.2769967146217823
-162.55068069458008, -168.9861260986328, 2.7252207577228544, 2.503312886953354, 0.41384819880127904, 0.3653371280804276, 0.26476834177970887
-162.4084796142578, -168.539041595459, 2.75445473074913, 2.3939452052116392, 0.40130053654313086, 0.38122847631573675, 0.2772647640109062
-162.31591094970702, -168.85361862182617, 2.693813751935959, 2.524502704143524, 0.4172396256029606, 0.4254184718895704, 0.2652130648493767
-162.42477416992188, -168.99600418090822, 2.7302241694927214, 2.539959375858307, 0.41788935646414754, 0.37881750309839846, 0.2714573399722576
-162.2768716430664, -169.02373840332032, 2.6855791199207304, 2.5062991297245025, 0.4257331912219524, 0.4507331077870913, 0.26198610708117487
-162.49010147094725, -169.0014031982422, 2.680376443862915, 2.4907853960990907, 0.42027339324355123, 0.38328368701040744, 0.27564202442765234
-162.5067854309082, -168.86777862548828, 2.6639009284973145, 2.4957018804550173, 0.42196958482265473, 0.38362436255440113, 0.2643434500694275
-162.26440246582033, -168.96100799560546, 2.697146866321564, 2.519179109334946, 0.4207009102404118, 0.48757003142032773, 0.2641412799060345
-162.41806747436524, -169.06216552734375, 2.634932286739349, 2.570226675271988, 0.4196075859665871, 0.4138088469952345, 0.2683776769042015
-162.48585708618165, -169.03068801879883, 2.6986199522018435, 2.5300697684288025, 0.4136232790350914, 0.37697320417268204, 0.2675256440043449
-162.38354034423827, -168.93244415283203, 2.726419186592102, 2.4062817800045013, 0.4051758588850498, 0.4439501159451902, 0.2567252853512764
-162.43005920410155, -168.81639236450195, 2.7747023129463195, 2.438165019750595, 0.4074793304502964, 0.4042202352359891, 0.2667322441935539
-162.37989135742188, -169.13787353515625, 2.659630082845688, 2.6071235299110413, 0.42964382722973826, 0.42742992877028885, 0.2635309459269047
-162.45963180541992, -168.90786376953125, 2.7942498791217805, 2.4396847534179686, 0.3961649465560913, 0.4121342792198993, 0.26229430735111237
-162.41808349609374, -168.7224676513672, 2.6686212277412413, 2.466040650606155, 0.40521475434303283, 0.37250092667760326, 0.26615694284439084
-162.49548706054688, -169.3512435913086, 2.6645202720165253, 2.642159563302994, 0.43898469269275664, 0.34526657044887543, 0.2759072807431221
-162.48415603637696, -169.3274755859375, 2.6596734774112702, 2.6413820505142214, 0.4317365142703056, 0.37215677517466245, 0.26909941121935843
-162.48408767700195, -169.02997344970703, 2.689661214351654, 2.528547103404999, 0.4175735707581043, 0.3956829068716615, 0.2734107156097889
-162.44760147094726, -168.76189575195312, 2.7590259099006653, 2.4506116676330567, 0.41230256646871566, 0.33483223924413325, 0.2677515250444412
-162.31609130859374, -168.80639541625976, 2.6770045804977416, 2.471806253194809, 0.4182314133644104, 0.4185635464452207, 0.2657167400419712
-162.4690676879883, -169.1348500061035, 2.740659911632538, 2.575219042301178, 0.42434777691960335, 0.3793001584196463, 0.26292086571455003
-162.4580871582031, -168.82739929199218, 2.706062809228897, 2.4431626427173616, 0.39999283343553543, 0.3921540651610121, 0.2656300327181816
-162.53068145751953, -169.00542846679687, 2.7612875866889954, 2.43412459731102, 0.4039941690862179, 0.36555154046509414, 0.26224944517016413
-162.49596313476562, -168.7470802307129, 2.7989709401130676, 2.4254136097431185, 0.3999824023246765, 0.3435858084820211, 0.279484611004591
-162.54552795410157, -168.946629486084, 2.7030913054943086, 2.5442605102062226, 0.4177785451710224, 0.2987094611674547, 0.2708220812678337
-162.26262725830077, -168.9457695007324, 2.6663578581809997, 2.5248917782306672, 0.42555438935756684, 0.46910682931542397, 0.2636793354153633
-162.2602375793457, -169.26311950683595, 2.626512085199356, 2.6658202302455902, 0.44264111295342445, 0.46063845615834, 0.2650621408224106
-162.4596012878418, -168.99293960571288, 2.719865107536316, 2.5049242198467256, 0.4198076166212559, 0.36438354208134116, 0.27110047683119776
-162.43216491699218, -168.82508895874022, 2.701067051887512, 2.470625091791153, 0.41090861067175866, 0.38561591535806655, 0.274326753616333
-162.4405824279785, -169.27432312011717, 2.61834250330925, 2.6403154921531677, 0.4314731739461422, 0.38157986683771017, 0.2799444307386875
-162.49724655151368, -168.73771621704103, 2.7119975233078004, 2.4376367849111555, 0.4177125996351242, 0.37134475536644457, 0.2692988649010658
-162.18121673583985, -168.62859573364258, 2.632894459962845, 2.41717396736145, 0.42428208246827126, 0.503666166011244, 0.264245739877224
-162.51119934082033, -169.00129837036133, 2.6624774050712587, 2.555222848653793, 0.42865964472293855, 0.35810837662313133, 0.2712052123248577
-162.43304092407226, -168.98478561401367, 2.723836586475372, 2.4877064025402067, 0.4103065910935402, 0.3964074851758778, 0.27122281432151796
-162.2966925048828, -168.5950993347168, 2.7208130037784577, 2.3956392765045167, 0.40813062742352485, 0.4511845909171097, 0.2640749241411686
-162.38502792358398, -168.83559677124023, 2.6801083195209503, 2.436568650007248, 0.4158624310791492, 0.4273036795388907, 0.26630435556173326
-162.34250900268555, -168.97158294677735, 2.6913301193714143, 2.5236604976654053, 0.42486520364880564, 0.4437158588413149, 0.27080965518951416
-162.4453155517578, -168.9961003112793, 2.7037254047393797, 2.484122122526169, 0.42334866419434547, 0.4043602241948247, 0.26266313061118124
-162.44558853149414, -168.97004943847656, 2.6947585272789003, 2.487440265417099, 0.4166563142836094, 0.40107074595987796, 0.2577434629201889
-162.5629347229004, -169.10864929199218, 2.7146399068832396, 2.5799672591686247, 0.4227319903671741, 0.3604215663066134, 0.26991751715540885
-162.53409362792968, -168.9119551086426, 2.772686833143234, 2.4350949192047118, 0.40573411881923677, 0.328867112994194, 0.26590474069118497
-162.45420288085938, -168.88164901733398, 2.708191637992859, 2.4867294520139693, 0.4179313354194164, 0.3810253129899502, 0.269485826343298
-162.5858010864258, -169.32579467773436, 2.647174507379532, 2.5707771575450895, 0.43279526621103287, 0.39625581178814173, 0.2502246060967445
-162.48422332763673, -168.94237503051758, 2.7298428654670714, 2.4436942303180693, 0.4078524796664715, 0.3679731279890984, 0.26119698464870456
-162.45358581542968, -169.08357467651368, 2.7849386048316958, 2.53646271109581, 0.42391922309994695, 0.35809643276035785, 0.2620642457902431
-162.46452346801757, -169.22664459228517, 2.6725406718254088, 2.5844082468748093, 0.42699269458651545, 0.42133048391900957, 0.2667098852992058
-162.43310607910155, -169.15607711791992, 2.726538140773773, 2.555616306066513, 0.4311305609345436, 0.3956837858259678, 0.26796482294797896
-162.41697372436522, -168.89050735473631, 2.7617323422431945, 2.441173688173294, 0.4013283456861973, 0.39286367846420034, 0.2701528264582157
-162.36832260131837, -168.83480331420898, 2.7066031754016877, 2.4581494724750517, 0.4122310587763786, 0.4096119361743331, 0.2578437615931034
-162.3961474609375, -168.89350997924805, 2.6458296895027162, 2.5094659447669985, 0.4196475964784622, 0.4076306057255715, 0.25833282187581064
-162.39858123779297, -169.24064300537108, 2.5813747632503508, 2.6548145592212675, 0.44265705153346063, 0.4259811187768355, 0.2731161814928055
-162.4425941467285, -169.11628692626954, 2.6866418635845184, 2.646041370630264, 0.43971088394522667, 0.3424710041396611, 0.2719664590060711
-162.60837142944337, -168.83534759521484, 2.717940125465393, 2.503098474740982, 0.4174408538639545, 0.34097422162070873, 0.2819566209614277
-162.37307556152345, -168.94766540527343, 2.677612990140915, 2.5220854771137238, 0.4190964542329311, 0.3910017601586878, 0.26871507823467256
-162.47534729003905, -169.22633346557618, 2.761163980960846, 2.574361219406128, 0.4211309206485748, 0.38300963292829693, 0.2689038713276386
-162.35696517944336, -169.1015054321289, 2.7044501280784607, 2.569415746927261, 0.41853992447257043, 0.39855128643102944, 0.2677194330096245
-162.44908630371094, -168.6487129211426, 2.7970481550693513, 2.4101051509380342, 0.4017512522637844, 0.3664895577402785, 0.25934390440583227
-162.40791610717773, -168.9051954650879, 2.7731415581703187, 2.4247120779752733, 0.404159704297781, 0.39607709227129817, 0.25858808025717733
-162.3501821899414, -168.86607635498046, 2.6726484441757203, 2.5176288270950318, 0.4237672232091427, 0.40285304027143864, 0.26880604803562164
-162.41624816894532, -168.86095321655273, 2.70990283370018, 2.480936427116394, 0.41055108278989794, 0.3986056432756595, 0.2723467700183392
-162.49722198486327, -168.958056640625, 2.7015915286540984, 2.5078796792030333, 0.4167239163815975, 0.3685963894054294, 0.27342527151107787
-162.36036560058594, -169.11480010986327, 2.7200891375541687, 2.515061015486717, 0.42064523056149483, 0.4289528050087392, 0.25868319496512415
-162.3396466064453, -168.88162384033203, 2.7029058945178988, 2.419875568151474, 0.40764334201812746, 0.4172744137607515, 0.2708504144847393
-162.60766860961914, -169.14049880981446, 2.5915485060214998, 2.5345174872875216, 0.42084929436445234, 0.4004959654994309, 0.2641067010164261
-162.3092790222168, -169.19742462158203, 2.614467409849167, 2.56377522110939, 0.4220141921937466, 0.4857344397716224, 0.2536024729907513
-162.48768417358397, -169.18539993286132, 2.5977952671051026, 2.609450948238373, 0.4369798819720745, 0.39150926845148204, 0.2706972259283066
-162.4203727722168, -168.6678773498535, 2.7305943059921263, 2.4327010715007784, 0.40994166016578676, 0.3567873174883425, 0.26365298047661784
-162.37263275146483, -168.72816848754883, 2.7617463445663453, 2.3989318776130677, 0.40467302918434145, 0.42902796225622297, 0.2654812167584896
-162.40715942382812, -168.80698471069337, 2.71986971616745, 2.4175110733509064, 0.40709723517298696, 0.369914483348839, 0.2719873052835464
-162.34787582397462, -168.8584133911133, 2.6729746103286742, 2.5074697089195253, 0.4160142646729946, 0.415681957565248, 0.2707493817806244
-162.4058251953125, -168.67522186279297, 2.7280086624622344, 2.4378941893577575, 0.4106443922221661, 0.4489191510155797, 0.2629818211495876
-162.55928268432618, -168.9590219116211, 2.7532304739952087, 2.4739731013774873, 0.4085518757998943, 0.3342164020426571, 0.2624839274585247
-162.50734115600585, -168.73474746704102, 2.7224455070495606, 2.4418457281589507, 0.4038497254252434, 0.35640263400993716, 0.273290623575449
-162.34471496582032, -169.13986785888673, 2.634937363862991, 2.5280424869060516, 0.413701860755682, 0.43961519677191974, 0.27025896549224854
-162.27797622680663, -168.93834030151368, 2.653507503271103, 2.460628008246422, 0.4117615433037281, 0.4984998425655067, 0.25926516771316527
-162.2902897644043, -168.75965026855468, 2.704938826560974, 2.4089446365833282, 0.40032035514712333, 0.4259628902655095, 0.25889936462044716
-162.3271156311035, -168.93817977905275, 2.644760904312134, 2.445735911130905, 0.41403250515460965, 0.47295419178903103, 0.26421839594841
-162.17755142211914, -168.95523468017578, 2.701192752122879, 2.470200469493866, 0.420387479364872, 0.5470873011182994, 0.2585360799729824
-162.4362744140625, -168.6748011779785, 2.7596860361099242, 2.409462271928787, 0.40835256412625315, 0.3831973871588707, 0.26998173609375953
-162.4843830871582, -168.8159457397461, 2.6957957220077513, 2.4706205719709398, 0.4097199560701847, 0.36078046857845036, 0.2639631277322769
-162.3650473022461, -168.90749298095704, 2.657213387489319, 2.5122561621665955, 0.4227339780330658, 0.3650745175406337, 0.27795053869485853
-162.46548950195313, -169.276259765625, 2.7229538691043853, 2.619373181462288, 0.42271847397089, 0.3565012391563505, 0.27174888014793397
-162.34839538574218, -169.02969284057616, 2.690641082525253, 2.484796134233475, 0.4158457015454769, 0.4460308675817214, 0.2718385314941406
-162.49863037109375, -168.91438278198243, 2.7057766675949098, 2.5035483014583586, 0.4225565077364445, 0.4014221832808107, 0.2681133808195591
-162.45799560546874, -169.0556719970703, 2.6895199072360993, 2.5481182515621184, 0.4211938047409058, 0.4044484794139862, 0.256398271471262
-162.417216796875, -169.25218963623047, 2.5866498351097107, 2.5866379857063295, 0.4301283720135689, 0.4404416832048446, 0.26612550795078277
-162.32754348754884, -168.9386894226074, 2.6360415601730347, 2.5384066021442413, 0.42271014586091044, 0.3910868705753819, 0.26986425384879115
-162.36719863891602, -168.79130905151368, 2.700285815000534, 2.4558027577400208, 0.4115594826638699, 0.44210554340854286, 0.2708765940368176
-162.54724441528322, -169.19081604003907, 2.7707019209861756, 2.5573657846450804, 0.41252779886126517, 0.32932700811885296, 0.26260214045643804
-162.39406509399413, -168.94314392089845, 2.7118282425403595, 2.5422177231311798, 0.4209213025867939, 0.376062399437651, 0.2746353133022785
-162.30799728393555, -168.9220570373535, 2.6639779317378998, 2.477909322977066, 0.4144184371829033, 0.39710504427552223, 0.2642730592191219
-162.51016342163086, -168.9554020690918, 2.7192995309829713, 2.5276777076721193, 0.41516610607504845, 0.3286748066963628, 0.26991780161857604
-162.34392211914061, -168.97213439941407, 2.656547622680664, 2.529983295202255, 0.425680286437273, 0.4319236906804144, 0.274964944422245
-162.38406158447265, -169.37420364379884, 2.646086676120758, 2.645721776485443, 0.43594510093331335, 0.444267298579216, 0.25464261174201963
-162.52275039672853, -169.20692016601564, 2.723289043903351, 2.5305443716049196, 0.41716069549322127, 0.39718368247151375, 0.2736094692349434
-162.33136688232423, -168.89538619995116, 2.6638915169239046, 2.4276427567005157, 0.406272819340229, 0.46960584869608285, 0.2623660534620285
-162.31534622192382, -168.82683166503907, 2.701638629436493, 2.405138181447983, 0.4039973719418049, 0.46981378315016625, 0.2523747669160366
-162.37565185546876, -169.19798904418946, 2.6504220998287202, 2.6816741383075713, 0.44435376942157745, 0.4037965256185271, 0.275006500184536
-162.36546920776368, -168.8451527404785, 2.759107391834259, 2.4382207262516022, 0.4075011348724365, 0.4094993681879714, 0.27701861307024955
-162.27504913330077, -168.90449645996094, 2.7523875653743746, 2.4900716197490693, 0.4199627128243446, 0.4667128665687051, 0.2638638013601303
-162.35102935791016, -168.89891677856446, 2.672138743400574, 2.4561763221025465, 0.4132892554998398, 0.43081918528303503, 0.2607023426890373
-162.57268829345702, -169.20361297607423, 2.7020829057693483, 2.6039845263957977, 0.40958752304315565, 0.29969936766661703, 0.2660490570962429
-162.46364959716797, -168.837440032959, 2.7125264692306517, 2.5025392675399782, 0.41498741939663886, 0.3913792633265257, 0.26862967118620873
-162.47198852539063, -168.82357589721678, 2.6925061213970185, 2.4625948441028593, 0.4128801642358303, 0.36083290467038753, 0.2664360137283802
-162.2221401977539, -168.93081466674803, 2.6539431166648866, 2.5405912029743196, 0.4278140491247177, 0.4596921366173774, 0.2678512994945049
-162.07989868164063, -168.84526794433594, 2.6478844904899597, 2.4759408509731293, 0.4244501693546772, 0.5537536555761471, 0.2570491756498814
-162.25590530395507, -169.04248580932617, 2.6544216299057006, 2.512414517402649, 0.42303911536931993, 0.4996674568857998, 0.256001568287611
-162.35517028808593, -169.0212937927246, 2.699803351163864, 2.5063558769226075, 0.4114418186247349, 0.3986607254203409, 0.25956638664007187
-162.1869223022461, -168.94165084838866, 2.602289537191391, 2.496010049581528, 0.4112509635090828, 0.45990887166932226, 0.25754160434007645
-162.46116012573242, -168.7407028198242, 2.757366635799408, 2.3846956861019133, 0.4037414234876633, 0.35088781581725925, 0.2632104815542698
-162.50779434204102, -169.0958445739746, 2.684321697950363, 2.542483299970627, 0.4205275321006775, 0.3984954807534814, 0.27276673838496207
-162.4084292602539, -168.86301940917969, 2.7100026488304136, 2.5088288092613222, 0.42479962632060053, 0.40485984858125446, 0.2735075405240059
-162.30264282226562, -169.03232986450195, 2.57569482922554, 2.563067320585251, 0.42655527174472807, 0.45739647072157824, 0.26916084691882136
-162.33061569213868, -169.2782652282715, 2.6486485660076142, 2.602556437253952, 0.42756195560097693, 0.4052571592107415, 0.2651074385643005
-162.5165773010254, -169.23119888305663, 2.714686567783356, 2.62136572599411, 0.43124863371253014, 0.3645493825338781, 0.26710887923836707
-162.62827438354492, -168.81707000732422, 2.770372202396393, 2.393321908712387, 0.3950080356001854, 0.36735448281280697, 0.2595309495925903
-162.40212661743163, -168.82558624267577, 2.6999732840061186, 2.477781600356102, 0.4128831504285336, 0.381881506498903, 0.27203104481101037
-162.60302856445313, -168.69422409057617, 2.7965416514873507, 2.390562746524811, 0.39798243194818494, 0.3460129193449393, 0.27198926396667955
-162.5737582397461, -169.10945693969725, 2.6213697421550752, 2.5852653515338897, 0.4227715413272381, 0.3116571724857204, 0.2758522491157055
-162.65871963500976, -168.9915901184082, 2.743718659877777, 2.4794818568229675, 0.40363008946180345, 0.33774591085268185, 0.259027234017849
-162.37206146240234, -168.81489379882814, 2.733802236318588, 2.4475551664829256, 0.4050806938111782, 0.3973976628668606, 0.26381146475672723
-162.45557678222656, -168.97984939575196, 2.663351581096649, 2.531528249979019, 0.42362063869833944, 0.3573712810873985, 0.2696462360024452
-162.55609588623048, -169.21901077270508, 2.6487440156936644, 2.5954447603225708, 0.4316512846946716, 0.3805689351260662, 0.25274024084210395
-162.5616311645508, -169.09287322998046, 2.665995877981186, 2.6048823750019072, 0.4278527154028416, 0.3781751175783575, 0.2709075200557709
-162.33334518432616, -168.96144683837892, 2.7168910837173463, 2.510068405866623, 0.4186773464083672, 0.4603009143518284, 0.2548376834392548
-162.39972122192384, -169.0036962890625, 2.6976386952400206, 2.538001228570938, 0.4241642113029957, 0.38820172562263905, 0.2677974899113178
-162.3156086730957, -168.69772705078125, 2.590438379049301, 2.42336684346199, 0.41633097410202025, 0.4793825018964708, 0.25495394334197047
-162.44993896484374, -168.87718627929686, 2.6652471351623537, 2.451200182437897, 0.4164710143208504, 0.4218519853241742, 0.25993221893906593
-162.2541697692871, -168.88714752197265, 2.695858551263809, 2.517145804166794, 0.41708788797259333, 0.43625984877347945, 0.2718209213018417
-162.47893844604494, -168.8653594970703, 2.772108836174011, 2.4906463193893433, 0.42007396385073664, 0.3740123690571636, 0.27054264649748805
-162.3428692626953, -168.838564453125, 2.7274696815013884, 2.486100013256073, 0.4211662584543228, 0.4361846055556089, 0.26995468854904175
-162.3965460205078, -169.05806198120118, 2.6936075937747956, 2.5547218680381776, 0.4129188212752342, 0.4236681681498885, 0.2586695502698422
-162.34657272338868, -169.29797836303712, 2.636161140203476, 2.6450708174705504, 0.43473285645246507, 0.41566431868821385, 0.2684822244942188
-162.32709533691406, -168.79965469360351, 2.7215780282020567, 2.44320609331131, 0.41897384509444235, 0.4557355852983892, 0.25859102711081505
-162.54954208374022, -168.75522033691405, 2.7280561339855196, 2.465033223628998, 0.4059739749133587, 0.30770957068772986, 0.267101671397686
-162.41116592407226, -168.8039811706543, 2.6993717741966248, 2.5182512295246124, 0.41669112697243693, 0.34781562477350236, 0.2718758726119995
-162.53999801635743, -168.90429595947265, 2.7258712315559386, 2.5268740850687026, 0.41567223593592645, 0.34426097086397933, 0.27289278760552405
-162.4408317565918, -168.96941223144532, 2.6718307435512543, 2.539446758031845, 0.42019726589322093, 0.3540184506587684, 0.26845501095056534
-162.4934915161133, -168.8640966796875, 2.7897799015045166, 2.4255839669704438, 0.4114596012234688, 0.36362974978983403, 0.2603840573132038
-162.25647048950196, -168.7232571411133, 2.7359112560749055, 2.414056300520897, 0.39841383025050164, 0.426585921975784, 0.25573893904685974
-162.45183822631836, -168.8797772216797, 2.733565069437027, 2.479042625427246, 0.41034054532647135, 0.3991918655578047, 0.2714258725941181
-162.57199340820313, -168.91002410888672, 2.7289400482177735, 2.505688868761063, 0.4123635959625244, 0.3448445315263234, 0.2605682772397995
-162.41476776123048, -169.08398025512696, 2.6867037415504456, 2.534027729034424, 0.41950159817934035, 0.38843286857008935, 0.2632387311756611
-162.41039520263672, -169.10249588012695, 2.7381283915042878, 2.539834282398224, 0.4195275567471981, 0.35244619698263707, 0.26460234984755515
-162.33023574829102, -169.14024963378907, 2.6594033086299897, 2.539287728071213, 0.42660063624382016, 0.46563967076712287, 0.25787476763129236
-162.4640335083008, -168.931619720459, 2.7402416372299196, 2.515439406633377, 0.4071451012790203, 0.3071960432222113, 0.2720980155467987
-162.34815155029298, -168.97923095703126, 2.662306535243988, 2.5129101949930193, 0.41478893026709557, 0.42338392735924574, 0.2596719694137573
-162.24531677246094, -168.8531935119629, 2.689645252227783, 2.4672034466266632, 0.40801374450325967, 0.42325051706284283, 0.2638333213329315
-162.4526347351074, -168.81229705810546, 2.712115956544876, 2.4891043293476103, 0.4204659414291382, 0.3600244923820719, 0.26562882855534553
-162.37026672363282, -169.2769041442871, 2.7078834700584413, 2.6127274870872497, 0.4214050172269344, 0.39170547461137173, 0.2632304221391678
-162.31385025024414, -169.02503219604492, 2.664039657115936, 2.5520143020153045, 0.42171388268470766, 0.4228347160969861, 0.26849110558629036
-162.41885650634765, -169.04153244018553, 2.7012876975536346, 2.495165019035339, 0.4132414332032204, 0.3836139705253299, 0.2654807896912098
-162.50315673828126, -168.99416427612306, 2.691448234319687, 2.5217115867137907, 0.42417852640151976, 0.3818403430841863, 0.2544369822740555
-162.41682250976564, -168.88758499145507, 2.7041243851184844, 2.4547180223464964, 0.41879194498062133, 0.4123697353294119, 0.2682433268427849
-162.4343276977539, -168.86216506958007, 2.652087378501892, 2.469061865210533, 0.4203312048316002, 0.4305233971658163, 0.26342790767550467
-162.30782028198243, -168.83552780151368, 2.7393426728248595, 2.486905393600464, 0.4059734831750393, 0.38080693488009276, 0.26969796776771543
-162.27448486328126, -168.76491287231445, 2.673451602458954, 2.4302782583236695, 0.416586993932724, 0.44019413826987147, 0.2611206854879856
-162.549794921875, -168.97651092529296, 2.6882394051551817, 2.483615529537201, 0.4077151682972908, 0.3669605223275721, 0.2631710371375084
-162.51365661621094, -168.6396923828125, 2.769780375957489, 2.363665382862091, 0.3936992467939854, 0.3446087246434763, 0.27295629650354386
-162.5115559387207, -168.97646194458008, 2.714583858251572, 2.5064206957817077, 0.4225876912474632, 0.3731606891937554, 0.2724186052381992
-162.54026626586915, -168.92407608032227, 2.7215169608592986, 2.44807021856308, 0.40893533602356913, 0.3947156497236574, 0.26607323840260505
