EUBO	ELBO	ESS
438.290	434.624	5.832
438.288	434.773	5.886
438.347	434.639	5.731
438.254	435.079	6.068
438.239	435.108	6.096
438.313	434.567	5.736
438.319	434.629	5.775
438.247	434.957	5.971
438.366	434.452	5.631
438.448	434.278	5.484
438.261	434.910	5.954
438.328	434.762	5.840
438.335	434.762	5.825
438.296	434.829	5.878
438.313	434.725	5.845
438.260	435.016	6.001
438.249	434.813	5.899
438.309	434.699	5.794
438.288	434.804	5.908
438.360	434.550	5.689
438.267	434.853	5.937
438.308	434.790	5.896
438.215	435.037	6.049
438.304	434.591	5.783
438.361	434.713	5.804
438.228	434.968	5.992
438.311	434.813	5.866
438.335	434.551	5.705
438.237	434.932	6.020
438.304	434.758	5.814
438.305	434.629	5.790
438.303	434.807	5.880
438.316	434.684	5.837
438.291	434.839	5.870
438.207	435.071	6.117
438.315	434.899	5.899
438.346	434.676	5.786
438.396	434.340	5.582
438.222	435.244	6.180
438.300	434.724	5.829
438.290	434.761	5.880
438.362	434.420	5.666
438.276	434.752	5.881
438.298	434.360	5.636
438.294	434.620	5.798
438.375	434.537	5.686
438.331	434.647	5.789
438.243	434.907	5.973
438.263	434.919	5.966
438.267	434.874	5.922
438.267	435.063	6.043
438.296	434.755	5.912
438.309	434.433	5.687
438.285	434.933	5.964
438.355	434.480	5.653
438.317	434.745	5.822
438.288	434.924	5.961
438.185	435.261	6.202
438.420	434.177	5.495
438.340	434.708	5.792
438.274	434.864	5.969
438.305	434.768	5.840
438.270	434.854	5.967
438.285	435.033	6.012
438.398	434.398	5.627
438.211	435.060	6.116
438.366	434.643	5.760
438.362	434.356	5.600
438.258	434.884	6.017
438.258	434.928	5.982
438.428	434.207	5.569
438.299	434.820	5.884
438.214	435.158	6.135
438.340	434.730	5.808
438.284	434.874	5.897
438.275	434.950	5.967
438.279	434.846	5.904
438.258	434.950	5.976
438.275	434.634	5.819
438.403	434.345	5.547
438.255	435.065	6.084
438.336	434.670	5.804
438.270	434.872	5.937
438.264	434.958	5.976
438.413	434.341	5.597
438.343	434.656	5.741
438.285	434.912	5.948
438.259	434.861	5.943
438.288	434.801	5.893
438.335	434.588	5.725
438.281	434.903	5.953
438.404	434.284	5.567
438.341	434.835	5.882
438.214	435.094	6.100
438.242	434.928	6.010
438.335	434.447	5.697
438.366	434.338	5.663
438.334	434.764	5.774
438.226	435.023	6.054
438.290	434.889	5.919
438.258	434.900	5.945
438.229	435.060	6.056
438.293	434.880	5.908
438.316	434.803	5.867
438.374	434.513	5.686
438.346	434.278	5.603
438.400	434.534	5.728
438.328	434.841	5.869
438.310	434.638	5.819
438.240	434.900	5.948
438.377	434.513	5.672
438.345	434.495	5.707
438.267	435.042	6.047
438.372	434.396	5.627
438.327	434.673	5.766
438.321	434.781	5.851
438.406	434.461	5.665
438.343	434.572	5.698
438.366	434.504	5.654
438.233	434.864	5.943
438.310	434.589	5.737
438.321	434.466	5.724
438.337	434.707	5.825
438.353	434.577	5.755
438.363	434.632	5.752
438.377	434.415	5.622
438.351	434.346	5.608
438.379	434.413	5.606
438.323	434.791	5.851
438.300	434.868	5.923
438.244	434.877	5.948
438.321	434.807	5.872
438.491	433.951	5.344
438.302	434.868	5.932
438.297	434.945	5.984
438.322	434.603	5.741
438.265	434.890	5.949
438.378	434.587	5.674
438.324	434.566	5.759
438.186	435.067	6.101
438.324	434.782	5.839
438.323	434.402	5.675
438.289	434.820	5.859
438.254	435.081	6.071
438.346	434.789	5.883
438.299	434.949	5.969
438.329	434.782	5.843
438.307	434.895	5.927
438.304	434.677	5.801
438.416	434.398	5.588
438.433	434.068	5.464
438.173	435.276	6.266
438.322	434.706	5.805
438.299	434.848	5.894
438.252	434.914	5.986
438.252	435.029	6.000
438.274	434.976	5.986
438.362	434.601	5.711
438.268	434.746	5.849
438.257	434.859	5.966
438.267	434.866	5.915
438.233	435.003	6.012
438.276	435.016	5.983
438.309	434.898	5.908
438.381	434.310	5.594
438.326	434.864	5.945
438.228	434.969	5.996
438.327	434.655	5.781
438.285	434.853	5.921
438.402	434.605	5.704
438.253	434.938	5.973
438.313	434.812	5.895
438.297	434.613	5.783
438.259	434.861	5.913
438.258	434.905	5.979
438.333	434.796	5.835
438.282	434.984	5.994
438.336	434.521	5.715
438.314	434.788	5.890
438.268	434.916	5.952
438.317	434.767	5.878
438.196	434.632	5.895
438.454	433.899	5.441
438.324	434.590	5.721
438.413	434.362	5.574
438.323	434.705	5.793
438.322	434.787	5.830
438.327	434.630	5.737
438.287	434.819	5.895
438.273	435.076	6.053
438.389	434.342	5.569
438.241	434.994	6.034
438.359	434.635	5.761
438.314	434.787	5.858
438.277	434.846	5.939
438.320	434.744	5.875
438.414	434.219	5.488
438.280	434.815	5.876
438.303	434.780	5.874
438.352	434.443	5.634
438.288	434.886	5.929
438.265	434.950	5.969
438.306	434.774	5.863
438.276	434.954	5.986
438.510	434.042	5.342
438.327	434.643	5.737
438.260	435.082	6.076
438.387	434.282	5.557
438.337	434.501	5.671
438.268	434.890	5.945
438.267	434.803	5.920
438.210	435.047	6.094
438.352	434.650	5.764
438.300	434.785	5.854
438.322	434.888	5.922
438.342	434.591	5.750
438.292	434.726	5.823
438.254	435.005	6.040
438.222	435.029	6.059
438.320	434.794	5.836
438.425	434.230	5.543
438.320	434.737	5.845
438.332	434.604	5.751
438.295	434.741	5.910
438.318	434.716	5.809
438.284	434.774	5.851
438.498	433.992	5.353
438.300	434.755	5.877
438.276	434.774	5.857
438.340	434.651	5.746
438.359	434.654	5.805
438.280	434.898	5.927
438.351	434.545	5.761
438.335	434.630	5.755
438.249	434.938	6.036
438.260	434.735	5.893
438.340	434.809	5.851
438.311	434.576	5.740
438.374	434.634	5.721
438.259	434.937	5.985
438.302	434.832	5.903
438.296	434.837	5.899
438.244	434.886	5.937
438.355	434.611	5.747
438.293	434.551	5.763
438.286	434.801	5.890
438.319	434.813	5.866
438.245	434.967	6.025
438.259	435.035	6.020
438.357	434.511	5.703
438.317	434.630	5.806
438.211	435.008	6.046
438.392	434.590	5.687
438.382	434.594	5.733
438.341	434.730	5.782
438.349	434.249	5.601
438.228	435.038	6.074
438.347	434.482	5.702
438.385	434.423	5.600
438.258	434.806	5.927
438.254	434.923	5.999
438.303	434.701	5.848
438.348	434.159	5.518
438.409	434.280	5.553
438.333	434.498	5.686
438.318	434.805	5.882
438.164	435.328	6.292
438.305	434.771	5.831
438.335	434.727	5.772
438.295	434.741	5.815
438.394	434.563	5.698
438.289	434.675	5.805
438.310	434.886	5.917
438.383	434.605	5.721
438.362	434.663	5.737
438.390	434.365	5.573
438.235	435.024	6.038
438.262	434.614	5.752
438.305	434.872	5.917
438.262	434.743	5.856
438.382	434.591	5.746
438.372	434.617	5.711
438.407	434.457	5.643
438.255	434.881	5.948
438.264	434.990	5.989
438.306	434.902	5.920
438.283	434.745	5.857
438.398	434.495	5.603
438.294	434.840	5.914
438.300	434.845	5.893
438.315	434.669	5.767
438.393	434.537	5.648
438.231	435.163	6.145
438.299	434.796	5.888
438.238	434.993	6.046
438.341	434.578	5.731
438.299	434.909	5.937
438.292	434.909	5.917
438.284	434.978	5.994
438.331	434.706	5.813
438.378	434.528	5.740
438.355	434.620	5.739
438.222	435.151	6.158
438.330	434.758	5.852
438.276	434.813	5.905
438.340	434.612	5.736
438.294	434.744	5.839
438.262	435.174	6.118
438.291	434.499	5.734
438.217	434.733	5.938
438.280	434.801	5.902
438.239	434.996	5.976
438.272	434.888	5.945
438.285	434.876	5.941
438.266	435.076	6.043
438.396	434.421	5.662
438.207	434.992	6.030
438.337	434.676	5.758
438.285	434.848	5.924
438.307	434.852	5.872
438.393	434.757	5.806
438.394	434.331	5.594
438.228	435.070	6.085
438.241	435.016	6.018
438.270	434.886	5.968
438.351	434.594	5.760
438.254	434.846	5.970
438.290	434.608	5.848
438.377	434.690	5.764
438.350	434.649	5.757
438.308	434.826	5.912
438.321	434.779	5.820
438.237	435.005	6.031
438.335	434.528	5.714
438.337	434.475	5.706
438.205	435.042	6.065
438.335	434.672	5.812
438.302	434.940	5.963
438.323	434.808	5.850
438.308	434.680	5.797
438.395	434.515	5.632
438.313	434.641	5.779
438.240	435.035	6.053
438.372	434.596	5.697
438.273	434.976	5.993
438.349	434.478	5.660
438.382	434.383	5.588
438.309	434.656	5.795
438.450	434.058	5.446
438.276	434.865	5.893
438.394	434.613	5.718
438.281	434.721	5.859
438.376	434.178	5.609
438.308	434.681	5.803
438.344	434.586	5.702
438.233	434.984	6.009
438.345	434.732	5.775
438.309	434.760	5.887
438.339	434.677	5.783
438.298	434.725	5.849
438.277	435.018	6.023
438.321	434.384	5.708
438.240	434.812	5.917
438.381	434.426	5.619
438.261	434.955	6.038
438.229	435.104	6.086
438.341	434.565	5.778
438.291	434.824	5.877
438.262	434.960	5.980
438.285	434.982	6.019
438.369	434.361	5.604
438.316	434.759	5.862
438.307	434.748	5.843
438.291	434.941	5.996
438.358	434.336	5.595
438.334	434.565	5.772
438.296	434.807	5.869
438.312	434.842	5.906
438.339	434.700	5.805
438.407	434.548	5.669
438.341	434.608	5.729
438.255	434.936	5.978
438.299	434.734	5.835
438.283	434.866	5.920
438.380	434.422	5.620
438.278	434.883	5.949
438.241	434.973	6.014
438.330	434.624	5.740
438.321	434.681	5.780
438.221	434.906	5.975
438.373	434.354	5.675
438.314	434.921	5.972
438.381	434.338	5.580
438.199	435.061	6.127
438.255	434.971	6.007
438.306	434.681	5.841
438.410	434.344	5.606
438.385	434.541	5.648
438.244	435.062	6.059
438.241	434.998	6.037
438.382	434.175	5.565
438.297	434.983	5.969
438.404	434.396	5.605
438.339	434.639	5.762
438.375	434.708	5.760
438.350	434.680	5.741
438.294	434.827	5.914
438.194	435.167	6.196
438.379	434.271	5.520
438.290	434.864	5.933
438.256	434.859	5.957
438.318	434.485	5.679
438.309	434.694	5.821
438.235	434.953	5.976
438.267	434.760	5.860
438.298	434.877	5.928
438.246	434.820	5.916
438.402	434.627	5.727
438.398	434.298	5.565
438.219	435.035	6.050
438.244	434.810	5.946
438.313	434.564	5.740
438.236	434.941	5.951
438.314	434.813	5.864
438.288	434.881	5.942
438.291	434.913	5.973
438.218	435.062	6.060
438.313	434.598	5.762
438.248	435.003	6.062
438.265	434.800	5.912
438.270	434.890	5.925
438.303	434.841	5.893
438.329	434.883	5.953
438.279	435.005	5.990
438.286	434.826	5.878
438.339	434.783	5.815
438.385	434.668	5.727
438.284	434.838	5.888
438.255	434.995	6.013
438.271	434.923	5.958
438.346	434.721	5.804
438.373	434.549	5.699
438.238	435.123	6.079
438.309	434.642	5.812
438.470	434.159	5.455
438.345	434.372	5.637
438.317	434.922	5.962
438.394	434.337	5.562
438.357	434.383	5.676
438.292	434.887	5.964
438.315	434.770	5.891
438.235	435.015	6.081
438.403	434.397	5.586
438.218	434.934	6.022
438.330	434.616	5.759
438.366	434.658	5.756
438.245	435.030	6.043
438.344	434.411	5.598
438.334	434.743	5.826
438.281	434.771	5.867
438.230	434.964	5.992
438.305	434.658	5.835
438.231	435.165	6.159
438.374	434.721	5.787
438.291	434.837	5.928
438.217	435.167	6.166
438.360	434.513	5.685
438.290	434.820	5.886
438.272	434.978	6.018
438.277	434.778	5.848
438.317	434.701	5.813
438.379	434.637	5.743
438.338	434.543	5.715
438.223	435.231	6.203
438.348	434.570	5.689
438.365	434.335	5.566
438.300	434.880	5.952
438.218	435.117	6.126
438.208	434.992	6.054
438.317	434.774	5.858
438.300	434.877	5.933
438.343	434.382	5.657
438.380	434.434	5.639
438.254	434.756	5.880
438.338	434.460	5.660
438.282	434.909	5.931
438.325	434.828	5.868
438.245	435.102	6.078
438.365	434.515	5.630
438.346	434.651	5.755
438.392	434.530	5.672
438.234	434.911	5.954
438.309	434.913	5.922
438.220	434.884	5.951
438.323	434.736	5.833
438.235	435.014	6.028
438.297	434.856	5.885
438.341	434.727	5.806
438.336	434.366	5.643
438.293	434.962	6.012
438.273	434.826	5.899
438.399	434.456	5.672
438.307	434.792	5.863
438.411	434.158	5.500
438.260	434.903	5.946
438.370	434.480	5.617
438.263	434.915	5.965
438.290	434.810	5.886
438.328	434.630	5.774
438.275	434.938	5.990
438.365	434.696	5.775
438.348	434.676	5.762
438.401	434.129	5.541
438.194	435.144	6.141
438.249	435.005	6.015
438.368	434.366	5.606
438.398	434.535	5.684
438.199	435.078	6.107
438.339	434.763	5.799
438.277	434.747	5.856
438.279	434.986	5.990
438.219	435.103	6.084
438.291	434.771	5.840
438.263	434.895	5.928
438.268	434.973	6.003
438.308	434.603	5.752
438.229	435.021	6.040
438.225	435.027	6.038
438.378	434.523	5.679
438.303	434.873	5.935
438.273	434.823	5.912
438.221	435.045	6.075
438.265	434.938	5.994
438.404	434.005	5.438
438.187	435.174	6.191
438.335	434.617	5.774
438.301	434.832	5.931
438.281	434.920	5.954
438.265	434.994	6.022
438.415	433.926	5.382
438.256	434.857	5.960
438.304	434.729	5.843
438.297	434.864	5.898
438.267	434.912	5.968
438.324	434.758	5.813
438.289	434.764	5.880
438.370	434.697	5.785
438.339	434.612	5.772
438.247	434.934	5.978
438.280	434.931	5.977
438.289	435.020	6.008
438.355	434.550	5.705
438.292	434.739	5.852
438.279	434.812	5.886
438.314	434.505	5.701
438.323	434.689	5.778
438.206	435.185	6.187
438.297	434.665	5.795
438.398	434.340	5.547
438.408	434.550	5.645
438.247	434.921	5.990
438.288	434.703	5.837
438.336	434.659	5.791
438.333	434.811	5.827
438.239	434.967	6.037
438.400	434.543	5.662
438.301	434.772	5.906
438.246	434.863	5.913
438.264	434.745	5.844
438.240	435.039	6.077
438.433	434.325	5.525
438.232	434.910	5.987
438.394	434.563	5.736
438.299	434.588	5.749
438.377	434.440	5.607
438.356	434.650	5.801
438.324	434.664	5.778
438.349	434.853	5.851
438.325	434.503	5.700
438.273	434.909	5.984
438.328	434.622	5.811
438.322	434.607	5.758
438.240	435.052	6.056
438.299	434.812	5.927
438.336	434.610	5.775
438.353	434.704	5.781
438.219	435.135	6.131
438.272	434.859	5.885
438.271	434.790	5.880
438.376	434.217	5.573
438.311	434.538	5.731
438.414	434.408	5.590
438.299	434.900	5.920
438.235	435.097	6.093
438.352	434.381	5.592
438.243	434.920	5.979
438.264	434.834	5.884
438.344	434.641	5.807
438.237	435.036	6.018
438.231	434.933	5.979
438.336	434.485	5.682
438.383	434.512	5.680
438.274	434.967	5.993
438.280	434.838	5.911
438.333	434.595	5.717
438.258	434.825	5.928
438.335	434.570	5.705
438.414	434.420	5.608
438.456	434.186	5.436
438.203	435.080	6.119
438.340	434.157	5.481
438.264	434.876	5.990
438.349	434.657	5.735
438.292	434.618	5.823
438.300	434.490	5.706
438.293	434.884	5.906
438.282	434.738	5.873
438.294	434.796	5.877
438.297	434.747	5.826
438.290	434.843	5.881
438.269	434.951	5.968
438.292	434.853	5.927
438.218	435.080	6.091
438.300	434.832	5.881
438.306	434.811	5.914
438.202	434.978	6.023
438.345	434.439	5.660
438.338	434.595	5.776
438.238	434.935	5.990
438.359	434.403	5.661
438.180	434.982	6.087
438.414	434.399	5.609
438.311	434.779	5.863
438.287	434.987	6.004
438.290	434.857	5.917
438.158	435.285	6.260
438.306	434.546	5.732
438.245	434.887	5.953
438.426	434.318	5.529
438.296	434.763	5.847
438.245	434.849	5.929
438.309	434.853	5.894
438.318	434.730	5.825
438.301	434.815	5.892
438.254	434.903	5.958
438.285	434.938	5.960
438.323	434.734	5.797
438.247	434.954	5.983
438.346	434.616	5.713
438.291	434.857	5.875
438.290	434.789	5.853
438.344	434.535	5.719
438.215	435.125	6.108
438.240	435.001	5.983
438.454	433.701	5.275
438.268	434.993	6.002
438.333	434.763	5.824
438.362	434.431	5.595
438.282	434.728	5.807
438.228	434.947	6.037
438.345	434.488	5.663
438.350	434.623	5.712
438.166	435.191	6.179
438.269	434.824	5.901
438.284	434.880	5.902
438.396	434.323	5.637
438.358	434.646	5.781
438.207	435.059	6.075
438.375	434.285	5.599
438.296	434.803	5.884
438.207	435.156	6.127
438.256	434.835	5.904
438.359	434.666	5.766
438.269	434.980	6.026
438.310	434.700	5.808
438.304	434.825	5.886
438.262	434.949	5.991
438.215	434.707	5.951
438.278	434.847	5.894
438.276	434.948	5.988
438.310	434.758	5.889
438.378	434.125	5.543
438.377	434.430	5.633
438.253	434.917	5.974
438.441	434.225	5.456
438.260	434.881	5.958
438.277	434.871	5.945
438.286	434.649	5.803
438.418	434.362	5.594
438.310	434.845	5.894
438.259	434.744	5.901
438.219	435.028	6.079
438.273	434.658	5.834
438.239	434.956	5.989
438.288	434.766	5.889
438.247	434.946	5.996
438.276	434.919	5.953
438.349	434.720	5.802
438.254	435.131	6.113
438.265	434.913	5.961
438.381	434.371	5.581
438.297	434.660	5.780
438.284	434.912	5.988
438.272	434.848	5.904
438.303	434.884	5.926
438.282	434.881	5.951
438.236	434.935	5.995
438.286	434.810	5.865
438.314	434.839	5.887
438.400	434.488	5.677
438.487	433.913	5.351
438.210	435.052	6.090
438.352	434.414	5.636
438.400	433.997	5.502
438.212	434.964	6.002
438.231	434.949	5.991
438.376	434.631	5.755
438.356	434.795	5.849
438.210	435.087	6.084
438.317	434.834	5.905
438.413	434.323	5.550
438.300	434.855	5.935
438.298	434.797	5.842
438.306	434.726	5.790
438.340	434.737	5.844
438.206	435.210	6.172
438.363	434.601	5.704
438.256	434.956	5.956
438.274	434.716	5.865
438.291	434.856	5.913
438.402	434.389	5.583
438.331	434.319	5.685
438.464	434.304	5.552
438.300	434.949	5.989
438.315	434.784	5.853
438.352	434.503	5.685
438.318	434.683	5.820
438.387	434.616	5.703
438.315	434.747	5.848
438.307	434.749	5.868
438.279	434.733	5.825
438.355	434.671	5.766
438.315	434.682	5.840
438.211	435.063	6.091
438.302	434.516	5.763
438.237	434.972	6.006
438.235	435.047	6.029
438.228	435.154	6.135
438.379	434.392	5.573
438.318	434.791	5.865
438.296	434.834	5.929
438.354	434.637	5.753
438.257	434.930	5.982
438.426	434.349	5.547
438.316	434.754	5.832
438.388	434.291	5.583
438.223	435.171	6.161
438.394	434.446	5.601
438.420	434.379	5.624
438.235	435.185	6.156
438.270	434.722	5.846
438.311	434.502	5.686
438.463	433.869	5.335
438.236	434.903	5.943
438.271	434.914	5.974
438.366	434.592	5.717
438.346	434.801	5.862
438.259	435.019	6.044
438.338	434.630	5.750
438.268	434.723	5.883
438.317	434.725	5.824
438.435	434.283	5.533
438.338	434.797	5.838
438.244	435.029	6.047
438.245	434.924	5.978
438.306	434.586	5.790
438.237	435.042	6.043
438.343	434.658	5.773
438.329	434.834	5.898
438.377	434.624	5.758
438.385	434.593	5.711
438.289	434.943	5.926
438.298	434.687	5.843
438.331	434.452	5.704
438.323	434.589	5.741
438.207	435.184	6.153
438.400	434.354	5.574
438.316	434.726	5.819
438.392	434.656	5.733
438.244	435.098	6.104
438.353	434.561	5.695
438.459	434.091	5.427
438.298	434.789	5.879
438.324	434.609	5.750
438.304	434.753	5.871
438.305	434.782	5.856
438.227	434.919	5.997
438.311	434.832	5.883
438.403	434.491	5.617
438.293	434.854	5.900
438.318	434.908	5.932
438.311	434.635	5.788
438.234	434.913	5.966
438.271	434.704	5.849
438.259	434.959	5.973
438.252	434.972	5.998
438.216	435.148	6.131
438.314	434.735	5.842
438.300	434.712	5.878
438.232	435.068	6.090
438.376	434.281	5.540
438.281	434.567	5.756
438.314	434.616	5.796
438.257	434.820	5.907
438.269	434.926	5.975
438.362	434.458	5.697
438.277	434.565	5.782
438.290	434.765	5.894
438.242	435.167	6.144
438.269	434.918	5.991
438.404	434.481	5.658
438.426	434.381	5.574
438.223	434.990	6.076
438.324	434.507	5.700
438.290	434.739	5.870
438.350	434.728	5.803
438.230	435.002	6.028
438.299	434.547	5.727
438.310	434.800	5.876
438.321	434.711	5.797
438.307	434.803	5.876
438.259	435.019	6.020
438.288	434.808	5.849
438.213	435.191	6.185
438.272	434.978	5.994
438.280	434.789	5.866
438.293	434.816	5.917
438.292	434.707	5.856
438.289	434.945	5.969
438.232	434.867	5.955
438.381	434.315	5.572
438.270	434.991	6.003
438.272	434.544	5.776
438.332	434.719	5.802
438.301	434.708	5.788
438.235	434.939	5.999
438.252	434.903	5.958
438.267	434.891	5.970
438.340	434.701	5.766
438.290	434.870	5.929
438.312	434.849	5.903
438.273	434.759	5.849
438.374	434.515	5.664
438.286	434.764	5.837
438.222	435.158	6.153
438.322	434.519	5.636
438.224	435.070	6.108
438.270	434.979	6.004
438.243	434.974	6.053
438.281	434.888	5.979
438.227	434.795	5.917
438.296	434.731	5.809
438.198	435.170	6.174
438.407	434.587	5.682
438.335	434.392	5.668
438.363	434.792	5.837
438.356	434.719	5.811
438.209	435.109	6.105
438.323	434.672	5.827
438.241	435.052	6.059
438.296	434.735	5.847
438.284	434.930	5.993
438.364	434.648	5.744
438.275	434.855	5.924
438.322	434.750	5.846
438.354	434.611	5.733
438.328	434.740	5.846
438.308	434.730	5.849
438.459	434.320	5.523
438.407	434.447	5.655
438.288	434.905	5.950
438.301	434.812	5.908
438.265	434.856	5.942
438.185	435.292	6.220
438.278	434.921	5.962
438.296	434.968	5.971
438.225	434.914	6.010
438.324	434.610	5.761
438.345	434.765	5.881
438.241	435.102	6.110
438.340	434.807	5.861
438.280	434.869	5.916
438.319	434.669	5.800
438.277	434.757	5.849
438.323	434.755	5.798
438.248	434.918	5.974
438.341	434.465	5.658
438.202	435.074	6.084
438.266	435.011	6.031
438.316	434.687	5.792
438.364	434.327	5.549
438.287	434.846	5.924
438.274	434.983	5.979
438.219	435.133	6.117
438.305	434.875	5.900
438.258	434.695	5.843
438.229	434.985	6.049
438.301	434.703	5.785
438.276	434.964	5.991
438.370	434.710	5.763
438.225	435.088	6.081
438.265	435.006	6.009
438.217	435.081	6.099
438.336	434.481	5.678
438.352	434.670	5.763
438.264	435.047	6.038
438.312	434.786	5.837
438.324	434.790	5.846
438.366	434.607	5.750
438.295	434.788	5.859
438.295	434.661	5.808
438.333	434.786	5.854
438.321	434.821	5.903
438.315	434.439	5.701
438.268	434.937	5.969
438.321	434.719	5.826
438.257	434.934	5.978
438.236	434.926	5.976
438.266	435.028	6.041
438.265	434.936	5.976
438.373	434.525	5.673
438.343	434.662	5.751
438.300	434.859	5.872
438.186	435.195	6.205
438.223	435.043	6.069
438.364	434.731	5.765
438.226	435.039	6.040
438.306	434.496	5.748
438.306	434.717	5.839
438.367	434.609	5.724
438.360	434.655	5.753
438.233	435.026	6.013
438.207	435.035	6.073
438.337	434.653	5.830
438.199	435.146	6.156
438.319	434.815	5.847
438.367	434.357	5.588
438.329	434.662	5.781
438.290	434.696	5.843
438.277	434.985	5.973
438.257	434.852	5.938
438.343	434.555	5.722
438.373	434.620	5.754
438.361	434.688	5.752
438.392	434.539	5.681
438.307	434.674	5.878
438.347	434.584	5.687
438.277	434.780	5.885
438.328	434.677	5.815
438.329	434.604	5.701
438.241	435.035	6.049
438.343	434.665	5.784
438.278	434.950	5.973
438.325	434.754	5.844
438.272	434.976	6.028
438.476	434.115	5.450
438.255	434.977	6.014
438.341	434.758	5.808
438.421	434.259	5.473
438.257	435.045	6.035
438.281	434.825	5.912
438.314	434.663	5.806
438.230	435.113	6.131
438.228	435.032	6.072
438.325	434.648	5.786
438.257	434.882	5.939
438.276	434.790	5.917
438.333	434.589	5.764
438.354	434.661	5.783
438.330	434.514	5.671
438.227	435.116	6.120
438.337	434.772	5.817
438.297	434.863	5.907
438.244	434.874	5.973
438.411	434.399	5.579
438.305	434.772	5.872
438.265	434.778	5.853
438.396	434.442	5.625
438.313	434.657	5.764
438.212	434.986	6.029
438.288	434.857	5.886
438.434	434.401	5.583
438.374	434.546	5.695
438.172	435.177	6.198
438.258	434.916	5.948
438.300	434.916	5.947
438.404	433.726	5.392
438.255	434.778	5.870
438.299	434.829	5.863
438.312	434.412	5.688
438.259	434.991	6.034
438.402	434.412	5.598
438.214	435.120	6.108
438.354	434.448	5.655
438.359	434.742	5.786
438.281	434.964	5.984
438.255	435.100	6.065
438.317	434.753	5.838
438.402	434.288	5.543
438.287	434.672	5.797
438.296	434.755	5.920
438.224	435.132	6.105
438.331	434.867	5.918
438.371	434.643	5.700
438.246	435.015	6.011
438.267	434.709	5.867
438.276	434.794	5.918
438.261	434.854	5.937
438.337	434.676	5.762
438.261	434.961	5.988
438.321	434.759	5.812
438.335	434.482	5.695
438.320	434.618	5.827
438.259	434.650	5.822
438.221	435.086	6.070
438.309	434.646	5.766
438.234	434.864	5.991
438.223	434.954	5.988
438.320	434.591	5.743
438.275	434.911	5.981
438.298	434.684	5.802
438.383	434.463	5.613
438.244	435.073	6.083
438.373	434.305	5.573
438.337	434.712	5.830
438.278	435.018	6.014
438.291	434.844	5.918
438.268	434.895	5.993
438.325	434.604	5.750
438.304	434.540	5.709
438.339	434.613	5.782
438.280	434.747	5.906
438.342	434.518	5.693
438.392	434.453	5.614
438.296	434.814	5.888
438.340	434.620	5.804
438.191	435.084	6.103
438.359	434.561	5.699
438.257	434.980	6.030
438.277	434.812	5.942
438.201	435.130	6.119
438.364	434.559	5.721
438.400	434.320	5.592
438.358	434.442	5.629
438.275	434.897	5.943
438.309	434.739	5.861
438.223	435.114	6.102
438.468	434.255	5.479
438.167	435.244	6.235
438.351	434.558	5.732
438.262	435.054	6.054
438.365	434.374	5.634
438.326	434.724	5.817
438.355	434.400	5.606
438.270	434.783	5.909
438.286	434.953	5.937
438.286	434.840	5.862
438.383	434.554	5.689
438.341	434.608	5.729
438.285	434.899	5.915
438.320	434.628	5.801
438.251	435.046	6.014
438.184	435.040	6.062
438.292	434.843	5.892
438.273	434.864	5.934
438.311	434.765	5.826
438.259	434.921	5.980
438.276	434.834	5.894
438.211	435.052	6.085
438.397	434.131	5.474
438.233	434.967	6.004
438.238	434.680	5.861
438.275	434.858	5.900
438.214	435.035	6.048
438.335	434.603	5.773
438.313	434.795	5.853
438.402	434.329	5.564
438.231	435.011	6.047
438.375	434.590	5.726
438.320	434.755	5.821
438.249	434.953	6.025
438.282	434.883	5.900
438.283	434.880	5.917
438.336	434.670	5.787
438.275	434.797	5.879
438.263	434.933	5.988
438.247	435.038	6.052
438.318	434.724	5.848
438.346	434.460	5.671
438.358	434.536	5.727
438.236	435.078	6.074
438.290	434.701	5.825
438.429	434.323	5.499
438.355	434.791	5.882
438.197	435.052	6.081
438.364	434.725	5.795
438.253	435.001	6.006
438.313	434.729	5.802
438.223	435.003	6.043
438.312	434.729	5.842
438.299	434.739	5.840
438.283	434.890	5.910
438.267	434.687	5.849
438.319	434.792	5.849
438.364	434.576	5.756
438.298	434.700	5.826
438.336	434.597	5.762
438.366	434.751	5.792
438.286	434.887	5.941
438.459	434.011	5.441
438.322	434.888	5.880
438.252	434.920	5.960
438.353	434.309	5.598
438.298	434.867	5.913
438.285	434.748	5.868
438.361	434.698	5.775
438.264	434.783	5.903
438.231	434.789	5.917
438.231	434.742	5.920
438.287	434.934	5.937
438.332	434.553	5.740
438.169	435.181	6.176
438.332	434.568	5.728
438.371	434.537	5.641
438.253	434.964	6.007
438.292	434.868	5.943
438.263	434.929	5.974
438.263	434.879	5.939
438.332	434.699	5.810
438.336	434.770	5.835
438.254	435.027	6.038
438.310	434.823	5.937
438.226	434.892	5.943
438.304	434.912	5.950
438.227	435.154	6.129
438.210	435.044	6.091
438.375	434.490	5.701
438.257	435.007	6.063
438.194	434.823	5.965
438.478	433.916	5.306
438.218	435.077	6.128
438.337	434.793	5.835
438.331	434.419	5.713
438.284	434.843	5.877
438.241	434.886	5.916
438.245	435.064	6.065
438.295	434.891	5.901
438.362	434.595	5.681
438.210	435.356	6.262
438.310	434.735	5.824
438.420	434.544	5.677
438.290	434.875	5.944
438.321	434.693	5.768
438.269	434.897	5.957
438.330	434.691	5.763
